timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output
3947.91,112.37,36.16,40,65,,37.53,78.1
3947.91,112.37,36.16,40,65,,37.53,78.1
3947.91,112.37,36.16,40,65,,37.53,78.1
3947.91,112.37,36.16,40,65,,37.53,78.1
3948.06,112.41,36.37,40,65,,37.53,78
3948.06,112.41,36.37,40,65,,37.53,78
3948.06,112.41,36.37,40,65,,37.53,78
3948.06,112.41,36.37,40,65,,37.53,78
3948.06,112.41,36.37,40,65,,37.53,78
3948.06,112.41,36.37,40,65,,37.53,78
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.21,112.45,36.57,40,65,,37.54,77.8
3948.36,112.47,36.78,40,65,,37.54,77.8
3948.36,112.47,36.78,40,65,,37.54,77.8
3948.36,112.47,36.78,40,65,,37.54,77.8
