timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
85580.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85900.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86522.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86523.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.206,32.1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.352,,,,,,,,30.4,,30,0,45,,,,75.3,0.4,-100,100,100,,,,,,,,,,,,,
86524.392,32,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.453,32,,,,,,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.453,32,,,,,,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.531,,,,,,,,30.7,,30,0,45,,,,72,1.6,30.6,100,100,,,,,,,,,,,,,
86524.575,31.8,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.689,,,,,,,,31.8,,30,0,45,,,,58.3,2.7,61.9,100,99.1,,,,,,,,,,,,,
86524.749,31.6,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86524.899,,,,,,,,33.5,,30,0,45,,,,37.8,3.4,76.7,100,64.5,,,,,,,,,,,,,
86524.942,31.3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86525.056,,,,,,,,35.9,,30.2,0,45,,,,12,3.7,48.2,100,67.5,,,,,,,,,,,,,
86525.086,31.1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86525.208,,,,,,,,37.8,,30.3,0,45,,,,2.3,3.7,14.2,100,91.9,,,,,,,,,,,,,
86525.258,30.9,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86525.403,,,,,,,,39.6,,30.5,0,45,,,,0.1,3.7,-2.9,100,100,,,,,,,,,,,,,
86525.452,30.7,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86525.495,,,,,,,32.13,,,,,,,,,,,,,,,,,,,,,,,,,,
86525.568,,,,,,,,41.4,,30.7,0,45,,,,7.3,3.9,-5.2,100,100,,,,,,,,,,,,,
