,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,103.492,21.9,24.0,62.0,,22.18
1,103.627,21.91,24.0,62.0,,22.17
2,103.776,22.03,24.0,62.0,,22.16
3,103.926,22.33,24.0,62.0,,22.12
4,104.076,22.94,24.0,62.0,,22.07
5,104.226,23.89,24.0,62.0,,22.0
6,104.376,24.86,24.0,62.0,,21.94
7,104.526,26.11,24.0,62.0,,21.86
8,104.526,,,,19.35,
9,104.676,27.2,24.0,62.0,,21.8
10,104.826,28.55,24.0,62.0,,21.73
11,104.976,29.69,24.0,62.0,,21.65
12,105.126,31.07,24.0,62.0,,21.58
13,105.152,,,,19.35,
14,105.276,32.21,24.0,62.0,,21.52
15,105.426,33.56,24.0,62.0,,21.45
16,105.576,34.7,24.0,62.0,,21.39
17,105.726,36.01,24.0,62.0,,21.32
18,105.726,,,,19.35,
19,105.876,37.08,24.0,62.0,,21.27
20,106.026,38.36,24.0,62.0,,21.2
21,106.176,39.42,24.0,62.0,,21.14
22,106.326,40.69,24.0,62.0,,21.08
23,106.326,,,,19.37,
24,106.476,41.7,24.0,62.0,,21.03
25,106.626,42.95,24.0,62.0,,20.97
26,106.776,43.94,24.0,62.0,,20.92
27,106.926,45.17,24.0,62.0,,20.86
28,106.926,,,,19.37,
29,107.076,46.18,24.0,62.0,,20.81
30,107.226,47.39,24.0,62.0,,20.75
31,107.376,48.34,24.0,62.0,,20.7
32,107.526,49.53,24.0,62.0,,20.65
33,107.526,,,,19.37,
34,107.676,50.45,24.0,62.0,,20.61
35,107.826,51.58,24.0,62.0,,20.56
36,107.976,52.49,24.0,62.0,,20.51
37,108.126,53.57,24.0,62.0,,20.46
38,108.126,,,,19.32,
39,108.276,54.46,24.0,62.0,,20.43
40,108.426,55.51,24.02,62.0,,20.37
41,108.576,56.35,24.12,62.0,,20.34
42,108.726,57.35,24.22,62.0,,20.3
43,108.726,,,,19.37,
44,108.876,58.16,24.33,62.0,,20.25
45,109.026,59.14,24.44,62.0,,20.22
46,109.176,59.91,24.56,62.0,,20.17
47,109.326,60.85,24.69,62.0,,20.14
48,109.476,61.61,24.82,62.0,,20.1
49,109.626,62.51,24.96,62.0,,20.07
50,109.776,63.22,25.1,62.0,,20.03
51,109.926,64.09,25.25,62.0,,19.99
52,109.926,,,,19.42,
53,110.076,64.82,25.4,62.0,,19.97
54,110.226,65.64,25.56,62.0,,19.93
55,110.376,66.32,25.72,62.0,,19.9
56,110.526,67.15,25.89,62.0,,19.88
57,110.526,,,,19.53,
58,110.676,67.78,26.05,62.0,,19.85
59,110.826,68.57,26.23,62.0,,19.82
60,110.976,69.2,26.41,62.0,,19.8
61,111.126,69.93,26.59,62.0,,19.76
62,111.126,,,,20.22,
63,111.276,70.55,26.77,62.0,,19.75
64,111.426,71.28,26.97,62.0,,19.72
65,111.577,71.86,27.15,62.0,,19.7
66,111.726,72.58,27.36,62.0,,19.67
67,111.726,,,,21.3,
68,111.876,73.15,27.55,62.0,,19.65
69,112.026,73.83,27.76,62.0,,19.63
70,112.176,74.36,27.95,62.0,,19.61
71,112.327,75.03,28.17,62.0,,19.59
72,112.327,,,,22.39,
73,112.477,75.56,28.37,62.0,,19.58
74,112.628,76.2,28.59,62.0,,19.56
75,112.777,76.7,28.8,62.0,,19.54
76,112.927,77.31,29.02,62.0,,19.52
77,112.927,,,,23.32,
78,113.077,77.81,29.23,62.0,,19.51
79,113.227,78.4,29.46,62.0,,19.51
80,113.377,78.88,29.68,62.0,,19.48
81,113.527,79.47,29.91,62.0,,19.47
82,113.527,,,,24.21,
83,113.677,79.93,30.13,62.0,,19.46
84,113.827,80.51,30.37,62.0,,19.45
85,113.977,80.95,30.59,62.0,,19.44
86,114.127,81.49,30.83,62.0,,19.42
87,114.127,,,,24.97,
88,114.277,81.94,31.06,62.0,,19.41
89,114.427,82.44,31.3,62.0,,19.4
90,114.577,82.87,31.53,62.0,,19.39
91,114.727,83.39,31.77,62.0,,19.38
92,114.727,,,,25.69,
93,114.878,83.8,32.01,62.0,,19.38
94,115.027,84.28,32.25,62.0,,19.37
95,115.177,84.69,32.49,62.0,,19.36
96,115.354,85.05,32.75,62.0,,19.36
97,115.354,,,,26.62,
98,115.499,85.66,33.02,62.0,,19.35
99,115.649,86.01,33.25,62.0,,19.34
100,115.799,86.49,33.51,62.0,,19.34
