,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,128.115,26.24,26.32,55.0,,26.1
1,128.264,26.24,26.32,55.0,,26.09
2,128.414,26.37,26.35,55.0,,26.09
3,128.564,26.78,26.48,55.0,,26.07
4,128.714,27.6,26.79,55.0,,26.01
5,128.865,28.77,27.28,55.0,,25.96
6,129.015,30.16,27.95,55.0,,25.91
7,129.015,,,,24.32,
8,129.164,31.96,28.77,55.0,,25.85
9,129.314,33.53,29.64,55.0,,25.79
10,129.464,35.16,30.57,55.0,,25.74
11,129.481,,,,25.15,
12,129.614,36.77,31.53,55.0,,25.69
13,129.764,38.47,32.55,55.0,,25.62
14,129.914,40.45,33.62,55.0,,25.56
15,130.064,42.06,34.65,55.0,,25.51
16,130.064,,,,25.11,
17,130.214,43.72,35.7,55.0,,25.47
18,130.364,45.36,36.76,55.0,,25.42
19,130.514,46.95,37.8,55.0,,25.4
20,130.664,48.82,38.89,55.0,,25.34
21,130.664,,,,25.44,
22,130.815,50.4,39.93,55.0,,25.32
23,130.964,51.94,40.97,55.0,,25.27
24,131.114,53.48,42.04,55.0,,25.22
25,131.264,54.96,43.06,55.0,,25.18
26,131.264,,,,25.41,
27,131.414,56.7,44.12,55.0,,25.12
28,131.564,58.12,45.13,55.0,,25.07
29,131.714,59.55,46.14,55.0,,25.03
30,131.714,,,,26.01,
31,131.864,60.98,47.15,55.0,,25.0
32,132.014,62.31,48.15,55.0,,24.95
33,132.164,63.65,49.14,55.0,,24.93
34,132.314,65.24,50.14,55.0,,24.86
35,132.314,,,,26.38,
36,132.464,66.52,51.11,55.0,,24.82
37,132.614,67.81,52.08,55.0,,24.79
38,132.771,69.03,53.03,55.0,,24.77
39,132.921,70.25,53.98,55.0,,24.77
40,132.921,,,,27.69,
41,133.071,71.63,54.94,55.0,,24.74
42,133.22,72.41,55.77,55.0,,24.75
43,133.374,72.6,56.36,55.0,,24.83
44,133.514,72.32,56.7,55.0,,24.95
45,133.514,,,,27.27,
46,133.665,71.62,56.77,55.0,,25.13
47,133.813,70.76,56.66,55.0,,25.29
48,133.964,69.7,56.42,55.0,,25.41
49,134.033,,,,28.24,
50,134.113,68.92,56.18,55.0,,25.49
51,134.264,68.26,55.96,55.0,,25.54
52,134.415,67.74,55.79,55.0,,25.63
53,134.565,67.22,55.65,55.0,,25.65
54,134.565,,,,28.66,
55,134.715,66.67,55.52,55.0,,25.73
56,134.864,66.22,55.42,55.0,,25.76
57,135.013,65.82,55.33,55.0,,25.8
58,135.164,65.41,55.24,55.0,,25.81
59,135.164,,,,30.48,
60,135.314,65.02,55.16,55.0,,25.86
61,135.464,64.57,55.07,55.0,,25.87
62,135.613,64.2,55.0,55.0,,25.9
63,135.763,63.83,54.92,55.0,,25.91
64,135.763,,,,35.27,
65,135.913,63.44,54.83,55.0,,25.94
66,136.064,63.07,54.74,55.0,,25.97
67,136.216,62.71,54.65,55.0,,25.97
68,136.216,,,,43.13,
69,136.363,62.28,54.55,55.0,,26.01
70,136.515,61.95,54.47,55.0,,26.02
71,136.663,61.65,54.38,55.0,,26.02
72,136.884,61.36,54.31,55.0,,26.01
73,136.891,,,,45.45,
74,137.011,60.98,54.22,55.0,,26.05
75,137.163,60.76,54.16,55.0,,26.06
76,137.314,60.54,54.11,55.0,,26.07
77,137.463,60.39,54.09,55.0,,26.06
78,137.463,,,,47.58,
79,137.612,60.21,54.07,55.0,,26.05
80,137.761,60.09,54.06,55.0,,26.08
81,137.913,59.98,54.07,55.0,,26.08
82,137.913,,,,48.48,
83,138.063,59.88,54.09,55.0,,26.08
84,138.212,59.8,54.11,55.0,,26.09
85,138.361,59.72,54.14,55.0,,26.1
86,138.511,59.65,54.17,55.0,,26.1
87,138.511,,,,49.9,
88,138.662,59.6,54.2,55.0,,26.1
89,138.812,59.53,54.23,55.0,,26.08
90,138.963,59.49,54.27,55.0,,26.09
91,139.111,59.48,54.32,55.0,,26.09
92,139.111,,,,50.07,
93,139.262,59.44,54.36,55.0,,26.08
94,139.411,59.41,54.41,55.0,,26.1
95,139.561,59.39,54.46,55.0,,26.07
96,139.617,,,,51.35,
97,139.711,59.36,54.5,55.0,,26.09
98,139.862,59.35,54.55,55.0,,26.09
99,140.012,59.32,54.6,55.0,,26.1
100,140.161,59.32,54.65,55.0,,26.08
101,140.161,,,,51.26,
102,140.313,59.3,54.7,55.0,,26.09
103,140.462,59.29,54.75,55.0,,26.09
104,140.612,59.26,54.79,55.0,,26.08
105,140.763,59.23,54.83,55.0,,26.08
106,140.763,,,,52.25,
107,140.912,59.19,54.86,55.0,,26.09
108,141.062,59.17,54.9,55.0,,26.07
109,141.211,59.13,54.93,55.0,,26.08
110,141.361,59.09,54.95,55.0,,26.08
111,141.361,,,,52.1,
112,141.512,59.05,54.98,55.0,,26.09
113,141.662,58.99,55.0,55.0,,26.07
114,141.812,58.97,55.02,55.0,,26.09
115,141.824,,,,52.43,
