timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
9369.019,29.78,29.78,50,60,,,,,28.93,24.19,
9369.019,29.78,29.78,50,60,,,,,28.93,24.19,
9369.019,29.78,29.78,50,60,,,,,28.93,24.19,
9369.019,29.78,29.78,50,60,,,,,28.93,24.19,
9369.058,,,,,,,,,28.93,24.19,
9369.058,,,,,,,,,28.93,24.19,
9369.169,29.9,29.9,50,60,,,,,,,
9369.169,29.9,29.9,50,60,,,,,,,
9369.169,29.9,29.9,50,60,,,,,,,
9369.169,29.9,29.9,50,60,,,,,,,
9369.319,30.48,30.48,50,60,,,,,,,
9369.319,30.48,30.48,50,60,,,,,,,
9369.319,30.48,30.48,50,60,,,,,,,
9369.319,30.48,30.48,50,60,,,,,,,
9369.468,31.74,31.74,50,60,,,,,,,
9369.468,31.74,31.74,50,60,,,,,,,
9369.468,31.74,31.74,50,60,,,,,,,
9369.468,31.74,31.74,50,60,,,,,,,
9369.619,32.94,32.94,50,60,,,,,,,
9369.619,32.94,32.94,50,60,,,,,,,
9369.619,32.94,32.94,50,60,,,,,,,
9369.619,32.94,32.94,50,60,,,,,,,
9369.769,34.71,34.71,50,60,,,,,,,
9369.769,34.71,34.71,50,60,,,,,,,
9369.769,34.71,34.71,50,60,,,,,,,
9369.769,34.71,34.71,50,60,,,,,,,
9369.919,36.33,36.33,50,60,,,,,,,
9369.919,36.33,36.33,50,60,,,,,,,
9369.919,36.33,36.33,50,60,,,,,,,
9369.919,36.33,36.33,50,60,,,,,,,
9370.069,37.92,37.92,50,60,,,,,,,
9370.069,37.92,37.92,50,60,,,,,,,
9370.069,37.92,37.92,50,60,,,,,,,
9370.069,37.92,37.92,50,60,,,,,,,
9370.076,,,,,,,,,28.87,24.11,
9370.076,,,,,,,,,28.87,24.11,
9370.219,39.77,39.77,50,60,,,,,,,
9370.219,39.77,39.77,50,60,,,,,,,
9370.219,39.77,39.77,50,60,,,,,,,
9370.219,39.77,39.77,50,60,,,,,,,
9370.369,41.48,41.48,50,60,,,,,,,
9370.369,41.48,41.48,50,60,,,,,,,
9370.369,41.48,41.48,50,60,,,,,,,
9370.369,41.48,41.48,50,60,,,,,,,
9370.519,43.21,43.21,50,60,,,,,,,
9370.519,43.21,43.21,50,60,,,,,,,
9370.519,43.21,43.21,50,60,,,,,,,
9370.519,43.21,43.21,50,60,,,,,,,
9370.669,44.88,44.88,50,60,,,,,,,
9370.669,44.88,44.88,50,60,,,,,,,
9370.669,44.88,44.88,50,60,,,,,,,
9370.669,44.88,44.88,50,60,,,,,,,
9370.819,46.48,46.48,50,60,,,,,,,
9370.819,46.48,46.48,50,60,,,,,,,
