,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,353.693,24.22,24.0,62.0,,23.66
1,353.846,24.22,24.0,62.0,,23.67
2,353.846,,,,22.74,
3,354.019,24.38,24.0,62.0,,23.65
4,354.169,24.73,24.0,62.0,,23.65
5,354.319,25.62,24.0,62.0,,23.61
6,354.469,26.48,24.0,62.0,,23.58
7,354.474,,,,22.75,
8,354.619,27.59,24.0,62.0,,23.56
9,354.769,28.71,24.0,62.0,,23.48
10,354.919,30.11,24.0,62.0,,23.39
11,355.069,31.3,24.0,62.0,,23.36
12,355.099,,,,22.77,
13,355.22,32.64,24.0,62.0,,23.31
14,355.369,33.84,24.0,62.0,,23.23
15,355.519,35.27,24.0,62.0,,23.18
16,355.669,36.39,24.0,62.0,,23.1
17,355.671,,,,22.77,
18,355.819,37.61,24.0,62.0,,23.06
19,355.969,38.96,24.0,62.0,,23.01
20,356.119,40.26,24.0,62.0,,22.93
21,356.269,41.34,24.0,62.0,,22.87
22,356.419,42.63,24.0,62.0,,22.81
23,356.569,43.75,24.0,62.0,,22.76
24,356.719,45.1,24.0,62.0,,22.64
25,356.869,46.19,24.0,62.0,,22.66
26,356.869,,,,22.81,
27,357.019,47.46,24.0,62.0,,22.57
28,357.169,48.5,24.0,62.0,,22.54
29,357.319,49.74,24.0,62.0,,22.48
30,357.469,50.79,24.0,62.0,,22.42
31,357.469,,,,22.74,
32,357.619,51.92,24.0,62.0,,22.34
33,357.769,52.88,24.0,62.0,,22.32
34,357.919,54.09,24.0,62.0,,22.25
35,358.069,55.04,24.0,62.0,,22.22
36,358.219,56.09,24.0,62.0,,22.16
37,358.369,57.03,24.0,62.0,,22.14
38,358.519,58.12,24.0,62.0,,22.1
39,358.669,58.99,24.05,62.0,,22.06
40,358.669,,,,22.78,
41,358.819,60.01,24.16,62.0,,21.99
42,358.969,60.89,24.28,62.0,,21.93
43,359.119,61.87,24.4,62.0,,21.94
44,359.269,62.68,24.53,62.0,,21.87
45,359.269,,,,22.79,
46,359.419,63.65,24.67,62.0,,21.87
47,359.569,64.42,24.81,62.0,,21.79
48,359.719,65.36,24.96,62.0,,21.78
49,359.869,66.12,25.11,62.0,,21.7
50,359.869,,,,22.75,
51,360.019,67.04,25.27,62.0,,21.68
52,360.169,67.77,25.43,62.0,,21.66
53,360.319,68.66,25.6,62.0,,21.61
54,360.469,69.34,25.77,62.0,,21.62
55,360.469,,,,22.75,
56,360.619,70.19,25.95,62.0,,21.58
57,360.769,70.88,26.13,62.0,,21.55
58,360.919,71.69,26.32,62.0,,21.44
59,361.069,72.37,26.5,62.0,,21.44
60,361.069,,,,22.74,
61,361.219,73.18,26.7,62.0,,21.48
62,361.369,73.79,26.89,62.0,,21.42
63,361.519,74.56,27.1,62.0,,21.42
64,361.669,75.21,27.3,62.0,,21.39
65,361.669,,,,22.77,
66,361.819,75.9,27.51,62.0,,21.34
67,361.969,76.49,27.72,62.0,,21.3
68,362.119,77.21,27.94,62.0,,21.28
69,362.27,77.79,28.15,62.0,,21.23
70,362.27,,,,22.74,
71,362.419,78.41,28.37,62.0,,21.27
72,362.569,79.08,28.6,62.0,,21.21
73,362.719,79.63,28.82,62.0,,21.22
74,362.869,80.28,29.06,62.0,,21.24
75,363.019,80.84,29.28,62.0,,21.18
76,363.169,81.5,29.53,62.0,,21.17
77,363.319,82.02,29.76,62.0,,21.18
78,363.469,82.61,30.0,62.0,,21.14
79,363.469,,,,22.79,
80,363.619,83.12,30.23,62.0,,21.09
81,363.769,83.69,30.48,62.0,,21.09
82,363.919,84.22,30.72,62.0,,21.13
83,364.069,84.79,30.98,62.0,,21.08
84,364.069,,,,22.87,
85,364.219,85.24,31.21,62.0,,21.06
86,364.369,85.83,31.47,62.0,,21.09
87,364.52,86.28,31.72,62.0,,21.06
88,364.669,86.85,31.98,62.0,,21.06
89,364.669,,,,23.02,
90,364.819,87.32,32.23,62.0,,21.09
91,364.969,87.82,32.49,62.0,,21.04
92,365.119,88.25,32.74,62.0,,21.03
93,365.269,88.79,33.01,62.0,,21.0
94,365.269,,,,23.37,
95,365.419,89.2,33.26,62.0,,21.04
96,365.569,89.69,33.53,62.0,,20.99
97,365.719,90.1,33.79,62.0,,21.01
98,365.869,90.57,34.05,62.0,,21.0
99,365.916,,,,24.17,
100,366.019,91.01,34.32,62.0,,20.98
101,366.169,91.52,34.6,62.0,,20.98
102,366.319,91.92,34.86,62.0,,20.97
103,366.469,92.34,35.13,62.0,,20.96
104,366.469,,,,25.26,
105,366.619,92.72,35.39,62.0,,20.97
106,366.77,93.16,35.67,62.0,,20.98
107,366.919,93.54,35.93,62.0,,20.96
108,367.069,93.96,36.21,62.0,,20.9
109,367.069,,,,26.07,
110,367.219,94.34,36.48,62.0,,20.97
