,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,1811.057,29.35,24.0,62.0,,28.96
1,1811.186,29.29,24.0,62.0,,28.97
2,1811.186,,,,29.58,
3,1811.336,29.39,24.0,62.0,,28.95
4,1811.486,29.72,24.0,62.0,,28.92
5,1811.636,30.47,24.0,62.0,,28.84
6,1811.786,31.4,24.0,62.0,,28.88
7,1811.796,,,,29.57,
8,1811.936,32.39,24.0,62.0,,28.81
9,1812.086,33.7,24.0,62.0,,28.75
10,1812.236,34.86,24.0,62.0,,28.71
11,1812.386,36.22,24.0,62.0,,28.61
12,1812.406,,,,29.48,
13,1812.536,37.46,24.0,62.0,,28.62
14,1812.686,38.68,24.0,62.0,,28.49
15,1812.836,40.09,24.0,62.0,,28.42
16,1812.986,41.31,24.0,62.0,,28.39
17,1813.136,42.7,24.0,62.0,,28.3
18,1813.286,43.84,24.0,62.0,,28.27
19,1813.436,45.23,24.0,62.0,,28.15
20,1813.586,46.38,24.0,62.0,,28.14
21,1813.586,,,,29.48,
22,1813.736,47.75,24.0,62.0,,28.03
23,1813.886,48.8,24.0,62.0,,27.93
24,1814.036,50.16,24.0,62.0,,27.91
25,1814.186,51.19,24.0,62.0,,27.9
26,1814.186,,,,29.48,
27,1814.336,52.49,24.0,62.0,,27.8
28,1814.486,53.5,24.0,62.0,,27.78
29,1814.681,54.84,24.0,62.0,,27.64
30,1814.681,,,,29.49,
31,1814.831,56.15,24.0,62.0,,27.62
32,1814.981,57.21,24.0,62.0,,27.53
33,1815.131,58.29,24.0,62.0,,27.46
34,1815.281,59.29,24.0,62.0,,27.48
35,1815.281,,,,29.55,
36,1815.431,60.42,24.0,62.0,,27.4
37,1815.581,61.27,24.0,62.0,,27.3
38,1815.731,62.37,24.0,62.0,,27.28
39,1815.881,63.27,24.0,62.0,,27.24
40,1815.881,,,,29.53,
41,1816.031,64.3,24.11,62.0,,27.18
42,1816.181,65.17,24.24,62.0,,27.14
43,1816.331,66.17,24.38,62.0,,27.12
44,1816.481,66.97,24.52,62.0,,27.06
45,1816.631,67.95,24.67,62.0,,27.01
46,1816.781,68.73,24.83,62.0,,27.01
47,1816.931,69.65,24.99,62.0,,26.93
48,1817.081,70.49,25.16,62.0,,26.89
49,1817.231,71.4,25.33,62.0,,26.82
50,1817.381,72.19,25.51,62.0,,26.8
51,1817.531,73.04,25.7,62.0,,26.74
52,1817.681,73.88,25.89,62.0,,26.69
53,1817.831,74.56,26.08,62.0,,26.67
54,1817.981,75.34,26.27,62.0,,26.68
55,1818.132,76.08,26.47,62.0,,26.64
56,1818.281,76.85,26.68,62.0,,26.64
57,1818.281,,,,29.45,
58,1818.431,77.52,26.89,62.0,,26.5
59,1818.581,78.29,27.1,62.0,,26.54
60,1818.731,78.9,27.31,62.0,,26.54
61,1818.881,79.67,27.54,62.0,,26.47
62,1818.881,,,,29.49,
63,1819.031,80.29,27.76,62.0,,26.44
64,1819.181,81.03,27.99,62.0,,26.43
65,1819.332,81.63,28.22,62.0,,26.4
66,1819.481,82.27,28.45,62.0,,26.32
67,1819.481,,,,29.47,
68,1819.631,82.9,28.69,62.0,,26.29
69,1819.781,83.59,28.93,62.0,,26.33
70,1819.931,84.09,29.16,62.0,,26.29
71,1820.081,84.74,29.41,62.0,,26.25
72,1820.081,,,,30.14,
73,1820.231,85.33,29.66,62.0,,26.22
74,1820.382,85.93,29.91,62.0,,26.21
75,1820.531,86.48,30.16,62.0,,26.23
76,1820.681,87.07,30.41,62.0,,26.19
77,1820.681,,,,31.09,
78,1820.831,87.57,30.66,62.0,,26.17
79,1820.981,88.17,30.92,62.0,,26.13
80,1821.131,88.68,31.18,62.0,,26.13
81,1821.281,89.21,31.44,62.0,,26.11
82,1821.281,,,,31.48,
83,1821.431,89.75,31.71,62.0,,26.08
84,1821.581,90.29,31.97,62.0,,26.05
85,1821.731,90.72,32.23,62.0,,26.05
86,1821.881,91.32,32.51,62.0,,26.04
87,1821.881,,,,31.78,
88,1822.031,91.78,32.78,62.0,,26.07
89,1822.181,92.28,33.05,62.0,,26.01
90,1822.331,92.7,33.31,62.0,,25.94
91,1822.481,93.24,33.6,62.0,,25.99
92,1822.481,,,,32.1,
93,1822.631,93.65,33.86,62.0,,25.89
94,1822.781,94.16,34.15,62.0,,25.97
95,1822.931,94.6,34.42,62.0,,25.94
96,1823.081,95.06,34.7,62.0,,25.99
97,1823.081,,,,32.5,
98,1823.231,95.45,34.97,62.0,,25.94
99,1823.381,95.94,35.26,62.0,,25.94
100,1823.531,96.36,35.54,62.0,,25.91
101,1823.681,96.73,35.81,62.0,,25.9
102,1823.735,,,,32.99,
103,1823.831,97.16,36.1,62.0,,25.95
104,1823.981,97.59,36.39,62.0,,25.92
105,1824.131,98.01,36.67,62.0,,25.91
106,1824.281,98.37,36.95,62.0,,25.92
107,1824.281,,,,33.56,
108,1824.431,98.79,37.24,62.0,,25.9
109,1824.581,99.09,37.51,62.0,,25.9
110,1824.731,99.55,37.81,62.0,,25.84
111,1824.882,99.87,38.09,62.0,,25.89
112,1824.882,,,,34.18,
113,1825.031,100.27,38.38,62.0,,25.89
114,1825.181,100.59,38.65,62.0,,25.88
115,1825.331,100.97,38.95,62.0,,25.92
116,1825.481,101.32,39.23,62.0,,25.88
117,1825.481,,,,35.02,
118,1825.631,101.73,39.53,62.0,,25.91
119,1825.781,102.03,39.81,62.0,,25.89
120,1825.931,102.43,40.11,62.0,,25.91
121,1826.081,102.7,40.39,62.0,,25.86
122,1826.231,103.06,40.68,62.0,,25.87
123,1826.231,,,,35.94,
124,1826.381,103.31,40.95,62.0,,25.88
125,1826.531,103.71,41.26,62.0,,25.87
126,1826.7,103.95,41.56,62.0,,25.92
127,1826.7,,,,36.82,
128,1826.85,104.37,41.87,62.0,,25.93
129,1827.001,104.64,42.15,62.0,,25.93
130,1827.151,104.99,42.45,62.0,,25.9
