timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
1665.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.435,33,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.592,33.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.742,33.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.808,,,,,,,33.21,,,,,,,,,,,,,,,,,,,,,,,,,,
1667.891,34.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.054,35.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.206,36.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.367,37.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.516,38.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.666,40.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.753,,,,,,,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.815,41.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668.965,42.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.122,44.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.271,45.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.433,46.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.583,48.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.733,49.3,,90,,,,33.61,,,,,,,,,,,,,,,,,,,,,,,,,,
1669.883,50.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670.033,51.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670.183,53,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
