timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
4389.299,27.85,24,45,45,24.81
4389.299,27.85,24,45,45,24.81
4389.299,27.85,24,45,45,24.81
4389.299,27.85,24,45,45,24.81
4389.449,27.84,24,45,45,24.81
4389.449,27.84,24,45,45,24.81
4389.449,27.84,24,45,45,24.81
4389.449,27.84,24,45,45,24.81
4389.599,27.91,24,45,45,24.81
4389.599,27.91,24,45,45,24.81
4389.599,27.91,24,45,45,24.81
4389.599,27.91,24,45,45,24.81
4389.638,,,,,24.81
4389.749,28.25,24,45,45,
4389.749,28.25,24,45,45,
4389.749,28.25,24,45,45,
4389.749,28.25,24,45,45,
4389.899,28.91,24,45,45,
4389.899,28.91,24,45,45,
4389.899,28.91,24,45,45,
4389.899,28.91,24,45,45,
4390.049,29.79,24,45,45,
4390.049,29.79,24,45,45,
4390.049,29.79,24,45,45,
4390.049,29.79,24,45,45,
4390.199,30.83,24,45,45,
4390.199,30.83,24,45,45,
4390.199,30.83,24,45,45,
4390.199,30.83,24,45,45,
4390.251,,,,,24.87
4390.349,32.25,24,45,45,
4390.349,32.25,24,45,45,
4390.349,32.25,24,45,45,
4390.349,32.25,24,45,45,
4390.499,33.64,24,45,45,
4390.499,33.64,24,45,45,
4390.499,33.64,24,45,45,
4390.499,33.64,24,45,45,
4390.65,34.96,24,45,45,
4390.65,34.96,24,45,45,
4390.65,34.96,24,45,45,
4390.65,34.96,24,45,45,
4390.799,36.04,24,45,45,
4390.799,36.04,24,45,45,
4390.799,36.04,24,45,45,
4390.799,36.04,24,45,45,
4390.838,,,,,24.94
4390.949,37.6,24,45,45,
4390.949,37.6,24,45,45,
4390.949,37.6,24,45,45,
4390.949,37.6,24,45,45,
4391.099,38.9,24,45,45,
4391.099,38.9,24,45,45,
4391.099,38.9,24,45,45,
4391.099,38.9,24,45,45,
4391.249,40.27,24,45,45,
4391.249,40.27,24,45,45,
4391.249,40.27,24,45,45,
4391.249,40.27,24,45,45,
4391.399,41.85,24,45,45,
4391.399,41.85,24,45,45,
4391.399,41.85,24,45,45,
4391.399,41.85,24,45,45,
4391.52,,,,,24.94
4391.549,43.19,24,45,45,
4391.549,43.19,24,45,45,
4391.549,43.19,24,45,45,
4391.549,43.19,24,45,45,
4391.699,44.54,24,45,45,
4391.699,44.54,24,45,45,
