timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
3454.092,31.23,24,45,45,25.44
3454.092,31.23,24,45,45,25.44
3454.092,31.23,24,45,45,25.44
3454.092,31.23,24,45,45,25.44
3454.242,31.22,24,45,45,25.44
3454.242,31.22,24,45,45,25.44
3454.242,31.22,24,45,45,25.44
3454.242,31.22,24,45,45,25.44
3454.392,31.28,24,45,45,25.44
3454.392,31.28,24,45,45,25.44
3454.392,31.28,24,45,45,25.44
3454.392,31.28,24,45,45,25.44
3454.542,31.53,24,45,45,25.44
3454.542,31.53,24,45,45,25.44
3454.542,31.53,24,45,45,25.44
3454.542,31.53,24,45,45,25.44
3454.542,31.53,24,45,45,25.44
3454.692,31.99,24,45,45,
3454.692,31.99,24,45,45,
3454.692,31.99,24,45,45,
3454.692,31.99,24,45,45,
3454.842,32.9,24,45,45,
3454.842,32.9,24,45,45,
3454.842,32.9,24,45,45,
3454.842,32.9,24,45,45,
3454.992,33.77,24,45,45,
3454.992,33.77,24,45,45,
3454.992,33.77,24,45,45,
3454.992,33.77,24,45,45,
3455.142,34.73,24,45,45,25.49
3455.142,34.73,24,45,45,25.49
3455.142,34.73,24,45,45,25.49
3455.142,34.73,24,45,45,25.49
3455.142,34.73,24,45,45,25.49
3455.292,36.13,24,45,45,
3455.292,36.13,24,45,45,
3455.292,36.13,24,45,45,
3455.292,36.13,24,45,45,
3455.442,37.23,24,45,45,
3455.442,37.23,24,45,45,
3455.442,37.23,24,45,45,
3455.442,37.23,24,45,45,
3455.592,38.36,24,45,45,
3455.592,38.36,24,45,45,
3455.592,38.36,24,45,45,
3455.592,38.36,24,45,45,
3455.742,39.89,24,45,45,25.56
3455.742,39.89,24,45,45,25.56
3455.742,39.89,24,45,45,25.56
3455.742,39.89,24,45,45,25.56
3455.742,39.89,24,45,45,25.56
3455.892,41.05,24,45,45,
3455.892,41.05,24,45,45,
3455.892,41.05,24,45,45,
3455.892,41.05,24,45,45,
3456.042,42.21,24,45,45,
3456.042,42.21,24,45,45,
3456.042,42.21,24,45,45,
3456.042,42.21,24,45,45,
3456.192,43.73,24,45,45,
3456.192,43.73,24,45,45,
3456.192,43.73,24,45,45,
3456.192,43.73,24,45,45,
3456.342,44.89,24,45,45,
3456.342,44.89,24,45,45,
3456.342,44.89,24,45,45,
3456.342,44.89,24,45,45,
3456.36,,,,,25.62
3456.492,46.03,24,45,45,
3456.492,46.03,24,45,45,
3456.492,46.03,24,45,45,
3456.492,46.03,24,45,45,
3456.642,47.52,24,45,45,
3456.642,47.52,24,45,45,
3456.642,47.52,24,45,45,
3456.642,47.52,24,45,45,
3456.793,48.63,24,45,45,
3456.793,48.63,24,45,45,
3456.793,48.63,24,45,45,
3456.793,48.63,24,45,45,
3456.943,50.09,24,45,45,25.63
3456.943,50.09,24,45,45,25.63
3456.943,50.09,24,45,45,25.63
3456.943,50.09,24,45,45,25.63
3456.943,50.09,24,45,45,25.63
3457.093,51.16,24,45,45,
3457.093,51.16,24,45,45,
3457.093,51.16,24,45,45,
3457.093,51.16,24,45,45,
3457.243,52.22,24,45,45,
3457.243,52.22,24,45,45,
3457.243,52.22,24,45,45,
3457.243,52.22,24,45,45,
3457.393,53.61,24,45,45,
3457.393,53.61,24,45,45,
3457.393,53.61,24,45,45,
3457.393,53.61,24,45,45,
3457.544,54.64,24,45,45,25.73
3457.544,54.64,24,45,45,25.73
3457.544,54.64,24,45,45,25.73
3457.544,54.64,24,45,45,25.73
3457.544,54.64,24,45,45,25.73
3457.693,55.66,24,45,45,
3457.693,55.66,24,45,45,
3457.693,55.66,24,45,45,
3457.693,55.66,24,45,45,
3457.843,56.99,24,45,45,
3457.843,56.99,24,45,45,
3457.843,56.99,24,45,45,
3457.843,56.99,24,45,45,
3457.993,57.97,24,45,45,
3457.993,57.97,24,45,45,
3457.993,57.97,24,45,45,
3457.993,57.97,24,45,45,
3458.143,58.94,24,45,45,25.74
3458.143,58.94,24,45,45,25.74
3458.143,58.94,24,45,45,25.74
3458.143,58.94,24,45,45,25.74
3458.143,58.94,24,45,45,25.74
3458.293,60.21,24,45,45,
3458.293,60.21,24,45,45,
3458.293,60.21,24,45,45,
3458.293,60.21,24,45,45,
3458.443,61.14,24,45,45,
3458.443,61.14,24,45,45,
3458.443,61.14,24,45,45,
3458.443,61.14,24,45,45,
3458.593,62.04,24,45,45,
3458.593,62.04,24,45,45,
3458.593,62.04,24,45,45,
3458.593,62.04,24,45,45,
3458.743,63.25,24,45,45,25.84
