timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.062,29.09,24.0,62.0,23.74,27.82,100.0,,,,,,,800.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.212,30.17,24.0,62.0,,27.76,100.0,,,,,,,950.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.362,31.14,24.0,62.0,,27.69,100.0,,,,,,,1100.0,,,,,,,,,,,,,,,
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.377,,,,,,,,,,,,,,,,60.0,5296.0,638.0,20.0,44.0,45.0,115.0,179.0,13.0,2075.0,0.391304347826087,31.38,31.38
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.512,32.18,24.0,62.0,,27.62,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.662,33.67,24.0,62.0,23.75,27.54,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.812,34.84,24.0,62.0,,27.48,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3105.962,36.02,24.0,62.0,,27.41,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.112,37.62,24.0,62.0,,27.32,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.262,38.82,24.0,62.0,23.64,27.26,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.413,40.02,24.0,62.0,,27.19,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.482,,,,,,,,,,,,,,,,86.0,5849.0,972.0,25.0,65.0,55.0,155.0,202.0,20.0,7541.0,0.3548387096774194,31.37,31.37
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.562,41.62,24.0,62.0,,27.1,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.712,42.78,24.0,62.0,,27.05,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3106.862,43.95,24.0,62.0,23.72,26.99,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.012,45.49,24.0,62.0,,26.91,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.162,46.62,24.0,62.0,,26.85,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.312,47.74,24.0,62.0,,26.79,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.462,49.22,24.0,62.0,23.64,26.72,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.587,,,,,,,,,,,,,,,,100.0,6464.0,918.0,28.0,74.0,61.0,164.0,212.0,25.0,9000.0,0.3719512195121951,31.37,31.37
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.613,50.32,24.0,62.0,,26.66,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.762,51.38,24.0,62.0,,26.61,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3107.912,52.8,24.0,62.0,,26.53,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.062,53.86,24.0,62.0,23.67,26.48,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.212,54.88,24.0,62.0,,26.44,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.362,56.24,24.0,62.0,,26.37,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.512,57.24,24.0,62.0,,26.32,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.662,58.22,24.0,62.0,23.7,26.28,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
3108.716,,,,,,,,,,,,,,,,114.0,7333.0,1218.0,31.0,87.0,69.0,161.0,257.0,29.0,9000.0,0.42857142857142855,31.36,31.36
