timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
54.58,33.08,24.0,62.0,,29.47,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
54.58,33.08,24.0,62.0,,29.47,100.0,,,,,,1000.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.727,34.26,24.0,62.0,,29.42,100.0,,,,,,1150.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.874,35.58,24.0,62.0,,29.34,100.0,,,,,,1300.0,,,,,,,,,,,,,,,
54.956,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.029,36.93,24.0,62.0,,29.26,100.0,,,,,,1450.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.174,38.58,24.0,62.0,,29.18,100.0,,,,,,1600.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.324,39.83,24.0,62.0,,29.11,100.0,,,,,,1750.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.474,41.09,24.0,62.0,,29.04,100.0,,,,,,1900.0,,,,,,,,,,,,,,,
55.554,,,,25.24,,,,,,,,,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.625,42.73,24.0,62.0,,28.95,100.0,,,,,,2050.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.775,43.95,24.0,62.0,,28.89,100.0,,,,,,2200.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
55.925,45.21,24.0,62.0,,28.81,100.0,,,,,,2350.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.078,46.77,24.0,62.0,,28.74,100.0,,,,,,2500.0,,,,,,,,,,,,,,,
56.156,,,,25.19,,,,,,,,,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.227,47.94,24.0,62.0,,28.67,100.0,,,,,,2650.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.378,49.1,24.0,62.0,,28.62,100.0,,,,,,2800.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.527,50.27,24.0,62.0,,28.56,100.0,,,,,,2950.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.679,51.79,24.0,62.0,,28.47,100.0,,,,,,3100.0,,,,,,,,,,,,,,,
56.775,,,,25.08,,,,,,,,,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.829,52.89,24.0,62.0,,28.41,100.0,,,,,,3250.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
56.979,53.98,24.0,62.0,,28.35,100.0,,,,,,3400.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.131,55.4,24.0,62.0,,28.28,100.0,,,,,,3550.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.281,56.43,24.0,62.0,,28.23,100.0,,,,,,3700.0,,,,,,,,,,,,,,,
57.387,,,,25.13,,,,,,,,,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.437,57.47,24.0,62.0,,28.17,100.0,,,,,,3850.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.582,58.82,24.0,62.0,,28.1,100.0,,,,,,4000.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.732,59.81,24.0,62.0,,28.05,100.0,,,,,,4150.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.882,60.8,24.0,62.0,,28.0,100.0,,,,,,4300.0,,,,,,,,,,,,,,,
57.924,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.033,62.07,24.0,62.0,,27.94,100.0,,,,,,4450.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.183,63.0,24.0,62.0,,27.9,100.0,,,,,,4600.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.333,63.93,24.0,62.0,,27.85,100.0,,,,,,4750.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.483,65.14,24.0,62.0,25.1,27.79,100.0,,,,,,4900.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.633,66.04,24.12,62.0,,27.75,100.0,,,,,,5050.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.783,66.92,24.26,62.0,,27.7,100.0,,,,,,5200.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
58.934,68.08,24.41,62.0,,27.65,100.0,,,,,,5350.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.084,68.93,24.56,62.0,,27.6,100.0,,,,,,5500.0,,,,,,,,,,,,,,,
59.139,,,,25.08,,,,,,,,,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.234,69.76,24.72,62.0,,27.56,100.0,,,,,,5650.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.384,70.85,24.88,62.0,,27.52,100.0,,,,,,5800.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.534,71.68,25.05,62.0,,27.48,100.0,,,,,,5950.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.684,72.5,25.22,62.0,25.11,27.44,100.0,,,,,,6100.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.839,73.28,25.4,62.0,,27.41,100.0,,,,,,6250.0,,,,,,,,,,,,,,,
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
59.844,,,,,,,,,,,,,,,133.0,7210.0,1931.0,76.0,109.0,137.0,258.0,268.0,24.0,2460.0,0.5310077519379846,31.38,31.38
