timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
8734.055,38.95,24.0,62.0,,34.32,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
8734.055,38.95,24.0,62.0,,34.32,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
8734.055,38.95,24.0,62.0,,34.32,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
8734.055,38.95,24.0,62.0,,34.32,100.0,,,,,,,1250.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.205,40.1,24.0,62.0,,34.26,100.0,,,,,,,1400.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.355,41.27,24.0,62.0,,34.19,100.0,,,,,,,1550.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.505,42.85,24.0,62.0,29.2,34.1,100.0,,,,,,,1700.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.655,44.05,24.0,62.0,,34.04,100.0,,,,,,,1850.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.805,45.25,24.0,62.0,,33.97,100.0,,,,,,,2000.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8734.956,46.85,24.0,62.0,,33.88,100.0,,,,,,,2150.0,,,,,,,,,,,,,,,
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.024,,,,,,,,,,,,,,,,393.0,9000.0,4060.0,157.0,268.0,231.0,745.0,850.0,81.0,9000.0,0.3100671140939597,41.48,41.48
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.105,48.03,24.0,62.0,29.28,33.81,100.0,,,,,,,2300.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.255,49.21,24.0,62.0,,33.74,100.0,,,,,,,2450.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.405,50.77,24.0,62.0,,33.67,100.0,,,,,,,2600.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.555,51.91,24.0,62.0,,33.61,100.0,,,,,,,2750.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.705,53.04,24.0,62.0,29.25,33.54,100.0,,,,,,,2900.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8735.855,54.54,24.0,62.0,,33.47,100.0,,,,,,,3050.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.005,55.64,24.0,62.0,,33.41,100.0,,,,,,,3200.0,,,,,,,,,,,,,,,
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.129,,,,,,,,,,,,,,,,462.0,9000.0,4460.0,160.0,334.0,247.0,822.0,780.0,95.0,9000.0,0.3004866180048662,41.44,41.44
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.156,56.72,24.0,62.0,,33.37,100.0,,,,,,,3350.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.305,58.13,24.0,62.0,29.28,33.28,100.0,,,,,,,3500.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.455,59.2,24.0,62.0,,33.22,100.0,,,,,,,3650.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.605,60.24,24.0,62.0,,33.17,100.0,,,,,,,3800.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.755,61.61,24.0,62.0,,33.1,100.0,,,,,,,3950.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8736.91,62.61,24.0,62.0,29.31,33.05,100.0,,,,,,,4100.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.055,63.58,24.0,62.0,,33.01,100.0,,,,,,,4250.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.205,64.85,24.0,62.0,,32.94,100.0,,,,,,,4400.0,,,,,,,,,,,,,,,
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
8737.258,,,,,,,,,,,,,,,,515.0,9000.0,3912.0,164.0,367.0,267.0,747.0,756.0,94.0,9000.0,0.357429718875502,41.41,41.41
