timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3616.915,,,,,,,,,,,,,,,,160.0,7726.0,997.0,66.0,109.0,117.0,228.0,305.0,21.0,2399.0,0.5131578947368421,34.66,34.66
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.011,38.42,24.0,50.0,62.0,,32.7,100.0,,,,,,1250.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.161,40.17,24.0,50.0,62.0,,32.64,100.0,,,,,,1400.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.311,41.5,24.0,50.0,62.0,,32.58,100.0,,,,,,1550.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.461,42.8,24.0,50.0,62.0,25.63,32.53,100.0,,,,,,1700.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.611,44.55,24.0,50.0,62.0,,32.46,100.0,,,,,,1850.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.761,45.85,24.0,50.0,62.0,,32.41,100.0,,,,,,2000.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3617.911,47.13,24.0,50.0,62.0,,32.36,100.0,,,,,,2150.0,,,,,,,,,,,,,,,
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.024,,,,,,,,,,,,,,,,190.0,9000.0,1170.0,80.0,133.0,137.0,292.0,360.0,28.0,3730.0,0.4691780821917808,34.64,34.64
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.062,48.83,24.0,50.0,62.0,25.72,32.28,100.0,,,,,,2300.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.211,50.08,24.0,50.0,62.0,,32.23,100.0,,,,,,2450.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.361,51.32,24.0,50.0,62.0,,32.17,100.0,,,,,,2600.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.511,52.94,24.0,50.0,62.0,,32.1,100.0,,,,,,2750.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.661,54.15,24.0,50.0,62.0,25.8,32.05,100.0,,,,,,2900.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.811,55.33,24.0,50.0,62.0,,32.0,100.0,,,,,,3050.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3618.961,56.88,24.0,50.0,62.0,,31.94,100.0,,,,,,3200.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.111,58.02,24.0,50.0,62.0,,31.9,100.0,,,,,,3350.0,,,,,,,,,,,,,,,
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.129,,,,,,,,,,,,,,,,280.0,9000.0,1584.0,111.0,180.0,189.0,397.0,496.0,37.0,4812.0,0.4760705289672544,34.6,34.6
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.261,59.15,24.0,50.0,62.0,25.92,31.85,100.0,,,,,,3500.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.411,60.61,24.0,50.0,62.0,,31.77,100.0,,,,,,3650.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
3619.561,61.69,24.0,50.0,62.0,,31.71,100.0,,,,,,3800.0,,,,,,,,,,,,,,,
