,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,3698.941,33.19,24.0,62.0,,32.93
1,3699.087,33.19,24.0,62.0,,32.94
2,3699.237,33.23,24.0,62.0,,32.92
3,3699.388,33.42,24.0,62.0,,32.91
4,3699.542,33.92,24.0,62.0,,32.88
5,3699.688,34.99,24.0,62.0,,32.84
6,3699.778,,,,27.25,
7,3699.838,35.95,24.0,62.0,,32.8
8,3699.988,37.05,24.0,62.0,,32.73
9,3700.139,38.26,24.0,62.0,,32.67
10,3700.297,39.94,24.0,62.0,,32.58
11,3700.348,,,,27.35,
12,3700.438,41.24,24.0,62.0,,32.51
13,3700.588,42.49,24.0,62.0,,32.45
14,3700.738,43.76,24.0,62.0,,32.38
15,3700.889,45.45,24.0,62.0,,32.28
16,3700.968,,,,27.42,
17,3701.047,46.66,24.0,62.0,,32.22
18,3701.188,47.85,24.0,62.0,,32.15
19,3701.339,49.44,24.0,62.0,,32.06
20,3701.488,50.6,24.0,62.0,,32.0
21,3701.607,,,,27.39,
22,3701.638,51.74,24.0,62.0,,31.94
23,3701.788,52.96,24.0,62.0,,31.88
24,3701.938,54.17,24.0,62.0,,31.81
25,3702.089,55.66,24.0,62.0,,31.73
26,3702.178,,,,27.46,
27,3702.239,56.73,24.0,62.0,,31.67
28,3702.389,57.79,24.0,62.0,,31.61
29,3702.544,58.89,24.0,62.0,,31.55
30,3702.689,60.32,24.0,62.0,,31.48
31,3702.806,,,,27.43,
32,3702.839,61.33,24.0,62.0,,31.42
33,3702.989,62.31,24.0,62.0,,31.36
34,3703.141,63.62,24.0,62.0,,31.3
35,3703.291,64.58,24.0,62.0,,31.26
36,3703.378,,,,27.48,
37,3703.446,65.51,24.0,62.0,,31.21
38,3703.591,66.74,24.0,62.0,,31.15
39,3703.741,67.64,24.0,62.0,,31.1
40,3703.891,68.52,24.0,62.0,,31.06
41,3703.891,,,,27.5,
42,3704.041,69.68,24.15,62.0,,31.0
43,3704.191,70.53,24.3,62.0,,30.95
44,3704.341,71.38,24.45,62.0,,30.91
45,3704.492,72.49,24.62,62.0,,30.85
46,3704.492,,,,27.68,
47,3704.642,73.3,24.79,62.0,,30.81
48,3704.792,74.1,24.96,62.0,,30.77
49,3704.942,75.13,25.15,62.0,,30.72
50,3705.092,75.88,25.33,62.0,,30.69
51,3705.092,,,,29.77,
52,3705.243,76.63,25.52,62.0,,30.64
53,3705.392,77.61,25.72,62.0,,30.6
54,3705.582,78.42,25.97,62.0,,30.56
55,3705.732,79.29,26.17,62.0,,30.53
56,3705.732,,,,30.55,
57,3705.882,80.22,26.39,62.0,,30.48
58,3706.032,80.92,26.6,62.0,,30.45
59,3706.182,81.59,26.82,62.0,,30.42
60,3706.332,82.49,27.05,62.0,,30.38
61,3706.384,,,,30.86,
62,3706.482,83.14,27.27,62.0,,30.36
63,3706.632,83.78,27.49,62.0,,30.33
64,3706.782,84.61,27.74,62.0,,30.29
65,3706.932,85.21,27.97,62.0,,30.27
66,3706.932,,,,31.35,
67,3707.082,85.83,28.2,62.0,,30.24
68,3707.232,86.63,28.46,62.0,,30.21
69,3707.382,87.23,28.7,62.0,,30.19
70,3707.532,87.8,28.94,62.0,,30.16
71,3707.532,,,,31.9,
72,3707.682,88.58,29.2,62.0,,30.13
73,3707.832,89.13,29.45,62.0,,30.1
74,3707.982,89.68,29.7,62.0,,30.08
75,3708.132,90.41,29.98,62.0,,30.05
76,3708.132,,,,32.13,
77,3708.282,90.97,30.23,62.0,,30.04
78,3708.432,91.51,30.49,62.0,,30.01
79,3708.582,92.19,30.77,62.0,,29.99
80,3708.732,92.71,31.04,62.0,,29.98
81,3708.732,,,,33.75,
82,3708.882,93.21,31.3,62.0,,29.95
83,3709.032,93.87,31.59,62.0,,29.93
84,3709.182,94.37,31.86,62.0,,29.91
85,3709.332,94.84,32.12,62.0,,29.89
86,3709.332,,,,34.66,
87,3709.482,95.46,32.42,62.0,,29.89
88,3709.632,95.95,32.69,62.0,,29.87
89,3709.782,96.43,32.97,62.0,,29.85
90,3709.932,97.03,33.27,62.0,,29.84
91,3709.932,,,,35.09,
92,3710.082,97.45,33.54,62.0,,29.83
93,3710.232,97.89,33.82,62.0,,29.81
94,3710.382,98.45,34.12,62.0,,29.8
95,3710.532,98.85,34.4,62.0,,29.78
96,3710.532,,,,36.56,
97,3710.682,99.27,34.68,62.0,,29.78
98,3710.832,99.84,34.99,62.0,,29.77
99,3710.982,100.24,35.28,62.0,,29.77
100,3711.132,100.63,35.56,62.0,,29.75
101,3711.132,,,,38.15,
102,3711.282,101.16,35.87,62.0,,29.74
103,3711.432,101.55,36.16,62.0,,29.74
104,3711.582,101.97,36.46,62.0,,29.72
105,3711.733,102.47,36.77,62.0,,29.72
106,3711.733,,,,39.56,
107,3711.883,102.84,37.06,62.0,,29.72
108,3712.033,103.22,37.35,62.0,,29.71
109,3712.185,103.71,37.68,62.0,,29.71
110,3712.334,104.08,37.97,62.0,,29.7
111,3712.334,,,,40.75,
112,3712.484,104.43,38.26,62.0,,29.7
113,3712.636,104.91,38.59,62.0,,29.71
114,3712.785,105.23,38.87,62.0,,29.69
115,3712.935,105.56,39.17,62.0,,29.68
116,3713.012,,,,41.79,
117,3713.087,106.04,39.5,62.0,,29.68
118,3713.236,106.38,39.79,62.0,,29.68
119,3713.386,106.72,40.09,62.0,,29.68
120,3713.539,107.16,40.42,62.0,,29.68
121,3713.539,,,,42.29,
122,3713.688,107.48,40.72,62.0,,29.69
123,3713.838,107.79,41.01,62.0,,29.68
124,3713.99,108.22,41.34,62.0,,29.69
125,3714.139,108.53,41.64,62.0,,29.69
126,3714.139,,,,43.02,
127,3714.289,108.8,41.93,62.0,,29.69
128,3714.442,109.19,42.26,62.0,,29.69
129,3714.625,109.39,42.57,62.0,,29.69
130,3714.768,109.86,42.92,62.0,,29.7
131,3714.768,,,,43.88,
132,3714.918,110.13,43.21,62.0,,29.7
133,3715.073,110.43,43.51,62.0,,29.71
134,3715.218,110.82,43.85,62.0,,29.71
135,3715.368,111.1,44.15,62.0,,29.72
136,3715.368,,,,44.71,
137,3715.523,111.34,44.44,62.0,,29.72
138,3715.668,111.62,44.74,62.0,,29.73
139,3715.818,111.81,45.01,62.0,,29.74
140,3715.973,112.0,45.29,62.0,,29.74
141,3715.973,,,,45.58,
142,3716.118,112.2,45.57,62.0,,29.76
143,3716.268,112.31,45.83,62.0,,29.77
144,3716.423,112.41,46.08,62.0,,29.78
145,3716.568,112.53,46.34,62.0,,29.8
146,3716.568,,,,46.29,
147,3716.718,112.61,46.59,62.0,,29.81
148,3716.873,112.66,46.83,62.0,,29.82
149,3717.018,112.74,47.07,62.0,,29.85
150,3717.168,112.78,47.3,62.0,,29.86
151,3717.168,,,,46.97,
152,3717.323,112.83,47.54,62.0,,29.87
153,3717.468,112.85,47.76,62.0,,29.89
154,3717.618,112.88,47.99,62.0,,29.9
155,3717.768,112.89,48.21,62.0,,29.91
156,3717.768,,,,47.67,
157,3717.92,112.93,48.45,62.0,,29.93
158,3718.07,112.95,48.67,62.0,,29.96
159,3718.225,112.96,48.89,62.0,,29.97
160,3718.37,113.01,49.12,62.0,,29.99
161,3718.37,,,,48.3,
162,3718.52,113.01,49.33,62.0,,30.0
163,3718.675,113.04,49.56,62.0,,30.02
164,3718.82,113.07,49.78,62.0,,30.04
165,3718.97,113.07,49.99,62.0,,30.07
166,3718.97,,,,48.86,
167,3719.125,113.08,50.2,62.0,,30.07
168,3719.27,113.1,50.42,62.0,,30.09
169,3719.42,113.1,50.63,62.0,,30.11
170,3719.575,113.15,50.86,62.0,,30.13
171,3719.673,,,,49.47,
172,3719.72,113.15,51.07,62.0,,30.15
173,3719.87,113.14,51.27,62.0,,30.17
174,3720.025,113.13,51.47,62.0,,30.18
175,3720.17,113.15,51.68,62.0,,30.2
176,3720.32,113.17,51.89,62.0,,30.22
177,3720.32,,,,50.35,
178,3720.475,113.17,52.1,62.0,,30.23
179,3720.622,113.2,52.32,62.0,,30.26
180,3720.772,113.22,52.53,62.0,,30.28
181,3720.922,113.22,52.73,62.0,,30.29
182,3720.922,,,,50.97,
183,3721.072,113.24,52.94,62.0,,30.31
184,3721.222,113.24,53.14,62.0,,30.32
185,3721.372,113.27,53.35,62.0,,30.34
186,3721.522,113.27,53.55,62.0,,30.36
187,3721.522,,,,51.68,
188,3721.672,113.28,53.75,62.0,,30.37
189,3721.822,113.3,53.95,62.0,,30.39
190,3721.972,113.33,54.16,62.0,,30.41
191,3722.122,113.37,54.37,62.0,,30.43
192,3722.122,,,,52.39,
193,3722.272,113.37,54.57,62.0,,30.44
194,3722.422,113.38,54.76,62.0,,30.47
195,3722.572,113.37,54.96,62.0,,30.48
196,3722.723,113.39,55.16,62.0,,30.49
197,3722.723,,,,53.08,
198,3722.873,113.39,55.35,62.0,,30.51
199,3723.022,113.4,55.54,62.0,,30.53
200,3723.173,113.4,55.74,62.0,,30.55
201,3723.327,113.4,55.92,62.0,,30.57
202,3723.327,,,,53.84,
203,3723.473,113.42,56.12,62.0,,30.59
204,3723.623,113.44,56.29,62.0,,30.61
205,3723.777,113.45,56.47,62.0,,30.62
206,3723.923,113.45,56.64,62.0,,30.64
207,3723.923,,,,54.58,
208,3724.073,113.46,56.82,62.0,,30.66
209,3724.227,113.47,56.99,62.0,,30.67
210,3724.373,113.45,57.16,62.0,,30.71
211,3724.523,113.47,57.33,62.0,,30.72
212,3724.523,,,,55.26,
213,3724.678,113.48,57.5,62.0,,30.74
214,3724.824,113.5,57.67,62.0,,30.77
215,3724.974,113.5,57.84,62.0,,30.78
216,3725.129,113.5,58.01,62.0,,30.78
217,3725.129,,,,55.98,
218,3725.275,113.52,58.18,62.0,,30.82
219,3725.425,113.54,58.35,62.0,,30.83
220,3725.58,113.54,58.51,62.0,,30.85
221,3725.726,113.54,58.68,62.0,,30.87
222,3725.726,,,,56.74,
223,3725.876,113.54,58.85,62.0,,30.88
224,3726.031,113.54,59.01,62.0,,30.91
225,3726.177,113.54,59.18,62.0,,30.93
226,3726.327,113.54,59.34,62.0,,30.94
227,3726.327,,,,57.46,
228,3726.482,113.55,59.51,62.0,,30.96
229,3726.629,113.56,59.67,62.0,,30.98
230,3726.802,113.56,59.83,62.0,,31.0
231,3726.949,113.58,59.99,62.0,,31.02
232,3726.949,,,,58.13,
233,3727.099,113.6,60.16,62.0,,31.04
234,3727.253,113.6,60.32,62.0,,31.06
235,3727.399,113.55,60.48,62.0,,31.09
236,3727.549,113.35,60.64,62.0,,31.11
237,3727.549,,,,58.78,
238,3727.703,112.85,60.79,62.0,,31.17
239,3727.85,111.76,60.95,62.0,,31.28
240,3728.0,110.69,61.09,62.0,,31.4
241,3728.154,109.5,61.24,62.0,,31.57
242,3728.154,,,,59.61,
243,3728.301,107.79,61.38,62.0,,31.83
244,3728.451,106.45,61.51,62.0,,32.03
245,3728.605,105.06,61.63,62.0,,32.27
246,3728.752,103.25,61.75,62.0,,32.58
247,3728.752,,,,60.4,
248,3728.902,101.92,61.87,62.0,,32.84
249,3729.056,100.59,61.97,62.0,,33.1
250,3729.203,98.82,62.08,62.0,,33.44
251,3729.353,97.55,62.17,62.0,,33.7
252,3729.353,,,,60.97,
253,3729.507,96.28,62.26,62.0,,33.96
254,3729.659,94.58,62.35,62.0,,34.31
255,3729.803,93.34,62.43,62.0,,34.58
256,3729.958,92.13,62.51,62.0,,34.83
257,3729.958,,,,61.59,
258,3730.105,90.56,62.58,62.0,,35.18
259,3730.255,89.38,62.64,62.0,,35.44
260,3730.409,88.26,62.7,62.0,,35.69
261,3730.555,86.78,62.76,62.0,,36.03
262,3730.555,,,,61.94,
263,3730.705,85.72,62.81,62.0,,36.29
264,3730.859,84.66,62.86,62.0,,36.54
265,3731.005,83.28,62.9,62.0,,36.86
266,3731.155,82.26,62.94,62.0,,37.12
267,3731.155,,,,62.18,
268,3731.309,81.27,62.98,62.0,,37.37
269,3731.455,79.94,63.01,62.0,,37.69
