,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,2912.454,32.39,24.0,62.0,,33.77
1,2912.516,,,,24.46,
2,2912.627,32.39,24.0,62.0,,33.76
3,2912.777,32.41,24.0,62.0,,33.76
4,2912.927,32.57,24.0,62.0,,33.75
5,2913.094,33.0,24.0,62.0,,33.74
6,2913.237,33.72,24.0,62.0,,33.7
7,2913.237,,,,24.57,
8,2913.416,34.97,24.0,62.0,,33.65
9,2913.565,36.15,24.0,62.0,,33.59
10,2913.714,37.39,24.0,62.0,,33.54
11,2913.833,,,,24.59,
12,2913.882,38.72,24.0,62.0,,33.48
13,2914.032,40.1,24.0,62.0,,33.42
14,2914.183,41.44,24.0,62.0,,33.36
15,2914.333,42.87,24.0,62.0,,33.3
16,2914.437,,,,24.72,
17,2914.497,44.2,24.0,62.0,,33.24
18,2914.644,45.59,24.0,62.0,,33.18
19,2914.794,47.04,24.0,62.0,,33.11
20,2914.961,48.39,24.0,62.0,,33.05
21,2915.034,,,,24.76,
22,2915.111,49.85,24.0,62.0,,32.99
23,2915.261,51.52,24.0,62.0,,32.91
24,2915.411,52.71,24.0,62.0,,32.86
25,2915.561,53.87,24.0,62.0,,32.8
26,2915.561,,,,24.76,
27,2915.711,55.4,24.0,62.0,,32.74
28,2915.861,56.52,24.0,62.0,,32.68
29,2916.011,57.63,24.0,62.0,,32.63
30,2916.161,59.09,24.0,62.0,,32.56
31,2916.161,,,,24.83,
32,2916.311,60.18,24.0,62.0,,32.52
33,2916.461,61.22,24.0,62.0,,32.46
34,2916.611,62.59,24.0,62.0,,32.4
35,2916.761,63.6,24.0,62.0,,32.35
36,2916.761,,,,24.89,
37,2916.911,64.6,24.0,62.0,,32.3
38,2917.061,65.91,24.0,62.0,,32.24
39,2917.211,66.87,24.0,62.0,,32.19
40,2917.361,67.82,24.0,62.0,,32.14
41,2917.361,,,,25.07,
42,2917.511,69.06,24.08,62.0,,32.09
43,2917.661,69.98,24.23,62.0,,32.05
44,2917.811,70.87,24.39,62.0,,32.01
45,2917.961,72.06,24.55,62.0,,31.95
46,2918.028,,,,25.31,
47,2918.111,72.95,24.72,62.0,,31.92
48,2918.261,73.8,24.89,62.0,,31.88
49,2918.411,74.91,25.07,62.0,,31.83
50,2918.561,75.74,25.26,62.0,,31.79
51,2918.561,,,,26.39,
52,2918.711,76.55,25.44,62.0,,31.75
53,2918.861,77.62,25.65,62.0,,31.7
54,2919.011,78.41,25.85,62.0,,31.67
55,2919.161,79.17,26.05,62.0,,31.63
56,2919.161,,,,27.57,
57,2919.311,80.2,26.27,62.0,,31.58
58,2919.461,80.96,26.48,62.0,,31.55
59,2919.611,81.7,26.7,62.0,,31.53
60,2919.761,82.67,26.93,62.0,,31.47
61,2919.761,,,,28.22,
62,2919.911,83.39,27.16,62.0,,31.44
63,2920.061,84.1,27.39,62.0,,31.42
64,2920.211,85.02,27.63,62.0,,31.37
65,2920.361,85.71,27.87,62.0,,31.35
66,2920.361,,,,28.81,
67,2920.511,86.38,28.11,62.0,,31.33
68,2920.662,87.26,28.37,62.0,,31.29
69,2920.811,87.91,28.62,62.0,,31.26
70,2920.961,88.55,28.87,62.0,,31.24
71,2920.961,,,,30.74,
72,2921.111,89.4,29.14,62.0,,31.2
73,2921.261,90.03,29.4,62.0,,31.18
74,2921.411,90.67,29.66,62.0,,31.16
75,2921.561,91.49,29.94,62.0,,31.14
76,2921.561,,,,32.58,
77,2921.711,92.07,30.21,62.0,,31.11
78,2921.861,92.66,30.47,62.0,,31.09
79,2922.011,93.44,30.77,62.0,,31.06
80,2922.161,94.0,31.04,62.0,,31.04
81,2922.311,94.56,31.31,62.0,,31.03
82,2922.311,,,,33.43,
83,2922.516,95.31,31.62,62.0,,31.01
84,2922.64,95.91,31.94,62.0,,30.98
85,2922.79,96.54,32.24,62.0,,30.96
86,2922.883,,,,34.51,
87,2922.94,97.07,32.52,62.0,,30.95
88,2923.09,97.75,32.83,62.0,,30.93
89,2923.24,98.24,33.12,62.0,,30.92
90,2923.39,98.76,33.41,62.0,,30.9
91,2923.39,,,,36.24,
92,2923.54,99.44,33.73,62.0,,30.88
93,2923.69,99.93,34.02,62.0,,30.87
94,2923.84,100.4,34.32,62.0,,30.86
95,2923.99,101.04,34.64,62.0,,30.84
96,2923.996,,,,37.29,
97,2924.14,101.51,34.94,62.0,,30.84
98,2924.29,101.96,35.23,62.0,,30.83
99,2924.441,102.59,35.56,62.0,,30.82
100,2924.591,103.04,35.87,62.0,,30.81
101,2924.591,,,,38.13,
102,2924.741,103.48,36.17,62.0,,30.8
103,2924.891,104.07,36.5,62.0,,30.8
104,2925.041,104.5,36.81,62.0,,30.79
105,2925.191,104.92,37.11,62.0,,30.78
106,2925.191,,,,39.02,
107,2925.341,105.49,37.45,62.0,,30.77
108,2925.491,105.93,37.76,62.0,,30.77
109,2925.641,106.34,38.07,62.0,,30.76
110,2925.791,106.87,38.41,62.0,,30.76
111,2925.791,,,,39.8,
112,2925.941,107.27,38.72,62.0,,30.76
113,2926.091,107.67,39.03,62.0,,30.75
114,2926.242,108.2,39.38,62.0,,30.75
115,2926.391,108.57,39.69,62.0,,30.75
116,2926.391,,,,40.64,
117,2926.542,108.93,40.0,62.0,,30.75
118,2926.69,109.42,40.34,62.0,,30.75
119,2926.84,109.8,40.66,62.0,,30.75
120,2926.99,110.16,40.98,62.0,,30.75
121,2926.99,,,,41.37,
122,2927.14,110.61,41.31,62.0,,30.74
123,2927.29,110.94,41.63,62.0,,30.75
124,2927.44,111.26,41.94,62.0,,30.75
125,2927.59,111.68,42.27,62.0,,30.76
126,2927.59,,,,42.04,
127,2927.74,111.95,42.57,62.0,,30.76
128,2927.89,112.24,42.88,62.0,,30.77
129,2928.04,112.49,43.18,62.0,,30.78
130,2928.19,112.69,43.46,62.0,,30.78
131,2928.19,,,,42.95,
132,2928.34,112.83,43.73,62.0,,30.79
133,2928.49,113.01,44.01,62.0,,30.8
134,2928.64,113.14,44.28,62.0,,30.81
135,2928.79,113.23,44.54,62.0,,30.82
136,2928.79,,,,43.75,
137,2928.94,113.35,44.8,62.0,,30.84
138,2929.09,113.42,45.06,62.0,,30.85
139,2929.24,113.46,45.3,62.0,,30.86
140,2929.39,113.48,45.54,62.0,,30.87
141,2929.39,,,,44.58,
142,2929.541,113.51,45.77,62.0,,30.88
143,2929.69,113.53,46.01,62.0,,30.9
144,2929.84,113.57,46.25,62.0,,30.92
145,2929.99,113.58,46.48,62.0,,30.93
146,2930.14,113.57,46.7,62.0,,30.94
147,2930.14,,,,45.32,
148,2930.29,113.6,46.94,62.0,,30.96
149,2930.44,113.6,47.16,62.0,,30.98
150,2930.59,113.57,47.38,62.0,,31.0
151,2930.644,,,,46.08,
152,2930.74,113.59,47.61,62.0,,31.02
153,2930.89,113.59,47.83,62.0,,31.03
