,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,2426477.0,33.79,33.77,90.0,,33.71
1,2426.57,,,,25.39,
2,2426626.0,33.79,33.77,90.0,,33.71
3,2426776.0,33.81,33.77,90.0,,33.71
4,2426926.0,34.03,33.79,90.0,,33.69
5,2427076.0,34.93,33.9,90.0,,33.63
6,2427.161,,,,25.35,
7,2427226.0,35.62,34.08,90.0,,33.6
8,2427377.0,37.27,34.38,90.0,,33.52
9,2427526.0,39.08,34.83,90.0,,33.43
10,2427676.0,40.84,35.4,90.0,,33.36
11,2427.801,,,,25.55,
12,2427826.0,42.34,36.02,90.0,,33.3
13,2427976.0,44.54,36.79,90.0,,33.2
14,2428126.0,47.03,37.68,90.0,,33.11
15,2428276.0,48.54,38.59,90.0,,33.04
16,2428.324,,,,25.8,
17,2428426.0,50.72,39.61,90.0,,32.96
18,2428576.0,52.5,40.66,90.0,,32.9
19,2428726.0,54.34,41.72,90.0,,32.82
20,2428876.0,56.39,42.84,90.0,,32.75
21,2429.007,,,,26.12,
22,2429026.0,58.13,43.97,90.0,,32.7
23,2429176.0,59.26,45.06,90.0,,32.66
24,2429326.0,61.21,46.16,90.0,,32.59
25,2429476.0,63.46,47.32,90.0,,32.52
26,2429.543,,,,26.56,
27,2429626.0,65.04,48.48,90.0,,32.47
28,2429776.0,66.17,49.57,90.0,,32.43
29,2429926.0,68.04,50.69,90.0,,32.37
30,2430076.0,69.58,51.82,90.0,,32.33
31,2430.076,,,,27.13,
32,2430226.0,71.48,52.99,90.0,,32.28
33,2430376.0,72.86,54.12,90.0,,32.24
34,2430526.0,74.19,55.23,90.0,,32.2
35,2430676.0,75.92,56.35,90.0,,32.16
36,2430826.0,77.19,57.45,90.0,,32.13
37,2430.826,,,,28.21,
38,2430976.0,78.45,58.52,90.0,,32.1
39,2431126.0,80.09,59.61,90.0,,32.06
40,2431276.0,81.31,60.68,90.0,,32.04
41,2431426.0,82.49,61.72,90.0,,32.02
42,2431.426,,,,29.92,
43,2431576.0,84.02,62.78,90.0,,31.99
44,2431726.0,85.11,63.81,90.0,,31.97
45,2431876.0,86.2,64.81,90.0,,31.95
46,2432026.0,87.61,65.82,90.0,,31.93
47,2432.026,,,,33.95,
48,2432176.0,88.63,66.81,90.0,,31.91
49,2432326.0,89.6,67.78,90.0,,31.89
50,2432476.0,90.85,68.74,90.0,,31.89
51,2432626.0,91.72,69.67,90.0,,31.87
52,2432.626,,,,52.49,
53,2432776.0,92.53,70.57,90.0,,31.87
54,2432926.0,93.56,71.46,90.0,,31.85
55,2433076.0,94.32,72.32,90.0,,31.84
56,2433226.0,95.09,73.16,90.0,,31.83
57,2433.226,,,,63.36,
58,2433376.0,96.08,73.99,90.0,,31.83
59,2433527.0,96.84,74.81,90.0,,31.81
60,2433676.0,97.59,75.61,90.0,,31.81
61,2433826.0,98.57,76.41,90.0,,31.81
62,2433.826,,,,70.37,
63,2433976.0,99.3,77.2,90.0,,31.8
64,2434126.0,100.03,77.97,90.0,,31.8
65,2434276.0,100.99,78.76,90.0,,31.79
66,2434426.0,101.71,79.53,90.0,,31.8
67,2434.426,,,,75.98,
68,2434578.0,102.42,80.29,90.0,,31.79
69,2434727.0,103.33,81.05,90.0,,31.79
70,2434877.0,104.03,81.81,90.0,,31.79
71,2435027.0,104.7,82.55,90.0,,31.79
72,2435.027,,,,80.02,
73,2435177.0,105.61,83.3,90.0,,31.79
74,2435327.0,106.32,84.04,90.0,,31.8
75,2435477.0,106.99,84.77,90.0,,31.8
76,2435627.0,107.82,85.51,90.0,,31.8
77,2435.627,,,,84.59,
78,2435782.0,108.46,86.23,90.0,,31.81
79,2435932.0,109.08,86.94,90.0,,31.81
80,2436082.0,109.79,87.65,90.0,,31.83
81,2436232.0,109.96,88.31,90.0,,31.88
82,2436.232,,,,88.87,
83,2436382.0,109.65,88.86,90.0,,31.98
84,2436534.0,108.56,89.26,90.0,,32.19
85,2436679.0,107.35,89.49,90.0,,32.4
86,2436827.0,105.89,89.56,90.0,,32.64
87,2436.846,,,,89.1,
88,2436980.0,103.88,89.45,90.0,,32.95
89,2437130.0,102.6,89.24,90.0,,33.14
90,2437280.0,101.72,89.0,90.0,,33.3
91,2437430.0,101.12,88.78,90.0,,33.44
92,2437.43,,,,90.16,
93,2437580.0,101.02,88.62,90.0,,33.5
94,2437730.0,101.08,88.53,90.0,,33.55
95,2437880.0,101.34,88.52,90.0,,33.6
96,2438031.0,101.6,88.58,90.0,,33.61
97,2438.031,,,,92.36,
98,2438180.0,101.83,88.69,90.0,,33.64
99,2438330.0,102.08,88.84,90.0,,33.65
100,2438480.0,102.21,89.02,90.0,,33.66
101,2438630.0,102.31,89.2,90.0,,33.67
102,2438.63,,,,93.55,
103,2438780.0,102.36,89.39,90.0,,33.68
104,2438930.0,102.36,89.58,90.0,,33.68
105,2439080.0,102.31,89.76,90.0,,33.69
106,2439230.0,102.19,89.93,90.0,,33.7
107,2439.23,,,,94.16,
108,2439380.0,102.08,90.08,90.0,,33.7
109,2439530.0,101.93,90.22,90.0,,33.71
110,2439680.0,101.71,90.34,90.0,,33.72
111,2439830.0,101.51,90.44,90.0,,33.72
112,2439.83,,,,94.35,
113,2439980.0,101.3,90.52,90.0,,33.73
114,2440130.0,101.03,90.59,90.0,,33.75
115,2440280.0,100.8,90.65,90.0,,33.76
116,2440430.0,100.57,90.69,90.0,,33.77
117,2440.43,,,,94.42,
118,2440580.0,100.24,90.72,90.0,,33.79
119,2440730.0,100.01,90.74,90.0,,33.8
120,2440875.0,99.76,90.75,90.0,,33.81
121,2441025.0,99.43,90.75,90.0,,33.83
122,2441.025,,,,94.09,
123,2441175.0,99.15,90.74,90.0,,33.84
124,2441325.0,98.91,90.72,90.0,,33.85
125,2441475.0,98.61,90.7,90.0,,33.87
126,2441625.0,98.37,90.67,90.0,,33.88
127,2441.625,,,,93.84,
128,2441775.0,98.14,90.65,90.0,,33.89
129,2441925.0,97.86,90.61,90.0,,33.91
130,2442075.0,97.64,90.58,90.0,,33.92
131,2442225.0,97.42,90.54,90.0,,33.93
132,2442.225,,,,93.44,
133,2442375.0,97.15,90.5,90.0,,33.95
134,2442525.0,96.95,90.46,90.0,,33.96
135,2442675.0,96.75,90.43,90.0,,33.97
136,2442825.0,96.51,90.38,90.0,,33.98
137,2442.825,,,,93.01,
138,2442975.0,96.34,90.35,90.0,,33.99
139,2443125.0,96.16,90.31,90.0,,34.0
140,2443275.0,95.94,90.27,90.0,,34.02
141,2443425.0,95.78,90.24,90.0,,34.02
142,2443.425,,,,92.75,
143,2443575.0,95.63,90.2,90.0,,34.03
144,2443725.0,95.46,90.17,90.0,,34.05
145,2443875.0,95.32,90.14,90.0,,34.05
146,2444025.0,95.19,90.11,90.0,,34.06
147,2444.025,,,,92.35,
148,2444175.0,95.04,90.09,90.0,,34.06
149,2444325.0,94.92,90.06,90.0,,34.07
150,2444475.0,94.81,90.04,90.0,,34.08
151,2444625.0,94.68,90.02,90.0,,34.08
152,2444.641,,,,92.27,
153,2444775.0,94.59,90.0,90.0,,34.1
154,2444925.0,94.51,89.99,90.0,,34.1
155,2445071.0,94.4,89.98,80.0,,34.11
156,2445221.0,94.32,89.97,80.0,,34.12
157,2445.221,,,,91.73,
158,2445371.0,94.18,89.96,80.0,,34.12
159,2445521.0,93.71,89.91,80.0,,34.19
160,2445672.0,93.01,89.81,80.0,,34.28
161,2445821.0,92.06,89.63,80.0,,34.42
162,2445.821,,,,89.84,
163,2445971.0,90.47,89.32,80.0,,34.66
164,2446121.0,89.19,88.92,80.0,,34.85
165,2446271.0,87.85,88.45,80.0,,35.07
166,2446421.0,86.03,87.88,80.0,,35.38
167,2446.421,,,,86.49,
168,2446571.0,84.67,87.25,80.0,,35.6
169,2446721.0,83.31,86.59,80.0,,35.84
170,2446871.0,81.51,85.86,80.0,,36.18
171,2447031.0,80.16,85.1,80.0,,36.41
172,2447.031,,,,83.05,
173,2447181.0,78.85,84.33,80.0,,36.65
