timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
1921.725,37.4,24,40,65,26.68
1921.725,37.4,24,40,65,26.68
1921.725,37.4,24,40,65,26.68
1921.725,37.4,24,40,65,26.68
1921.875,37.39,24,40,65,26.68
1921.875,37.39,24,40,65,26.68
1921.875,37.39,24,40,65,26.68
1921.875,37.39,24,40,65,26.68
1921.875,37.39,24,40,65,26.68
1922.025,37.42,24,40,65,
1922.025,37.42,24,40,65,
1922.025,37.42,24,40,65,
1922.025,37.42,24,40,65,
1922.175,37.58,24,40,65,
1922.175,37.58,24,40,65,
1922.175,37.58,24,40,65,
1922.175,37.58,24,40,65,
1922.325,38.08,24,40,65,
1922.325,38.08,24,40,65,
1922.325,38.08,24,40,65,
1922.325,38.08,24,40,65,
1922.475,38.69,24,40,65,27.3
1922.475,38.69,24,40,65,27.3
1922.475,38.69,24,40,65,27.3
1922.475,38.69,24,40,65,27.3
1922.475,38.69,24,40,65,27.3
1922.625,39.46,24,40,65,
1922.625,39.46,24,40,65,
1922.625,39.46,24,40,65,
1922.625,39.46,24,40,65,
1922.776,40.69,24,40,65,
1922.776,40.69,24,40,65,
1922.776,40.69,24,40,65,
1922.776,40.69,24,40,65,
1922.925,41.72,24,40,65,
1922.925,41.72,24,40,65,
1922.925,41.72,24,40,65,
1922.925,41.72,24,40,65,
1923.075,42.79,24,40,65,26.8
1923.075,42.79,24,40,65,26.8
1923.075,42.79,24,40,65,26.8
1923.075,42.79,24,40,65,26.8
1923.075,42.79,24,40,65,26.8
1923.225,44.3,24,40,65,
1923.225,44.3,24,40,65,
1923.225,44.3,24,40,65,
1923.225,44.3,24,40,65,
1923.375,45.47,24,40,65,
1923.375,45.47,24,40,65,
1923.375,45.47,24,40,65,
1923.375,45.47,24,40,65,
1923.525,46.64,24,40,65,
1923.525,46.64,24,40,65,
1923.525,46.64,24,40,65,
1923.525,46.64,24,40,65,
1923.676,48.21,24,40,65,27.52
1923.676,48.21,24,40,65,27.52
1923.676,48.21,24,40,65,27.52
1923.676,48.21,24,40,65,27.52
1923.676,48.21,24,40,65,27.52
1923.826,49.4,24,40,65,
1923.826,49.4,24,40,65,
1923.826,49.4,24,40,65,
1923.826,49.4,24,40,65,
1923.976,50.59,24,40,65,
1923.976,50.59,24,40,65,
1923.976,50.59,24,40,65,
1923.976,50.59,24,40,65,
1924.126,52.16,24,40,65,
1924.126,52.16,24,40,65,
1924.126,52.16,24,40,65,
1924.126,52.16,24,40,65,
1924.276,53.33,24,40,65,27.23
1924.276,53.33,24,40,65,27.23
1924.276,53.33,24,40,65,27.23
1924.276,53.33,24,40,65,27.23
1924.276,53.33,24,40,65,27.23
1924.426,54.5,24,40,65,
1924.426,54.5,24,40,65,
1924.426,54.5,24,40,65,
1924.426,54.5,24,40,65,
1924.576,56.02,24,40,65,
1924.576,56.02,24,40,65,
1924.576,56.02,24,40,65,
1924.576,56.02,24,40,65,
1924.726,57.16,24,40,65,
1924.726,57.16,24,40,65,
1924.726,57.16,24,40,65,
1924.726,57.16,24,40,65,
1924.876,58.26,24,40,65,
1924.876,58.26,24,40,65,
1924.876,58.26,24,40,65,
1924.876,58.26,24,40,65,
1924.942,,,,,27.72
1925.026,59.73,24,40,65,
1925.026,59.73,24,40,65,
1925.026,59.73,24,40,65,
1925.026,59.73,24,40,65,
1925.176,60.81,24,40,65,
1925.176,60.81,24,40,65,
1925.176,60.81,24,40,65,
1925.176,60.81,24,40,65,
1925.326,61.86,24,40,65,
1925.326,61.86,24,40,65,
1925.326,61.86,24,40,65,
1925.326,61.86,24,40,65,
1925.476,63.23,24,40,65,27.24
1925.476,63.23,24,40,65,27.24
1925.476,63.23,24,40,65,27.24
1925.476,63.23,24,40,65,27.24
1925.476,63.23,24,40,65,27.24
1925.626,64.26,24,40,65,
1925.626,64.26,24,40,65,
1925.626,64.26,24,40,65,
1925.626,64.26,24,40,65,
1925.776,65.3,24,40,65,
1925.776,65.3,24,40,65,
1925.776,65.3,24,40,65,
1925.776,65.3,24,40,65,
1925.926,66.64,24,40,65,
1925.926,66.64,24,40,65,
1925.926,66.64,24,40,65,
1925.926,66.64,24,40,65,
1926.077,67.62,24,40,65,27.53
1926.077,67.62,24,40,65,27.53
1926.077,67.62,24,40,65,27.53
1926.077,67.62,24,40,65,27.53
1926.077,67.62,24,40,65,27.53
1926.226,68.6,24,40,65,
1926.226,68.6,24,40,65,
1926.226,68.6,24,40,65,
1926.226,68.6,24,40,65,
1926.376,69.89,24,40,65,
1926.376,69.89,24,40,65,
1926.376,69.89,24,40,65,
1926.376,69.89,24,40,65,
1926.526,70.84,24,40,65,
1926.526,70.84,24,40,65,
1926.526,70.84,24,40,65,
1926.526,70.84,24,40,65,
1926.676,71.78,24.04,40,65,27.81
1926.676,71.78,24.04,40,65,27.81
1926.676,71.78,24.04,40,65,27.81
1926.676,71.78,24.04,40,65,27.81
1926.676,71.78,24.04,40,65,27.81
1926.826,73.02,24.16,40,65,
1926.826,73.02,24.16,40,65,
1926.826,73.02,24.16,40,65,
1926.826,73.02,24.16,40,65,
1926.976,73.92,24.29,40,65,
1926.976,73.92,24.29,40,65,
1926.976,73.92,24.29,40,65,
1926.976,73.92,24.29,40,65,
1927.126,74.81,24.42,40,65,
1927.126,74.81,24.42,40,65,
1927.126,74.81,24.42,40,65,
1927.126,74.81,24.42,40,65,
1927.276,75.97,24.56,40,65,28.09
1927.276,75.97,24.56,40,65,28.09
1927.276,75.97,24.56,40,65,28.09
1927.276,75.97,24.56,40,65,28.09
1927.276,75.97,24.56,40,65,28.09
1927.426,76.83,24.7,40,65,
1927.426,76.83,24.7,40,65,
1927.426,76.83,24.7,40,65,
1927.426,76.83,24.7,40,65,
1927.576,77.68,24.85,40,65,
1927.576,77.68,24.85,40,65,
1927.576,77.68,24.85,40,65,
1927.576,77.68,24.85,40,65,
1927.726,78.78,25,40,65,
1927.726,78.78,25,40,65,
1927.726,78.78,25,40,65,
1927.726,78.78,25,40,65,
1927.876,79.6,25.15,40,65,28.75
1927.876,79.6,25.15,40,65,28.75
1927.876,79.6,25.15,40,65,28.75
1927.876,79.6,25.15,40,65,28.75
1927.876,79.6,25.15,40,65,28.75
1928.026,80.41,25.31,40,65,
1928.026,80.41,25.31,40,65,
1928.026,80.41,25.31,40,65,
1928.026,80.41,25.31,40,65,
1928.176,81.48,25.48,40,65,
1928.176,81.48,25.48,40,65,
1928.176,81.48,25.48,40,65,
1928.176,81.48,25.48,40,65,
1928.327,82.26,25.65,40,65,
1928.327,82.26,25.65,40,65,
1928.327,82.26,25.65,40,65,
1928.327,82.26,25.65,40,65,
1928.476,83.04,25.82,40,65,28.34
1928.476,83.04,25.82,40,65,28.34
1928.476,83.04,25.82,40,65,28.34
1928.476,83.04,25.82,40,65,28.34
1928.476,83.04,25.82,40,65,28.34
1928.627,84.02,26,40,65,
1928.627,84.02,26,40,65,
1928.627,84.02,26,40,65,
1928.627,84.02,26,40,65,
1928.777,84.77,26.18,40,65,
1928.777,84.77,26.18,40,65,
1928.777,84.77,26.18,40,65,
1928.777,84.77,26.18,40,65,
1928.927,85.49,26.36,40,65,
1928.927,85.49,26.36,40,65,
1928.927,85.49,26.36,40,65,
1928.927,85.49,26.36,40,65,
1929.077,86.46,26.55,40,65,29.08
1929.077,86.46,26.55,40,65,29.08
1929.077,86.46,26.55,40,65,29.08
1929.077,86.46,26.55,40,65,29.08
1929.077,86.46,26.55,40,65,29.08
1929.227,87.15,26.74,40,65,
1929.227,87.15,26.74,40,65,
1929.227,87.15,26.74,40,65,
1929.227,87.15,26.74,40,65,
1929.377,87.84,26.92,40,65,
