timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2789.939,,,,,,70.0,2266.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.55,69.55
2790.028,72.32,69.59,85.0,32.62,70.2,,,,,,,,,,,,,
2790.028,72.32,69.59,85.0,32.62,70.2,,,,,,,,,,,,,
2790.028,72.32,69.59,85.0,32.62,70.2,,,,,,,,,,,,,
2790.028,72.32,69.59,85.0,32.62,70.2,,,,,,,,,,,,,
2790.028,72.32,69.59,85.0,32.62,70.2,,,,,,,,,,,,,
2790.177,72.37,69.64,85.0,32.62,70.25,,,,,,,,,,,,,
2790.177,72.37,69.64,85.0,32.62,70.25,,,,,,,,,,,,,
2790.177,72.37,69.64,85.0,32.62,70.25,,,,,,,,,,,,,
2790.177,72.37,69.64,85.0,32.62,70.25,,,,,,,,,,,,,
2790.177,72.37,69.64,85.0,32.62,70.25,,,,,,,,,,,,,
2790.327,72.41,69.69,85.0,32.62,70.3,,,,,,,,,,,,,
2790.327,72.41,69.69,85.0,32.62,70.3,,,,,,,,,,,,,
2790.327,72.41,69.69,85.0,32.62,70.3,,,,,,,,,,,,,
2790.327,72.41,69.69,85.0,32.62,70.3,,,,,,,,,,,,,
2790.327,72.41,69.69,85.0,32.62,70.3,,,,,,,,,,,,,
2790.477,72.46,69.74,85.0,32.61,70.36,,,,,,,,,,,,,
2790.477,72.46,69.74,85.0,32.61,70.36,,,,,,,,,,,,,
2790.477,72.46,69.74,85.0,32.61,70.36,,,,,,,,,,,,,
2790.477,72.46,69.74,85.0,32.61,70.36,,,,,,,,,,,,,
2790.477,72.46,69.74,85.0,32.61,70.36,,,,,,,,,,,,,
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.53,,,,,,70.0,2265.0,568.0,90.0,105.0,56.0,110.0,87.0,17.0,2678.0,0.509090909090909,69.76,69.76
2790.628,72.51,69.8,85.0,32.6,70.41,,,,,,,,,,,,,
2790.628,72.51,69.8,85.0,32.6,70.41,,,,,,,,,,,,,
2790.628,72.51,69.8,85.0,32.6,70.41,,,,,,,,,,,,,
2790.628,72.51,69.8,85.0,32.6,70.41,,,,,,,,,,,,,
2790.628,72.51,69.8,85.0,32.6,70.41,,,,,,,,,,,,,
2790.778,72.55,69.85,85.0,32.59,70.46,,,,,,,,,,,,,
2790.778,72.55,69.85,85.0,32.59,70.46,,,,,,,,,,,,,
2790.778,72.55,69.85,85.0,32.59,70.46,,,,,,,,,,,,,
2790.778,72.55,69.85,85.0,32.59,70.46,,,,,,,,,,,,,
2790.778,72.55,69.85,85.0,32.59,70.46,,,,,,,,,,,,,
2790.928,72.62,69.9,85.0,32.58,70.51,,,,,,,,,,,,,
2790.928,72.62,69.9,85.0,32.58,70.51,,,,,,,,,,,,,
2790.928,72.62,69.9,85.0,32.58,70.51,,,,,,,,,,,,,
2790.928,72.62,69.9,85.0,32.58,70.51,,,,,,,,,,,,,
2790.928,72.62,69.9,85.0,32.58,70.51,,,,,,,,,,,,,
2791.078,72.67,69.95,85.0,32.57,70.57,,,,,,,,,,,,,
2791.078,72.67,69.95,85.0,32.57,70.57,,,,,,,,,,,,,
2791.078,72.67,69.95,85.0,32.57,70.57,,,,,,,,,,,,,
2791.078,72.67,69.95,85.0,32.57,70.57,,,,,,,,,,,,,
2791.078,72.67,69.95,85.0,32.57,70.57,,,,,,,,,,,,,
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.131,,,,,,70.0,2265.0,568.0,90.0,106.0,56.0,110.0,87.0,17.0,2677.0,0.509090909090909,69.97,69.97
2791.228,72.72,70.01,85.0,32.57,70.62,,,,,,,,,,,,,
2791.228,72.72,70.01,85.0,32.57,70.62,,,,,,,,,,,,,
2791.228,72.72,70.01,85.0,32.57,70.62,,,,,,,,,,,,,
2791.228,72.72,70.01,85.0,32.57,70.62,,,,,,,,,,,,,
2791.228,72.72,70.01,85.0,32.57,70.62,,,,,,,,,,,,,
2791.378,72.77,70.06,85.0,32.55,70.67,,,,,,,,,,,,,
2791.378,72.77,70.06,85.0,32.55,70.67,,,,,,,,,,,,,
2791.378,72.77,70.06,85.0,32.55,70.67,,,,,,,,,,,,,
2791.378,72.77,70.06,85.0,32.55,70.67,,,,,,,,,,,,,
2791.378,72.77,70.06,85.0,32.55,70.67,,,,,,,,,,,,,
2791.528,72.83,70.12,85.0,32.55,70.72,,,,,,,,,,,,,
2791.528,72.83,70.12,85.0,32.55,70.72,,,,,,,,,,,,,
2791.528,72.83,70.12,85.0,32.55,70.72,,,,,,,,,,,,,
2791.528,72.83,70.12,85.0,32.55,70.72,,,,,,,,,,,,,
2791.528,72.83,70.12,85.0,32.55,70.72,,,,,,,,,,,,,
2791.678,72.87,70.17,85.0,32.54,70.78,,,,,,,,,,,,,
2791.678,72.87,70.17,85.0,32.54,70.78,,,,,,,,,,,,,
2791.678,72.87,70.17,85.0,32.54,70.78,,,,,,,,,,,,,
2791.678,72.87,70.17,85.0,32.54,70.78,,,,,,,,,,,,,
2791.678,72.87,70.17,85.0,32.54,70.78,,,,,,,,,,,,,
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.74,,,,,,70.0,2264.0,568.0,89.0,106.0,56.0,109.0,87.0,17.0,2677.0,0.5137614678899083,70.19,70.19
2791.828,72.91,70.22,85.0,32.53,70.83,,,,,,,,,,,,,
2791.828,72.91,70.22,85.0,32.53,70.83,,,,,,,,,,,,,
2791.828,72.91,70.22,85.0,32.53,70.83,,,,,,,,,,,,,
2791.828,72.91,70.22,85.0,32.53,70.83,,,,,,,,,,,,,
2791.828,72.91,70.22,85.0,32.53,70.83,,,,,,,,,,,,,
2791.978,72.98,70.28,85.0,32.52,70.88,,,,,,,,,,,,,
2791.978,72.98,70.28,85.0,32.52,70.88,,,,,,,,,,,,,
2791.978,72.98,70.28,85.0,32.52,70.88,,,,,,,,,,,,,
2791.978,72.98,70.28,85.0,32.52,70.88,,,,,,,,,,,,,
2791.978,72.98,70.28,85.0,32.52,70.88,,,,,,,,,,,,,
2792.128,73.04,70.33,85.0,32.51,70.93,,,,,,,,,,,,,
2792.128,73.04,70.33,85.0,32.51,70.93,,,,,,,,,,,,,
2792.128,73.04,70.33,85.0,32.51,70.93,,,,,,,,,,,,,
2792.128,73.04,70.33,85.0,32.51,70.93,,,,,,,,,,,,,
2792.128,73.04,70.33,85.0,32.51,70.93,,,,,,,,,,,,,
2792.278,73.09,70.39,85.0,32.5,70.99,,,,,,,,,,,,,
2792.278,73.09,70.39,85.0,32.5,70.99,,,,,,,,,,,,,
2792.278,73.09,70.39,85.0,32.5,70.99,,,,,,,,,,,,,
2792.278,73.09,70.39,85.0,32.5,70.99,,,,,,,,,,,,,
2792.278,73.09,70.39,85.0,32.5,70.99,,,,,,,,,,,,,
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.331,,,,,,70.0,2263.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.41,70.41
2792.442,73.12,70.44,85.0,32.5,71.04,,,,,,,,,,,,,
2792.442,73.12,70.44,85.0,32.5,71.04,,,,,,,,,,,,,
2792.442,73.12,70.44,85.0,32.5,71.04,,,,,,,,,,,,,
2792.442,73.12,70.44,85.0,32.5,71.04,,,,,,,,,,,,,
2792.442,73.12,70.44,85.0,32.5,71.04,,,,,,,,,,,,,
2792.591,73.18,70.49,85.0,32.49,71.09,,,,,,,,,,,,,
2792.591,73.18,70.49,85.0,32.49,71.09,,,,,,,,,,,,,
2792.591,73.18,70.49,85.0,32.49,71.09,,,,,,,,,,,,,
2792.591,73.18,70.49,85.0,32.49,71.09,,,,,,,,,,,,,
2792.591,73.18,70.49,85.0,32.49,71.09,,,,,,,,,,,,,
2792.741,73.23,70.55,85.0,32.48,71.14,,,,,,,,,,,,,
2792.741,73.23,70.55,85.0,32.48,71.14,,,,,,,,,,,,,
2792.741,73.23,70.55,85.0,32.48,71.14,,,,,,,,,,,,,
2792.741,73.23,70.55,85.0,32.48,71.14,,,,,,,,,,,,,
2792.741,73.23,70.55,85.0,32.48,71.14,,,,,,,,,,,,,
2792.891,73.28,70.6,85.0,32.48,71.2,,,,,,,,,,,,,
2792.891,73.28,70.6,85.0,32.48,71.2,,,,,,,,,,,,,
2792.891,73.28,70.6,85.0,32.48,71.2,,,,,,,,,,,,,
2792.891,73.28,70.6,85.0,32.48,71.2,,,,,,,,,,,,,
2792.891,73.28,70.6,85.0,32.48,71.2,,,,,,,,,,,,,
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2792.954,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2675.0,0.5137614678899083,70.62,70.62
2793.041,73.32,70.65,85.0,32.47,71.25,,,,,,,,,,,,,
2793.041,73.32,70.65,85.0,32.47,71.25,,,,,,,,,,,,,
2793.041,73.32,70.65,85.0,32.47,71.25,,,,,,,,,,,,,
2793.041,73.32,70.65,85.0,32.47,71.25,,,,,,,,,,,,,
2793.041,73.32,70.65,85.0,32.47,71.25,,,,,,,,,,,,,
2793.191,73.36,70.71,85.0,32.46,71.3,,,,,,,,,,,,,
2793.191,73.36,70.71,85.0,32.46,71.3,,,,,,,,,,,,,
2793.191,73.36,70.71,85.0,32.46,71.3,,,,,,,,,,,,,
2793.191,73.36,70.71,85.0,32.46,71.3,,,,,,,,,,,,,
2793.191,73.36,70.71,85.0,32.46,71.3,,,,,,,,,,,,,
2793.341,73.43,70.76,85.0,32.46,71.35,,,,,,,,,,,,,
2793.341,73.43,70.76,85.0,32.46,71.35,,,,,,,,,,,,,
2793.341,73.43,70.76,85.0,32.46,71.35,,,,,,,,,,,,,
2793.341,73.43,70.76,85.0,32.46,71.35,,,,,,,,,,,,,
2793.341,73.43,70.76,85.0,32.46,71.35,,,,,,,,,,,,,
2793.491,73.48,70.81,85.0,32.45,71.41,,,,,,,,,,,,,
2793.491,73.48,70.81,85.0,32.45,71.41,,,,,,,,,,,,,
2793.491,73.48,70.81,85.0,32.45,71.41,,,,,,,,,,,,,
2793.491,73.48,70.81,85.0,32.45,71.41,,,,,,,,,,,,,
2793.491,73.48,70.81,85.0,32.45,71.41,,,,,,,,,,,,,
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.544,,,,,,70.0,2262.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,70.83,70.83
2793.641,73.52,70.87,85.0,32.44,71.46,,,,,,,,,,,,,
2793.641,73.52,70.87,85.0,32.44,71.46,,,,,,,,,,,,,
2793.641,73.52,70.87,85.0,32.44,71.46,,,,,,,,,,,,,
2793.641,73.52,70.87,85.0,32.44,71.46,,,,,,,,,,,,,
2793.641,73.52,70.87,85.0,32.44,71.46,,,,,,,,,,,,,
2793.791,73.57,70.92,85.0,32.43,71.51,,,,,,,,,,,,,
2793.791,73.57,70.92,85.0,32.43,71.51,,,,,,,,,,,,,
2793.791,73.57,70.92,85.0,32.43,71.51,,,,,,,,,,,,,
2793.791,73.57,70.92,85.0,32.43,71.51,,,,,,,,,,,,,
2793.791,73.57,70.92,85.0,32.43,71.51,,,,,,,,,,,,,
2793.941,73.63,70.97,85.0,32.42,71.56,,,,,,,,,,,,,
2793.941,73.63,70.97,85.0,32.42,71.56,,,,,,,,,,,,,
2793.941,73.63,70.97,85.0,32.42,71.56,,,,,,,,,,,,,
2793.941,73.63,70.97,85.0,32.42,71.56,,,,,,,,,,,,,
2793.941,73.63,70.97,85.0,32.42,71.56,,,,,,,,,,,,,
2794.091,73.68,71.02,85.0,32.42,71.62,,,,,,,,,,,,,
2794.091,73.68,71.02,85.0,32.42,71.62,,,,,,,,,,,,,
2794.091,73.68,71.02,85.0,32.42,71.62,,,,,,,,,,,,,
2794.091,73.68,71.02,85.0,32.42,71.62,,,,,,,,,,,,,
2794.091,73.68,71.02,85.0,32.42,71.62,,,,,,,,,,,,,
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.153,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,17.0,2674.0,0.5137614678899083,71.04,71.04
2794.241,73.74,71.08,85.0,32.41,71.67,,,,,,,,,,,,,
2794.241,73.74,71.08,85.0,32.41,71.67,,,,,,,,,,,,,
2794.241,73.74,71.08,85.0,32.41,71.67,,,,,,,,,,,,,
2794.241,73.74,71.08,85.0,32.41,71.67,,,,,,,,,,,,,
2794.241,73.74,71.08,85.0,32.41,71.67,,,,,,,,,,,,,
2794.391,73.79,71.13,85.0,32.41,71.72,,,,,,,,,,,,,
2794.391,73.79,71.13,85.0,32.41,71.72,,,,,,,,,,,,,
2794.391,73.79,71.13,85.0,32.41,71.72,,,,,,,,,,,,,
2794.391,73.79,71.13,85.0,32.41,71.72,,,,,,,,,,,,,
2794.391,73.79,71.13,85.0,32.41,71.72,,,,,,,,,,,,,
2794.541,73.83,71.18,85.0,32.4,71.77,,,,,,,,,,,,,
2794.541,73.83,71.18,85.0,32.4,71.77,,,,,,,,,,,,,
2794.541,73.83,71.18,85.0,32.4,71.77,,,,,,,,,,,,,
2794.541,73.83,71.18,85.0,32.4,71.77,,,,,,,,,,,,,
2794.541,73.83,71.18,85.0,32.4,71.77,,,,,,,,,,,,,
2794.691,73.89,71.24,85.0,32.39,71.83,,,,,,,,,,,,,
2794.691,73.89,71.24,85.0,32.39,71.83,,,,,,,,,,,,,
2794.691,73.89,71.24,85.0,32.39,71.83,,,,,,,,,,,,,
2794.691,73.89,71.24,85.0,32.39,71.83,,,,,,,,,,,,,
2794.691,73.89,71.24,85.0,32.39,71.83,,,,,,,,,,,,,
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.743,,,,,,70.0,2261.0,567.0,89.0,106.0,56.0,109.0,87.0,16.0,2675.0,0.5137614678899083,71.25,71.25
2794.858,73.92,71.29,85.0,32.39,71.88,,,,,,,,,,,,,
2794.858,73.92,71.29,85.0,32.39,71.88,,,,,,,,,,,,,
