timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
137.608,24.97,24,62,21.54,25.06,22.38
137.608,24.97,24,62,21.54,25.06,22.38
137.608,24.97,24,62,21.54,25.06,22.38
137.608,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.758,24.97,24,62,21.54,25.06,22.38
137.908,25.13,24,62,,25.05,
137.908,25.13,24,62,,25.05,
137.908,25.13,24,62,,25.05,
137.908,25.13,24,62,,25.05,
138.058,25.5,24,62,,25.03,
138.058,25.5,24,62,,25.03,
138.058,25.5,24,62,,25.03,
138.058,25.5,24,62,,25.03,
138.208,26.1,24,62,21.47,25,22.45
138.208,26.1,24,62,21.47,25,22.45
138.208,26.1,24,62,21.47,25,22.45
138.208,26.1,24,62,21.47,25,22.45
138.208,26.1,24,62,21.47,25,22.45
138.208,26.1,24,62,21.47,25,22.45
138.377,26.91,24,62,,24.95,
138.377,26.91,24,62,,24.95,
138.377,26.91,24,62,,24.95,
138.377,26.91,24,62,,24.95,
138.527,28.13,24,62,,24.9,
138.527,28.13,24,62,,24.9,
138.527,28.13,24,62,,24.9,
138.527,28.13,24,62,,24.9,
138.676,29.67,24,62,,24.82,
138.676,29.67,24,62,,24.82,
138.676,29.67,24,62,,24.82,
138.676,29.67,24,62,,24.82,
138.826,30.85,24,62,21.52,24.77,22.41
138.826,30.85,24,62,21.52,24.77,22.41
138.826,30.85,24,62,21.52,24.77,22.41
138.826,30.85,24,62,21.52,24.77,22.41
138.826,30.85,24,62,21.52,24.77,22.41
138.826,30.85,24,62,21.52,24.77,22.41
138.976,32.03,24,62,,24.73,
138.976,32.03,24,62,,24.73,
138.976,32.03,24,62,,24.73,
138.976,32.03,24,62,,24.73,
139.126,33.64,24,62,,24.66,
139.126,33.64,24,62,,24.66,
139.126,33.64,24,62,,24.66,
139.126,33.64,24,62,,24.66,
139.276,34.85,24,62,,24.61,
139.276,34.85,24,62,,24.61,
139.276,34.85,24,62,,24.61,
139.276,34.85,24,62,,24.61,
139.426,36.06,24,62,21.51,24.56,22.41
139.426,36.06,24,62,21.51,24.56,22.41
139.426,36.06,24,62,21.51,24.56,22.41
139.426,36.06,24,62,21.51,24.56,22.41
139.426,36.06,24,62,21.51,24.56,22.41
139.426,36.06,24,62,21.51,24.56,22.41
139.576,37.66,24,62,,24.48,
139.576,37.66,24,62,,24.48,
139.576,37.66,24,62,,24.48,
139.576,37.66,24,62,,24.48,
139.727,38.85,24,62,,24.42,
139.727,38.85,24,62,,24.42,
139.727,38.85,24,62,,24.42,
139.727,38.85,24,62,,24.42,
139.876,40.02,24,62,,24.37,
139.876,40.02,24,62,,24.37,
