timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
2294.645,74.03,26,62,,26.16,
2294.645,74.03,26,62,,26.16,
2294.645,74.03,26,62,,26.16,
2294.645,74.03,26,62,,26.16,
2294.795,74.93,26.2,62,,26.12,
2294.795,74.93,26.2,62,,26.12,
2294.795,74.93,26.2,62,,26.12,
2294.795,74.93,26.2,62,,26.12,
2294.945,75.6,26.39,62,28.86,26.09,23.96
2294.945,75.6,26.39,62,28.86,26.09,23.96
2294.945,75.6,26.39,62,28.86,26.09,23.96
2294.945,75.6,26.39,62,28.86,26.09,23.96
2294.945,75.6,26.39,62,28.86,26.09,23.96
2294.945,75.6,26.39,62,28.86,26.09,23.96
2295.095,76.27,26.59,62,,26.06,
2295.095,76.27,26.59,62,,26.06,
2295.095,76.27,26.59,62,,26.06,
2295.095,76.27,26.59,62,,26.06,
2295.245,77.12,26.8,62,,26.03,
2295.245,77.12,26.8,62,,26.03,
2295.245,77.12,26.8,62,,26.03,
2295.245,77.12,26.8,62,,26.03,
2295.413,77.54,27.01,62,,26.01,
2295.413,77.54,27.01,62,,26.01,
2295.413,77.54,27.01,62,,26.01,
2295.413,77.54,27.01,62,,26.01,
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.563,78.55,27.24,62,29.28,25.96,23.98
2295.712,79.21,27.45,62,,25.94,
2295.712,79.21,27.45,62,,25.94,
2295.712,79.21,27.45,62,,25.94,
2295.712,79.21,27.45,62,,25.94,
2295.862,79.81,27.66,62,,25.92,
2295.862,79.81,27.66,62,,25.92,
2295.862,79.81,27.66,62,,25.92,
2295.862,79.81,27.66,62,,25.92,
2296.012,80.61,27.89,62,,25.88,
2296.012,80.61,27.89,62,,25.88,
2296.012,80.61,27.89,62,,25.88,
2296.012,80.61,27.89,62,,25.88,
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.162,81.2,28.11,62,30.11,25.85,24.11
2296.312,81.77,28.33,62,,25.83,
2296.312,81.77,28.33,62,,25.83,
2296.312,81.77,28.33,62,,25.83,
2296.312,81.77,28.33,62,,25.83,
2296.462,82.52,28.57,62,,25.8,
2296.462,82.52,28.57,62,,25.8,
2296.462,82.52,28.57,62,,25.8,
2296.462,82.52,28.57,62,,25.8,
2296.613,83.08,28.8,62,,25.78,
2296.613,83.08,28.8,62,,25.78,
2296.613,83.08,28.8,62,,25.78,
2296.613,83.08,28.8,62,,25.78,
2296.762,83.62,29.02,62,31.28,25.76,24
2296.762,83.62,29.02,62,31.28,25.76,24
2296.762,83.62,29.02,62,31.28,25.76,24
2296.762,83.62,29.02,62,31.28,25.76,24
2296.762,83.62,29.02,62,31.28,25.76,24
2296.762,83.62,29.02,62,31.28,25.76,24
2296.912,84.33,29.27,62,,25.73,
2296.912,84.33,29.27,62,,25.73,
2296.912,84.33,29.27,62,,25.73,
2296.912,84.33,29.27,62,,25.73,
2297.062,84.85,29.5,62,,25.71,
2297.062,84.85,29.5,62,,25.71,
2297.062,84.85,29.5,62,,25.71,
2297.062,84.85,29.5,62,,25.71,
2297.212,85.34,29.74,62,,25.69,
2297.212,85.34,29.74,62,,25.69,
2297.212,85.34,29.74,62,,25.69,
2297.212,85.34,29.74,62,,25.69,
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.362,86.03,29.99,62,32.71,25.67,24.02
2297.512,86.54,30.23,62,,25.65,
2297.512,86.54,30.23,62,,25.65,
2297.512,86.54,30.23,62,,25.65,
2297.512,86.54,30.23,62,,25.65,
2297.663,87.02,30.47,62,,25.63,
2297.663,87.02,30.47,62,,25.63,
2297.663,87.02,30.47,62,,25.63,
2297.663,87.02,30.47,62,,25.63,
2297.812,87.65,30.73,62,,25.61,
2297.812,87.65,30.73,62,,25.61,
2297.812,87.65,30.73,62,,25.61,
2297.812,87.65,30.73,62,,25.61,
2297.962,88.13,30.98,62,33.25,25.59,24
2297.962,88.13,30.98,62,33.25,25.59,24
2297.962,88.13,30.98,62,33.25,25.59,24
2297.962,88.13,30.98,62,33.25,25.59,24
2297.962,88.13,30.98,62,33.25,25.59,24
2297.962,88.13,30.98,62,33.25,25.59,24
2298.112,88.61,31.23,62,,25.58,
2298.112,88.61,31.23,62,,25.58,
2298.112,88.61,31.23,62,,25.58,
2298.112,88.61,31.23,62,,25.58,
2298.262,89.22,31.49,62,,25.56,
2298.262,89.22,31.49,62,,25.56,
2298.262,89.22,31.49,62,,25.56,
2298.262,89.22,31.49,62,,25.56,
2298.413,89.67,31.74,62,,25.55,
2298.413,89.67,31.74,62,,25.55,
2298.413,89.67,31.74,62,,25.55,
2298.413,89.67,31.74,62,,25.55,
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.562,90.12,31.99,62,34.61,25.53,24.08
2298.712,90.72,32.27,62,,25.51,
2298.712,90.72,32.27,62,,25.51,
2298.712,90.72,32.27,62,,25.51,
2298.712,90.72,32.27,62,,25.51,
2298.862,91.17,32.53,62,,25.5,
2298.862,91.17,32.53,62,,25.5,
2298.862,91.17,32.53,62,,25.5,
2298.862,91.17,32.53,62,,25.5,
2299.012,91.61,32.78,62,,25.49,
2299.012,91.61,32.78,62,,25.49,
2299.012,91.61,32.78,62,,25.49,
2299.012,91.61,32.78,62,,25.49,
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.162,92.16,33.06,62,35.3,25.48,23.98
2299.312,92.58,33.32,62,,25.47,
2299.312,92.58,33.32,62,,25.47,
2299.312,92.58,33.32,62,,25.47,
2299.312,92.58,33.32,62,,25.47,
2299.462,92.98,33.58,62,,25.46,
2299.462,92.98,33.58,62,,25.46,
2299.462,92.98,33.58,62,,25.46,
2299.462,92.98,33.58,62,,25.46,
2299.612,93.52,33.86,62,,25.44,
2299.612,93.52,33.86,62,,25.44,
2299.612,93.52,33.86,62,,25.44,
2299.612,93.52,33.86,62,,25.44,
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.762,93.9,34.12,62,36.37,25.43,24.07
2299.913,94.32,34.39,62,,25.42,
2299.913,94.32,34.39,62,,25.42,
2299.913,94.32,34.39,62,,25.42,
2299.913,94.32,34.39,62,,25.42,
2300.062,94.82,34.67,62,,25.41,
2300.062,94.82,34.67,62,,25.41,
2300.062,94.82,34.67,62,,25.41,
2300.062,94.82,34.67,62,,25.41,
2300.212,95.2,34.93,62,,25.4,
2300.212,95.2,34.93,62,,25.4,
2300.212,95.2,34.93,62,,25.4,
2300.212,95.2,34.93,62,,25.4,
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.362,95.58,35.2,62,36.76,25.4,24.04
2300.512,96.06,35.49,62,,25.39,
2300.512,96.06,35.49,62,,25.39,
2300.512,96.06,35.49,62,,25.39,
2300.512,96.06,35.49,62,,25.39,
2300.662,96.42,35.75,62,,25.39,
2300.662,96.42,35.75,62,,25.39,
2300.662,96.42,35.75,62,,25.39,
2300.662,96.42,35.75,62,,25.39,
2300.812,96.79,36.02,62,,25.39,
2300.812,96.79,36.02,62,,25.39,
2300.812,96.79,36.02,62,,25.39,
2300.812,96.79,36.02,62,,25.39,
2300.962,97.25,36.31,62,,25.39,
2300.962,97.25,36.31,62,,25.39,
2300.962,97.25,36.31,62,,25.39,
2300.962,97.25,36.31,62,,25.39,
2301.016,,,,37.5,,23.95
2301.016,,,,37.5,,23.95
2301.112,97.59,36.58,62,,25.37,
2301.112,97.59,36.58,62,,25.37,
2301.112,97.59,36.58,62,,25.37,
2301.112,97.59,36.58,62,,25.37,
2301.262,97.92,36.85,62,,25.38,
2301.262,97.92,36.85,62,,25.38,
2301.262,97.92,36.85,62,,25.38,
2301.262,97.92,36.85,62,,25.38,
2301.412,98.36,37.14,62,,25.37,
2301.412,98.36,37.14,62,,25.37,
2301.412,98.36,37.14,62,,25.37,
2301.412,98.36,37.14,62,,25.37,
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.562,98.71,37.41,62,38.06,25.36,24.02
2301.712,99.03,37.68,62,,25.36,
2301.712,99.03,37.68,62,,25.36,
2301.712,99.03,37.68,62,,25.36,
2301.712,99.03,37.68,62,,25.36,
2301.862,99.45,37.97,62,,25.35,
2301.862,99.45,37.97,62,,25.35,
2301.862,99.45,37.97,62,,25.35,
2301.862,99.45,37.97,62,,25.35,
2302.012,99.78,38.24,62,,25.35,
2302.012,99.78,38.24,62,,25.35,
2302.012,99.78,38.24,62,,25.35,
2302.012,99.78,38.24,62,,25.35,
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.163,100.09,38.52,62,38.97,25.36,24.12
2302.312,100.51,38.81,62,,25.36,
2302.312,100.51,38.81,62,,25.36,
2302.312,100.51,38.81,62,,25.36,
2302.312,100.51,38.81,62,,25.36,
2302.462,100.81,39.09,62,,25.35,
2302.462,100.81,39.09,62,,25.35,
2302.462,100.81,39.09,62,,25.35,
2302.462,100.81,39.09,62,,25.35,
2302.612,101.1,39.36,62,,25.35,
2302.612,101.1,39.36,62,,25.35,
2302.612,101.1,39.36,62,,25.35,
2302.612,101.1,39.36,62,,25.35,
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.762,101.52,39.66,62,39.38,25.35,24.04
2302.912,101.82,39.93,62,,25.36,
2302.912,101.82,39.93,62,,25.36,
2302.912,101.82,39.93,62,,25.36,
2302.912,101.82,39.93,62,,25.36,
2303.062,102.1,40.2,62,,25.36,
2303.062,102.1,40.2,62,,25.36,
2303.062,102.1,40.2,62,,25.36,
2303.062,102.1,40.2,62,,25.36,
2303.213,102.48,40.5,62,,25.36,
2303.213,102.48,40.5,62,,25.36,
2303.213,102.48,40.5,62,,25.36,
2303.213,102.48,40.5,62,,25.36,
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.363,102.77,40.78,62,40.29,25.36,23.96
2303.513,103.04,41.05,62,,25.36,
2303.513,103.04,41.05,62,,25.36,
2303.513,103.04,41.05,62,,25.36,
2303.513,103.04,41.05,62,,25.36,
2303.663,103.4,41.34,62,,25.37,
2303.663,103.4,41.34,62,,25.37,
2303.663,103.4,41.34,62,,25.37,
2303.663,103.4,41.34,62,,25.37,
2303.813,103.69,41.62,62,,25.37,
2303.813,103.69,41.62,62,,25.37,
2303.813,103.69,41.62,62,,25.37,
2303.813,103.69,41.62,62,,25.37,
2303.963,103.96,41.9,62,41.12,25.37,23.94
2303.963,103.96,41.9,62,41.12,25.37,23.94
2303.963,103.96,41.9,62,41.12,25.37,23.94
2303.963,103.96,41.9,62,41.12,25.37,23.94
2303.963,103.96,41.9,62,41.12,25.37,23.94
2303.963,103.96,41.9,62,41.12,25.37,23.94
2304.113,104.3,42.19,62,,25.38,
2304.113,104.3,42.19,62,,25.38,
2304.113,104.3,42.19,62,,25.38,
2304.113,104.3,42.19,62,,25.38,
2304.263,104.55,42.47,62,,25.38,
2304.263,104.55,42.47,62,,25.38,
2304.263,104.55,42.47,62,,25.38,
2304.263,104.55,42.47,62,,25.38,
2304.414,104.82,42.74,62,,25.39,
2304.414,104.82,42.74,62,,25.39,
2304.414,104.82,42.74,62,,25.39,
2304.414,104.82,42.74,62,,25.39,
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.563,105.18,43.05,62,43.57,25.4,24.1
2304.713,105.43,43.32,62,,25.4,
2304.713,105.43,43.32,62,,25.4,
2304.713,105.43,43.32,62,,25.4,
2304.713,105.43,43.32,62,,25.4,
2304.863,105.68,43.6,62,,25.4,
2304.863,105.68,43.6,62,,25.4,
2304.863,105.68,43.6,62,,25.4,
2304.863,105.68,43.6,62,,25.4,
2305.013,106.06,43.91,62,,25.41,
2305.013,106.06,43.91,62,,25.41,
2305.013,106.06,43.91,62,,25.41,
2305.013,106.06,43.91,62,,25.41,
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.163,106.3,44.18,62,44.35,25.41,23.97
2305.313,106.56,44.46,62,,25.42,
2305.313,106.56,44.46,62,,25.42,
2305.313,106.56,44.46,62,,25.42,
2305.313,106.56,44.46,62,,25.42,
2305.464,106.88,44.76,62,,25.43,
2305.464,106.88,44.76,62,,25.43,
2305.464,106.88,44.76,62,,25.43,
2305.464,106.88,44.76,62,,25.43,
2305.613,107.12,45.04,62,,25.44,
2305.613,107.12,45.04,62,,25.44,
2305.613,107.12,45.04,62,,25.44,
2305.613,107.12,45.04,62,,25.44,
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.763,107.34,45.31,62,45.64,25.45,24.02
2305.913,107.66,45.61,62,,25.45,
2305.913,107.66,45.61,62,,25.45,
2305.913,107.66,45.61,62,,25.45,
2305.913,107.66,45.61,62,,25.45,
2306.063,107.89,45.88,62,,25.46,
2306.063,107.89,45.88,62,,25.46,
2306.063,107.89,45.88,62,,25.46,
2306.063,107.89,45.88,62,,25.46,
2306.213,108.13,46.16,62,,25.47,
2306.213,108.13,46.16,62,,25.47,
2306.213,108.13,46.16,62,,25.47,
2306.213,108.13,46.16,62,,25.47,
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.363,108.44,46.46,62,46.27,25.48,24.01
2306.513,108.66,46.74,62,,25.49,
2306.513,108.66,46.74,62,,25.49,
2306.513,108.66,46.74,62,,25.49,
2306.513,108.66,46.74,62,,25.49,
2306.663,108.86,47.01,62,,25.5,
2306.663,108.86,47.01,62,,25.5,
2306.663,108.86,47.01,62,,25.5,
2306.663,108.86,47.01,62,,25.5,
2306.814,109.15,47.3,62,,25.51,
2306.814,109.15,47.3,62,,25.51,
2306.814,109.15,47.3,62,,25.51,
2306.814,109.15,47.3,62,,25.51,
2306.962,109.4,47.59,62,47.48,25.52,23.95
2306.962,109.4,47.59,62,47.48,25.52,23.95
2306.962,109.4,47.59,62,47.48,25.52,23.95
2306.962,109.4,47.59,62,47.48,25.52,23.95
2306.962,109.4,47.59,62,47.48,25.52,23.95
2306.962,109.4,47.59,62,47.48,25.52,23.95
2307.113,109.61,47.86,62,,25.53,
2307.113,109.61,47.86,62,,25.53,
2307.113,109.61,47.86,62,,25.53,
2307.113,109.61,47.86,62,,25.53,
2307.262,109.88,48.15,62,,25.54,
2307.262,109.88,48.15,62,,25.54,
2307.262,109.88,48.15,62,,25.54,
2307.262,109.88,48.15,62,,25.54,
2307.431,110.03,48.43,62,,25.55,
2307.431,110.03,48.43,62,,25.55,
2307.431,110.03,48.43,62,,25.55,
2307.431,110.03,48.43,62,,25.55,
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.581,110.34,48.74,62,48.1,25.57,23.99
2307.731,110.57,49.02,62,,25.58,
2307.731,110.57,49.02,62,,25.58,
2307.731,110.57,49.02,62,,25.58,
2307.731,110.57,49.02,62,,25.58,
2307.881,110.77,49.29,62,,25.59,
2307.881,110.77,49.29,62,,25.59,
2307.881,110.77,49.29,62,,25.59,
2307.881,110.77,49.29,62,,25.59,
2308.03,110.98,49.57,62,,25.61,
2308.03,110.98,49.57,62,,25.61,
2308.03,110.98,49.57,62,,25.61,
2308.03,110.98,49.57,62,,25.61,
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.181,111.12,49.82,62,49.39,25.62,24.04
2308.33,111.25,50.07,62,,25.64,
