timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
324.983,25.61,24,0,45,24.32
324.983,25.61,24,0,45,24.32
324.983,25.61,24,0,45,24.32
324.983,25.61,24,0,45,24.32
325.133,25.61,24,0,45,24.32
325.133,25.61,24,0,45,24.32
325.133,25.61,24,0,45,24.32
325.133,25.61,24,0,45,24.32
325.283,25.74,24,0,45,24.32
325.283,25.74,24,0,45,24.32
325.283,25.74,24,0,45,24.32
325.283,25.74,24,0,45,24.32
325.433,26.05,24,0,45,24.32
325.433,26.05,24,0,45,24.32
325.433,26.05,24,0,45,24.32
325.433,26.05,24,0,45,24.32
325.433,26.05,24,0,45,24.32
325.583,26.78,24,0,45,
325.583,26.78,24,0,45,
325.583,26.78,24,0,45,
325.583,26.78,24,0,45,
325.733,27.66,24,0,45,
325.733,27.66,24,0,45,
325.733,27.66,24,0,45,
325.733,27.66,24,0,45,
325.883,28.38,24,0,45,
325.883,28.38,24,0,45,
325.883,28.38,24,0,45,
325.883,28.38,24,0,45,
326.033,29.74,24,0,45,
326.033,29.74,24,0,45,
326.033,29.74,24,0,45,
326.033,29.74,24,0,45,
326.06,,,,,24.36
326.183,31.42,24,0,45,
326.183,31.42,24,0,45,
326.183,31.42,24,0,45,
326.183,31.42,24,0,45,
326.333,32.26,24,0,45,
326.333,32.26,24,0,45,
326.333,32.26,24,0,45,
326.333,32.26,24,0,45,
326.483,33.79,24,0,45,
326.483,33.79,24,0,45,
326.483,33.79,24,0,45,
326.483,33.79,24,0,45,
326.633,35.65,24,0,45,
326.633,35.65,24,0,45,
326.633,35.65,24,0,45,
326.633,35.65,24,0,45,
326.647,,,,,24.34
326.783,36.52,24,0,45,
326.783,36.52,24,0,45,
326.783,36.52,24,0,45,
326.783,36.52,24,0,45,
326.933,37.98,24,0,45,
326.933,37.98,24,0,45,
326.933,37.98,24,0,45,
326.933,37.98,24,0,45,
327.083,39.51,24,0,45,
327.083,39.51,24,0,45,
327.083,39.51,24,0,45,
327.083,39.51,24,0,45,
327.135,,,,,24.27
327.233,40.83,24,0,45,
327.233,40.83,24,0,45,
327.233,40.83,24,0,45,
327.233,40.83,24,0,45,
327.383,42.26,24,0,45,
327.383,42.26,24,0,45,
327.383,42.26,24,0,45,
327.383,42.26,24,0,45,
327.533,43.74,24,0,45,
327.533,43.74,24,0,45,
327.533,43.74,24,0,45,
327.533,43.74,24,0,45,
327.683,45,24,0,45,
327.683,45,24,0,45,
327.683,45,24,0,45,
327.683,45,24,0,45,
327.833,46.21,24,0,45,24.34
327.833,46.21,24,0,45,24.34
327.833,46.21,24,0,45,24.34
327.833,46.21,24,0,45,24.34
327.833,46.21,24,0,45,24.34
327.983,47.74,24,0,45,
327.983,47.74,24,0,45,
327.983,47.74,24,0,45,
327.983,47.74,24,0,45,
328.133,48.89,24,0,45,
328.133,48.89,24,0,45,
328.133,48.89,24,0,45,
328.133,48.89,24,0,45,
328.283,50.02,24,0,45,
328.283,50.02,24,0,45,
328.283,50.02,24,0,45,
328.283,50.02,24,0,45,
328.433,51.48,24,0,45,24.26
328.433,51.48,24,0,45,24.26
328.433,51.48,24,0,45,24.26
328.433,51.48,24,0,45,24.26
328.433,51.48,24,0,45,24.26
328.583,52.56,24,0,45,
328.583,52.56,24,0,45,
328.583,52.56,24,0,45,
328.583,52.56,24,0,45,
328.733,53.65,24,0,45,
328.733,53.65,24,0,45,
328.733,53.65,24,0,45,
328.733,53.65,24,0,45,
328.883,55.07,24,0,45,
328.883,55.07,24,0,45,
328.883,55.07,24,0,45,
328.883,55.07,24,0,45,
329.033,56.09,24,0,45,24.34
329.033,56.09,24,0,45,24.34
