,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,135.431,29.33,29.28,55.0,,29.43
1,135.577,29.33,29.29,55.0,,29.43
2,135.726,29.49,29.33,55.0,,29.41
3,135.877,30.06,29.49,55.0,,29.36
4,136.027,30.9,29.83,55.0,,29.3
5,136.179,32.27,30.4,55.0,,29.22
6,136.179,,,,28.13,
7,136.326,33.94,31.15,55.0,,29.13
8,136.477,35.8,32.05,55.0,,29.04
9,136.627,37.35,33.0,55.0,,28.98
10,136.687,,,,29.6,
11,136.776,39.34,34.05,55.0,,28.91
12,136.927,41.34,35.17,55.0,,28.82
13,137.078,42.97,36.25,55.0,,28.77
14,137.229,44.96,37.38,55.0,,28.69
15,137.297,,,,30.37,
16,137.378,46.9,38.54,55.0,,28.62
17,137.53,48.45,39.63,55.0,,28.56
18,137.681,50.38,40.79,55.0,,28.5
19,137.831,52.32,41.96,55.0,,28.43
20,137.831,,,,30.18,
21,137.982,54.21,43.12,55.0,,28.37
22,138.134,55.69,44.23,55.0,,28.32
23,138.285,57.56,45.38,55.0,,28.27
24,138.285,,,,31.25,
25,138.434,59.38,46.55,55.0,,28.22
26,138.587,60.82,47.64,55.0,,28.18
27,138.737,62.56,48.79,55.0,,28.13
28,138.887,64.27,49.91,55.0,,28.09
29,138.887,,,,31.92,
30,139.038,65.97,51.03,55.0,,28.04
31,139.189,67.28,52.1,55.0,,28.0
32,139.345,68.92,53.2,55.0,,27.96
33,139.495,70.53,54.29,55.0,,27.92
34,139.495,,,,33.35,
35,139.646,71.64,55.3,55.0,,27.91
36,139.797,72.52,56.17,55.0,,27.95
37,139.944,72.65,56.77,55.0,,28.1
38,140.092,72.35,57.08,55.0,,28.25
39,140.092,,,,35.49,
40,140.242,71.58,57.13,55.0,,28.49
41,140.392,70.62,56.99,55.0,,28.71
42,140.541,69.87,56.79,55.0,,28.85
43,140.541,,,,43.7,
44,140.691,68.97,56.52,55.0,,28.97
45,140.841,68.17,56.27,55.0,,29.05
46,140.991,67.43,56.03,55.0,,29.11
47,141.144,66.9,55.84,55.0,,29.14
48,141.144,,,,47.98,
49,141.293,66.27,55.65,55.0,,29.17
50,141.443,65.72,55.48,55.0,,29.21
51,141.595,65.3,55.35,55.0,,29.23
52,141.744,64.8,55.22,55.0,,29.25
53,141.744,,,,50.11,
54,141.896,64.37,55.1,55.0,,29.27
55,142.047,63.95,55.0,55.0,,29.28
56,142.199,63.64,54.92,55.0,,29.3
57,142.349,63.26,54.84,55.0,,29.31
58,142.349,,,,51.31,
59,142.498,62.9,54.76,55.0,,29.33
60,142.647,62.64,54.7,55.0,,29.34
61,142.799,62.31,54.63,55.0,,29.35
62,142.799,,,,52.06,
63,142.949,62.01,54.57,55.0,,29.35
64,143.099,61.73,54.52,55.0,,29.36
65,143.248,61.51,54.47,55.0,,29.36
66,143.398,61.26,54.43,55.0,,29.36
67,143.398,,,,52.63,
68,143.547,61.03,54.39,55.0,,29.37
69,143.701,60.85,54.36,55.0,,29.37
70,143.85,60.65,54.34,55.0,,29.37
71,143.999,60.46,54.32,55.0,,29.37
72,143.999,,,,53.0,
73,144.184,60.32,54.3,55.0,,29.37
74,144.328,60.12,54.28,55.0,,29.36
75,144.477,59.98,54.27,55.0,,29.37
76,144.477,,,,53.24,
77,144.63,59.88,54.27,55.0,,29.36
78,144.778,59.75,54.27,55.0,,29.36
79,144.928,59.64,54.28,55.0,,29.36
80,145.079,59.56,54.29,55.0,,29.35
81,145.079,,,,53.42,
82,145.228,59.47,54.31,55.0,,29.35
83,145.379,59.38,54.32,55.0,,29.34
84,145.529,59.3,54.34,55.0,,29.34
85,145.679,59.25,54.36,55.0,,29.33
86,145.679,,,,53.57,
87,145.829,59.18,54.39,55.0,,29.32
88,145.98,59.13,54.41,55.0,,29.32
89,146.129,59.08,54.44,55.0,,29.31
90,146.279,59.02,54.46,55.0,,29.3
91,146.279,,,,53.88,
92,146.43,58.98,54.49,55.0,,29.29
93,146.579,58.95,54.52,55.0,,29.29
94,146.729,58.9,54.55,55.0,,29.28
95,146.729,,,,54.15,
96,146.879,58.87,54.58,55.0,,29.27
97,147.03,58.83,54.61,55.0,,29.27
98,147.18,58.81,54.64,55.0,,29.26
99,147.33,58.78,54.68,55.0,,29.26
100,147.33,,,,54.33,
101,147.482,58.76,54.71,55.0,,29.25
102,147.631,58.71,54.74,55.0,,29.24
103,147.781,58.67,54.76,55.0,,29.23
104,147.931,58.66,54.79,55.0,,29.23
105,147.931,,,,55.47,
106,148.081,58.63,54.82,55.0,,29.22
107,148.232,58.6,54.84,55.0,,29.22
108,148.381,58.58,54.87,55.0,,29.22
109,148.532,58.55,54.89,55.0,,29.21
110,148.532,,,,54.87,
111,148.682,58.51,54.92,55.0,,29.21
112,148.831,58.47,54.93,55.0,,29.2
113,148.982,58.44,54.95,55.0,,29.21
114,149.097,,,,55.21,
115,149.132,58.4,54.97,55.0,,29.2
116,149.282,58.36,54.98,55.0,,29.2
117,149.432,58.33,55.0,55.0,,29.2
118,149.582,58.29,55.01,55.0,,29.19
119,149.582,,,,54.76,
120,149.731,58.25,55.02,55.0,,29.19
121,149.882,58.22,55.04,55.0,,29.19
122,150.032,58.18,55.05,55.0,,29.18
123,150.181,58.13,55.05,55.0,,29.18
124,150.204,,,,56.07,
125,150.334,58.1,55.06,55.0,,29.18
126,150.483,58.05,55.07,55.0,,29.17
127,150.633,58.01,55.07,55.0,,29.18
128,150.633,,,,55.09,
129,150.784,57.97,55.08,55.0,,29.17
130,150.935,57.94,55.08,55.0,,29.17
131,151.086,57.89,55.09,55.0,,29.17
132,151.237,57.85,55.09,55.0,,29.17
133,151.307,,,,56.2,
134,151.388,57.81,55.09,55.0,,29.17
135,151.539,57.77,55.09,55.0,,29.16
136,151.688,57.73,55.09,55.0,,29.16
137,151.838,57.69,55.09,55.0,,29.16
138,151.838,,,,55.01,
139,151.989,57.65,55.09,55.0,,29.15
140,152.139,57.62,55.09,55.0,,29.16
141,152.289,57.58,55.09,55.0,,29.16
142,152.439,57.56,55.1,55.0,,29.15
143,152.439,,,,56.04,
144,152.589,57.52,55.1,55.0,,29.16
145,152.741,57.49,55.1,55.0,,29.15
146,152.891,57.45,55.1,55.0,,29.15
147,152.891,,,,55.05,
148,153.04,57.42,55.1,55.0,,29.15
149,153.206,57.4,55.1,55.0,,29.15
150,153.355,57.35,55.09,55.0,,29.14
151,153.508,57.32,55.09,55.0,,29.14
152,153.538,,,,56.31,
153,153.657,57.28,55.08,55.0,,29.14
154,153.806,57.26,55.08,55.0,,29.15
155,153.958,57.24,55.08,55.0,,29.14
156,154.107,57.21,55.08,55.0,,29.14
157,154.107,,,,55.14,
158,154.258,57.18,55.08,55.0,,29.14
159,154.409,57.16,55.08,55.0,,29.14
160,154.559,57.12,55.08,55.0,,29.13
161,154.708,57.1,55.07,55.0,,29.13
162,154.708,,,,56.5,
163,154.858,57.07,55.07,55.0,,29.12
164,155.009,57.06,55.07,55.0,,29.13
165,155.158,57.04,55.07,55.0,,29.12
166,155.158,,,,55.01,
167,155.308,57.01,55.07,55.0,,29.12
168,155.461,56.99,55.07,55.0,,29.12
169,155.61,56.96,55.06,55.0,,29.12
170,155.76,56.94,55.06,55.0,,29.11
171,155.76,,,,56.42,
172,155.912,56.92,55.06,55.0,,29.11
173,156.061,56.91,55.06,55.0,,29.11
174,156.21,56.89,55.06,55.0,,29.11
175,156.36,56.87,55.06,55.0,,29.1
176,156.36,,,,55.29,
177,156.511,56.86,55.06,55.0,,29.11
178,156.66,56.83,55.05,55.0,,29.1
179,156.81,56.82,55.05,55.0,,29.1
180,156.863,,,,55.43,
181,156.962,56.8,55.05,55.0,,29.1
182,157.111,56.79,55.05,55.0,,29.1
183,157.261,56.78,55.05,55.0,,29.1
184,157.412,56.76,55.05,55.0,,29.09
185,157.412,,,,55.18,
186,157.561,56.75,55.05,55.0,,29.09
187,157.712,56.73,55.04,55.0,,29.09
188,157.861,56.72,55.04,55.0,,29.09
189,158.012,56.7,55.04,55.0,,29.08
190,158.012,,,,55.78,
191,158.162,56.7,55.04,55.0,,29.08
192,158.311,56.68,55.04,55.0,,29.08
193,158.462,56.67,55.04,55.0,,29.08
194,158.612,56.66,55.04,55.0,,29.08
195,158.612,,,,55.09,
196,158.762,56.64,55.03,55.0,,29.07
197,158.914,56.63,55.03,55.0,,29.07
198,159.062,56.62,55.03,55.0,,29.07
199,159.066,,,,55.63,
200,159.212,56.61,55.03,55.0,,29.07
201,159.363,56.6,55.03,55.0,,29.06
202,159.513,56.59,55.02,55.0,,29.06
203,159.662,56.58,55.02,55.0,,29.06
204,159.662,,,,55.01,
205,159.812,56.58,55.02,55.0,,29.06
206,159.962,56.56,55.02,55.0,,29.05
207,160.113,56.55,55.02,55.0,,29.05
208,160.264,56.54,55.02,55.0,,29.04
209,160.264,,,,55.21,
210,160.416,56.53,55.01,55.0,,29.04
211,160.565,56.52,55.01,55.0,,29.04
212,160.716,56.52,55.01,55.0,,29.04
213,160.867,56.51,55.01,55.0,,29.04
214,160.867,,,,55.14,
