timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Output
909.237,50.36,50.36,50,50,,24.8
909.386,50.68,50.68,50,50,,26.2
909.386,50.68,50.68,50,50,,26.2
909.386,50.68,50.68,50,50,,26.2
909.386,50.68,50.68,50,50,,26.2
909.386,50.68,50.68,50,50,,26.2
909.536,50.78,50.78,50,50,,27.1
909.536,50.78,50.78,50,50,,27.1
909.536,50.78,50.78,50,50,,27.1
909.536,50.78,50.78,50,50,,27.1
909.536,50.78,50.78,50,50,,27.1
909.686,50.81,50.81,50,50,26.91,27.6
909.686,50.81,50.81,50,50,26.91,27.6
909.686,50.81,50.81,50,50,26.91,27.6
909.686,50.81,50.81,50,50,26.91,27.6
909.686,50.81,50.81,50,50,26.91,27.6
909.686,50.81,50.81,50,50,26.91,27.6
909.837,50.79,50.79,50,50,,28.5
909.837,50.79,50.79,50,50,,28.5
909.837,50.79,50.79,50,50,,28.5
909.837,50.79,50.79,50,50,,28.5
909.837,50.79,50.79,50,50,,28.5
909.987,50.72,50.72,50,50,,29.2
909.987,50.72,50.72,50,50,,29.2
909.987,50.72,50.72,50,50,,29.2
909.987,50.72,50.72,50,50,,29.2
909.987,50.72,50.72,50,50,,29.2
910.137,50.64,50.64,50,50,,29.5
910.137,50.64,50.64,50,50,,29.5
910.137,50.64,50.64,50,50,,29.5
910.137,50.64,50.64,50,50,,29.5
910.137,50.64,50.64,50,50,,29.5
910.287,50.52,50.52,50,50,26.73,30.3
910.287,50.52,50.52,50,50,26.73,30.3
910.287,50.52,50.52,50,50,26.73,30.3
910.287,50.52,50.52,50,50,26.73,30.3
910.287,50.52,50.52,50,50,26.73,30.3
910.287,50.52,50.52,50,50,26.73,30.3
910.437,50.42,50.42,50,50,,30.5
910.437,50.42,50.42,50,50,,30.5
910.437,50.42,50.42,50,50,,30.5
910.437,50.42,50.42,50,50,,30.5
910.437,50.42,50.42,50,50,,30.5
910.588,50.33,50.33,50,50,,30.9
910.588,50.33,50.33,50,50,,30.9
910.588,50.33,50.33,50,50,,30.9
910.588,50.33,50.33,50,50,,30.9
910.588,50.33,50.33,50,50,,30.9
910.737,50.19,50.19,50,50,,31.3
910.737,50.19,50.19,50,50,,31.3
910.737,50.19,50.19,50,50,,31.3
910.737,50.19,50.19,50,50,,31.3
910.737,50.19,50.19,50,50,,31.3
910.887,50.1,50.1,50,50,26.91,31.7
910.887,50.1,50.1,50,50,26.91,31.7
910.887,50.1,50.1,50,50,26.91,31.7
910.887,50.1,50.1,50,50,26.91,31.7
910.887,50.1,50.1,50,50,26.91,31.7
910.887,50.1,50.1,50,50,26.91,31.7
911.037,50.02,50.02,50,50,,32
911.037,50.02,50.02,50,50,,32
911.037,50.02,50.02,50,50,,32
911.037,50.02,50.02,50,50,,32
911.037,50.02,50.02,50,50,,32
911.187,49.91,49.91,50,50,,32.5
911.187,49.91,49.91,50,50,,32.5
911.187,49.91,49.91,50,50,,32.5
911.187,49.91,49.91,50,50,,32.5
911.187,49.91,49.91,50,50,,32.5
911.337,49.84,49.84,50,50,,32.8
911.337,49.84,49.84,50,50,,32.8
911.337,49.84,49.84,50,50,,32.8
911.337,49.84,49.84,50,50,,32.8
911.337,49.84,49.84,50,50,,32.8
911.487,49.77,49.77,50,50,27.03,33.1
911.487,49.77,49.77,50,50,27.03,33.1
911.487,49.77,49.77,50,50,27.03,33.1
911.487,49.77,49.77,50,50,27.03,33.1
911.487,49.77,49.77,50,50,27.03,33.1
911.487,49.77,49.77,50,50,27.03,33.1
911.637,49.7,49.7,50,50,,33.6
911.637,49.7,49.7,50,50,,33.6
911.637,49.7,49.7,50,50,,33.6
911.637,49.7,49.7,50,50,,33.6
911.637,49.7,49.7,50,50,,33.6
911.787,49.64,49.64,50,50,,33.9
911.787,49.64,49.64,50,50,,33.9
911.787,49.64,49.64,50,50,,33.9
911.787,49.64,49.64,50,50,,33.9
911.787,49.64,49.64,50,50,,33.9
911.937,49.6,49.6,50,50,,34.2
911.937,49.6,49.6,50,50,,34.2
911.937,49.6,49.6,50,50,,34.2
911.937,49.6,49.6,50,50,,34.2
911.937,49.6,49.6,50,50,,34.2
912.087,49.55,49.55,50,50,27.9,34.6
912.087,49.55,49.55,50,50,27.9,34.6
912.087,49.55,49.55,50,50,27.9,34.6
912.087,49.55,49.55,50,50,27.9,34.6
912.087,49.55,49.55,50,50,27.9,34.6
912.087,49.55,49.55,50,50,27.9,34.6
912.237,49.52,49.52,50,50,,34.9
912.237,49.52,49.52,50,50,,34.9
912.237,49.52,49.52,50,50,,34.9
912.237,49.52,49.52,50,50,,34.9
912.237,49.52,49.52,50,50,,34.9
912.387,49.49,49.49,50,50,,35.4
912.387,49.49,49.49,50,50,,35.4
912.387,49.49,49.49,50,50,,35.4
912.387,49.49,49.49,50,50,,35.4
912.387,49.49,49.49,50,50,,35.4
912.537,49.46,49.46,50,50,,35.6
912.537,49.46,49.46,50,50,,35.6
912.537,49.46,49.46,50,50,,35.6
912.537,49.46,49.46,50,50,,35.6
912.537,49.46,49.46,50,50,,35.6
912.687,49.45,49.45,50,50,28.94,35.9
912.687,49.45,49.45,50,50,28.94,35.9
912.687,49.45,49.45,50,50,28.94,35.9
912.687,49.45,49.45,50,50,28.94,35.9
912.687,49.45,49.45,50,50,28.94,35.9
912.687,49.45,49.45,50,50,28.94,35.9
912.837,49.45,49.45,50,50,,36.2
912.837,49.45,49.45,50,50,,36.2
912.837,49.45,49.45,50,50,,36.2
912.837,49.45,49.45,50,50,,36.2
912.837,49.45,49.45,50,50,,36.2
912.987,49.44,49.44,50,50,,36.7
912.987,49.44,49.44,50,50,,36.7
912.987,49.44,49.44,50,50,,36.7
912.987,49.44,49.44,50,50,,36.7
912.987,49.44,49.44,50,50,,36.7
913.137,49.45,49.45,50,50,,36.8
913.137,49.45,49.45,50,50,,36.8
913.137,49.45,49.45,50,50,,36.8
913.137,49.45,49.45,50,50,,36.8
913.137,49.45,49.45,50,50,,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.287,49.47,49.47,50,50,28.92,36.8
913.437,49.49,49.49,50,50,,37
913.437,49.49,49.49,50,50,,37
913.437,49.49,49.49,50,50,,37
913.437,49.49,49.49,50,50,,37
913.437,49.49,49.49,50,50,,37
913.587,49.52,49.52,50,50,,36.9
913.587,49.52,49.52,50,50,,36.9
913.587,49.52,49.52,50,50,,36.9
913.587,49.52,49.52,50,50,,36.9
913.587,49.52,49.52,50,50,,36.9
913.737,49.55,49.55,50,50,,37.1
913.737,49.55,49.55,50,50,,37.1
913.737,49.55,49.55,50,50,,37.1
913.737,49.55,49.55,50,50,,37.1
913.737,49.55,49.55,50,50,,37.1
913.887,49.59,49.59,50,50,28.94,37
913.887,49.59,49.59,50,50,28.94,37
913.887,49.59,49.59,50,50,28.94,37
913.887,49.59,49.59,50,50,28.94,37
913.887,49.59,49.59,50,50,28.94,37
913.887,49.59,49.59,50,50,28.94,37
914.037,49.62,49.62,50,50,,37.4
914.037,49.62,49.62,50,50,,37.4
914.037,49.62,49.62,50,50,,37.4
914.037,49.62,49.62,50,50,,37.4
914.037,49.62,49.62,50,50,,37.4
914.187,49.66,49.66,50,50,,37.1
914.187,49.66,49.66,50,50,,37.1
914.187,49.66,49.66,50,50,,37.1
914.187,49.66,49.66,50,50,,37.1
914.187,49.66,49.66,50,50,,37.1
914.337,49.72,49.72,50,50,,37
914.337,49.72,49.72,50,50,,37
914.337,49.72,49.72,50,50,,37
914.337,49.72,49.72,50,50,,37
914.337,49.72,49.72,50,50,,37
914.487,49.76,49.76,50,50,28.94,37
914.487,49.76,49.76,50,50,28.94,37
914.487,49.76,49.76,50,50,28.94,37
914.487,49.76,49.76,50,50,28.94,37
914.487,49.76,49.76,50,50,28.94,37
914.487,49.76,49.76,50,50,28.94,37
914.637,49.8,49.8,50,50,,37
914.637,49.8,49.8,50,50,,37
914.637,49.8,49.8,50,50,,37
914.637,49.8,49.8,50,50,,37
914.637,49.8,49.8,50,50,,37
914.787,49.86,49.86,50,50,,36.6
914.787,49.86,49.86,50,50,,36.6
914.787,49.86,49.86,50,50,,36.6
914.787,49.86,49.86,50,50,,36.6
914.787,49.86,49.86,50,50,,36.6
914.937,49.89,49.89,50,50,,36.7
914.937,49.89,49.89,50,50,,36.7
914.937,49.89,49.89,50,50,,36.7
914.937,49.89,49.89,50,50,,36.7
914.937,49.89,49.89,50,50,,36.7
915.087,49.93,49.93,50,50,29.01,36.4
915.087,49.93,49.93,50,50,29.01,36.4
915.087,49.93,49.93,50,50,29.01,36.4
915.087,49.93,49.93,50,50,29.01,36.4
915.087,49.93,49.93,50,50,29.01,36.4
915.087,49.93,49.93,50,50,29.01,36.4
915.237,49.98,49.98,50,50,,36.2
915.237,49.98,49.98,50,50,,36.2
915.237,49.98,49.98,50,50,,36.2
915.237,49.98,49.98,50,50,,36.2
915.237,49.98,49.98,50,50,,36.2
915.387,50.02,50.02,50,50,,35.7
915.387,50.02,50.02,50,50,,35.7
915.387,50.02,50.02,50,50,,35.7
915.387,50.02,50.02,50,50,,35.7
915.387,50.02,50.02,50,50,,35.7
915.537,50.06,50.06,50,50,,35.4
915.537,50.06,50.06,50,50,,35.4
915.537,50.06,50.06,50,50,,35.4
915.537,50.06,50.06,50,50,,35.4
915.537,50.06,50.06,50,50,,35.4
915.687,50.11,50.11,50,50,28.94,35.3
915.687,50.11,50.11,50,50,28.94,35.3
915.687,50.11,50.11,50,50,28.94,35.3
915.687,50.11,50.11,50,50,28.94,35.3
915.687,50.11,50.11,50,50,28.94,35.3
915.687,50.11,50.11,50,50,28.94,35.3
915.837,50.15,50.15,50,50,,34.8
915.837,50.15,50.15,50,50,,34.8
915.837,50.15,50.15,50,50,,34.8
915.837,50.15,50.15,50,50,,34.8
915.837,50.15,50.15,50,50,,34.8
915.987,50.18,50.18,50,50,,34.6
915.987,50.18,50.18,50,50,,34.6
915.987,50.18,50.18,50,50,,34.6
915.987,50.18,50.18,50,50,,34.6
915.987,50.18,50.18,50,50,,34.6
916.137,50.21,50.21,50,50,,34.7
916.137,50.21,50.21,50,50,,34.7
916.137,50.21,50.21,50,50,,34.7
916.137,50.21,50.21,50,50,,34.7
916.137,50.21,50.21,50,50,,34.7
916.287,50.23,50.23,50,50,29.26,34.2
916.287,50.23,50.23,50,50,29.26,34.2
916.287,50.23,50.23,50,50,29.26,34.2
916.287,50.23,50.23,50,50,29.26,34.2
916.287,50.23,50.23,50,50,29.26,34.2
916.287,50.23,50.23,50,50,29.26,34.2
916.437,50.25,50.25,50,50,,34.2
916.437,50.25,50.25,50,50,,34.2
916.437,50.25,50.25,50,50,,34.2
916.437,50.25,50.25,50,50,,34.2
916.437,50.25,50.25,50,50,,34.2
916.587,50.26,50.26,50,50,,34
916.587,50.26,50.26,50,50,,34
916.587,50.26,50.26,50,50,,34
916.587,50.26,50.26,50,50,,34
916.587,50.26,50.26,50,50,,34
916.737,50.26,50.26,50,50,,33.9
916.737,50.26,50.26,50,50,,33.9
916.737,50.26,50.26,50,50,,33.9
916.737,50.26,50.26,50,50,,33.9
916.737,50.26,50.26,50,50,,33.9
916.887,50.27,50.27,50,50,29.87,33.7
916.887,50.27,50.27,50,50,29.87,33.7
916.887,50.27,50.27,50,50,29.87,33.7
916.887,50.27,50.27,50,50,29.87,33.7
916.887,50.27,50.27,50,50,29.87,33.7
916.887,50.27,50.27,50,50,29.87,33.7
917.037,50.26,50.26,50,50,,33.8
917.037,50.26,50.26,50,50,,33.8
917.037,50.26,50.26,50,50,,33.8
917.037,50.26,50.26,50,50,,33.8
917.037,50.26,50.26,50,50,,33.8
917.187,50.26,50.26,50,50,,33.6
917.187,50.26,50.26,50,50,,33.6
917.187,50.26,50.26,50,50,,33.6
917.187,50.26,50.26,50,50,,33.6
917.187,50.26,50.26,50,50,,33.6
917.337,50.25,50.25,50,50,,33.9
917.337,50.25,50.25,50,50,,33.9
917.337,50.25,50.25,50,50,,33.9
917.337,50.25,50.25,50,50,,33.9
917.337,50.25,50.25,50,50,,33.9
917.487,50.24,50.24,50,50,30.37,33.6
917.487,50.24,50.24,50,50,30.37,33.6
917.487,50.24,50.24,50,50,30.37,33.6
917.487,50.24,50.24,50,50,30.37,33.6
917.487,50.24,50.24,50,50,30.37,33.6
917.487,50.24,50.24,50,50,30.37,33.6
917.637,50.23,50.23,50,50,,33.5
917.637,50.23,50.23,50,50,,33.5
917.637,50.23,50.23,50,50,,33.5
917.637,50.23,50.23,50,50,,33.5
917.637,50.23,50.23,50,50,,33.5
917.787,50.22,50.22,50,50,,33.3
917.787,50.22,50.22,50,50,,33.3
917.787,50.22,50.22,50,50,,33.3
917.787,50.22,50.22,50,50,,33.3
917.787,50.22,50.22,50,50,,33.3
917.937,50.2,50.2,50,50,,33.4
917.937,50.2,50.2,50,50,,33.4
917.937,50.2,50.2,50,50,,33.4
917.937,50.2,50.2,50,50,,33.4
917.937,50.2,50.2,50,50,,33.4
918.087,50.19,50.19,50,50,31.48,33.3
918.087,50.19,50.19,50,50,31.48,33.3
918.087,50.19,50.19,50,50,31.48,33.3
918.087,50.19,50.19,50,50,31.48,33.3
918.087,50.19,50.19,50,50,31.48,33.3
918.087,50.19,50.19,50,50,31.48,33.3
918.237,50.18,50.18,50,50,,33.4
918.237,50.18,50.18,50,50,,33.4
918.237,50.18,50.18,50,50,,33.4
918.237,50.18,50.18,50,50,,33.4
918.237,50.18,50.18,50,50,,33.4
918.387,50.16,50.16,50,50,,33.4
918.387,50.16,50.16,50,50,,33.4
918.387,50.16,50.16,50,50,,33.4
918.387,50.16,50.16,50,50,,33.4
918.387,50.16,50.16,50,50,,33.4
918.537,50.14,50.14,50,50,,33.6
918.537,50.14,50.14,50,50,,33.6
918.537,50.14,50.14,50,50,,33.6
918.537,50.14,50.14,50,50,,33.6
918.537,50.14,50.14,50,50,,33.6
918.687,50.14,50.14,50,50,32.16,33.3
918.687,50.14,50.14,50,50,32.16,33.3
918.687,50.14,50.14,50,50,32.16,33.3
918.687,50.14,50.14,50,50,32.16,33.3
918.687,50.14,50.14,50,50,32.16,33.3
918.687,50.14,50.14,50,50,32.16,33.3
918.837,50.13,50.13,50,50,,33.4
918.837,50.13,50.13,50,50,,33.4
918.837,50.13,50.13,50,50,,33.4
918.837,50.13,50.13,50,50,,33.4
918.837,50.13,50.13,50,50,,33.4
918.987,50.11,50.11,50,50,,33.4
918.987,50.11,50.11,50,50,,33.4
918.987,50.11,50.11,50,50,,33.4
918.987,50.11,50.11,50,50,,33.4
918.987,50.11,50.11,50,50,,33.4
919.137,50.1,50.1,50,50,,33.3
919.137,50.1,50.1,50,50,,33.3
919.137,50.1,50.1,50,50,,33.3
919.137,50.1,50.1,50,50,,33.3
919.137,50.1,50.1,50,50,,33.3
919.287,50.09,50.09,50,50,32.13,33.4
919.287,50.09,50.09,50,50,32.13,33.4
919.287,50.09,50.09,50,50,32.13,33.4
919.287,50.09,50.09,50,50,32.13,33.4
919.287,50.09,50.09,50,50,32.13,33.4
919.287,50.09,50.09,50,50,32.13,33.4
919.437,50.08,50.08,50,50,,33.4
919.437,50.08,50.08,50,50,,33.4
919.437,50.08,50.08,50,50,,33.4
919.437,50.08,50.08,50,50,,33.4
919.437,50.08,50.08,50,50,,33.4
919.587,50.07,50.07,50,50,,33.4
919.587,50.07,50.07,50,50,,33.4
919.587,50.07,50.07,50,50,,33.4
919.587,50.07,50.07,50,50,,33.4
919.587,50.07,50.07,50,50,,33.4
919.737,50.06,50.06,50,50,,33.4
919.737,50.06,50.06,50,50,,33.4
919.737,50.06,50.06,50,50,,33.4
919.737,50.06,50.06,50,50,,33.4
919.737,50.06,50.06,50,50,,33.4
919.887,50.05,50.05,50,50,31.82,33.3
919.887,50.05,50.05,50,50,31.82,33.3
919.887,50.05,50.05,50,50,31.82,33.3
919.887,50.05,50.05,50,50,31.82,33.3
919.887,50.05,50.05,50,50,31.82,33.3
919.887,50.05,50.05,50,50,31.82,33.3
920.037,50.04,50.04,50,50,,33.6
920.037,50.04,50.04,50,50,,33.6
920.037,50.04,50.04,50,50,,33.6
920.037,50.04,50.04,50,50,,33.6
920.037,50.04,50.04,50,50,,33.6
920.187,50.03,50.03,50,50,,33.4
920.187,50.03,50.03,50,50,,33.4
920.187,50.03,50.03,50,50,,33.4
920.187,50.03,50.03,50,50,,33.4
920.187,50.03,50.03,50,50,,33.4
920.337,50.02,50.02,50,50,,33.4
920.337,50.02,50.02,50,50,,33.4
920.337,50.02,50.02,50,50,,33.4
920.337,50.02,50.02,50,50,,33.4
920.337,50.02,50.02,50,50,,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.487,50.02,50.02,50,50,31.96,33.4
920.638,50.02,50.02,50,50,,33.5
920.638,50.02,50.02,50,50,,33.5
920.638,50.02,50.02,50,50,,33.5
920.638,50.02,50.02,50,50,,33.5
920.638,50.02,50.02,50,50,,33.5
920.787,50.02,50.02,50,50,,33.4
920.787,50.02,50.02,50,50,,33.4
920.787,50.02,50.02,50,50,,33.4
920.787,50.02,50.02,50,50,,33.4
920.787,50.02,50.02,50,50,,33.4
920.937,50.01,50.01,50,50,,33.4
920.937,50.01,50.01,50,50,,33.4
920.937,50.01,50.01,50,50,,33.4
920.937,50.01,50.01,50,50,,33.4
920.937,50.01,50.01,50,50,,33.4
921.087,50.01,50.01,50,50,32.2,33.6
921.087,50.01,50.01,50,50,32.2,33.6
921.087,50.01,50.01,50,50,32.2,33.6
921.087,50.01,50.01,50,50,32.2,33.6
921.087,50.01,50.01,50,50,32.2,33.6
921.087,50.01,50.01,50,50,32.2,33.6
921.237,50,50,50,50,,33.5
921.237,50,50,50,50,,33.5
921.237,50,50,50,50,,33.5
921.237,50,50,50,50,,33.5
921.237,50,50,50,50,,33.5
921.388,50,50,50,50,,33.6
921.388,50,50,50,50,,33.6
921.388,50,50,50,50,,33.6
921.388,50,50,50,50,,33.6
921.388,50,50,50,50,,33.6
921.538,49.99,49.99,50,50,,33.6
921.538,49.99,49.99,50,50,,33.6
921.538,49.99,49.99,50,50,,33.6
921.538,49.99,49.99,50,50,,33.6
921.538,49.99,49.99,50,50,,33.6
921.688,49.99,49.99,50,50,32.73,33.5
921.688,49.99,49.99,50,50,32.73,33.5
921.688,49.99,49.99,50,50,32.73,33.5
921.688,49.99,49.99,50,50,32.73,33.5
921.688,49.99,49.99,50,50,32.73,33.5
921.688,49.99,49.99,50,50,32.73,33.5
921.838,49.99,49.99,50,50,,33.7
921.838,49.99,49.99,50,50,,33.7
921.838,49.99,49.99,50,50,,33.7
921.838,49.99,49.99,50,50,,33.7
921.838,49.99,49.99,50,50,,33.7
921.988,49.99,49.99,50,50,,33.6
921.988,49.99,49.99,50,50,,33.6
921.988,49.99,49.99,50,50,,33.6
921.988,49.99,49.99,50,50,,33.6
921.988,49.99,49.99,50,50,,33.6
922.138,49.99,49.99,50,50,32.97,33.5
922.138,49.99,49.99,50,50,32.97,33.5
922.138,49.99,49.99,50,50,32.97,33.5
922.138,49.99,49.99,50,50,32.97,33.5
922.138,49.99,49.99,50,50,32.97,33.5
922.138,49.99,49.99,50,50,32.97,33.5
922.288,49.99,49.99,50,50,,33.7
922.288,49.99,49.99,50,50,,33.7
922.288,49.99,49.99,50,50,,33.7
922.288,49.99,49.99,50,50,,33.7
922.288,49.99,49.99,50,50,,33.7
922.438,49.98,49.98,50,50,,33.6
922.438,49.98,49.98,50,50,,33.6
922.438,49.98,49.98,50,50,,33.6
922.438,49.98,49.98,50,50,,33.6
922.438,49.98,49.98,50,50,,33.6
922.588,49.99,49.99,50,50,,33.5
922.588,49.99,49.99,50,50,,33.5
922.588,49.99,49.99,50,50,,33.5
922.588,49.99,49.99,50,50,,33.5
922.588,49.99,49.99,50,50,,33.5
922.738,49.99,49.99,50,50,33.18,33.6
922.738,49.99,49.99,50,50,33.18,33.6
922.738,49.99,49.99,50,50,33.18,33.6
922.738,49.99,49.99,50,50,33.18,33.6
922.738,49.99,49.99,50,50,33.18,33.6
922.738,49.99,49.99,50,50,33.18,33.6
922.888,49.98,49.98,50,50,,33.8
922.888,49.98,49.98,50,50,,33.8
922.888,49.98,49.98,50,50,,33.8
922.888,49.98,49.98,50,50,,33.8
922.888,49.98,49.98,50,50,,33.8
923.038,49.99,49.99,50,50,,33.7
923.038,49.99,49.99,50,50,,33.7
923.038,49.99,49.99,50,50,,33.7
923.038,49.99,49.99,50,50,,33.7
923.038,49.99,49.99,50,50,,33.7
923.189,49.98,49.98,50,50,,33.9
923.189,49.98,49.98,50,50,,33.9
923.189,49.98,49.98,50,50,,33.9
923.189,49.98,49.98,50,50,,33.9
923.189,49.98,49.98,50,50,,33.9
923.339,49.99,49.99,50,50,33.26,33.6
923.339,49.99,49.99,50,50,33.26,33.6
923.339,49.99,49.99,50,50,33.26,33.6
923.339,49.99,49.99,50,50,33.26,33.6
923.339,49.99,49.99,50,50,33.26,33.6
923.339,49.99,49.99,50,50,33.26,33.6
923.489,49.99,49.99,50,50,,33.6
923.489,49.99,49.99,50,50,,33.6
923.489,49.99,49.99,50,50,,33.6
923.489,49.99,49.99,50,50,,33.6
923.489,49.99,49.99,50,50,,33.6
923.639,49.99,49.99,50,50,,33.6
923.639,49.99,49.99,50,50,,33.6
923.639,49.99,49.99,50,50,,33.6
923.639,49.99,49.99,50,50,,33.6
923.639,49.99,49.99,50,50,,33.6
923.789,49.99,49.99,50,50,,33.8
923.789,49.99,49.99,50,50,,33.8
923.789,49.99,49.99,50,50,,33.8
923.789,49.99,49.99,50,50,,33.8
923.789,49.99,49.99,50,50,,33.8
923.939,49.99,49.99,50,50,33.51,33.8
923.939,49.99,49.99,50,50,33.51,33.8
923.939,49.99,49.99,50,50,33.51,33.8
923.939,49.99,49.99,50,50,33.51,33.8
923.939,49.99,49.99,50,50,33.51,33.8
923.939,49.99,49.99,50,50,33.51,33.8
924.089,49.99,49.99,50,50,,33.8
924.089,49.99,49.99,50,50,,33.8
924.089,49.99,49.99,50,50,,33.8
924.089,49.99,49.99,50,50,,33.8
924.089,49.99,49.99,50,50,,33.8
924.239,49.99,49.99,50,50,,33.6
924.239,49.99,49.99,50,50,,33.6
924.239,49.99,49.99,50,50,,33.6
924.239,49.99,49.99,50,50,,33.6
924.239,49.99,49.99,50,50,,33.6
924.389,49.99,49.99,50,50,,33.8
924.389,49.99,49.99,50,50,,33.8
924.389,49.99,49.99,50,50,,33.8
924.389,49.99,49.99,50,50,,33.8
924.389,49.99,49.99,50,50,,33.8
924.539,50,50,50,50,33.64,33.5
924.539,50,50,50,50,33.64,33.5
924.539,50,50,50,50,33.64,33.5
924.539,50,50,50,50,33.64,33.5
924.539,50,50,50,50,33.64,33.5
924.539,50,50,50,50,33.64,33.5
