timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR HeatSink TempC,PCR Ramp Set TempC,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2956.95,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2158.0,2.0926517571884986,68.25,68.25
2956.95,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2158.0,2.0926517571884986,68.25,68.25
2956.95,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2158.0,2.0926517571884986,68.25,68.25
2957.048,71.18,68.29,85.0,31.99,68.92,,,,,,,,,,,,,
2957.048,71.18,68.29,85.0,31.99,68.92,,,,,,,,,,,,,
2957.048,71.18,68.29,85.0,31.99,68.92,,,,,,,,,,,,,
2957.048,71.18,68.29,85.0,31.99,68.92,,,,,,,,,,,,,
2957.048,71.18,68.29,85.0,31.99,68.92,,,,,,,,,,,,,
2957.198,71.22,68.34,85.0,32.0,68.97,,,,,,,,,,,,,
2957.198,71.22,68.34,85.0,32.0,68.97,,,,,,,,,,,,,
2957.198,71.22,68.34,85.0,32.0,68.97,,,,,,,,,,,,,
2957.198,71.22,68.34,85.0,32.0,68.97,,,,,,,,,,,,,
2957.198,71.22,68.34,85.0,32.0,68.97,,,,,,,,,,,,,
2957.348,71.28,68.39,85.0,31.97,69.02,,,,,,,,,,,,,
2957.348,71.28,68.39,85.0,31.97,69.02,,,,,,,,,,,,,
2957.348,71.28,68.39,85.0,31.97,69.02,,,,,,,,,,,,,
2957.348,71.28,68.39,85.0,31.97,69.02,,,,,,,,,,,,,
2957.348,71.28,68.39,85.0,31.97,69.02,,,,,,,,,,,,,
2957.498,71.33,68.45,85.0,31.98,69.08,,,,,,,,,,,,,
2957.498,71.33,68.45,85.0,31.98,69.08,,,,,,,,,,,,,
2957.498,71.33,68.45,85.0,31.98,69.08,,,,,,,,,,,,,
2957.498,71.33,68.45,85.0,31.98,69.08,,,,,,,,,,,,,
2957.498,71.33,68.45,85.0,31.98,69.08,,,,,,,,,,,,,
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.56,,,,,,74.0,2138.0,504.0,41.0,222.0,655.0,313.0,94.0,30.0,2155.0,2.0926517571884986,68.46,68.46
2957.648,71.37,68.5,85.0,31.97,69.13,,,,,,,,,,,,,
2957.648,71.37,68.5,85.0,31.97,69.13,,,,,,,,,,,,,
2957.648,71.37,68.5,85.0,31.97,69.13,,,,,,,,,,,,,
2957.648,71.37,68.5,85.0,31.97,69.13,,,,,,,,,,,,,
2957.648,71.37,68.5,85.0,31.97,69.13,,,,,,,,,,,,,
2957.825,71.41,68.55,85.0,31.97,69.18,,,,,,,,,,,,,
2957.825,71.41,68.55,85.0,31.97,69.18,,,,,,,,,,,,,
2957.825,71.41,68.55,85.0,31.97,69.18,,,,,,,,,,,,,
2957.825,71.41,68.55,85.0,31.97,69.18,,,,,,,,,,,,,
2957.825,71.41,68.55,85.0,31.97,69.18,,,,,,,,,,,,,
2957.975,71.47,68.61,85.0,31.96,69.23,,,,,,,,,,,,,
2957.975,71.47,68.61,85.0,31.96,69.23,,,,,,,,,,,,,
2957.975,71.47,68.61,85.0,31.96,69.23,,,,,,,,,,,,,
2957.975,71.47,68.61,85.0,31.96,69.23,,,,,,,,,,,,,
2957.975,71.47,68.61,85.0,31.96,69.23,,,,,,,,,,,,,
2958.125,71.51,68.67,85.0,31.96,69.29,,,,,,,,,,,,,
2958.125,71.51,68.67,85.0,31.96,69.29,,,,,,,,,,,,,
2958.125,71.51,68.67,85.0,31.96,69.29,,,,,,,,,,,,,
2958.125,71.51,68.67,85.0,31.96,69.29,,,,,,,,,,,,,
2958.125,71.51,68.67,85.0,31.96,69.29,,,,,,,,,,,,,
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.137,,,,,,74.0,2138.0,504.0,41.0,221.0,654.0,313.0,94.0,30.0,2153.0,2.0894568690095845,68.67,68.67
2958.275,71.55,68.72,85.0,31.96,69.34,,,,,,,,,,,,,
2958.275,71.55,68.72,85.0,31.96,69.34,,,,,,,,,,,,,
2958.275,71.55,68.72,85.0,31.96,69.34,,,,,,,,,,,,,
2958.275,71.55,68.72,85.0,31.96,69.34,,,,,,,,,,,,,
2958.275,71.55,68.72,85.0,31.96,69.34,,,,,,,,,,,,,
2958.425,71.61,68.77,85.0,31.95,69.39,,,,,,,,,,,,,
2958.425,71.61,68.77,85.0,31.95,69.39,,,,,,,,,,,,,
2958.425,71.61,68.77,85.0,31.95,69.39,,,,,,,,,,,,,
2958.425,71.61,68.77,85.0,31.95,69.39,,,,,,,,,,,,,
2958.425,71.61,68.77,85.0,31.95,69.39,,,,,,,,,,,,,
2958.575,71.65,68.83,85.0,31.95,69.44,,,,,,,,,,,,,
2958.575,71.65,68.83,85.0,31.95,69.44,,,,,,,,,,,,,
2958.575,71.65,68.83,85.0,31.95,69.44,,,,,,,,,,,,,
2958.575,71.65,68.83,85.0,31.95,69.44,,,,,,,,,,,,,
2958.575,71.65,68.83,85.0,31.95,69.44,,,,,,,,,,,,,
2958.725,71.69,68.88,85.0,31.94,69.5,,,,,,,,,,,,,
2958.725,71.69,68.88,85.0,31.94,69.5,,,,,,,,,,,,,
2958.725,71.69,68.88,85.0,31.94,69.5,,,,,,,,,,,,,
2958.725,71.69,68.88,85.0,31.94,69.5,,,,,,,,,,,,,
2958.725,71.69,68.88,85.0,31.94,69.5,,,,,,,,,,,,,
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.742,,,,,,74.0,2138.0,504.0,41.0,221.0,653.0,313.0,94.0,30.0,2151.0,2.086261980830671,68.88,68.88
2958.875,71.76,68.94,85.0,31.93,69.55,,,,,,,,,,,,,
2958.875,71.76,68.94,85.0,31.93,69.55,,,,,,,,,,,,,
2958.875,71.76,68.94,85.0,31.93,69.55,,,,,,,,,,,,,
2958.875,71.76,68.94,85.0,31.93,69.55,,,,,,,,,,,,,
2958.875,71.76,68.94,85.0,31.93,69.55,,,,,,,,,,,,,
2959.025,71.82,68.99,85.0,31.93,69.6,,,,,,,,,,,,,
2959.025,71.82,68.99,85.0,31.93,69.6,,,,,,,,,,,,,
2959.025,71.82,68.99,85.0,31.93,69.6,,,,,,,,,,,,,
2959.025,71.82,68.99,85.0,31.93,69.6,,,,,,,,,,,,,
2959.025,71.82,68.99,85.0,31.93,69.6,,,,,,,,,,,,,
2959.175,71.84,69.05,85.0,31.92,69.65,,,,,,,,,,,,,
2959.175,71.84,69.05,85.0,31.92,69.65,,,,,,,,,,,,,
2959.175,71.84,69.05,85.0,31.92,69.65,,,,,,,,,,,,,
2959.175,71.84,69.05,85.0,31.92,69.65,,,,,,,,,,,,,
2959.175,71.84,69.05,85.0,31.92,69.65,,,,,,,,,,,,,
2959.325,71.91,69.1,85.0,31.91,69.71,,,,,,,,,,,,,
2959.325,71.91,69.1,85.0,31.91,69.71,,,,,,,,,,,,,
2959.325,71.91,69.1,85.0,31.91,69.71,,,,,,,,,,,,,
2959.325,71.91,69.1,85.0,31.91,69.71,,,,,,,,,,,,,
2959.325,71.91,69.1,85.0,31.91,69.71,,,,,,,,,,,,,
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.347,,,,,,74.0,2138.0,504.0,41.0,221.0,652.0,313.0,94.0,30.0,2149.0,2.083067092651757,69.1,69.1
2959.475,71.95,69.16,85.0,31.91,69.76,,,,,,,,,,,,,
2959.475,71.95,69.16,85.0,31.91,69.76,,,,,,,,,,,,,
2959.475,71.95,69.16,85.0,31.91,69.76,,,,,,,,,,,,,
2959.475,71.95,69.16,85.0,31.91,69.76,,,,,,,,,,,,,
2959.475,71.95,69.16,85.0,31.91,69.76,,,,,,,,,,,,,
2959.625,72.0,69.21,85.0,31.9,69.81,,,,,,,,,,,,,
2959.625,72.0,69.21,85.0,31.9,69.81,,,,,,,,,,,,,
2959.625,72.0,69.21,85.0,31.9,69.81,,,,,,,,,,,,,
2959.625,72.0,69.21,85.0,31.9,69.81,,,,,,,,,,,,,
2959.625,72.0,69.21,85.0,31.9,69.81,,,,,,,,,,,,,
2959.775,72.05,69.27,85.0,31.89,69.86,,,,,,,,,,,,,
2959.775,72.05,69.27,85.0,31.89,69.86,,,,,,,,,,,,,
2959.775,72.05,69.27,85.0,31.89,69.86,,,,,,,,,,,,,
2959.775,72.05,69.27,85.0,31.89,69.86,,,,,,,,,,,,,
2959.775,72.05,69.27,85.0,31.89,69.86,,,,,,,,,,,,,
2959.925,72.11,69.32,85.0,31.89,69.92,,,,,,,,,,,,,
2959.925,72.11,69.32,85.0,31.89,69.92,,,,,,,,,,,,,
2959.925,72.11,69.32,85.0,31.89,69.92,,,,,,,,,,,,,
2959.925,72.11,69.32,85.0,31.89,69.92,,,,,,,,,,,,,
2959.925,72.11,69.32,85.0,31.89,69.92,,,,,,,,,,,,,
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2959.937,,,,,,74.0,2137.0,504.0,41.0,220.0,651.0,313.0,94.0,30.0,2149.0,2.0798722044728435,69.32,69.32
2960.106,72.14,69.38,85.0,31.87,69.97,,,,,,,,,,,,,
2960.106,72.14,69.38,85.0,31.87,69.97,,,,,,,,,,,,,
2960.106,72.14,69.38,85.0,31.87,69.97,,,,,,,,,,,,,
2960.106,72.14,69.38,85.0,31.87,69.97,,,,,,,,,,,,,
2960.106,72.14,69.38,85.0,31.87,69.97,,,,,,,,,,,,,
2960.256,72.19,69.43,85.0,31.86,70.02,,,,,,,,,,,,,
2960.256,72.19,69.43,85.0,31.86,70.02,,,,,,,,,,,,,
2960.256,72.19,69.43,85.0,31.86,70.02,,,,,,,,,,,,,
2960.256,72.19,69.43,85.0,31.86,70.02,,,,,,,,,,,,,
2960.256,72.19,69.43,85.0,31.86,70.02,,,,,,,,,,,,,
2960.406,72.23,69.48,85.0,31.86,70.07,,,,,,,,,,,,,
2960.406,72.23,69.48,85.0,31.86,70.07,,,,,,,,,,,,,
2960.406,72.23,69.48,85.0,31.86,70.07,,,,,,,,,,,,,
2960.406,72.23,69.48,85.0,31.86,70.07,,,,,,,,,,,,,
2960.406,72.23,69.48,85.0,31.86,70.07,,,,,,,,,,,,,
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.548,,,,,,74.0,2137.0,504.0,41.0,220.0,649.0,313.0,94.0,30.0,2147.0,2.073482428115016,69.52,69.52
2960.556,72.28,69.54,85.0,31.86,70.13,,,,,,,,,,,,,
2960.556,72.28,69.54,85.0,31.86,70.13,,,,,,,,,,,,,
2960.556,72.28,69.54,85.0,31.86,70.13,,,,,,,,,,,,,
2960.556,72.28,69.54,85.0,31.86,70.13,,,,,,,,,,,,,
2960.556,72.28,69.54,85.0,31.86,70.13,,,,,,,,,,,,,
2960.706,72.31,69.59,85.0,31.85,70.18,,,,,,,,,,,,,
2960.706,72.31,69.59,85.0,31.85,70.18,,,,,,,,,,,,,
2960.706,72.31,69.59,85.0,31.85,70.18,,,,,,,,,,,,,
2960.706,72.31,69.59,85.0,31.85,70.18,,,,,,,,,,,,,
2960.706,72.31,69.59,85.0,31.85,70.18,,,,,,,,,,,,,
2960.856,72.36,69.64,85.0,31.83,70.23,,,,,,,,,,,,,
2960.856,72.36,69.64,85.0,31.83,70.23,,,,,,,,,,,,,
2960.856,72.36,69.64,85.0,31.83,70.23,,,,,,,,,,,,,
2960.856,72.36,69.64,85.0,31.83,70.23,,,,,,,,,,,,,
2960.856,72.36,69.64,85.0,31.83,70.23,,,,,,,,,,,,,
2961.006,72.41,69.69,85.0,31.82,70.28,,,,,,,,,,,,,
2961.006,72.41,69.69,85.0,31.82,70.28,,,,,,,,,,,,,
2961.006,72.41,69.69,85.0,31.82,70.28,,,,,,,,,,,,,
2961.006,72.41,69.69,85.0,31.82,70.28,,,,,,,,,,,,,
2961.006,72.41,69.69,85.0,31.82,70.28,,,,,,,,,,,,,
2961.156,72.45,69.74,85.0,31.81,70.34,,,,,,,,,,,,,
2961.156,72.45,69.74,85.0,31.81,70.34,,,,,,,,,,,,,
2961.156,72.45,69.74,85.0,31.81,70.34,,,,,,,,,,,,,
2961.156,72.45,69.74,85.0,31.81,70.34,,,,,,,,,,,,,
2961.156,72.45,69.74,85.0,31.81,70.34,,,,,,,,,,,,,
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.163,,,,,,74.0,2137.0,504.0,41.0,219.0,648.0,313.0,94.0,29.0,2146.0,2.070287539936102,69.74,69.74
2961.306,72.49,69.79,85.0,31.8,70.39,,,,,,,,,,,,,
2961.306,72.49,69.79,85.0,31.8,70.39,,,,,,,,,,,,,
2961.306,72.49,69.79,85.0,31.8,70.39,,,,,,,,,,,,,
2961.306,72.49,69.79,85.0,31.8,70.39,,,,,,,,,,,,,
2961.306,72.49,69.79,85.0,31.8,70.39,,,,,,,,,,,,,
2961.456,72.54,69.84,85.0,31.8,70.44,,,,,,,,,,,,,
2961.456,72.54,69.84,85.0,31.8,70.44,,,,,,,,,,,,,
2961.456,72.54,69.84,85.0,31.8,70.44,,,,,,,,,,,,,
2961.456,72.54,69.84,85.0,31.8,70.44,,,,,,,,,,,,,
2961.456,72.54,69.84,85.0,31.8,70.44,,,,,,,,,,,,,
2961.606,72.59,69.9,85.0,31.79,70.49,,,,,,,,,,,,,
2961.606,72.59,69.9,85.0,31.79,70.49,,,,,,,,,,,,,
2961.606,72.59,69.9,85.0,31.79,70.49,,,,,,,,,,,,,
2961.606,72.59,69.9,85.0,31.79,70.49,,,,,,,,,,,,,
2961.606,72.59,69.9,85.0,31.79,70.49,,,,,,,,,,,,,
2961.756,72.64,69.95,85.0,31.78,70.55,,,,,,,,,,,,,
2961.756,72.64,69.95,85.0,31.78,70.55,,,,,,,,,,,,,
2961.756,72.64,69.95,85.0,31.78,70.55,,,,,,,,,,,,,
2961.756,72.64,69.95,85.0,31.78,70.55,,,,,,,,,,,,,
2961.756,72.64,69.95,85.0,31.78,70.55,,,,,,,,,,,,,
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.768,,,,,,74.0,2137.0,504.0,41.0,219.0,646.0,313.0,94.0,29.0,2144.0,2.0638977635782747,69.95,69.95
2961.918,72.67,70.0,85.0,31.77,70.6,,,,,,,,,,,,,
2961.918,72.67,70.0,85.0,31.77,70.6,,,,,,,,,,,,,
2961.918,72.67,70.0,85.0,31.77,70.6,,,,,,,,,,,,,
2961.918,72.67,70.0,85.0,31.77,70.6,,,,,,,,,,,,,
2961.918,72.67,70.0,85.0,31.77,70.6,,,,,,,,,,,,,
2962.068,72.67,70.05,85.0,31.77,70.65,,,,,,,,,,,,,
2962.068,72.67,70.05,85.0,31.77,70.65,,,,,,,,,,,,,
2962.068,72.67,70.05,85.0,31.77,70.65,,,,,,,,,,,,,
2962.068,72.67,70.05,85.0,31.77,70.65,,,,,,,,,,,,,
2962.068,72.67,70.05,85.0,31.77,70.65,,,,,,,,,,,,,
2962.218,72.67,70.09,85.0,31.77,70.7,,,,,,,,,,,,,
2962.218,72.67,70.09,85.0,31.77,70.7,,,,,,,,,,,,,
