Text,X,1: 1x,X,2: 10x,X,3: 100x,X,4: 1000x,X,5: Neg
60.674,60.674,74.177001953125,60.684,86.2509994506836,60.683,86.3010025024414,60.681,85.947998046875,60.678,15.7889995574951
60.689,60.689,74.1029968261719,60.697,86.1900024414062,60.698,86.1969985961914,60.695,85.931999206543,60.694,15.798999786377
60.705,60.705,74.0849990844727,60.711,86.1119995117187,60.712,86.2149963378906,60.711,85.8509979248047,60.711,15.7840003967285
60.72,60.72,74.0139999389648,60.728,86.0999984741211,60.729,86.1500015258789,60.726,85.8460006713867,60.724,15.7419996261597
60.735,60.735,73.8970031738281,60.744,86.015998840332,60.745,86.0690002441406,60.741,85.7279968261719,60.741,15.6619997024536
60.75,60.75,73.9140014648438,60.757,85.9929962158203,60.76,85.9710006713867,60.756,85.6760025024414,60.755,15.6820001602173
60.766,60.766,73.879997253418,60.774,85.8659973144531,60.776,86.0029983520508,60.771,85.640998840332,60.771,15.6499996185303
60.78,60.78,73.8440017700195,60.787,85.8730010986328,60.786,86.0100021362305,60.787,85.5979995727539,60.786,15.6239995956421
60.796,60.796,73.7839965820312,60.803,85.8119964599609,60.802,85.927001953125,60.801,85.572998046875,60.802,15.5749998092651
60.81,60.81,73.693000793457,60.82,85.8040008544922,60.819,85.8990020751953,60.817,85.5029983520508,60.816,15.5469999313354
60.825,60.825,73.7210006713867,60.834,85.7679977416992,60.835,85.7620010375977,60.831,85.4010009765625,60.832,15.5349998474121
60.841,60.841,73.6210021972656,60.848,85.6289978027344,60.855,85.7160034179688,60.846,85.2949981689453,60.849,15.4860000610352
60.855,60.855,73.5859985351562,60.862,85.6100006103516,60.871,85.6740036010742,60.861,85.3280029296875,60.865,15.4119997024536
60.87,60.87,73.5419998168945,60.878,85.620002746582,60.885,85.6709976196289,60.877,85.2559967041016,60.88,15.4200000762939
60.886,60.886,73.5210037231445,60.894,85.4909973144531,60.894,85.572998046875,60.892,85.1849975585938,60.895,15.3660001754761
60.902,60.902,73.447998046875,60.908,85.4879989624023,60.909,85.5130004882813,60.908,85.109001159668,60.909,15.3229999542236
60.916,60.916,73.4280014038086,60.923,85.4069976806641,60.924,85.4369964599609,60.923,85.0380020141602,60.924,15.3039999008179
60.931,60.931,73.3870010375977,60.939,85.3649978637695,60.939,85.4599990844727,60.939,84.9869995117187,60.94,15.3090000152588
60.947,60.947,73.2949981689453,60.956,85.3249969482422,60.953,85.4069976806641,60.955,84.9710006713867,60.955,15.2659997940063
60.963,60.963,73.2789993286133,60.972,85.2710037231445,60.968,85.3629989624023,60.97,84.8899993896484,60.972,15.2239999771118
60.976,60.976,73.1890029907227,60.986,85.1589965820312,60.983,85.3010025024414,60.983,84.9100036621094,60.987,15.2089996337891
60.992,60.992,73.2190017700195,61,85.1640014648438,60.997,85.2959976196289,61.003,84.802001953125,61.001,15.2189998626709
61.009,61.009,73.177001953125,61.017,85.0940017700195,61.013,85.2229995727539,61.023,84.7590026855469,61.016,15.1660003662109
61.021,61.021,73.0940017700195,61.033,85.0559997558594,61.028,85.1490020751953,61.03,84.6689987182617,61.032,15.1239995956421
61.038,61.038,73.0179977416992,61.046,84.9560012817383,61.043,85.0530014038086,61.046,84.640998840332,61.047,15.1129999160767
61.052,61.052,73.0469970703125,61.061,84.9300003051758,61.059,85.1230010986328,61.061,84.5800018310547,61.063,15.0780000686646
61.066,61.066,72.9810028076172,61.076,84.870002746582,61.075,84.9970016479492,61.077,84.5579986572266,61.077,14.9930000305176
61.082,61.082,72.9229965209961,61.093,84.9420013427734,61.09,84.9410018920898,61.092,84.5419998168945,61.093,14.9930000305176
61.098,61.098,72.9390029907227,61.107,84.802001953125,61.104,84.8460006713867,61.106,84.4089965820312,61.109,14.9779996871948
61.11,61.11,72.8539962768555,61.123,84.7620010375977,61.12,84.7910003662109,61.122,84.4219970703125,61.124,14.9350004196167
61.126,61.126,72.7870025634766,61.138,84.7269973754883,61.137,84.8109970092773,61.137,84.3420028686523,61.139,14.9420003890991
61.143,61.143,72.7289962768555,61.153,84.6460037231445,61.15,84.7570037841797,61.152,84.2330017089844,61.156,14.8649997711182
61.158,61.158,72.6640014648438,61.168,84.6350021362305,61.167,84.681999206543,61.167,84.2220001220703,61.171,14.8649997711182
61.17,61.17,72.7040023803711,61.184,84.5230026245117,61.181,84.6289978027344,61.181,84.1579971313477,61.186,14.7889995574951
61.187,61.187,72.640998840332,61.197,84.5090026855469,61.196,84.6330032348633,61.197,84.0550003051758,61.202,14.7829999923706
61.202,61.202,72.5699996948242,61.214,84.4130020141602,61.212,84.5059967041016,61.211,84.1060028076172,61.218,14.7869997024536
61.219,61.219,72.5960006713867,61.23,84.3769989013672,61.228,84.5130004882813,61.228,83.9960021972656,61.233,14.7250003814697
61.234,61.234,72.5279998779297,61.243,84.3649978637695,61.243,84.4420013427734,61.243,83.9229965209961,61.248,14.7419996261597
61.25,61.25,72.4609985351562,61.259,84.3170013427734,61.259,84.4339981079102,61.258,83.890998840332,61.264,14.6049995422363
61.265,61.265,72.427001953125,61.275,84.193000793457,61.276,84.3720016479492,61.273,83.8789978027344,61.278,14.6400003433228
61.277,61.277,72.3550033569336,61.289,84.1529998779297,61.291,84.3330001831055,61.289,83.7969970703125,61.294,14.6409997940063
61.291,61.291,72.3399963378906,61.305,84.0960006713867,61.307,84.3649978637695,61.304,83.7710037231445,61.309,14.5749998092651
61.307,61.307,72.2770004272461,61.322,84.0960006713867,61.321,84.1989974975586,61.319,83.7239990234375,61.322,14.5520000457764
61.323,61.323,72.2440032958984,61.336,84.0250015258789,61.337,84.0970001220703,61.334,83.6600036621094,61.338,14.5209999084473
61.338,61.338,72.1809997558594,61.351,83.9980010986328,61.352,84.1660003662109,61.35,83.5559997558594,61.353,14.4460000991821
61.354,61.354,72.1039962768555,61.365,83.9369964599609,61.367,84.161003112793,61.364,83.4960021972656,61.367,14.5120000839233
61.368,61.368,72.120002746582,61.38,83.8779983520508,61.382,84.0899963378906,61.38,83.5920028686523,61.381,14.4809999465942
61.383,61.383,72.0139999389648,61.395,83.911003112793,61.397,84.0299987792969,61.394,83.4619979858398,61.397,14.4659996032715
61.398,61.398,72.0469970703125,61.411,83.8219985961914,61.411,83.9240036010742,61.409,83.3820037841797,61.413,14.3809995651245
61.411,61.411,71.9440002441406,61.426,83.754997253418,61.427,83.9290008544922,61.424,83.2919998168945,61.428,14.3830003738403
61.426,61.426,71.9449996948242,61.442,83.6549987792969,61.446,83.8779983520508,61.44,83.2969970703125,61.442,14.3520002365112
61.44,61.44,71.8259963989258,61.456,83.6429977416992,61.461,83.7959976196289,61.456,83.2529983520508,61.462,14.3879995346069
61.456,61.456,71.8199996948242,61.473,83.6279983520508,61.477,83.6969985961914,61.471,83.1940002441406,61.475,14.3280000686646
61.472,61.472,71.7330017089844,61.487,83.5240020751953,61.49,83.7070007324219,61.487,83.1220016479492,61.493,14.2559995651245
61.487,61.487,71.6829986572266,61.502,83.4980010986328,61.506,83.6809997558594,61.5,83.0879974365234,61.502,14.2580003738403
61.501,61.501,71.7040023803711,61.518,83.4410018920898,61.522,83.5400009155273,61.515,82.9749984741211,61.517,14.2089996337891
61.516,61.516,71.620002746582,61.532,83.3830032348633,61.534,83.568000793457,61.532,82.9449996948242,61.534,14.1339998245239
61.534,61.534,71.6549987792969,61.548,83.3600006103516,61.549,83.5059967041016,61.548,82.870002746582,61.551,14.1269998550415
61.55,61.55,71.5699996948242,61.563,83.3470001220703,61.563,83.4410018920898,61.562,82.8949966430664,61.564,14.128999710083
61.562,61.562,71.4710006713867,61.578,83.286003112793,61.579,83.484001159668,61.576,82.7539978027344,61.578,14.16100025177
61.576,61.576,71.4960021972656,61.593,83.2030029296875,61.596,83.4169998168945,61.592,82.6910018920898,61.593,14.1190004348755
61.591,61.591,71.4599990844727,61.607,83.1669998168945,61.61,83.3899993896484,61.607,82.7210006713867,61.608,14.0819997787476
61.606,61.606,71.4199981689453,61.623,83.1630020141602,61.625,83.2119979858398,61.622,82.6279983520508,61.622,14.0530004501343
61.623,61.623,71.3610000610352,61.638,83.0999984741211,61.64,83.1969985961914,61.636,82.5690002441406,61.638,14.0030002593994
61.639,61.639,71.3109970092773,61.653,83.088996887207,61.653,83.1900024414062,61.651,82.5080032348633,61.655,13.9169998168945
61.653,61.653,71.2600021362305,61.669,83.0410003662109,61.669,83.109001159668,61.667,82.504997253418,61.669,13.9689998626709
61.668,61.668,71.2030029296875,61.683,82.879997253418,61.683,83.0400009155273,61.681,82.4209976196289,61.684,13.8500003814697
61.684,61.684,71.1569976806641,61.7,82.9059982299805,61.697,83.0989990234375,61.697,82.3809967041016,61.7,13.8859996795654
61.697,61.697,71.0930023193359,61.715,82.8280029296875,61.713,82.9649963378906,61.712,82.2259979248047,61.712,13.8500003814697
61.714,61.714,71.1039962768555,61.729,82.7839965820312,61.726,82.9089965820312,61.726,82.2620010375977,61.728,13.8590002059937
61.727,61.727,71.0120010375977,61.745,82.7829971313477,61.742,82.9300003051758,61.743,82.2529983520508,61.744,13.8629999160767
61.742,61.742,70.9589996337891,61.759,82.6709976196289,61.758,82.8919982910156,61.756,82.2229995727539,61.757,13.8000001907349
61.758,61.758,70.9580001831055,61.776,82.6230010986328,61.774,82.8669967651367,61.773,82.1419982910156,61.773,13.7930002212524
61.773,61.773,70.8809967041016,61.789,82.5810012817383,61.789,82.8280029296875,61.789,82.0839996337891,61.79,13.7829999923706
61.789,61.789,70.8939971923828,61.804,82.5989990234375,61.803,82.6969985961914,61.806,82.0319976806641,61.805,13.7620000839233
61.805,61.805,70.8280029296875,61.821,82.495002746582,61.818,82.7070007324219,61.82,81.9670028686523,61.819,13.6940002441406
61.821,61.821,70.7320022583008,61.836,82.5309982299805,61.833,82.6019973754883,61.837,81.9039993286133,61.833,13.7080001831055
61.834,61.834,70.7839965820312,61.852,82.4899978637695,61.848,82.6179962158203,61.85,81.8339996337891,61.848,13.6520004272461
61.851,61.851,70.7320022583008,61.865,82.3730010986328,61.862,82.536003112793,61.864,81.8119964599609,61.863,13.6149997711182
61.863,61.863,70.6350021362305,61.882,82.3030014038086,61.879,82.4720001220703,61.879,81.8140029907227,61.878,13.5860004425049
61.877,61.877,70.6100006103516,61.897,82.2580032348633,61.895,82.4410018920898,61.895,81.7149963378906,61.893,13.5480003356934
61.894,61.894,70.5530014038086,61.913,82.1940002441406,61.909,82.4029998779297,61.909,81.6579971313477,61.908,13.5229997634888
61.908,61.908,70.515998840332,61.928,82.1429977416992,61.924,82.3170013427734,61.926,81.6119995117187,61.924,13.53600025177
61.922,61.922,70.4700012207031,61.942,82.1350021362305,61.938,82.3509979248047,61.941,81.5670013427734,61.939,13.5100002288818
61.939,61.939,70.4260025024414,61.955,82.1159973144531,61.953,82.2789993286133,61.956,81.4560012817383,61.955,13.4820003509521
61.954,61.954,70.3639984130859,61.972,82.1080017089844,61.969,82.2470016479492,61.972,81.4619979858398,61.971,13.4720001220703
61.968,61.968,70.3239974975586,61.987,82.0449981689453,61.984,82.2040023803711,61.984,81.4540023803711,61.987,13.46399974823
61.983,61.983,70.2969970703125,62.002,81.9670028686523,61.999,82.1389999389648,62.001,81.3410034179688,62.001,13.4630002975464
61.999,61.999,70.1989974975586,62.018,81.9079971313477,62.014,82.0400009155273,62.017,81.3679962158203,62.016,13.4849996566772
62.013,62.013,70.2460021972656,62.033,81.8479995727539,62.03,82.0110015869141,62.033,81.2330017089844,62.031,13.3629999160767
62.028,62.028,70.1740036010742,62.048,81.8160018920898,62.048,82.0299987792969,62.048,81.2119979858398,62.045,13.3409996032715
62.044,62.044,70.1429977416992,62.064,81.8059997558594,62.063,81.9660034179688,62.061,81.2149963378906,62.06,13.2589998245239
62.058,62.058,70.0930023193359,62.077,81.6999969482422,62.079,81.9290008544922,62.077,81.1080017089844,62.077,13.3210000991821
62.072,62.072,70.0130004882813,62.093,81.6549987792969,62.092,81.8929977416992,62.093,81.0609970092773,62.092,13.2489995956421
62.088,62.088,70.0009994506836,62.107,81.6679992675781,62.106,81.8249969482422,62.108,81.0199966430664,62.107,13.2620000839233
62.103,62.103,69.9980010986328,62.123,81.5979995727539,62.123,81.7850036621094,62.123,80.9300003051758,62.124,13.2629995346069
62.12,62.12,69.9029998779297,62.139,81.5579986572266,62.138,81.7890014648438,62.138,80.9219970703125,62.138,13.2089996337891
62.136,62.136,69.8669967651367,62.154,81.4929962158203,62.152,81.6630020141602,62.152,80.8870010375977,62.154,13.1590003967285
62.147,62.147,69.7890014648438,62.169,81.4359970092773,62.168,81.6650009155273,62.168,80.7969970703125,62.168,13.1140003204346
62.164,62.164,69.7969970703125,62.182,81.3840026855469,62.183,81.6039962768555,62.182,80.8099975585938,62.183,13.1000003814697
62.178,62.178,69.7779998779297,62.199,81.3300018310547,62.198,81.6490020751953,62.197,80.6969985961914,62.198,13.1029996871948
62.194,62.194,69.7590026855469,62.213,81.2239990234375,62.213,81.4739990234375,62.212,80.7239990234375,62.214,13.0749998092651
62.206,62.206,69.6949996948242,62.229,81.2509994506836,62.227,81.4400024414062,62.229,80.6370010375977,62.23,13.0509996414185
62.223,62.223,69.625,62.245,81.2160034179688,62.242,81.4860000610352,62.244,80.6240005493164,62.246,12.9989995956421
62.239,62.239,69.5849990844727,62.259,81.1510009765625,62.258,81.3929977416992,62.259,80.4899978637695,62.261,13.048999786377
62.253,62.253,69.5,62.275,81.1080017089844,62.272,81.3970031738281,62.273,80.5169982910156,62.275,12.9809999465942
62.268,62.268,69.4879989624023,62.29,81.1100006103516,62.287,81.286003112793,62.289,80.4169998168945,62.29,12.9549999237061
62.282,62.282,69.4660034179688,62.304,81.0759963989258,62.303,81.3059997558594,62.303,80.3249969482422,62.307,12.9650001525879
62.296,62.296,69.4240036010742,62.318,80.9789962768555,62.317,81.1800003051758,62.318,80.3710021972656,62.32,12.9519996643066
62.311,62.311,69.3600006103516,62.332,80.9489974975586,62.333,81.1940002441406,62.333,80.2600021362305,62.335,12.9060001373291
62.326,62.326,69.3130035400391,62.347,80.9400024414062,62.349,81.1190032958984,62.347,80.2669982910156,62.351,12.9130001068115
62.342,62.342,69.2969970703125,62.361,80.8399963378906,62.363,81.0810012817383,62.362,80.1800003051758,62.365,12.9139995574951
62.357,62.357,69.2249984741211,62.377,80.8410034179688,62.379,81.0500030517578,62.377,80.1110000610352,62.381,12.8439998626709
62.372,62.372,69.1360015869141,62.392,80.8190002441406,62.393,81.0429992675781,62.394,80.1350021362305,62.397,12.8120002746582
62.387,62.387,69.1470031738281,62.407,80.7799987792969,62.409,80.9010009765625,62.41,80.0179977416992,62.413,12.78600025177
62.403,62.403,69.0810012817383,62.423,80.6780014038086,62.425,80.9179992675781,62.423,80.0220031738281,62.427,12.7799997329712
62.417,62.417,69.068000793457,62.438,80.6220016479492,62.439,80.8649978637695,62.44,80.0149993896484,62.441,12.8129997253418
62.431,62.431,69.0599975585938,62.453,80.5780029296875,62.453,80.7409973144531,62.455,79.9059982299805,62.458,12.6820001602173
62.447,62.447,68.9609985351562,62.468,80.4660034179688,62.468,80.7170028686523,62.469,79.8679962158203,62.47,12.7510004043579
62.462,62.462,68.9720001220703,62.483,80.5289993286133,62.483,80.6709976196289,62.484,79.8509979248047,62.487,12.7180004119873
62.477,62.477,68.9079971313477,62.499,80.4410018920898,62.499,80.6129989624023,62.497,79.7959976196289,62.501,12.6590003967285
62.493,62.493,68.8649978637695,62.513,80.4459991455078,62.513,80.5619964599609,62.514,79.754997253418,62.516,12.6669998168945
62.509,62.509,68.818000793457,62.53,80.3339996337891,62.529,80.5130004882813,62.53,79.6880035400391,62.531,12.6359996795654
62.525,62.525,68.7190017700195,62.542,80.3320007324219,62.542,80.4410018920898,62.546,79.6709976196289,62.545,12.5909996032715
62.542,62.542,68.7220001220703,62.558,80.2590026855469,62.557,80.4649963378906,62.564,79.5960006713867,62.56,12.6149997711182
62.555,62.555,68.6800003051758,62.572,80.2330017089844,62.573,80.3880004882813,62.575,79.5240020751953,62.575,12.5930004119873
62.571,62.571,68.677001953125,62.589,80.1520004272461,62.589,80.3349990844727,62.59,79.4380035400391,62.591,12.5469999313354
62.585,62.585,68.6129989624023,62.605,80.1139984130859,62.604,80.3310012817383,62.607,79.4079971313477,62.605,12.5430002212524
62.601,62.601,68.620002746582,62.621,80.0179977416992,62.619,80.2939987182617,62.62,79.3300018310547,62.62,12.5019998550415
62.613,62.613,68.5439987182617,62.635,80.036003112793,62.634,80.3079986572266,62.635,79.3160018920898,62.634,12.5
62.627,62.627,68.5199966430664,62.65,80.0100021362305,62.648,80.1549987792969,62.649,79.3209991455078,62.649,12.4610004425049
62.641,62.641,68.4540023803711,62.664,79.9150009155273,62.663,80.1869964599609,62.664,79.2750015258789,62.666,12.4479999542236
62.657,62.657,68.3970031738281,62.679,79.8960037231445,62.677,80.1179962158203,62.679,79.1389999389648,62.68,12.4580001831055
62.672,62.672,68.3280029296875,62.694,79.8199996948242,62.693,79.9779968261719,62.695,79.1259994506836,62.696,12.371000289917
62.687,62.687,68.2809982299805,62.71,79.8140029907227,62.708,79.9960021972656,62.711,79.1050033569336,62.709,12.3940000534058
62.703,62.703,68.2269973754883,62.725,79.7050018310547,62.723,79.9619979858398,62.725,79.0289993286133,62.722,12.3999996185303
62.719,62.719,68.2180023193359,62.74,79.7210006713867,62.737,79.8519973754883,62.74,78.963996887207,62.737,12.3420000076294
62.734,62.734,68.2460021972656,62.757,79.6190032958984,62.754,79.9089965820312,62.754,78.9889984130859,62.751,12.3489999771118
62.75,62.75,68.1869964599609,62.771,79.6490020751953,62.771,79.8359985351562,62.768,78.8830032348633,62.767,12.2650003433228
62.766,62.766,68.1289978027344,62.788,79.6029968261719,62.786,79.8199996948242,62.782,78.9020004272461,62.782,12.298999786377
62.779,62.779,68.0490036010742,62.803,79.5859985351562,62.799,79.7050018310547,62.798,78.7870025634766,62.798,12.2659997940063
62.794,62.794,68.0550003051758,62.815,79.5210037231445,62.813,79.7369995117187,62.814,78.8199996948242,62.815,12.2709999084473
62.81,62.81,68.0039978027344,62.831,79.4329986572266,62.829,79.6709976196289,62.829,78.7649993896484,62.827,12.1929998397827
62.825,62.825,67.963996887207,62.846,79.4749984741211,62.845,79.5989990234375,62.845,78.7210006713867,62.844,12.1870002746582
62.838,62.838,67.9560012817383,62.862,79.375,62.858,79.5510025024414,62.857,78.6230010986328,62.858,12.1969995498657
62.854,62.854,67.9029998779297,62.875,79.3789978027344,62.875,79.6129989624023,62.873,78.6070022583008,62.873,12.1719999313354
62.871,62.871,67.8820037841797,62.891,79.2829971313477,62.89,79.5019989013672,62.888,78.5250015258789,62.888,12.1160001754761
62.887,62.887,67.8000030517578,62.906,79.2080001831055,62.904,79.504997253418,62.905,78.4309997558594,62.903,12.1569995880127
62.9,62.9,67.6859970092773,62.922,79.2180023193359,62.92,79.3949966430664,62.919,78.4489974975586,62.919,12.1300001144409
62.916,62.916,67.7080001831055,62.936,79.1190032958984,62.935,79.390998840332,62.932,78.3860015869141,62.935,12.0869998931885
62.931,62.931,67.6660003662109,62.951,79.0419998168945,62.949,79.2959976196289,62.948,78.3430023193359,62.951,12.0979995727539
62.944,62.944,67.6350021362305,62.966,78.9739990234375,62.964,79.2740020751953,62.964,78.3059997558594,62.965,12.0349998474121
62.961,62.961,67.5970001220703,62.981,79.0019989013672,62.98,79.2279968261719,62.978,78.245002746582,62.981,12.0319995880127
62.976,62.976,67.536003112793,62.996,78.9540023803711,62.994,79.2220001220703,62.996,78.1989974975586,62.997,12.0109996795654
62.992,62.992,67.4800033569336,63.01,78.9660034179688,63.009,79.1790008544922,63.012,78.1490020751953,63.01,11.9700002670288
63.007,63.007,67.4759979248047,63.026,78.9749984741211,63.025,79.140998840332,63.027,78.1829986572266,63.027,11.9530000686646
63.021,63.021,67.4100036621094,63.042,78.9589996337891,63.04,79.0640029907227,63.042,78.0989990234375,63.04,11.9379997253418
63.038,63.038,67.3899993896484,63.056,78.8379974365234,63.055,78.9940032958984,63.058,78.0299987792969,63.056,11.9160003662109
63.053,63.053,67.3759994506836,63.072,78.8379974365234,63.071,79.036003112793,63.071,77.9619979858398,63.071,11.9169998168945
63.068,63.068,67.2969970703125,63.087,78.7779998779297,63.086,78.9720001220703,63.086,77.9140014648438,63.087,11.914999961853
63.081,63.081,67.2600021362305,63.102,78.6750030517578,63.105,78.9089965820312,63.099,77.9100036621094,63.103,11.9119997024536
63.096,63.096,67.2590026855469,63.116,78.6790008544922,63.117,78.9000015258789,63.115,77.8369979858398,63.118,11.8909997940063
63.11,63.11,67.1949996948242,63.131,78.5419998168945,63.13,78.8130035400391,63.131,77.8270034790039,63.132,11.8400001525879
63.125,63.125,67.1460037231445,63.147,78.5179977416992,63.144,78.7730026245117,63.145,77.7300033569336,63.147,11.7959995269775
63.14,63.14,67.0849990844727,63.162,78.4469985961914,63.16,78.7470016479492,63.16,77.7519989013672,63.162,11.8470001220703
63.155,63.155,67.0410003662109,63.176,78.4229965209961,63.175,78.6709976196289,63.175,77.6620025634766,63.176,11.7840003967285
63.171,63.171,67.052001953125,63.19,78.3720016479492,63.19,78.6989974975586,63.19,77.5790023803711,63.191,11.75
63.185,63.185,66.9690017700195,63.205,78.3960037231445,63.206,78.588996887207,63.204,77.5999984741211,63.207,11.7729997634888
63.198,63.198,66.9589996337891,63.222,78.3420028686523,63.222,78.5490036010742,63.219,77.6009979248047,63.221,11.6899995803833
63.215,63.215,66.9150009155273,63.236,78.3379974365234,63.235,78.5380020141602,63.233,77.5589981079102,63.235,11.6850004196167
63.23,63.23,66.8310012817383,63.252,78.2730026245117,63.253,78.5299987792969,63.25,77.4670028686523,63.251,11.6890001296997
63.246,63.246,66.7910003662109,63.269,78.197998046875,63.27,78.4290008544922,63.266,77.3850021362305,63.265,11.6560001373291
63.26,63.26,66.7730026245117,63.284,78.2440032958984,63.286,78.3690032958984,63.28,77.379997253418,63.281,11.6660003662109
63.276,63.276,66.7360000610352,63.297,78.1399993896484,63.3,78.3769989013672,63.296,77.2760009765625,63.298,11.6389999389648
63.291,63.291,66.6689987182617,63.309,78.0609970092773,63.315,78.3190002441406,63.311,77.2160034179688,63.314,11.6590003967285
63.307,63.307,66.6230010986328,63.324,78.0459976196289,63.326,78.2620010375977,63.325,77.1630020141602,63.329,11.5780000686646
