X,1: 1x,X,2: 10x,X,3: 100x,X,4: 1000x,X,5: Neg
61.1,0.0166760762688085,61.1,-0.230135114307267,61.1,-0.906036832847357,61.1,-0.636607515221355,61.1,0.688225722055575
61.4331683168317,0.0166760762688085,61.4331683168317,-0.230135114307267,61.4331683168317,-0.906036832847357,61.4331683168317,-0.636607515221355,61.4331683168317,0.688225722055575
61.7663366336634,0.764218306449735,61.7663366336634,0.438734984447656,61.7663366336634,-0.170029399232942,61.7663366336634,0.0475192308547651,61.7663366336634,0.776794612303636
62.0995049504951,1.50697935797114,62.0995049504951,1.116138805561,62.0995049504951,0.579261018224146,62.0995049504951,0.761269028681417,62.0995049504951,0.858869329159549
62.4326732673267,2.08964051033376,62.4326732673267,1.68808085763255,62.4326732673267,1.20822085853807,62.4326732673267,1.35376858440983,62.4326732673267,0.910282810094145
62.7658415841584,2.4771943392054,62.7658415841584,2.09799314548769,62.7658415841584,1.6897734347123,62.7658415841584,1.77853911282634,62.7658415841584,0.923852511966893
63.0990099009901,2.71614564950607,63.0990099009901,2.33920693416982,63.0990099009901,2.02972261024126,63.0990099009901,2.04386748170391,63.0990099009901,0.905622590370863
63.4321782178218,2.85960595155889,63.4321782178218,2.45066517781248,63.4321782178218,2.24351685997262,63.4321782178218,2.17946819953969,63.4321782178218,0.867289930785415
63.7653465346535,2.9252971096861,63.7653465346535,2.48453622095856,63.7653465346535,2.3585598361629,63.7653465346535,2.22765370085375,63.7653465346535,0.818851998256807
64.0985148514851,2.92617564812598,64.0985148514851,2.47225321877748,64.0985148514851,2.39167899825803,64.0985148514851,2.22031044895704,64.0985148514851,0.768582257065887
64.4316831683168,2.89936331325404,64.4316831683168,2.43753512773152,64.4316831683168,2.36680608927268,64.4316831683168,2.19563504762271,64.4316831683168,0.721882733282597
64.7648514851485,2.87889949256709,64.7648514851485,2.42060096684196,64.7648514851485,2.33079554782695,64.7648514851485,2.18280824928496,64.7648514851485,0.681482776255853
65.0980198019802,2.863855779458,65.0980198019802,2.43045147958645,65.0980198019802,2.29880423618075,65.0980198019802,2.17261411792176,65.0980198019802,0.649196844141285
65.4311881188119,2.82902507109745,65.4311881188119,2.44577947799911,65.4311881188119,2.26289321080599,65.4311881188119,2.14877366900507,65.4311881188119,0.623796525308299
65.7643564356436,2.77321872496677,65.7643564356436,2.44677245261847,65.7643564356436,2.23296107532776,65.7643564356436,2.11595651517342,65.7643564356436,0.601535778460293
66.0975247524753,2.72306002819436,66.0975247524753,2.43069228828116,66.0975247524753,2.22167101584463,66.0975247524753,2.0831317249885,66.0975247524753,0.580122013352907
66.4306930693069,2.69385310821557,66.4306930693069,2.40136663682324,66.4306930693069,2.2207792519229,66.4306930693069,2.05633237217615,66.4306930693069,0.558809685162383
66.7638613861386,2.68290320516797,66.7638613861386,2.36544536892712,66.7638613861386,2.21647661613323,66.7638613861386,2.04410055946102,66.7638613861386,0.537669428877786
67.0970297029703,2.67023872213499,67.0970297029703,2.34560187327468,67.0970297029703,2.20321865551628,67.0970297029703,2.05540167946288,67.0970297029703,0.517824287123883
67.430198019802,2.64237934673166,67.430198019802,2.34506176284726,67.430198019802,2.18054321140247,67.430198019802,2.06797382674672,67.430198019802,0.498780910544793
67.7633663366337,2.6048468123844,67.7633663366337,2.34341078132195,67.7633663366337,2.15329793714024,67.7633663366337,2.04396198951664,67.7633663366337,0.479772388828005
68.0965346534653,2.56420226768204,68.0965346534653,2.33447929591961,68.0965346534653,2.12357399588412,68.0965346534653,1.98318016681697,68.0965346534653,0.461482521708482
68.429702970297,2.53822964045087,68.429702970297,2.33003545055692,68.429702970297,2.1029026783291,68.429702970297,1.92447451828857,68.429702970297,0.444492274831381
68.7628712871287,2.53054278978375,68.7628712871287,2.32118823241474,68.7628712871287,2.10895975340866,68.7628712871287,1.89912268644323,68.7628712871287,0.428981642291114
69.0960396039604,2.53508041986469,69.0960396039604,2.29561062880512,69.0960396039604,2.13037962552612,69.0960396039604,1.8969606597082,69.0960396039604,0.414233340681718
69.4292079207921,2.55905262223209,69.4292079207921,2.2664104481735,69.4292079207921,2.14161648868786,69.4292079207921,1.90387007601458,69.4292079207921,0.399019728215754
69.7623762376238,2.58792297285728,69.7623762376238,2.24500066001291,69.7623762376238,2.14270545456427,69.7623762376238,1.91538184143858,69.7623762376238,0.383810472262661
70.0955445544554,2.5966813871784,70.0955445544554,2.23788223139343,70.0955445544554,2.14765371686653,70.0955445544554,1.93331783807517,70.0955445544554,0.369796481979193
70.4287128712871,2.5732384226313,70.4287128712871,2.2364380121699,70.4287128712871,2.15298495738506,70.4287128712871,1.96069323831238,70.4287128712871,0.357419199148014
70.7618811881188,2.53408413550562,70.7618811881188,2.22936240989036,70.7618811881188,2.14257341453538,70.7618811881188,1.9838966922045,70.7618811881188,0.346756968089385
71.0950495049505,2.51460965771403,71.0950495049505,2.21827024874079,71.0950495049505,2.11160156836285,71.0950495049505,1.991593728911,71.0950495049505,0.336964776903864
71.4282178217822,2.51839302507794,71.4282178217822,2.20249718398629,71.4282178217822,2.07246817466602,71.4282178217822,1.97832120285862,71.4282178217822,0.327083676494172
71.7613861386139,2.51867223807109,71.7613861386139,2.17749658113738,71.7613861386139,2.04110665219035,71.7613861386139,1.93838242678903,71.7613861386139,0.316798942071692
72.0945544554455,2.49955235626086,72.0945544554455,2.14999317733602,72.0945544554455,2.02383893964363,72.0945544554455,1.88159693675477,72.0945544554455,0.306011047338986
72.4277227722772,2.46871370040624,72.4277227722772,2.1290435941187,72.4277227722772,2.0226439351707,72.4277227722772,1.83110477196561,72.4277227722772,0.295246717840901
72.7608910891089,2.43437253312172,72.7608910891089,2.10795718688764,72.7608910891089,2.04009780974419,72.7608910891089,1.80401983529933,72.7608910891089,0.284676653219124
73.0940594059406,2.39467037266121,73.0940594059406,2.09189871336736,73.0940594059406,2.06962883510926,73.0940594059406,1.79866197081069,73.0940594059406,0.274889667104584
73.4272277227723,2.36219651387861,73.4272277227723,2.10023461777858,73.4272277227723,2.10200533043134,73.4272277227723,1.80738925303565,73.4272277227723,0.266803070008723
73.760396039604,2.3603206568301,73.760396039604,2.13442268307412,73.760396039604,2.12653230976779,73.760396039604,1.82241276096263,73.760396039604,0.259847124987399
74.0935643564356,2.37644952781265,74.0935643564356,2.1750537734897,74.0935643564356,2.13421251539595,74.0935643564356,1.82456577119382,74.0935643564356,0.252688672782283
74.4267326732673,2.37172669479606,74.4267326732673,2.19690050470305,74.4267326732673,2.11139552718613,74.4267326732673,1.79599811155234,74.4267326732673,0.245043734513484
74.759900990099,2.33939010379074,74.759900990099,2.18937245688049,74.759900990099,2.05726092284329,74.759900990099,1.73579191710961,74.759900990099,0.237609199006847
75.0930693069307,2.30057740463737,75.0930693069307,2.16168388672065,75.0930693069307,1.99757367483632,75.0930693069307,1.67273716847035,75.0930693069307,0.230319199092973
75.4262376237624,2.26605644292072,75.4262376237624,2.12669346761367,75.4262376237624,1.95519049984454,75.4262376237624,1.64218457235252,75.4262376237624,0.222732181809545
75.7594059405941,2.24216804533374,75.7594059405941,2.09674235707348,75.7594059405941,1.9346555995023,75.7594059405941,1.64912561162993,75.7594059405941,0.215200441230349
76.0925742574257,2.23586560952924,76.0925742574257,2.08271559007621,76.0925742574257,1.9277933039985,76.0925742574257,1.67802300939434,76.0925742574257,0.208850044782787
76.4257425742574,2.24118125084694,76.4257425742574,2.08409919867227,76.4257425742574,1.92534342228815,76.4257425742574,1.70318563556523,76.4257425742574,0.204335055663382
76.7589108910891,2.25205216040356,76.7589108910891,2.09337714628805,76.7589108910891,1.92039293298506,76.7589108910891,1.7015122628498,76.7589108910891,0.200915999212681
77.0920792079208,2.26310601391991,77.0920792079208,2.10203732090987,77.0920792079208,1.91703381493036,77.0920792079208,1.67571191764246,77.0920792079208,0.197573319330652
77.4252475247525,2.26550140773268,77.4252475247525,2.096849257574,77.4252475247525,1.91718977713499,77.4252475247525,1.64549430940123,77.4252475247525,0.193687701902324
77.7584158415842,2.25054347053525,77.7584158415842,2.07316466558297,77.7584158415842,1.91765721379566,77.7584158415842,1.62862420417585,77.7584158415842,0.18870002295669
78.0915841584158,2.21725276010882,78.0915841584158,2.03739256716016,78.0915841584158,1.9190617922959,78.0915841584158,1.6256736150294,78.0915841584158,0.182738936644111
78.4247524752475,2.16848440221649,78.4247524752475,1.98888273809246,78.4247524752475,1.90837728910111,78.4247524752475,1.61782895189532,78.4247524752475,0.176560500881717
78.7579207920792,2.10435168748133,78.7579207920792,1.92902261502671,78.7579207920792,1.8612934162512,78.7579207920792,1.58840108344879,78.7579207920792,0.171075551973657
79.0910891089109,2.0285647530314,79.0910891089109,1.86156416372656,79.0910891089109,1.77375036943385,79.0910891089109,1.53337012188482,79.0910891089109,0.166386770580361
79.4242574257426,1.94848703274389,79.4242574257426,1.79411268339827,79.4242574257426,1.66574466249556,79.4242574257426,1.46269405464312,79.4242574257426,0.162090968162802
79.7574257425743,1.89320257711089,79.7574257425743,1.75096307848704,79.7574257425743,1.56958574588368,79.7574257425743,1.40048807689544,79.7574257425743,0.158091724793821
80.0905940594059,1.93234643231351,80.0905940594059,1.78236449580562,80.0905940594059,1.52641756473214,80.0905940594059,1.39118919058253,80.0905940594059,0.154524186879437
80.4237623762376,2.18721767038692,80.4237623762376,1.97341839579244,80.4237623762376,1.61939841830419,80.4237623762376,1.50272762249876,80.4237623762376,0.151333967054991
80.7569306930693,2.81766165579953,80.7569306930693,2.44312549303412,80.7569306930693,1.98448413264852,80.7569306930693,1.82075400351006,80.7569306930693,0.148139456747776
81.090099009901,3.96584495069897,81.090099009901,3.3441544743989,81.090099009901,2.79955602584808,81.090099009901,2.44888085069082,81.090099009901,0.145452423747723
81.4232673267327,5.73271898317078,81.4232673267327,4.81913397045464,81.4232673267327,4.22730845465907,81.4232673267327,3.47850344247397,81.4232673267327,0.14398070093822
81.7564356435644,8.13281138399855,81.7564356435644,6.91743563120649,81.7564356435644,6.32977377528325,81.7564356435644,4.95148605370345,81.7564356435644,0.143112831323382
82.089603960396,11.0098332026331,82.089603960396,9.49594042832721,82.089603960396,8.9763177798512,82.089603960396,6.81340351905058,82.089603960396,0.141552876851339
82.4227722772277,13.9785384635422,82.4227722772277,12.1959143719849,82.4227722772277,11.7756005574837,82.4227722772277,8.83676715385075,82.4227722772277,0.138757069517275
82.7559405940594,16.4592461780706,82.7559405940594,14.4982525238814,82.7559405940594,14.1492962605829,82.7559405940594,10.6370768210717,82.7559405940594,0.135165009495009
83.0891089108911,17.8337553630656,83.0891089108911,15.8005036029221,83.0891089108911,15.4417391384495,83.0891089108911,11.7197108492614,83.0891089108911,0.131430551594567
83.4222772277228,17.6612152093958,83.4222772277228,15.6982632057409,83.4222772277228,15.2357456103564,83.4222772277228,11.6827519861202,83.4222772277228,0.127858049611202
83.7554455445545,15.9081362816191,83.7554455445545,14.1757586184373,83.7554455445545,13.5574422109444,83.7554455445545,10.4647484543005,83.7554455445545,0.124512193966983
84.0886138613861,12.9553601166239,84.0886138613861,11.5729030730147,84.0886138613861,10.8101959154286,84.0886138613861,8.36339014254343,84.0886138613861,0.121126715784483
