timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
80.111,74.8,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.211,75.3,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.311,75.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.411,76.6,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.511,77.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.611,77.9,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.711,78.4,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.811,79.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.857,,,,,,,27.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.912,79.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.011,80.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.034,,,,,,,,,,,,,,,,,,,,,,,382.0,16115.0,6128.0,184.0,604.0,267.0,617.0,475.0,251.0,7704.0,0.4327390599675851,31.37,31.37
81.111,80.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.211,81.1,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
