timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug
2888.536,59.04,59.04,50,60,,,,,,
2888.536,59.04,59.04,50,60,,,,,,
2888.686,58.98,58.98,50,60,,,,,,
2888.686,58.98,58.98,50,60,,,,,,
2888.686,58.98,58.98,50,60,,,,,,
2888.686,58.98,58.98,50,60,,,,,,
2888.836,58.92,58.92,50,60,,,,,,
2888.836,58.92,58.92,50,60,,,,,,
2888.836,58.92,58.92,50,60,,,,,,
2888.836,58.92,58.92,50,60,,,,,,
2888.986,58.86,58.86,50,60,,,,,34.76,
2888.986,58.86,58.86,50,60,,,,,34.76,
2888.986,58.86,58.86,50,60,,,,,34.76,
2888.986,58.86,58.86,50,60,,,,,34.76,
2888.986,58.86,58.86,50,60,,,,,34.76,
2889.136,58.8,58.8,50,60,,,,,,
2889.136,58.8,58.8,50,60,,,,,,
2889.136,58.8,58.8,50,60,,,,,,
2889.136,58.8,58.8,50,60,,,,,,
2889.286,58.75,58.75,50,60,,,,,,
2889.286,58.75,58.75,50,60,,,,,,
2889.286,58.75,58.75,50,60,,,,,,
2889.286,58.75,58.75,50,60,,,,,,
2889.436,58.69,58.69,50,60,,,,,,
2889.436,58.69,58.69,50,60,,,,,,
2889.436,58.69,58.69,50,60,,,,,,
2889.436,58.69,58.69,50,60,,,,,,
2889.586,58.66,58.66,50,60,,,,,,
2889.586,58.66,58.66,50,60,,,,,,
2889.586,58.66,58.66,50,60,,,,,,
2889.586,58.66,58.66,50,60,,,,,,
2889.736,58.6,58.6,50,60,,,,,,
2889.736,58.6,58.6,50,60,,,,,,
2889.736,58.6,58.6,50,60,,,,,,
2889.736,58.6,58.6,50,60,,,,,,
2889.886,58.56,58.56,50,60,,,,,,
2889.886,58.56,58.56,50,60,,,,,,
2889.886,58.56,58.56,50,60,,,,,,
2889.886,58.56,58.56,50,60,,,,,,
2890.036,58.53,58.53,50,60,,,,,35.24,
2890.036,58.53,58.53,50,60,,,,,35.24,
2890.036,58.53,58.53,50,60,,,,,35.24,
2890.036,58.53,58.53,50,60,,,,,35.24,
2890.036,58.53,58.53,50,60,,,,,35.24,
2890.186,58.48,58.48,50,60,,,,,,
2890.186,58.48,58.48,50,60,,,,,,
2890.186,58.48,58.48,50,60,,,,,,
2890.186,58.48,58.48,50,60,,,,,,
2890.336,58.42,58.42,50,60,,,,,,
2890.336,58.42,58.42,50,60,,,,,,
2890.336,58.42,58.42,50,60,,,,,,
2890.336,58.42,58.42,50,60,,,,,,
2890.486,58.37,58.37,50,60,,,,,,
2890.486,58.37,58.37,50,60,,,,,,
2890.486,58.37,58.37,50,60,,,,,,
2890.486,58.37,58.37,50,60,,,,,,
2890.636,58.32,58.32,50,60,,,,,,
2890.636,58.32,58.32,50,60,,,,,,
2890.636,58.32,58.32,50,60,,,,,,
2890.636,58.32,58.32,50,60,,,,,,
2890.786,58.28,58.28,50,60,,,,,,
2890.786,58.28,58.28,50,60,,,,,,
2890.786,58.28,58.28,50,60,,,,,,
2890.786,58.28,58.28,50,60,,,,,,
2890.936,58.23,58.23,50,60,,,,,35.41,
2890.936,58.23,58.23,50,60,,,,,35.41,
2890.936,58.23,58.23,50,60,,,,,35.41,
2890.936,58.23,58.23,50,60,,,,,35.41,
2890.936,58.23,58.23,50,60,,,,,35.41,
2891.086,58.18,58.18,50,60,,,,,,
2891.086,58.18,58.18,50,60,,,,,,
2891.086,58.18,58.18,50,60,,,,,,
2891.086,58.18,58.18,50,60,,,,,,
2891.236,58.13,58.13,50,60,,,,,,
2891.236,58.13,58.13,50,60,,,,,,
2891.236,58.13,58.13,50,60,,,,,,
2891.236,58.13,58.13,50,60,,,,,,
2891.386,58.07,58.07,50,60,,,,,,
2891.386,58.07,58.07,50,60,,,,,,
2891.386,58.07,58.07,50,60,,,,,,
2891.386,58.07,58.07,50,60,,,,,,
2891.536,58.02,58.02,50,60,,,,,,
2891.536,58.02,58.02,50,60,,,,,,
2891.536,58.02,58.02,50,60,,,,,,
2891.536,58.02,58.02,50,60,,,,,,
2891.686,57.97,57.97,50,60,,,,,,
2891.686,57.97,57.97,50,60,,,,,,
2891.686,57.97,57.97,50,60,,,,,,
2891.686,57.97,57.97,50,60,,,,,,
2891.836,57.92,57.92,50,60,,,,,,
2891.836,57.92,57.92,50,60,,,,,,
2891.836,57.92,57.92,50,60,,,,,,
2891.836,57.92,57.92,50,60,,,,,,
2891.986,57.89,57.89,50,60,,,,,,
2891.986,57.89,57.89,50,60,,,,,,
2891.986,57.89,57.89,50,60,,,,,,
2891.986,57.89,57.89,50,60,,,,,,
2892.02,,,,,,,,,35.46,
2892.136,57.85,57.85,50,60,,,,,,
2892.136,57.85,57.85,50,60,,,,,,
2892.136,57.85,57.85,50,60,,,,,,
2892.136,57.85,57.85,50,60,,,,,,
2892.286,57.8,57.8,50,60,,,,,,
2892.286,57.8,57.8,50,60,,,,,,
2892.286,57.8,57.8,50,60,,,,,,
2892.286,57.8,57.8,50,60,,,,,,
2892.436,57.77,57.77,50,60,,,,,,
2892.436,57.77,57.77,50,60,,,,,,
2892.436,57.77,57.77,50,60,,,,,,
2892.436,57.77,57.77,50,60,,,,,,
2892.586,57.74,57.74,50,60,,,,,,
2892.586,57.74,57.74,50,60,,,,,,
2892.586,57.74,57.74,50,60,,,,,,
2892.586,57.74,57.74,50,60,,,,,,
2892.736,57.68,57.68,50,60,,,,,,
2892.736,57.68,57.68,50,60,,,,,,
2892.736,57.68,57.68,50,60,,,,,,
2892.736,57.68,57.68,50,60,,,,,,
2892.886,57.65,57.65,50,60,,,,,,
2892.886,57.65,57.65,50,60,,,,,,
2892.886,57.65,57.65,50,60,,,,,,
2892.886,57.65,57.65,50,60,,,,,,
2893.036,57.6,57.6,50,60,,,,,35.65,
2893.036,57.6,57.6,50,60,,,,,35.65,
2893.036,57.6,57.6,50,60,,,,,35.65,
2893.036,57.6,57.6,50,60,,,,,35.65,
2893.036,57.6,57.6,50,60,,,,,35.65,
2893.186,57.56,57.56,50,60,,,,,,
2893.186,57.56,57.56,50,60,,,,,,
2893.186,57.56,57.56,50,60,,,,,,
2893.186,57.56,57.56,50,60,,,,,,
2893.336,57.52,57.52,50,60,,,,,,
2893.336,57.52,57.52,50,60,,,,,,
2893.336,57.52,57.52,50,60,,,,,,
2893.336,57.52,57.52,50,60,,,,,,
2893.486,57.49,57.49,50,60,,,,,,
2893.486,57.49,57.49,50,60,,,,,,
2893.486,57.49,57.49,50,60,,,,,,
2893.486,57.49,57.49,50,60,,,,,,
2893.636,57.46,57.46,50,60,,,,,,
2893.636,57.46,57.46,50,60,,,,,,
2893.636,57.46,57.46,50,60,,,,,,
2893.636,57.46,57.46,50,60,,,,,,
2893.786,57.43,57.43,50,60,,,,,,
2893.786,57.43,57.43,50,60,,,,,,
2893.786,57.43,57.43,50,60,,,,,,
2893.786,57.43,57.43,50,60,,,,,,
2893.936,57.39,57.39,50,60,,,,,,
2893.936,57.39,57.39,50,60,,,,,,
2893.936,57.39,57.39,50,60,,,,,,
2893.936,57.39,57.39,50,60,,,,,,
2894.086,57.34,57.34,50,60,,,,,35.65,
2894.086,57.34,57.34,50,60,,,,,35.65,
2894.086,57.34,57.34,50,60,,,,,35.65,
2894.086,57.34,57.34,50,60,,,,,35.65,
2894.086,57.34,57.34,50,60,,,,,35.65,
2894.236,57.31,57.31,50,60,,,,,,
2894.236,57.31,57.31,50,60,,,,,,
2894.236,57.31,57.31,50,60,,,,,,
2894.236,57.31,57.31,50,60,,,,,,
2894.386,57.27,57.27,50,60,,,,,,
2894.386,57.27,57.27,50,60,,,,,,
2894.386,57.27,57.27,50,60,,,,,,
2894.386,57.27,57.27,50,60,,,,,,
2894.536,57.24,57.24,50,60,,,,,,
2894.536,57.24,57.24,50,60,,,,,,
2894.536,57.24,57.24,50,60,,,,,,
2894.536,57.24,57.24,50,60,,,,,,
2894.686,57.21,57.21,50,60,,,,,,
2894.686,57.21,57.21,50,60,,,,,,
2894.686,57.21,57.21,50,60,,,,,,
2894.686,57.21,57.21,50,60,,,,,,
2894.836,57.16,57.16,50,60,,,,,,
2894.836,57.16,57.16,50,60,,,,,,
2894.836,57.16,57.16,50,60,,,,,,
2894.836,57.16,57.16,50,60,,,,,,
2894.986,57.11,57.11,50,60,,,,,35.63,
2894.986,57.11,57.11,50,60,,,,,35.63,
2894.986,57.11,57.11,50,60,,,,,35.63,
2894.986,57.11,57.11,50,60,,,,,35.63,
2894.986,57.11,57.11,50,60,,,,,35.63,
2895.136,57.08,57.08,50,60,,,,,,
2895.136,57.08,57.08,50,60,,,,,,
2895.136,57.08,57.08,50,60,,,,,,
2895.136,57.08,57.08,50,60,,,,,,
2895.286,57.03,57.03,50,60,,,,,,
2895.286,57.03,57.03,50,60,,,,,,
2895.286,57.03,57.03,50,60,,,,,,
2895.286,57.03,57.03,50,60,,,,,,
2895.436,56.99,56.99,50,60,,,,,,
2895.436,56.99,56.99,50,60,,,,,,
2895.436,56.99,56.99,50,60,,,,,,
2895.436,56.99,56.99,50,60,,,,,,
2895.586,56.96,56.96,50,60,,,,,,
2895.586,56.96,56.96,50,60,,,,,,
2895.586,56.96,56.96,50,60,,,,,,
2895.586,56.96,56.96,50,60,,,,,,
2895.736,56.93,56.93,50,60,,,,,,
2895.736,56.93,56.93,50,60,,,,,,
2895.736,56.93,56.93,50,60,,,,,,
2895.736,56.93,56.93,50,60,,,,,,
2895.886,56.88,56.88,50,60,,,,,,
2895.886,56.88,56.88,50,60,,,,,,
2895.886,56.88,56.88,50,60,,,,,,
2895.886,56.88,56.88,50,60,,,,,,
2896.036,56.84,56.84,50,60,,,,,35.79,
2896.036,56.84,56.84,50,60,,,,,35.79,
2896.036,56.84,56.84,50,60,,,,,35.79,
2896.036,56.84,56.84,50,60,,,,,35.79,
2896.036,56.84,56.84,50,60,,,,,35.79,
2896.186,56.8,56.8,50,60,,,,,,
2896.186,56.8,56.8,50,60,,,,,,
2896.186,56.8,56.8,50,60,,,,,,
2896.186,56.8,56.8,50,60,,,,,,
2896.336,56.77,56.77,50,60,,,,,,
2896.336,56.77,56.77,50,60,,,,,,
2896.336,56.77,56.77,50,60,,,,,,
2896.336,56.77,56.77,50,60,,,,,,
2896.486,56.74,56.74,50,60,,,,,,
2896.486,56.74,56.74,50,60,,,,,,
2896.486,56.74,56.74,50,60,,,,,,
2896.486,56.74,56.74,50,60,,,,,,
2896.636,56.71,56.71,50,60,,,,,,
2896.636,56.71,56.71,50,60,,,,,,
2896.636,56.71,56.71,50,60,,,,,,
2896.636,56.71,56.71,50,60,,,,,,
2896.786,56.67,56.67,50,60,,,,,,
2896.786,56.67,56.67,50,60,,,,,,
2896.786,56.67,56.67,50,60,,,,,,
2896.786,56.67,56.67,50,60,,,,,,
2896.936,56.64,56.64,50,60,,,,,,
2896.936,56.64,56.64,50,60,,,,,,
2896.936,56.64,56.64,50,60,,,,,,
2896.936,56.64,56.64,50,60,,,,,,
2897.087,56.6,56.6,50,60,,,,,35.92,
2897.087,56.6,56.6,50,60,,,,,35.92,
2897.087,56.6,56.6,50,60,,,,,35.92,
2897.087,56.6,56.6,50,60,,,,,35.92,
2897.087,56.6,56.6,50,60,,,,,35.92,
2897.259,56.57,56.57,50,60,,,,,,
2897.259,56.57,56.57,50,60,,,,,,
2897.259,56.57,56.57,50,60,,,,,,
2897.259,56.57,56.57,50,60,,,,,,
2897.409,56.54,56.54,50,60,,,,,,
2897.409,56.54,56.54,50,60,,,,,,
2897.409,56.54,56.54,50,60,,,,,,
2897.409,56.54,56.54,50,60,,,,,,
2897.559,56.5,56.5,50,60,,,,,,
2897.559,56.5,56.5,50,60,,,,,,
2897.559,56.5,56.5,50,60,,,,,,
2897.559,56.5,56.5,50,60,,,,,,
2897.709,56.48,56.48,50,60,,,,,,
2897.709,56.48,56.48,50,60,,,,,,
2897.709,56.48,56.48,50,60,,,,,,
2897.709,56.48,56.48,50,60,,,,,,
2897.859,56.46,56.46,50,60,,,,,,
2897.859,56.46,56.46,50,60,,,,,,
2897.859,56.46,56.46,50,60,,,,,,
2897.859,56.46,56.46,50,60,,,,,,
2898.009,56.4,56.4,50,60,,,,,36.23,
2898.009,56.4,56.4,50,60,,,,,36.23,
2898.009,56.4,56.4,50,60,,,,,36.23,
2898.009,56.4,56.4,50,60,,,,,36.23,
2898.009,56.4,56.4,50,60,,,,,36.23,
2898.159,56.37,56.37,50,60,,,,,,
2898.159,56.37,56.37,50,60,,,,,,
2898.159,56.37,56.37,50,60,,,,,,
2898.159,56.37,56.37,50,60,,,,,,
2898.309,56.33,56.33,50,60,,,,,,
2898.309,56.33,56.33,50,60,,,,,,
2898.309,56.33,56.33,50,60,,,,,,
2898.309,56.33,56.33,50,60,,,,,,
2898.459,56.3,56.3,50,60,,,,,,
2898.459,56.3,56.3,50,60,,,,,,
2898.459,56.3,56.3,50,60,,,,,,
2898.459,56.3,56.3,50,60,,,,,,
2898.609,56.26,56.26,50,60,,,,,,
2898.609,56.26,56.26,50,60,,,,,,
2898.609,56.26,56.26,50,60,,,,,,
2898.609,56.26,56.26,50,60,,,,,,
2898.759,56.22,56.22,50,60,,,,,,
2898.759,56.22,56.22,50,60,,,,,,
2898.759,56.22,56.22,50,60,,,,,,
2898.759,56.22,56.22,50,60,,,,,,
2898.909,56.16,56.16,50,60,,,,,,
2898.909,56.16,56.16,50,60,,,,,,
2898.909,56.16,56.16,50,60,,,,,,
2898.909,56.16,56.16,50,60,,,,,,
2899.059,56.12,56.12,50,60,,,,,36.43,
2899.059,56.12,56.12,50,60,,,,,36.43,
2899.059,56.12,56.12,50,60,,,,,36.43,
2899.059,56.12,56.12,50,60,,,,,36.43,
2899.059,56.12,56.12,50,60,,,,,36.43,
2899.209,56.09,56.09,50,60,,,,,,
2899.209,56.09,56.09,50,60,,,,,,
2899.209,56.09,56.09,50,60,,,,,,
2899.209,56.09,56.09,50,60,,,,,,
2899.359,56.07,56.07,50,60,,,,,,
2899.359,56.07,56.07,50,60,,,,,,
2899.359,56.07,56.07,50,60,,,,,,
2899.359,56.07,56.07,50,60,,,,,,
2899.509,56.05,56.05,50,60,,,,,,
2899.509,56.05,56.05,50,60,,,,,,
2899.509,56.05,56.05,50,60,,,,,,
2899.509,56.05,56.05,50,60,,,,,,
2899.659,56.02,56.02,50,60,,,,,,
2899.659,56.02,56.02,50,60,,,,,,
2899.659,56.02,56.02,50,60,,,,,,
2899.659,56.02,56.02,50,60,,,,,,
2899.809,56,56,50,60,,,,,,
2899.809,56,56,50,60,,,,,,
2899.809,56,56,50,60,,,,,,
2899.809,56,56,50,60,,,,,,
2899.959,55.97,55.97,50,60,,,,,,
2899.959,55.97,55.97,50,60,,,,,,
2899.959,55.97,55.97,50,60,,,,,,
2899.959,55.97,55.97,50,60,,,,,,
2900.109,55.94,55.94,50,60,,,,,36.63,
2900.109,55.94,55.94,50,60,,,,,36.63,
2900.109,55.94,55.94,50,60,,,,,36.63,
2900.109,55.94,55.94,50,60,,,,,36.63,
2900.109,55.94,55.94,50,60,,,,,36.63,
2900.259,55.91,55.91,50,60,,,,,,
2900.259,55.91,55.91,50,60,,,,,,
2900.259,55.91,55.91,50,60,,,,,,
2900.259,55.91,55.91,50,60,,,,,,
2900.409,55.88,55.88,50,60,,,,,,
2900.409,55.88,55.88,50,60,,,,,,
2900.409,55.88,55.88,50,60,,,,,,
2900.409,55.88,55.88,50,60,,,,,,
2900.559,55.83,55.83,50,60,,,,,,
2900.559,55.83,55.83,50,60,,,,,,
2900.559,55.83,55.83,50,60,,,,,,
2900.559,55.83,55.83,50,60,,,,,,
2900.709,55.8,55.8,50,60,,,,,,
2900.709,55.8,55.8,50,60,,,,,,
2900.709,55.8,55.8,50,60,,,,,,
2900.709,55.8,55.8,50,60,,,,,,
2900.859,55.75,55.75,50,60,,,,,,
2900.859,55.75,55.75,50,60,,,,,,
2900.859,55.75,55.75,50,60,,,,,,
2900.859,55.75,55.75,50,60,,,,,,
2901.009,55.7,55.7,50,60,,,,,36.78,
2901.009,55.7,55.7,50,60,,,,,36.78,
2901.009,55.7,55.7,50,60,,,,,36.78,
2901.009,55.7,55.7,50,60,,,,,36.78,
2901.009,55.7,55.7,50,60,,,,,36.78,
2901.159,55.68,55.68,50,60,,,,,,
2901.159,55.68,55.68,50,60,,,,,,
2901.159,55.68,55.68,50,60,,,,,,
2901.159,55.68,55.68,50,60,,,,,,
2901.309,55.66,55.66,50,60,,,,,,
2901.309,55.66,55.66,50,60,,,,,,
2901.309,55.66,55.66,50,60,,,,,,
2901.309,55.66,55.66,50,60,,,,,,
2901.459,55.63,55.63,50,60,,,,,,
2901.459,55.63,55.63,50,60,,,,,,
2901.459,55.63,55.63,50,60,,,,,,
2901.459,55.63,55.63,50,60,,,,,,
2901.609,55.59,55.59,50,60,,,,,,
2901.609,55.59,55.59,50,60,,,,,,
2901.609,55.59,55.59,50,60,,,,,,
2901.609,55.59,55.59,50,60,,,,,,
2901.759,55.55,55.55,50,60,,,,,,
2901.759,55.55,55.55,50,60,,,,,,
2901.759,55.55,55.55,50,60,,,,,,
2901.759,55.55,55.55,50,60,,,,,,
2901.909,55.52,55.52,50,60,,,,,,
2901.909,55.52,55.52,50,60,,,,,,
2901.909,55.52,55.52,50,60,,,,,,
2901.909,55.52,55.52,50,60,,,,,,
2902.059,55.49,55.49,50,60,,,,,,
2902.059,55.49,55.49,50,60,,,,,,
2902.059,55.49,55.49,50,60,,,,,,
2902.059,55.49,55.49,50,60,,,,,,
2902.073,,,,,,,,,37.02,
2902.209,55.46,55.46,50,60,,,,,,
2902.209,55.46,55.46,50,60,,,,,,
2902.209,55.46,55.46,50,60,,,,,,
2902.209,55.46,55.46,50,60,,,,,,
2902.359,55.42,55.42,50,60,,,,,,
2902.359,55.42,55.42,50,60,,,,,,
2902.359,55.42,55.42,50,60,,,,,,
2902.359,55.42,55.42,50,60,,,,,,
2902.509,55.39,55.39,50,60,,,,,,
2902.509,55.39,55.39,50,60,,,,,,
2902.509,55.39,55.39,50,60,,,,,,
2902.509,55.39,55.39,50,60,,,,,,
2902.659,55.34,55.34,50,60,,,,,,
2902.659,55.34,55.34,50,60,,,,,,
2902.659,55.34,55.34,50,60,,,,,,
2902.659,55.34,55.34,50,60,,,,,,
2902.809,55.31,55.31,50,60,,,,,,
2902.809,55.31,55.31,50,60,,,,,,
2902.809,55.31,55.31,50,60,,,,,,
2902.809,55.31,55.31,50,60,,,,,,
2902.959,55.28,55.28,50,60,,,,,,
2902.959,55.28,55.28,50,60,,,,,,
2902.959,55.28,55.28,50,60,,,,,,
2902.959,55.28,55.28,50,60,,,,,,
2903.109,55.27,55.27,50,60,,,,,,
2903.109,55.27,55.27,50,60,,,,,,
2903.109,55.27,55.27,50,60,,,,,,
2903.109,55.27,55.27,50,60,,,,,,
2903.177,,,,,,,,,37.24,
2903.259,55.24,55.24,50,60,,,,,,
2903.259,55.24,55.24,50,60,,,,,,
2903.259,55.24,55.24,50,60,,,,,,
2903.259,55.24,55.24,50,60,,,,,,
2903.409,55.21,55.21,50,60,,,,,,
2903.409,55.21,55.21,50,60,,,,,,
2903.409,55.21,55.21,50,60,,,,,,
2903.409,55.21,55.21,50,60,,,,,,
2903.559,55.19,55.19,50,60,,,,,,
2903.559,55.19,55.19,50,60,,,,,,
2903.559,55.19,55.19,50,60,,,,,,
2903.559,55.19,55.19,50,60,,,,,,
2903.709,55.16,55.16,50,60,,,,,,
2903.709,55.16,55.16,50,60,,,,,,
2903.709,55.16,55.16,50,60,,,,,,
2903.709,55.16,55.16,50,60,,,,,,
2903.859,55.12,55.12,50,60,,,,,,
2903.859,55.12,55.12,50,60,,,,,,
2903.859,55.12,55.12,50,60,,,,,,
2903.859,55.12,55.12,50,60,,,,,,
2904.009,55.09,55.09,50,60,,,,,,
2904.009,55.09,55.09,50,60,,,,,,
2904.009,55.09,55.09,50,60,,,,,,
2904.009,55.09,55.09,50,60,,,,,,
2904.159,55.08,55.08,50,60,,,,,37.48,
2904.159,55.08,55.08,50,60,,,,,37.48,
