timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug
2334.008,59.64,59.64,50,60,,,,,,
2334.008,59.64,59.64,50,60,,,,,,
2334.157,59.62,59.62,50,60,,,,,,
2334.157,59.62,59.62,50,60,,,,,,
2334.157,59.62,59.62,50,60,,,,,,
2334.157,59.62,59.62,50,60,,,,,,
2334.307,59.62,59.62,50,60,,,,,,
2334.307,59.62,59.62,50,60,,,,,,
2334.307,59.62,59.62,50,60,,,,,,
2334.307,59.62,59.62,50,60,,,,,,
2334.457,59.6,59.6,50,60,,,,,27.97,
2334.457,59.6,59.6,50,60,,,,,27.97,
2334.457,59.6,59.6,50,60,,,,,27.97,
2334.457,59.6,59.6,50,60,,,,,27.97,
2334.457,59.6,59.6,50,60,,,,,27.97,
2334.607,59.59,59.59,50,60,,,,,,
2334.607,59.59,59.59,50,60,,,,,,
2334.607,59.59,59.59,50,60,,,,,,
2334.607,59.59,59.59,50,60,,,,,,
2334.757,59.59,59.59,50,60,,,,,,
2334.757,59.59,59.59,50,60,,,,,,
2334.757,59.59,59.59,50,60,,,,,,
2334.757,59.59,59.59,50,60,,,,,,
2334.907,59.57,59.57,50,60,,,,,,
2334.907,59.57,59.57,50,60,,,,,,
2334.907,59.57,59.57,50,60,,,,,,
2334.907,59.57,59.57,50,60,,,,,,
2335.057,59.56,59.56,50,60,,,,,,
2335.057,59.56,59.56,50,60,,,,,,
2335.057,59.56,59.56,50,60,,,,,,
2335.057,59.56,59.56,50,60,,,,,,
2335.207,59.54,59.54,50,60,,,,,,
2335.207,59.54,59.54,50,60,,,,,,
2335.207,59.54,59.54,50,60,,,,,,
2335.207,59.54,59.54,50,60,,,,,,
2335.357,59.52,59.52,50,60,,,,,,
2335.357,59.52,59.52,50,60,,,,,,
2335.357,59.52,59.52,50,60,,,,,,
2335.357,59.52,59.52,50,60,,,,,,
2335.507,59.5,59.5,50,60,,,,,27.92,
2335.507,59.5,59.5,50,60,,,,,27.92,
2335.507,59.5,59.5,50,60,,,,,27.92,
2335.507,59.5,59.5,50,60,,,,,27.92,
2335.507,59.5,59.5,50,60,,,,,27.92,
2335.657,59.5,59.5,50,60,,,,,,
2335.657,59.5,59.5,50,60,,,,,,
2335.657,59.5,59.5,50,60,,,,,,
2335.657,59.5,59.5,50,60,,,,,,
2335.807,59.49,59.49,50,60,,,,,,
2335.807,59.49,59.49,50,60,,,,,,
2335.807,59.49,59.49,50,60,,,,,,
2335.807,59.49,59.49,50,60,,,,,,
2335.957,59.48,59.48,50,60,,,,,,
2335.957,59.48,59.48,50,60,,,,,,
2335.957,59.48,59.48,50,60,,,,,,
2335.957,59.48,59.48,50,60,,,,,,
2336.107,59.49,59.49,50,60,,,,,,
2336.107,59.49,59.49,50,60,,,,,,
2336.107,59.49,59.49,50,60,,,,,,
2336.107,59.49,59.49,50,60,,,,,,
2336.257,59.48,59.48,50,60,,,,,,
2336.257,59.48,59.48,50,60,,,,,,
2336.257,59.48,59.48,50,60,,,,,,
2336.257,59.48,59.48,50,60,,,,,,
2336.407,59.47,59.47,50,60,,,,,28.16,
2336.407,59.47,59.47,50,60,,,,,28.16,
2336.407,59.47,59.47,50,60,,,,,28.16,
2336.407,59.47,59.47,50,60,,,,,28.16,
2336.407,59.47,59.47,50,60,,,,,28.16,
2336.557,59.45,59.45,50,60,,,,,,
2336.557,59.45,59.45,50,60,,,,,,
2336.557,59.45,59.45,50,60,,,,,,
2336.557,59.45,59.45,50,60,,,,,,
2336.707,59.45,59.45,50,60,,,,,,
2336.707,59.45,59.45,50,60,,,,,,
2336.707,59.45,59.45,50,60,,,,,,
2336.707,59.45,59.45,50,60,,,,,,
2336.857,59.45,59.45,50,60,,,,,,
2336.857,59.45,59.45,50,60,,,,,,
2336.857,59.45,59.45,50,60,,,,,,
2336.857,59.45,59.45,50,60,,,,,,
2337.007,59.43,59.43,50,60,,,,,,
2337.007,59.43,59.43,50,60,,,,,,
2337.007,59.43,59.43,50,60,,,,,,
2337.007,59.43,59.43,50,60,,,,,,
2337.157,59.42,59.42,50,60,,,,,,
2337.157,59.42,59.42,50,60,,,,,,
2337.157,59.42,59.42,50,60,,,,,,
2337.157,59.42,59.42,50,60,,,,,,
2337.308,59.41,59.41,50,60,,,,,,
2337.308,59.41,59.41,50,60,,,,,,
2337.308,59.41,59.41,50,60,,,,,,
2337.308,59.41,59.41,50,60,,,,,,
2337.457,59.41,59.41,50,60,,,,,28.29,
2337.457,59.41,59.41,50,60,,,,,28.29,
2337.457,59.41,59.41,50,60,,,,,28.29,
2337.457,59.41,59.41,50,60,,,,,28.29,
2337.457,59.41,59.41,50,60,,,,,28.29,
2337.607,59.42,59.42,50,60,,,,,,
2337.607,59.42,59.42,50,60,,,,,,
2337.607,59.42,59.42,50,60,,,,,,
2337.607,59.42,59.42,50,60,,,,,,
2337.757,59.4,59.4,50,60,,,,,,
2337.757,59.4,59.4,50,60,,,,,,
2337.757,59.4,59.4,50,60,,,,,,
2337.757,59.4,59.4,50,60,,,,,,
2337.907,59.4,59.4,50,60,,,,,,
2337.907,59.4,59.4,50,60,,,,,,
2337.907,59.4,59.4,50,60,,,,,,
2337.907,59.4,59.4,50,60,,,,,,
2338.057,59.39,59.39,50,60,,,,,,
2338.057,59.39,59.39,50,60,,,,,,
2338.057,59.39,59.39,50,60,,,,,,
2338.057,59.39,59.39,50,60,,,,,,
2338.207,59.4,59.4,50,60,,,,,,
2338.207,59.4,59.4,50,60,,,,,,
2338.207,59.4,59.4,50,60,,,,,,
2338.207,59.4,59.4,50,60,,,,,,
2338.357,59.38,59.38,50,60,,,,,,
2338.357,59.38,59.38,50,60,,,,,,
2338.357,59.38,59.38,50,60,,,,,,
2338.357,59.38,59.38,50,60,,,,,,
2338.507,59.38,59.38,50,60,,,,,28.41,
2338.507,59.38,59.38,50,60,,,,,28.41,
2338.507,59.38,59.38,50,60,,,,,28.41,
2338.507,59.38,59.38,50,60,,,,,28.41,
2338.507,59.38,59.38,50,60,,,,,28.41,
2338.657,59.39,59.39,50,60,,,,,,
2338.657,59.39,59.39,50,60,,,,,,
2338.657,59.39,59.39,50,60,,,,,,
2338.657,59.39,59.39,50,60,,,,,,
2338.807,59.37,59.37,50,60,,,,,,
2338.807,59.37,59.37,50,60,,,,,,
2338.807,59.37,59.37,50,60,,,,,,
2338.807,59.37,59.37,50,60,,,,,,
2338.957,59.36,59.36,50,60,,,,,,
2338.957,59.36,59.36,50,60,,,,,,
2338.957,59.36,59.36,50,60,,,,,,
2338.957,59.36,59.36,50,60,,,,,,
2339.107,59.35,59.35,50,60,,,,,,
2339.107,59.35,59.35,50,60,,,,,,
2339.107,59.35,59.35,50,60,,,,,,
2339.107,59.35,59.35,50,60,,,,,,
2339.257,59.35,59.35,50,60,,,,,,
2339.257,59.35,59.35,50,60,,,,,,
2339.257,59.35,59.35,50,60,,,,,,
2339.257,59.35,59.35,50,60,,,,,,
2339.407,59.35,59.35,50,60,,,,,28.56,
2339.407,59.35,59.35,50,60,,,,,28.56,
2339.407,59.35,59.35,50,60,,,,,28.56,
2339.407,59.35,59.35,50,60,,,,,28.56,
2339.407,59.35,59.35,50,60,,,,,28.56,
2339.557,59.35,59.35,50,60,,,,,,
2339.557,59.35,59.35,50,60,,,,,,
2339.557,59.35,59.35,50,60,,,,,,
2339.557,59.35,59.35,50,60,,,,,,
2339.707,59.33,59.33,50,60,,,,,,
2339.707,59.33,59.33,50,60,,,,,,
2339.707,59.33,59.33,50,60,,,,,,
2339.707,59.33,59.33,50,60,,,,,,
2339.857,59.31,59.31,50,60,,,,,,
2339.857,59.31,59.31,50,60,,,,,,
2339.857,59.31,59.31,50,60,,,,,,
2339.857,59.31,59.31,50,60,,,,,,
2340.008,59.32,59.32,50,60,,,,,,
2340.008,59.32,59.32,50,60,,,,,,
2340.008,59.32,59.32,50,60,,,,,,
2340.008,59.32,59.32,50,60,,,,,,
2340.157,59.3,59.3,50,60,,,,,,
2340.157,59.3,59.3,50,60,,,,,,
2340.157,59.3,59.3,50,60,,,,,,
2340.157,59.3,59.3,50,60,,,,,,
2340.307,59.29,59.29,50,60,,,,,,
2340.307,59.29,59.29,50,60,,,,,,
2340.307,59.29,59.29,50,60,,,,,,
2340.307,59.29,59.29,50,60,,,,,,
2340.457,59.29,59.29,50,60,,,,,28.86,
2340.457,59.29,59.29,50,60,,,,,28.86,
2340.457,59.29,59.29,50,60,,,,,28.86,
2340.457,59.29,59.29,50,60,,,,,28.86,
2340.457,59.29,59.29,50,60,,,,,28.86,
2340.607,59.28,59.28,50,60,,,,,,
2340.607,59.28,59.28,50,60,,,,,,
2340.607,59.28,59.28,50,60,,,,,,
2340.607,59.28,59.28,50,60,,,,,,
2340.757,59.27,59.27,50,60,,,,,,
2340.757,59.27,59.27,50,60,,,,,,
2340.757,59.27,59.27,50,60,,,,,,
2340.757,59.27,59.27,50,60,,,,,,
2340.907,59.26,59.26,50,60,,,,,,
2340.907,59.26,59.26,50,60,,,,,,
2340.907,59.26,59.26,50,60,,,,,,
2340.907,59.26,59.26,50,60,,,,,,
2341.057,59.25,59.25,50,60,,,,,,
2341.057,59.25,59.25,50,60,,,,,,
2341.057,59.25,59.25,50,60,,,,,,
2341.057,59.25,59.25,50,60,,,,,,
2341.207,59.26,59.26,50,60,,,,,,
2341.207,59.26,59.26,50,60,,,,,,
2341.207,59.26,59.26,50,60,,,,,,
2341.207,59.26,59.26,50,60,,,,,,
2341.357,59.24,59.24,50,60,,,,,,
2341.357,59.24,59.24,50,60,,,,,,
2341.357,59.24,59.24,50,60,,,,,,
2341.357,59.24,59.24,50,60,,,,,,
2341.507,59.25,59.25,50,60,,,,,29.04,
2341.507,59.25,59.25,50,60,,,,,29.04,
2341.507,59.25,59.25,50,60,,,,,29.04,
2341.507,59.25,59.25,50,60,,,,,29.04,
2341.507,59.25,59.25,50,60,,,,,29.04,
2341.657,59.22,59.22,50,60,,,,,,
2341.657,59.22,59.22,50,60,,,,,,
2341.657,59.22,59.22,50,60,,,,,,
2341.657,59.22,59.22,50,60,,,,,,
2341.807,59.22,59.22,50,60,,,,,,
2341.807,59.22,59.22,50,60,,,,,,
2341.807,59.22,59.22,50,60,,,,,,
2341.807,59.22,59.22,50,60,,,,,,
2341.957,59.23,59.23,50,60,,,,,,
2341.957,59.23,59.23,50,60,,,,,,
2341.957,59.23,59.23,50,60,,,,,,
2341.957,59.23,59.23,50,60,,,,,,
2342.107,59.23,59.23,50,60,,,,,,
2342.107,59.23,59.23,50,60,,,,,,
2342.107,59.23,59.23,50,60,,,,,,
2342.107,59.23,59.23,50,60,,,,,,
2342.257,59.22,59.22,50,60,,,,,,
2342.257,59.22,59.22,50,60,,,,,,
2342.257,59.22,59.22,50,60,,,,,,
2342.257,59.22,59.22,50,60,,,,,,
2342.407,59.22,59.22,50,60,,,,,29.18,
2342.407,59.22,59.22,50,60,,,,,29.18,
2342.407,59.22,59.22,50,60,,,,,29.18,
2342.407,59.22,59.22,50,60,,,,,29.18,
2342.407,59.22,59.22,50,60,,,,,29.18,
2342.557,59.21,59.21,50,60,,,,,,
2342.557,59.21,59.21,50,60,,,,,,
2342.557,59.21,59.21,50,60,,,,,,
2342.557,59.21,59.21,50,60,,,,,,
2342.708,59.2,59.2,50,60,,,,,,
2342.708,59.2,59.2,50,60,,,,,,
2342.708,59.2,59.2,50,60,,,,,,
2342.708,59.2,59.2,50,60,,,,,,
2342.857,59.2,59.2,50,60,,,,,,
2342.857,59.2,59.2,50,60,,,,,,
2342.857,59.2,59.2,50,60,,,,,,
2342.857,59.2,59.2,50,60,,,,,,
2343.007,59.18,59.18,50,60,,,,,,
2343.007,59.18,59.18,50,60,,,,,,
2343.007,59.18,59.18,50,60,,,,,,
2343.007,59.18,59.18,50,60,,,,,,
2343.157,59.18,59.18,50,60,,,,,,
2343.157,59.18,59.18,50,60,,,,,,
2343.157,59.18,59.18,50,60,,,,,,
2343.157,59.18,59.18,50,60,,,,,,
2343.307,59.18,59.18,50,60,,,,,,
2343.307,59.18,59.18,50,60,,,,,,
2343.307,59.18,59.18,50,60,,,,,,
2343.307,59.18,59.18,50,60,,,,,,
2343.457,59.18,59.18,50,60,,,,,29.25,
2343.457,59.18,59.18,50,60,,,,,29.25,
2343.457,59.18,59.18,50,60,,,,,29.25,
2343.457,59.18,59.18,50,60,,,,,29.25,
2343.457,59.18,59.18,50,60,,,,,29.25,
2343.607,59.16,59.16,50,60,,,,,,
2343.607,59.16,59.16,50,60,,,,,,
2343.607,59.16,59.16,50,60,,,,,,
2343.607,59.16,59.16,50,60,,,,,,
2343.757,59.16,59.16,50,60,,,,,,
2343.757,59.16,59.16,50,60,,,,,,
2343.757,59.16,59.16,50,60,,,,,,
2343.757,59.16,59.16,50,60,,,,,,
2343.907,59.17,59.17,50,60,,,,,,
2343.907,59.17,59.17,50,60,,,,,,
2343.907,59.17,59.17,50,60,,,,,,
2343.907,59.17,59.17,50,60,,,,,,
2344.058,59.16,59.16,50,60,,,,,,
2344.058,59.16,59.16,50,60,,,,,,
2344.058,59.16,59.16,50,60,,,,,,
2344.058,59.16,59.16,50,60,,,,,,
2344.207,59.16,59.16,50,60,,,,,,
2344.207,59.16,59.16,50,60,,,,,,
2344.207,59.16,59.16,50,60,,,,,,
2344.207,59.16,59.16,50,60,,,,,,
2344.37,59.14,59.14,50,60,,,,,,
2344.37,59.14,59.14,50,60,,,,,,
2344.37,59.14,59.14,50,60,,,,,,
2344.37,59.14,59.14,50,60,,,,,,
2344.52,59.12,59.12,50,60,,,,,29.37,
2344.52,59.12,59.12,50,60,,,,,29.37,
2344.52,59.12,59.12,50,60,,,,,29.37,
2344.52,59.12,59.12,50,60,,,,,29.37,
2344.52,59.12,59.12,50,60,,,,,29.37,
2344.67,59.13,59.13,50,60,,,,,,
2344.67,59.13,59.13,50,60,,,,,,
2344.67,59.13,59.13,50,60,,,,,,
2344.67,59.13,59.13,50,60,,,,,,
2344.82,59.12,59.12,50,60,,,,,,
2344.82,59.12,59.12,50,60,,,,,,
2344.82,59.12,59.12,50,60,,,,,,
2344.82,59.12,59.12,50,60,,,,,,
2344.97,59.12,59.12,50,60,,,,,,
2344.97,59.12,59.12,50,60,,,,,,
2344.97,59.12,59.12,50,60,,,,,,
2344.97,59.12,59.12,50,60,,,,,,
2345.12,59.12,59.12,50,60,,,,,,
2345.12,59.12,59.12,50,60,,,,,,
2345.12,59.12,59.12,50,60,,,,,,
2345.12,59.12,59.12,50,60,,,,,,
2345.27,59.12,59.12,50,60,,,,,,
2345.27,59.12,59.12,50,60,,,,,,
2345.27,59.12,59.12,50,60,,,,,,
2345.27,59.12,59.12,50,60,,,,,,
2345.42,59.11,59.11,50,60,,,,,29.54,
2345.42,59.11,59.11,50,60,,,,,29.54,
2345.42,59.11,59.11,50,60,,,,,29.54,
2345.42,59.11,59.11,50,60,,,,,29.54,
2345.42,59.11,59.11,50,60,,,,,29.54,
2345.57,59.12,59.12,50,60,,,,,,
2345.57,59.12,59.12,50,60,,,,,,
2345.57,59.12,59.12,50,60,,,,,,
2345.57,59.12,59.12,50,60,,,,,,
2345.72,59.11,59.11,50,60,,,,,,
2345.72,59.11,59.11,50,60,,,,,,
2345.72,59.11,59.11,50,60,,,,,,
2345.72,59.11,59.11,50,60,,,,,,
2345.871,59.09,59.09,50,60,,,,,,
2345.871,59.09,59.09,50,60,,,,,,
2345.871,59.09,59.09,50,60,,,,,,
2345.871,59.09,59.09,50,60,,,,,,
2346.021,59.08,59.08,50,60,,,,,,
2346.021,59.08,59.08,50,60,,,,,,
2346.021,59.08,59.08,50,60,,,,,,
2346.021,59.08,59.08,50,60,,,,,,
2346.171,59.06,59.06,50,60,,,,,,
2346.171,59.06,59.06,50,60,,,,,,
2346.171,59.06,59.06,50,60,,,,,,
2346.171,59.06,59.06,50,60,,,,,,
2346.322,59.06,59.06,50,60,,,,,,
2346.322,59.06,59.06,50,60,,,,,,
2346.322,59.06,59.06,50,60,,,,,,
2346.322,59.06,59.06,50,60,,,,,,
2346.471,59.06,59.06,50,60,,,,,29.7,
2346.471,59.06,59.06,50,60,,,,,29.7,
2346.471,59.06,59.06,50,60,,,,,29.7,
2346.471,59.06,59.06,50,60,,,,,29.7,
