timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug
660.313,54.45,54.45,0,60,,,,,,
660.313,54.45,54.45,0,60,,,,,,
660.313,54.45,54.45,0,60,,,,,,
660.463,55.94,55.94,0,60,,,,,,
660.463,55.94,55.94,0,60,,,,,,
660.463,55.94,55.94,0,60,,,,,,
660.463,55.94,55.94,0,60,,,,,,
660.613,57.44,57.44,0,60,,,,,,
660.613,57.44,57.44,0,60,,,,,,
660.613,57.44,57.44,0,60,,,,,,
660.613,57.44,57.44,0,60,,,,,,
660.765,58.88,58.88,0,60,,,,,,
660.765,58.88,58.88,0,60,,,,,,
660.765,58.88,58.88,0,60,,,,,,
660.765,58.88,58.88,0,60,,,,,,
660.915,60.17,60.17,0,60,,,,,,
660.915,60.17,60.17,0,60,,,,,,
660.915,60.17,60.17,0,60,,,,,,
660.915,60.17,60.17,0,60,,,,,,
661.063,60.7,60.7,0,60,,,,,,
661.063,60.7,60.7,0,60,,,,,,
661.063,60.7,60.7,0,60,,,,,,
661.063,60.7,60.7,0,60,,,,,,
661.213,60.49,60.49,0,60,,,,,25.98,
661.213,60.49,60.49,0,60,,,,,25.98,
661.213,60.49,60.49,0,60,,,,,25.98,
661.213,60.49,60.49,0,60,,,,,25.98,
661.213,60.49,60.49,0,60,,,,,25.98,
661.363,60.14,60.14,0,60,,,,,,
661.363,60.14,60.14,0,60,,,,,,
661.363,60.14,60.14,0,60,,,,,,
661.363,60.14,60.14,0,60,,,,,,
661.513,59.97,59.97,0,60,,,,,,
661.513,59.97,59.97,0,60,,,,,,
661.513,59.97,59.97,0,60,,,,,,
661.513,59.97,59.97,0,60,,,,,,
661.663,59.93,59.93,0,60,,,,,,
661.663,59.93,59.93,0,60,,,,,,
661.663,59.93,59.93,0,60,,,,,,
661.663,59.93,59.93,0,60,,,,,,
661.814,59.92,59.92,0,60,,,,,,
661.814,59.92,59.92,0,60,,,,,,
661.814,59.92,59.92,0,60,,,,,,
661.814,59.92,59.92,0,60,,,,,,
661.963,59.89,59.89,0,60,,,,,,
661.963,59.89,59.89,0,60,,,,,,
661.963,59.89,59.89,0,60,,,,,,
661.963,59.89,59.89,0,60,,,,,,
662.113,59.86,59.86,0,60,,,,,,
662.113,59.86,59.86,0,60,,,,,,
662.113,59.86,59.86,0,60,,,,,,
662.113,59.86,59.86,0,60,,,,,,
662.263,59.81,59.81,0,60,,,,,26.03,
662.263,59.81,59.81,0,60,,,,,26.03,
662.263,59.81,59.81,0,60,,,,,26.03,
662.263,59.81,59.81,0,60,,,,,26.03,
662.263,59.81,59.81,0,60,,,,,26.03,
662.413,59.75,59.75,0,60,,,,,,
662.413,59.75,59.75,0,60,,,,,,
662.413,59.75,59.75,0,60,,,,,,
662.413,59.75,59.75,0,60,,,,,,
662.563,59.71,59.71,0,60,,,,,,
662.563,59.71,59.71,0,60,,,,,,
662.563,59.71,59.71,0,60,,,,,,
662.563,59.71,59.71,0,60,,,,,,
662.713,59.65,59.65,0,60,,,,,,
662.713,59.65,59.65,0,60,,,,,,
662.713,59.65,59.65,0,60,,,,,,
662.713,59.65,59.65,0,60,,,,,,
662.863,59.59,59.59,0,60,,,,,,
662.863,59.59,59.59,0,60,,,,,,
662.863,59.59,59.59,0,60,,,,,,
662.863,59.59,59.59,0,60,,,,,,
663.013,59.54,59.54,0,60,,,,,,
663.013,59.54,59.54,0,60,,,,,,
663.013,59.54,59.54,0,60,,,,,,
663.013,59.54,59.54,0,60,,,,,,
663.163,59.47,59.47,0,60,,,,,26.05,
663.163,59.47,59.47,0,60,,,,,26.05,
663.163,59.47,59.47,0,60,,,,,26.05,
663.163,59.47,59.47,0,60,,,,,26.05,
663.163,59.47,59.47,0,60,,,,,26.05,
663.313,59.41,59.41,0,60,,,,,,
663.313,59.41,59.41,0,60,,,,,,
663.313,59.41,59.41,0,60,,,,,,
663.313,59.41,59.41,0,60,,,,,,
663.463,59.35,59.35,0,60,,,,,,
663.463,59.35,59.35,0,60,,,,,,
663.463,59.35,59.35,0,60,,,,,,
663.463,59.35,59.35,0,60,,,,,,
663.613,59.28,59.28,0,60,,,,,,
663.613,59.28,59.28,0,60,,,,,,
663.613,59.28,59.28,0,60,,,,,,
663.613,59.28,59.28,0,60,,,,,,
663.763,59.24,59.24,0,60,,,,,,
663.763,59.24,59.24,0,60,,,,,,
663.763,59.24,59.24,0,60,,,,,,
663.763,59.24,59.24,0,60,,,,,,
663.913,59.19,59.19,0,60,,,,,,
663.913,59.19,59.19,0,60,,,,,,
663.913,59.19,59.19,0,60,,,,,,
663.913,59.19,59.19,0,60,,,,,,
664.063,59.12,59.12,0,60,,,,,,
664.063,59.12,59.12,0,60,,,,,,
664.063,59.12,59.12,0,60,,,,,,
664.063,59.12,59.12,0,60,,,,,,
664.213,59.07,59.07,0,60,,,,,26.06,
664.213,59.07,59.07,0,60,,,,,26.06,
664.213,59.07,59.07,0,60,,,,,26.06,
664.213,59.07,59.07,0,60,,,,,26.06,
664.213,59.07,59.07,0,60,,,,,26.06,
664.363,59.01,59.01,0,60,,,,,,
664.363,59.01,59.01,0,60,,,,,,
664.363,59.01,59.01,0,60,,,,,,
664.363,59.01,59.01,0,60,,,,,,
664.513,58.96,58.96,0,60,,,,,,
664.513,58.96,58.96,0,60,,,,,,
664.513,58.96,58.96,0,60,,,,,,
664.513,58.96,58.96,0,60,,,,,,
664.663,58.89,58.89,0,60,,,,,,
664.663,58.89,58.89,0,60,,,,,,
664.663,58.89,58.89,0,60,,,,,,
664.663,58.89,58.89,0,60,,,,,,
664.813,58.85,58.85,0,60,,,,,,
664.813,58.85,58.85,0,60,,,,,,
664.813,58.85,58.85,0,60,,,,,,
664.813,58.85,58.85,0,60,,,,,,
664.963,58.78,58.78,0,60,,,,,,
664.963,58.78,58.78,0,60,,,,,,
664.963,58.78,58.78,0,60,,,,,,
664.963,58.78,58.78,0,60,,,,,,
665.113,58.72,58.72,0,60,,,,,,
665.113,58.72,58.72,0,60,,,,,,
665.113,58.72,58.72,0,60,,,,,,
665.113,58.72,58.72,0,60,,,,,,
665.263,58.67,58.67,0,60,,,,,26.08,
665.263,58.67,58.67,0,60,,,,,26.08,
665.263,58.67,58.67,0,60,,,,,26.08,
665.263,58.67,58.67,0,60,,,,,26.08,
665.263,58.67,58.67,0,60,,,,,26.08,
665.413,58.63,58.63,0,60,,,,,,
665.413,58.63,58.63,0,60,,,,,,
665.413,58.63,58.63,0,60,,,,,,
665.413,58.63,58.63,0,60,,,,,,
665.563,58.58,58.58,0,60,,,,,,
665.563,58.58,58.58,0,60,,,,,,
665.563,58.58,58.58,0,60,,,,,,
665.563,58.58,58.58,0,60,,,,,,
665.713,58.53,58.53,0,60,,,,,,
665.713,58.53,58.53,0,60,,,,,,
665.713,58.53,58.53,0,60,,,,,,
665.713,58.53,58.53,0,60,,,,,,
665.863,58.48,58.48,0,60,,,,,,
665.863,58.48,58.48,0,60,,,,,,
665.863,58.48,58.48,0,60,,,,,,
665.863,58.48,58.48,0,60,,,,,,
666.013,58.41,58.41,0,60,,,,,,
666.013,58.41,58.41,0,60,,,,,,
666.013,58.41,58.41,0,60,,,,,,
666.013,58.41,58.41,0,60,,,,,,
666.163,58.36,58.36,0,60,,,,,,
666.163,58.36,58.36,0,60,,,,,,
666.163,58.36,58.36,0,60,,,,,,
666.163,58.36,58.36,0,60,,,,,,
666.313,58.3,58.3,0,60,,,,,26.21,
666.313,58.3,58.3,0,60,,,,,26.21,
666.313,58.3,58.3,0,60,,,,,26.21,
666.313,58.3,58.3,0,60,,,,,26.21,
666.313,58.3,58.3,0,60,,,,,26.21,
666.463,58.26,58.26,0,60,,,,,,
666.463,58.26,58.26,0,60,,,,,,
666.463,58.26,58.26,0,60,,,,,,
666.463,58.26,58.26,0,60,,,,,,
666.613,58.2,58.2,0,60,,,,,,
666.613,58.2,58.2,0,60,,,,,,
666.613,58.2,58.2,0,60,,,,,,
666.613,58.2,58.2,0,60,,,,,,
666.763,58.15,58.15,0,60,,,,,,
666.763,58.15,58.15,0,60,,,,,,
666.763,58.15,58.15,0,60,,,,,,
666.763,58.15,58.15,0,60,,,,,,
666.913,58.08,58.08,0,60,,,,,,
666.913,58.08,58.08,0,60,,,,,,
666.913,58.08,58.08,0,60,,,,,,
666.913,58.08,58.08,0,60,,,,,,
667.063,58.04,58.04,0,60,,,,,,
667.063,58.04,58.04,0,60,,,,,,
667.063,58.04,58.04,0,60,,,,,,
667.063,58.04,58.04,0,60,,,,,,
667.213,57.99,57.99,0,60,,,,,26.14,
667.213,57.99,57.99,0,60,,,,,26.14,
667.213,57.99,57.99,0,60,,,,,26.14,
667.213,57.99,57.99,0,60,,,,,26.14,
667.213,57.99,57.99,0,60,,,,,26.14,
667.364,57.93,57.93,0,60,,,,,,
667.364,57.93,57.93,0,60,,,,,,
667.364,57.93,57.93,0,60,,,,,,
667.364,57.93,57.93,0,60,,,,,,
667.513,57.89,57.89,0,60,,,,,,
667.513,57.89,57.89,0,60,,,,,,
667.513,57.89,57.89,0,60,,,,,,
667.513,57.89,57.89,0,60,,,,,,
667.663,57.85,57.85,0,60,,,,,,
667.663,57.85,57.85,0,60,,,,,,
667.663,57.85,57.85,0,60,,,,,,
667.663,57.85,57.85,0,60,,,,,,
667.813,57.81,57.81,0,60,,,,,,
667.813,57.81,57.81,0,60,,,,,,
667.813,57.81,57.81,0,60,,,,,,
667.813,57.81,57.81,0,60,,,,,,
667.963,57.76,57.76,0,60,,,,,,
667.963,57.76,57.76,0,60,,,,,,
667.963,57.76,57.76,0,60,,,,,,
667.963,57.76,57.76,0,60,,,,,,
668.113,57.71,57.71,0,60,,,,,,
668.113,57.71,57.71,0,60,,,,,,
668.113,57.71,57.71,0,60,,,,,,
668.113,57.71,57.71,0,60,,,,,,
668.263,57.64,57.64,0,60,,,,,26.12,
668.263,57.64,57.64,0,60,,,,,26.12,
668.263,57.64,57.64,0,60,,,,,26.12,
668.263,57.64,57.64,0,60,,,,,26.12,
668.263,57.64,57.64,0,60,,,,,26.12,
668.413,57.59,57.59,0,60,,,,,,
668.413,57.59,57.59,0,60,,,,,,
668.413,57.59,57.59,0,60,,,,,,
668.413,57.59,57.59,0,60,,,,,,
668.563,57.55,57.55,0,60,,,,,,
668.563,57.55,57.55,0,60,,,,,,
668.563,57.55,57.55,0,60,,,,,,
668.563,57.55,57.55,0,60,,,,,,
668.713,57.5,57.5,0,60,,,,,,
668.713,57.5,57.5,0,60,,,,,,
668.713,57.5,57.5,0,60,,,,,,
668.713,57.5,57.5,0,60,,,,,,
668.863,57.47,57.47,0,60,,,,,,
668.863,57.47,57.47,0,60,,,,,,
668.863,57.47,57.47,0,60,,,,,,
668.863,57.47,57.47,0,60,,,,,,
669.013,57.42,57.42,0,60,,,,,,
669.013,57.42,57.42,0,60,,,,,,
669.013,57.42,57.42,0,60,,,,,,
669.013,57.42,57.42,0,60,,,,,,
669.163,57.37,57.37,0,60,,,,,,
669.163,57.37,57.37,0,60,,,,,,
669.163,57.37,57.37,0,60,,,,,,
669.163,57.37,57.37,0,60,,,,,,
669.313,57.34,57.34,0,60,,,,,26.13,
669.313,57.34,57.34,0,60,,,,,26.13,
669.313,57.34,57.34,0,60,,,,,26.13,
669.313,57.34,57.34,0,60,,,,,26.13,
669.313,57.34,57.34,0,60,,,,,26.13,
669.463,57.3,57.3,0,60,,,,,,
669.463,57.3,57.3,0,60,,,,,,
669.463,57.3,57.3,0,60,,,,,,
669.463,57.3,57.3,0,60,,,,,,
669.613,57.26,57.26,0,60,,,,,,
669.613,57.26,57.26,0,60,,,,,,
669.613,57.26,57.26,0,60,,,,,,
669.613,57.26,57.26,0,60,,,,,,
669.763,57.21,57.21,0,60,,,,,,
669.763,57.21,57.21,0,60,,,,,,
669.763,57.21,57.21,0,60,,,,,,
669.763,57.21,57.21,0,60,,,,,,
669.913,57.17,57.17,0,60,,,,,,
669.913,57.17,57.17,0,60,,,,,,
669.913,57.17,57.17,0,60,,,,,,
669.913,57.17,57.17,0,60,,,,,,
670.063,57.11,57.11,0,60,,,,,,
670.063,57.11,57.11,0,60,,,,,,
670.063,57.11,57.11,0,60,,,,,,
670.063,57.11,57.11,0,60,,,,,,
670.213,57.08,57.08,0,60,,,,,,
670.213,57.08,57.08,0,60,,,,,,
670.213,57.08,57.08,0,60,,,,,,
670.213,57.08,57.08,0,60,,,,,,
670.363,57.03,57.03,0,60,,,,,26.36,
670.363,57.03,57.03,0,60,,,,,26.36,
670.363,57.03,57.03,0,60,,,,,26.36,
670.363,57.03,57.03,0,60,,,,,26.36,
670.363,57.03,57.03,0,60,,,,,26.36,
670.513,56.98,56.98,0,60,,,,,,
670.513,56.98,56.98,0,60,,,,,,
670.513,56.98,56.98,0,60,,,,,,
670.513,56.98,56.98,0,60,,,,,,
670.663,56.94,56.94,0,60,,,,,,
670.663,56.94,56.94,0,60,,,,,,
670.663,56.94,56.94,0,60,,,,,,
670.663,56.94,56.94,0,60,,,,,,
670.813,56.9,56.9,0,60,,,,,,
670.813,56.9,56.9,0,60,,,,,,
670.813,56.9,56.9,0,60,,,,,,
670.813,56.9,56.9,0,60,,,,,,
670.963,56.87,56.87,0,60,,,,,,
670.963,56.87,56.87,0,60,,,,,,
670.963,56.87,56.87,0,60,,,,,,
670.963,56.87,56.87,0,60,,,,,,
671.113,56.83,56.83,0,60,,,,,,
671.113,56.83,56.83,0,60,,,,,,
671.113,56.83,56.83,0,60,,,,,,
671.113,56.83,56.83,0,60,,,,,,
671.263,56.76,56.76,0,60,,,,,26.42,
671.263,56.76,56.76,0,60,,,,,26.42,
671.263,56.76,56.76,0,60,,,,,26.42,
671.263,56.76,56.76,0,60,,,,,26.42,
671.263,56.76,56.76,0,60,,,,,26.42,
671.413,56.72,56.72,0,60,,,,,,
671.413,56.72,56.72,0,60,,,,,,
671.413,56.72,56.72,0,60,,,,,,
671.413,56.72,56.72,0,60,,,,,,
671.563,56.67,56.67,0,60,,,,,,
671.563,56.67,56.67,0,60,,,,,,
671.563,56.67,56.67,0,60,,,,,,
671.563,56.67,56.67,0,60,,,,,,
671.713,56.63,56.63,0,60,,,,,,
671.713,56.63,56.63,0,60,,,,,,
671.713,56.63,56.63,0,60,,,,,,
671.713,56.63,56.63,0,60,,,,,,
671.863,56.59,56.59,0,60,,,,,,
671.863,56.59,56.59,0,60,,,,,,
671.863,56.59,56.59,0,60,,,,,,
671.863,56.59,56.59,0,60,,,,,,
672.013,56.56,56.56,0,60,,,,,,
672.013,56.56,56.56,0,60,,,,,,
672.013,56.56,56.56,0,60,,,,,,
672.013,56.56,56.56,0,60,,,,,,
672.163,56.52,56.52,0,60,,,,,,
672.163,56.52,56.52,0,60,,,,,,
672.163,56.52,56.52,0,60,,,,,,
672.163,56.52,56.52,0,60,,,,,,
672.313,56.49,56.49,0,60,,,,,26.55,
672.313,56.49,56.49,0,60,,,,,26.55,
672.313,56.49,56.49,0,60,,,,,26.55,
672.313,56.49,56.49,0,60,,,,,26.55,
672.313,56.49,56.49,0,60,,,,,26.55,
672.463,56.47,56.47,0,60,,,,,,
672.463,56.47,56.47,0,60,,,,,,
672.463,56.47,56.47,0,60,,,,,,
672.463,56.47,56.47,0,60,,,,,,
672.613,56.42,56.42,0,60,,,,,,
672.613,56.42,56.42,0,60,,,,,,
672.613,56.42,56.42,0,60,,,,,,
672.613,56.42,56.42,0,60,,,,,,
672.763,56.37,56.37,0,60,,,,,,
672.763,56.37,56.37,0,60,,,,,,
672.763,56.37,56.37,0,60,,,,,,
672.763,56.37,56.37,0,60,,,,,,
672.915,56.3,56.3,0,60,,,,,,
672.915,56.3,56.3,0,60,,,,,,
672.915,56.3,56.3,0,60,,,,,,
672.915,56.3,56.3,0,60,,,,,,
673.063,56.25,56.25,0,60,,,,,,
673.063,56.25,56.25,0,60,,,,,,
673.063,56.25,56.25,0,60,,,,,,
673.063,56.25,56.25,0,60,,,,,,
673.213,56.23,56.23,0,60,,,,,,
673.213,56.23,56.23,0,60,,,,,,
673.213,56.23,56.23,0,60,,,,,,
673.213,56.23,56.23,0,60,,,,,,
673.363,56.18,56.18,0,60,,,,,26.71,
673.363,56.18,56.18,0,60,,,,,26.71,
673.363,56.18,56.18,0,60,,,,,26.71,
673.363,56.18,56.18,0,60,,,,,26.71,
673.363,56.18,56.18,0,60,,,,,26.71,
673.513,56.13,56.13,0,60,,,,,,
673.513,56.13,56.13,0,60,,,,,,
673.513,56.13,56.13,0,60,,,,,,
673.513,56.13,56.13,0,60,,,,,,
673.663,56.1,56.1,0,60,,,,,,
673.663,56.1,56.1,0,60,,,,,,
673.663,56.1,56.1,0,60,,,,,,
673.663,56.1,56.1,0,60,,,,,,
673.813,56.07,56.07,0,60,,,,,,
673.813,56.07,56.07,0,60,,,,,,
673.813,56.07,56.07,0,60,,,,,,
673.813,56.07,56.07,0,60,,,,,,
673.963,56.04,56.04,0,60,,,,,,
673.963,56.04,56.04,0,60,,,,,,
673.963,56.04,56.04,0,60,,,,,,
673.963,56.04,56.04,0,60,,,,,,
674.113,56.02,56.02,0,60,,,,,,
674.113,56.02,56.02,0,60,,,,,,
674.113,56.02,56.02,0,60,,,,,,
674.113,56.02,56.02,0,60,,,,,,
674.263,55.99,55.99,0,60,,,,,,
674.263,55.99,55.99,0,60,,,,,,
674.263,55.99,55.99,0,60,,,,,,
674.263,55.99,55.99,0,60,,,,,,
674.413,55.95,55.95,0,60,,,,,26.85,
674.413,55.95,55.95,0,60,,,,,26.85,
674.413,55.95,55.95,0,60,,,,,26.85,
674.413,55.95,55.95,0,60,,,,,26.85,
674.413,55.95,55.95,0,60,,,,,26.85,
674.563,55.91,55.91,0,60,,,,,,
674.563,55.91,55.91,0,60,,,,,,
674.563,55.91,55.91,0,60,,,,,,
674.563,55.91,55.91,0,60,,,,,,
674.713,55.87,55.87,0,60,,,,,,
674.713,55.87,55.87,0,60,,,,,,
674.713,55.87,55.87,0,60,,,,,,
674.713,55.87,55.87,0,60,,,,,,
674.863,55.83,55.83,0,60,,,,,,
674.863,55.83,55.83,0,60,,,,,,
674.863,55.83,55.83,0,60,,,,,,
674.863,55.83,55.83,0,60,,,,,,
675.013,55.79,55.79,0,60,,,,,,
675.013,55.79,55.79,0,60,,,,,,
675.013,55.79,55.79,0,60,,,,,,
675.013,55.79,55.79,0,60,,,,,,
675.163,55.74,55.74,0,60,,,,,,
675.163,55.74,55.74,0,60,,,,,,
675.163,55.74,55.74,0,60,,,,,,
675.163,55.74,55.74,0,60,,,,,,
675.313,55.7,55.7,0,60,,,,,26.98,
675.313,55.7,55.7,0,60,,,,,26.98,
675.313,55.7,55.7,0,60,,,,,26.98,
675.313,55.7,55.7,0,60,,,,,26.98,
675.313,55.7,55.7,0,60,,,,,26.98,
675.463,55.66,55.66,0,60,,,,,,
675.463,55.66,55.66,0,60,,,,,,
675.463,55.66,55.66,0,60,,,,,,
675.463,55.66,55.66,0,60,,,,,,
675.613,55.62,55.62,0,60,,,,,,
675.613,55.62,55.62,0,60,,,,,,
675.613,55.62,55.62,0,60,,,,,,
675.613,55.62,55.62,0,60,,,,,,
675.763,55.58,55.58,0,60,,,,,,
675.763,55.58,55.58,0,60,,,,,,
675.763,55.58,55.58,0,60,,,,,,
675.763,55.58,55.58,0,60,,,,,,
675.913,55.54,55.54,0,60,,,,,,
675.913,55.54,55.54,0,60,,,,,,
675.913,55.54,55.54,0,60,,,,,,
675.913,55.54,55.54,0,60,,,,,,
676.063,55.5,55.5,0,60,,,,,,
676.063,55.5,55.5,0,60,,,,,,
676.063,55.5,55.5,0,60,,,,,,
676.063,55.5,55.5,0,60,,,,,,
676.213,55.45,55.45,0,60,,,,,,
676.213,55.45,55.45,0,60,,,,,,
676.213,55.45,55.45,0,60,,,,,,
676.213,55.45,55.45,0,60,,,,,,
676.363,55.4,55.4,0,60,,,,,27.15,
676.363,55.4,55.4,0,60,,,,,27.15,
676.363,55.4,55.4,0,60,,,,,27.15,
676.363,55.4,55.4,0,60,,,,,27.15,
676.363,55.4,55.4,0,60,,,,,27.15,
676.513,55.36,55.36,0,60,,,,,,
676.513,55.36,55.36,0,60,,,,,,
676.513,55.36,55.36,0,60,,,,,,
676.513,55.36,55.36,0,60,,,,,,
676.663,55.32,55.32,0,60,,,,,,
676.663,55.32,55.32,0,60,,,,,,
676.663,55.32,55.32,0,60,,,,,,
676.663,55.32,55.32,0,60,,,,,,
676.813,55.29,55.29,0,60,,,,,,
676.813,55.29,55.29,0,60,,,,,,
676.813,55.29,55.29,0,60,,,,,,
676.813,55.29,55.29,0,60,,,,,,
676.963,55.26,55.26,0,60,,,,,,
676.963,55.26,55.26,0,60,,,,,,
676.963,55.26,55.26,0,60,,,,,,
676.963,55.26,55.26,0,60,,,,,,
677.113,55.23,55.23,0,60,,,,,,
677.113,55.23,55.23,0,60,,,,,,
677.113,55.23,55.23,0,60,,,,,,
677.113,55.23,55.23,0,60,,,,,,
677.263,55.2,55.2,0,60,,,,,,
677.263,55.2,55.2,0,60,,,,,,
677.263,55.2,55.2,0,60,,,,,,
677.263,55.2,55.2,0,60,,,,,,
677.413,55.15,55.15,0,60,,,,,27.37,
677.413,55.15,55.15,0,60,,,,,27.37,
677.413,55.15,55.15,0,60,,,,,27.37,
677.413,55.15,55.15,0,60,,,,,27.37,
677.413,55.15,55.15,0,60,,,,,27.37,
677.563,55.11,55.11,0,60,,,,,,
677.563,55.11,55.11,0,60,,,,,,
677.563,55.11,55.11,0,60,,,,,,
677.563,55.11,55.11,0,60,,,,,,
677.713,55.07,55.07,0,60,,,,,,
677.713,55.07,55.07,0,60,,,,,,
677.713,55.07,55.07,0,60,,,,,,
677.713,55.07,55.07,0,60,,,,,,
677.863,55.02,55.02,0,60,,,,,,
677.863,55.02,55.02,0,60,,,,,,
677.863,55.02,55.02,0,60,,,,,,
677.863,55.02,55.02,0,60,,,,,,
678.013,54.99,54.99,0,60,,,,,,
678.013,54.99,54.99,0,60,,,,,,
678.013,54.99,54.99,0,60,,,,,,
678.013,54.99,54.99,0,60,,,,,,
678.163,54.96,54.96,0,60,,,,,,
678.163,54.96,54.96,0,60,,,,,,
678.163,54.96,54.96,0,60,,,,,,
678.163,54.96,54.96,0,60,,,,,,
678.313,54.92,54.92,0,60,,,,,27.44,
678.313,54.92,54.92,0,60,,,,,27.44,
678.313,54.92,54.92,0,60,,,,,27.44,
678.313,54.92,54.92,0,60,,,,,27.44,
678.313,54.92,54.92,0,60,,,,,27.44,
678.463,54.89,54.89,0,60,,,,,,
678.463,54.89,54.89,0,60,,,,,,
678.463,54.89,54.89,0,60,,,,,,
678.463,54.89,54.89,0,60,,,,,,
678.613,54.83,54.83,0,60,,,,,,
678.613,54.83,54.83,0,60,,,,,,
678.613,54.83,54.83,0,60,,,,,,
678.613,54.83,54.83,0,60,,,,,,
678.763,54.79,54.79,0,60,,,,,,
678.763,54.79,54.79,0,60,,,,,,
678.763,54.79,54.79,0,60,,,,,,
678.763,54.79,54.79,0,60,,,,,,
678.913,54.75,54.75,0,60,,,,,,
678.913,54.75,54.75,0,60,,,,,,
678.913,54.75,54.75,0,60,,,,,,
678.913,54.75,54.75,0,60,,,,,,
679.063,54.71,54.71,0,60,,,,,,
679.063,54.71,54.71,0,60,,,,,,
679.063,54.71,54.71,0,60,,,,,,
679.063,54.71,54.71,0,60,,,,,,
679.213,54.67,54.67,0,60,,,,,,
679.213,54.67,54.67,0,60,,,,,,
679.213,54.67,54.67,0,60,,,,,,
679.213,54.67,54.67,0,60,,,,,,
679.363,54.64,54.64,0,60,,,,,27.66,
679.363,54.64,54.64,0,60,,,,,27.66,
679.363,54.64,54.64,0,60,,,,,27.66,
679.363,54.64,54.64,0,60,,,,,27.66,
679.363,54.64,54.64,0,60,,,,,27.66,
679.513,54.6,54.6,0,60,,,,,,
