timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2860.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.061,32.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.217,32.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.36,33.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.511,34.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.66,35.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.813,37,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.96,38.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.021,,,,,,,30.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.11,40,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.26,41.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.41,42.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.56,44.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.71,45.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.863,46.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.026,48.3,,90,,,,30.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.176,49.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.326,50.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.476,51.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.626,53.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.776,54.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.926,55.5,,90,,,,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.076,56.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.226,57.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.376,58.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.526,60,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.676,61.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.826,62.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.976,63.4,,90,,,,34.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.126,64.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.276,65.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.426,66.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.576,68.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.726,69.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.876,70.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.027,71.5,,90,,,,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.176,72.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.326,73.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.476,74.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.626,75.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.776,76.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.926,76.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.076,77.4,,90,,,,39.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.226,78.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.376,78.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.527,79.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
