***Stage1 ON***
[19]TC TEC set to 50°C
(2967041) _setStage1TecTempC: TEC Set Temp 50.000000
(2967042) _applyThermalBrakeUpdate: Worst Temp: 55.912174
(2967045) _resetThermalControlState: RESET Peltier 0 control state
(2967052) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(2967059) _setThermalControlState: thermalControl-0: changing state 3->1
(2967067) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(2967074) thermalControlSetEnable: Enabling Peltier 0
(2967192) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.57, output = 100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.002
(2967341) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.79, output = 100.0, timeout = 250, exptTempC = 50.00, TecRate = 0.002
(2967491) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -88.01, output = 100.0, timeout = 400, exptTempC = 50.00, TecRate = 0.002
(2967646) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -88.01, output = 100.0, timeout = 550, exptTempC = 50.00, TecRate = 0.002
(2967791) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 700, exptTempC = 50.00, TecRate = 0.002
(2967942) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 850, exptTempC = 50.00, TecRate = 0.002
(2968092) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.57, output = 100.0, timeout = 1000, exptTempC = 50.00, TecRate = 0.002
(2968241) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.88, output = 100.0, timeout = 1150, exptTempC = 50.00, TecRate = 0.002
(2968396) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -88.16, output = 100.0, timeout = 1300, exptTempC = 50.00, TecRate = 0.002
(2968542) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -88.10, output = 100.0, timeout = 1450, exptTempC = 50.00, TecRate = 0.002
(2968693) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.07, output = 100.0, timeout = 1600, exptTempC = 50.00, TecRate = 0.002
(2968841) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.40, output = 100.0, timeout = 1750, exptTempC = 50.00, TecRate = 0.002
(2968991) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.53, output = 100.0, timeout = 1900, exptTempC = 50.00, TecRate = 0.002
(2969143) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.97, output = 100.0, timeout = 2050, exptTempC = 50.00, TecRate = 0.002
(2969297) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.69, output = 100.0, timeout = 2200, exptTempC = 50.00, TecRate = 0.002
(2969442) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.88, output = 100.0, timeout = 2350, exptTempC = 50.00, TecRate = 0.002
(2969592) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.03, output = 100.0, timeout = 2500, exptTempC = 50.00, TecRate = 0.002
(2969742) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.48, output = 100.0, timeout = 2650, exptTempC = 50.00, TecRate = 0.002
(2969893) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.44, output = 100.0, timeout = 2800, exptTempC = 50.00, TecRate = 0.002
(2970043) TC: TC-0 = 22.86, modeled = 21.28, target = 50.00, heatSink = -87.96, output = 100.0, timeout = 2950, exptTempC = 50.00, TecRate = 0.002
(2970200) TC: TC-0 = 22.87, modeled = 21.28, target = 50.00, heatSink = -88.05, output = 100.0, timeout = 3100, exptTempC = 50.00, TecRate = 0.002
(2970345) TC: TC-0 = 22.87, modeled = 21.28, target = 50.00, heatSink = -87.81, output = 100.0, timeout = 3250, exptTempC = 50.00, TecRate = 0.002
(2970496) TC: TC-0 = 22.89, modeled = 21.28, target = 50.00, heatSink = -86.92, output = 100.0, timeout = 3400, exptTempC = 50.00, TecRate = 0.003
(2970644) TC: TC-0 = 22.92, modeled = 21.28, target = 50.00, heatSink = -87.49, output = 100.0, timeout = 3550, exptTempC = 50.00, TecRate = 0.003
(2970795) TC: TC-0 = 22.94, modeled = 21.29, target = 50.00, heatSink = -87.75, output = 100.0, timeout = 3700, exptTempC = 50.00, TecRate = 0.004
(2970946) TC: TC-0 = 22.96, modeled = 21.29, target = 50.00, heatSink = -87.75, output = 100.0, timeout = 3850, exptTempC = 50.00, TecRate = 0.004
(2971102) TC: TC-0 = 22.98, modeled = 21.29, target = 50.00, heatSink = -88.10, output = 100.0, timeout = 4000, exptTempC = 50.00, TecRate = 0.005
(2971248) TC: TC-0 = 22.99, modeled = 21.29, target = 50.00, heatSink = -87.59, output = 100.0, timeout = 4150, exptTempC = 50.00, TecRate = 0.005
(2971397) TC: TC-0 = 23.01, modeled = 21.29, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 4300, exptTempC = 50.00, TecRate = 0.005
(2971548) TC: TC-0 = 23.03, modeled = 21.29, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 4450, exptTempC = 50.00, TecRate = 0.005
(2971698) TC: TC-0 = 23.05, modeled = 21.29, target = 50.00, heatSink = -87.53, output = 100.0, timeout = 4600, exptTempC = 50.00, TecRate = 0.006
(2971848) TC: TC-0 = 23.06, modeled = 21.29, target = 50.00, heatSink = -87.67, output = 100.0, timeout = 4750, exptTempC = 50.00, TecRate = 0.006
(2972003) TC: TC-0 = 23.08, modeled = 21.29, target = 50.00, heatSink = -87.92, output = 100.0, timeout = 4900, exptTempC = 50.00, TecRate = 0.006
(2972149) TC: TC-0 = 23.09, modeled = 21.29, target = 50.00, heatSink = -87.61, output = 100.0, timeout = 5050, exptTempC = 50.00, TecRate = 0.006
(2972299) TC: TC-0 = 23.10, modeled = 21.29, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 5200, exptTempC = 50.00, TecRate = 0.007
(2972449) TC: TC-0 = 23.11, modeled = 21.29, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 5350, exptTempC = 50.00, TecRate = 0.007
(2972599) TC: TC-0 = 23.13, modeled = 21.30, target = 50.00, heatSink = -87.62, output = 100.0, timeout = 5500, exptTempC = 50.00, TecRate = 0.007
(2972749) TC: TC-0 = 23.15, modeled = 21.30, target = 50.00, heatSink = -88.01, output = 100.0, timeout = 5650, exptTempC = 50.00, TecRate = 0.007
(2972902) TC: TC-0 = 23.17, modeled = 21.30, target = 50.00, heatSink = -88.15, output = 100.0, timeout = 5800, exptTempC = 50.00, TecRate = 0.008
(2973056) TC: TC-0 = 23.18, modeled = 21.30, target = 50.00, heatSink = -87.62, output = 100.0, timeout = 5950, exptTempC = 50.00, TecRate = 0.008
(2973201) TC: TC-0 = 23.20, modeled = 21.30, target = 50.00, heatSink = -87.57, output = 100.0, timeout = 6100, exptTempC = 50.00, TecRate = 0.008
(2973351) TC: TC-0 = 23.22, modeled = 21.30, target = 50.00, heatSink = -87.24, output = 100.0, timeout = 6250, exptTempC = 50.00, TecRate = 0.009
(2973501) TC: TC-0 = 23.24, modeled = 21.30, target = 50.00, heatSink = -87.57, output = 100.0, timeout = 6400, exptTempC = 50.00, TecRate = 0.009
(2973651) TC: TC-0 = 23.26, modeled = 21.30, target = 50.00, heatSink = -88.06, output = 100.0, timeout = 6550, exptTempC = 50.00, TecRate = 0.009
(2973802) TC: TC-0 = 23.28, modeled = 21.31, target = 50.00, heatSink = -88.01, output = 100.0, timeout = 6700, exptTempC = 50.00, TecRate = 0.010
(2973956) TC: TC-0 = 23.30, modeled = 21.31, target = 50.00, heatSink = -87.53, output = 100.0, timeout = 6850, exptTempC = 50.00, TecRate = 0.010
(2974101) TC: TC-0 = 23.33, modeled = 21.31, target = 50.00, heatSink = -87.23, output = 100.0, timeout = 7000, exptTempC = 50.00, TecRate = 0.011
