***Stage1 ON***
[134]TC TEC set to 50°C
(3862813) _setStage1TecTempC: TEC Set Temp 50.000000
(3862814) _resetThermalControlState: RESET Peltier 0 control state
(3862818) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(3862825) _setThermalControlState: thermalControl-0: changing state 3->1
(3862832) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(3862840) thermalControlSetEnable: Enabling Peltier 0
(3862880) TC: TC-0 = 22.59, modeled = 13.76, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 50, exptTempC = 50.00, TecRate = 0.178
(3862896) systemTasksMonitorStack: Stack Watermark(Comm): 2072
(3863026) TC: TC-0 = 22.59, modeled = 13.78, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 200, exptTempC = 50.00, TecRate = 0.177
(3863176) TC: TC-0 = 22.60, modeled = 13.81, target = 50.00, heatSink = -86.23, output = 100.0, timeout = 350, exptTempC = 50.00, TecRate = 0.177
(3863327) TC: TC-0 = 22.60, modeled = 13.84, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 500, exptTempC = 50.00, TecRate = 0.176
(3863477) TC: TC-0 = 22.61, modeled = 13.86, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 650, exptTempC = 50.00, TecRate = 0.176
(3863628) TC: TC-0 = 22.62, modeled = 13.89, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 800, exptTempC = 50.00, TecRate = 0.175
(3863782) TC: TC-0 = 22.62, modeled = 13.91, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 950, exptTempC = 50.00, TecRate = 0.175
(3863927) TC: TC-0 = 22.63, modeled = 13.94, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 1100, exptTempC = 50.00, TecRate = 0.174
(3864078) TC: TC-0 = 22.63, modeled = 13.97, target = 50.00, heatSink = -86.23, output = 100.0, timeout = 1250, exptTempC = 50.00, TecRate = 0.174
(3864228) TC: TC-0 = 22.64, modeled = 13.99, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 1400, exptTempC = 50.00, TecRate = 0.173
(3864378) TC: TC-0 = 22.65, modeled = 14.02, target = 50.00, heatSink = -86.74, output = 100.0, timeout = 1550, exptTempC = 50.00, TecRate = 0.173
(3864530) TC: TC-0 = 22.65, modeled = 14.04, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 1700, exptTempC = 50.00, TecRate = 0.172
(3864685) TC: TC-0 = 22.66, modeled = 14.07, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 1850, exptTempC = 50.00, TecRate = 0.172
(3864829) TC: TC-0 = 22.66, modeled = 14.10, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 2000, exptTempC = 50.00, TecRate = 0.171
(3864978) TC: TC-0 = 22.68, modeled = 14.12, target = 50.00, heatSink = -85.86, output = 100.0, timeout = 2150, exptTempC = 50.00, TecRate = 0.171
(3865129) TC: TC-0 = 22.71, modeled = 14.15, target = 50.00, heatSink = -86.36, output = 100.0, timeout = 2300, exptTempC = 50.00, TecRate = 0.171
(3865279) TC: TC-0 = 22.78, modeled = 14.17, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 2450, exptTempC = 50.00, TecRate = 0.172
(3865430) TC: TC-0 = 22.89, modeled = 14.20, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 2600, exptTempC = 50.00, TecRate = 0.173
(3865586) TC: TC-0 = 23.03, modeled = 14.23, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 2750, exptTempC = 50.00, TecRate = 0.175
