id,type,inst,cq,fmax,pcr noise,melt noise,tm
0a948691-df04-4b8e-b4af-a98431473448,AdvBuild,1,29,2950,0.02,0.03,83
b105335b-aa9b-465b-98da-9b9f539272ea,AdvBuild,1,25,3010,0.03,0.04,83
daac70b0-3544-492d-adb9-b195c5c57d12,AdvBuild,1,30.8,3183,0.02,0.25,83.8
18b505aa-745d-4b18-a60a-00d662a1d4cd,AdvBuild,1,30,3185,0.02,0.29,83
c524a1b3-96e9-4f08-b0a8-a9e058597117,AdvBuild,1,28,4582,0.02,0.03,83
7da0d824-d28f-4049-9dfd-991d3fb071d8,AdvBuild,2,24,-597,0.52,0.07,85
f9c714c0-aaf4-4352-ab00-222166515c8b,AdvBuild,2,24,-506,0.38,0.04,86
ebdb8ffa-2099-4765-b88c-d0854a4e933e,AdvBuild,2, ,-265,0.37,0.12,75
8d6be8d3-cfab-45ed-b325-e2c987947293,AdvBuild,2,30,-170,0.76,0.13,84
dbefdfa0-dbf4-4ff7-ad00-66c21dfb3762,AdvBuild,2,14,-158,0.51,0.07,75
e49c9a8d-5423-4d9c-8f38-97c60595f730,AdvBuild,2,13,-67,1.68,0.05, 
db210534-0527-480e-8781-db47d2a631ed,AdvBuild,2,5,-57,0.56,0.04, 
e806d138-b49d-4213-bb0d-a69a297e4bc3,AdvBuild,2,7,-15,0.72,0.19, 
4e529c82-3cc0-48ec-a682-27bc878347b7,AdvBuild,2,,-11,0.08,  ,
c6d905d7-5a87-4fba-9626-33546f842355,AdvBuild,2,,5,0.48,  ,
06813dde-ca9d-4a7d-adc4-da57cc5fe23e,AdvBuild,2,37,20,1.22,0.11,65
3429e021-aa3f-4651-a24a-2ff303d33af7,AdvBuild,2,9,64,1.26,0.12,77
286bded5-c286-4085-85b6-f04be8d994dd,AdvBuild,2,37,104,0.29,0.18,85
ea42e200-bff1-499a-ab83-12767b31f7c6,AdvBuild,2,36,323,0.17,0.12,84
db192d87-1e46-4011-8de5-712a2d1e486b,AdvBuild,2,34,379,0.12,0.04,84
73613c8b-50ab-493e-abe7-dcff8c6ce252,AdvBuild,2,33,657,0.06,0.06,84
7ec3bf2b-46e8-4f40-a11a-d825753520d1,AdvBuild,2,32,671,0.08,0.02,84
2ffe1120-12a3-4294-848a-1418b5725cd9,AdvBuild,2,35,694,0.1,0.04,83
51151583-1f45-43a0-8578-753f90e1f5ca,AdvBuild,2,36,811,0.04,0.05,84
55673c5d-86e4-481d-a5b9-c57325d85f82,AdvBuild,2,33,863,0.06,0.04,84
19ea38c0-3a34-4542-bfea-74b5b69bdb9f,AdvBuild,2,32,1205,0.07,0.02,83
640a6635-9740-4ebb-a56b-1de76de0c1a2,AdvBuild,2,29,1211,0.02,0.03,83
cc93d3d7-675b-42b2-a40b-e4a1df6904df,AdvBuild,2,31,1214,0.07,0.04,83
216e487f-731a-4010-8551-0104a5fba6ee,AdvBuild,2,29,1371,0.11,0.29,84
aaf21f38-8825-49a0-88d4-993e17dd6042,AdvBuild,2,29,2324,0.03,0.04,83
d43fd222-f03c-491c-a8f4-a264bd58f68c,AdvBuild,2,25,2545,0.01,0.02,82
1e91d1c5-8a4c-491c-9b48-a796e108671a,AdvBuild,2,27,2620,0.02,0.19,83
8ab5a340-8f55-4127-a8e8-726ef1ef1a34,AdvBuild,2,28,2674,0.04,0.05,83
751055a1-00b9-42eb-b7dd-324db3a82044,AdvBuild,2,24,2676,0.04,0.03,83
1078d66d-84e1-49ce-8ad0-9425f6bb0097,AdvBuild,2,28,3259,0.03,0.05,83
5ed9b7f9-804f-4c40-a46a-10272f570a2f,AdvBuild,2,27,3450,0.02,0.46,83
ec26f639-352d-4480-ba53-6076b28232a5,AdvBuild,2,29,3885,0.02,0.01,83
a6988ab2-06fe-4676-9eff-234e1dcc92db,AdvBuild,2,30,3890,0.05,0.02,83
f0ef5091-d230-4796-8af2-eac98414be30,AdvBuild,2,29,3900,0.03,0.04,83
009548a8-5976-49ab-a685-ff2571e558b5,AdvBuild,2,29,3994,0.03,0.03,83
968dbe46-bec7-4ba7-85d7-7f002a678d16,AdvBuild,2,30,4025,0.04,0.01,83
14275ca2-496a-4b07-8a3e-580fe470965d,AdvBuild,2,27,4847,0.04,0.01,83
f69420fa-023f-492e-9faa-1aad82d74d0a,AdvBuild,5,19,-79,0.4,0.06, 
a61871d0-2342-48eb-9ea6-dd97af7fef57,AdvBuild,5,36,116,0.71,0.05,68
b00e0e70-2af0-4ffb-93af-014e6c351198,AdvBuild,5,27,462,0.09,0.03,85
4b87ce93-ed43-432e-ade0-d14c87314769,AdvBuild,5,25,850,0.06,0.04,84
5474f282-3876-4923-baac-274be1c790cb,AdvBuild,5,25,1070,0.04,0.05,84
75920c14-e5a9-4cd2-989b-74b948635e6d,AdvBuild,5,26,1172,0.06,0.04,85
c7e90eb7-6529-4917-b230-7ac142451dea,AdvBuild,5,25,1282,0.04,0.02,84
a5f1b7a8-9746-4196-bf34-7fb0f9644321,AdvBuild,5,25,1326,0.05,0.03,84
75d636aa-9365-4b1a-9204-4c0ebef4ef68,AdvBuild,5,25,1328,0.06,0.03,84
67c2399a-5f6e-49f4-b010-18a43356e5d0,AdvBuild,5,25,1472,0.03,0.03,84
cb21fcaf-74b2-4259-82b0-a217d67a4123,AdvBuild,5,25,1594,0.04,0.02,84
31153e04-cf46-44d5-8711-3614905cad23,AdvBuild,6,14,-2141,0.08,0.04,85
90396651-057d-4696-b6a2-fe8641b69ef0,AdvBuild,6,25,-110,1.91,0.03,65
472e9b00-eb68-4a73-a285-1f07d87e3820,AdvBuild,6,27,668,0.24,0.05,85
8a831680-9bfe-4ffb-b252-394bbfd90615,AdvBuild,6,27,840,0.41,0.03,85
27afcecc-60cf-40d1-89b3-203eccc95205,AdvBuild,6,26,910,0.15,0.05,84
c0cf0263-0690-45d0-8e8f-12aa830ad6fc,AdvBuild,6,27,932,0.36,0.03,85
852e1c76-427d-4ee7-9caa-44647d572e7f,AdvBuild,6,27,947,0.17,0.02,85
ac37314d-5c12-4659-8f33-2982b05da30a,AdvBuild,6,26,974,0.36,0.02,84
27478a8b-ccd4-483f-b5e9-fec4dd8fec50,AdvBuild,6,27,1000,0.2,0.02,85
369902f3-dd32-49bf-b079-d4e4665c4b44,AdvBuild,6,25,1174,0.25,0.02,85
7487dc18-a281-4d7e-9cd8-2bef0f9db2ba,AdvBuild,7,30,234,0.3,0.03,85
65f11ca0-556e-4761-ad33-971bad7f7cc0,AdvBuild,7,28,802,0.07,0.02,85
b6ce03d8-42af-4846-9245-1b4774b9b187,AdvBuild,7,27,815,0.08,0.04,85
114122ae-b150-4133-b10d-b0714e723a6d,AdvBuild,7,27,914,0.09,0.03,85
d189174f-3867-4697-a32b-805391b651eb,AdvBuild,7,27,993,0.08,0.03,85
70d9325d-2155-4c0a-bb8e-077e0a1191ef,AdvBuild,7,26,1083,0.04,0.02,85
3f597e71-d18d-41c4-aef6-7ca15307159a,AdvBuild,7,27,1162,0.05,0.05,85
6d70cd94-d6b7-4dd5-bcaf-c5d5f2110476,AdvBuild,7,28,1279,0.14,0.02,85
49a7fcf4-ec3f-4a38-a6da-2ea44c9a998d,AdvBuild,7,26,1427,0.03,0.03,84
3262fe3d-63d1-4435-bbe1-4c5ba5d1fb57,AdvBuild,8,24,-3051,0.18,0.29,91
9d9efbc5-7b5f-4686-a317-ac7fe69467e7,AdvBuild,8,21,-45,0.26,0.11, 
beb16dfb-2cec-4e87-a04f-dd614e086399,AdvBuild,8,19,-40,0.37,0.58, 
b702de00-4af4-4df8-a881-94fb1e8ba31c,AdvBuild,8,32,1114,0.27,0.11,84
e9a823ea-cae1-4d28-9f6c-62cdf1b77156,AdvBuild,8,31,1277,0.04,0.08,84
aea4ea42-889a-4561-9268-ee0cd9d9bd7a,AdvBuild,8,32,1311,0.04,0.03,84
15c9a49b-624f-4913-8cac-6f0f56f44cbf,AdvBuild,8,29,1684,0.41,0.09,84
7d5f7653-c94d-4f2b-ae4f-d685afbecae3,AdvBuild,8,30,1786,0.04,0.04,85
bc70543c-f972-4948-92f3-776e1e3184a0,AdvBuild,8,30,1846,0.02,0.05,85
16f766ee-b69e-4107-8818-2f281b7c1cac,AdvBuild,8,26,1875,0.17,0.07,84
2e48f956-a482-4e35-98d3-dace63b2909f,AdvBuild,8,30,2048,0.03,0.03,84
f7eefe98-a9f1-4dfe-987b-bf25311ea105,AdvBuild,8,31,2446,0.06,0.02,84
fe4da77f-e8ff-49f4-8616-1af154920050,AdvBuild,8,29,3075,0.03,0.06,83
44753c49-1068-41bd-a8f7-50313f687f80,AdvBuild,8,29.8,3350,0.13,0.11,84
6dfe6cd1-0194-4e2e-b746-83066113cb5f,AdvBuild,9,20,-92,0.22,0.05, 
1729b69b-4bd7-43d0-bb4e-c5d51c6a6e19,AdvBuild,9,18,-69,0.15,0.06, 
d29da7be-779d-4a9d-852c-2763dd51f9be,AdvBuild,9,25,-41,0.23,0.12, 
0ff1b00f-0b6c-4b52-a983-6ab704d87bd7,AdvBuild,9,36,162,0.17,  , 
6aa7a4d3-5f20-499c-bcf7-abb6fe5bb566,AdvBuild,9,33,627,0.05,0.03,84
38c717e9-798d-42e1-abe8-4f70758dc055,AdvBuild,9,29,734,0.08,0.02,85
92e5610e-31ef-491e-93c0-2e2ef648a52b,AdvBuild,9,26,1026,0.05,0.04,84
2859bcf4-0b56-48d4-8c32-3f97d26c76e1,AdvBuild,9,25,1127,0.03,0.02,84
2ebcb1fd-4f95-4c41-832f-f3d0b444eda6,AdvBuild,9,25,1177,0.05,0.02,84
aa47a5f0-2486-46f2-949b-31601546e9be,AdvBuild,9,25,1248,0.04,0.02,84
837fe7aa-166e-4604-aeeb-b096184f760c,AdvBuild,9,26,1313,0.05,0.02,84
a8104a3c-ee11-45a7-aeca-e888dc856071,AdvBuild,9,26,1315,0.08,0.02,84
cc168142-dc49-41e5-b36a-98141a24ded7,AdvBuild,9,26,1423,0.07,0.02,84
9c2a4546-2c34-41cd-b0ae-f4a21e0e8534,AdvBuild,9,25,1568,0.1,0.04,84
3783946e-4f8e-4352-bc52-25efc1636c4d,AdvBuild,9,28,2118,0.02,0.03,83
c03c4a72-473f-4e8f-b5af-b2c3040a491a,AdvBuild,9,28,2427,0.03,0.06,83
5e722a7a-9c87-4ae9-a1d7-35de75d60630,AdvBuild,9,29,2823,0.03,0.03,83
cb2536e8-55db-4fe9-89ea-b67c439a136d,AdvBuild,9,29,3105,0.02,0.01,83
1f8410a6-db87-4dc9-b634-8d4ff03faa8d,AdvBuild,9,27,3385,0.03,0.02,83
b3b51355-cf05-4059-b8e6-9a09a9eecab3,AdvBuild,9,28,3411,0.02,0.03,83
169d5dd6-336d-4613-9bca-25ca75ee63bc,AdvBuild,10,18,-161,0.26,0.13,84
dfc95346-d3ec-4bd5-807f-82c95f550c23,AdvBuild,10,30,103,0.68,0.07,83
c93225da-af67-485a-8823-110fe7a1f327,AdvBuild,10,6,132,0.9,0.03,85
99e4e21a-8b27-42b5-b01e-6e92aae5bc95,AdvBuild,10,38,147,0.26,0.03, 
aafbb380-d4fd-46d8-b5ca-a175933f7233,AdvBuild,10,9,160,0.35,0.03,84
46a93a1a-77a4-49df-b395-ff979f9befa7,AdvBuild,10,35,199,0.28,0.07,84
6392aeff-b5cd-4dd5-b4e6-63ca65c4c6e6,AdvBuild,10,34,301,0.12,0.03,84
a453b147-6850-4600-89a9-75b4e6dc0537,AdvBuild,10,33,356,0.16,0.03,84
fc4bf837-5654-4e1a-b9f8-b36e282c87c1,AdvBuild,10,36,358,0.18,0.07,84
b0cd456d-d473-46fb-9440-672c2b629da2,AdvBuild,10,30,433,0.37,0.04,84
a4ded4c3-d119-48f6-81a9-25ff22f926a0,AdvBuild,10,30,520,0.05,0.02,84
11c7858d-5504-4d7d-b0b2-6fff3d00cf4b,AdvBuild,10,32,551,0.11,0.03,84
1573794c-9894-4a58-a325-2c5c34379352,AdvBuild,10,32,564,0.04,0.05,83
1977009d-21ac-4638-943f-eb0ed15ffaff,AdvBuild,10,36,571,0.12,0.02,84
08698993-cda7-4039-9389-96fe4b9be832,AdvBuild,10,30,593,0.14,0.12,83
69a56ecf-864e-4b25-a938-e35ad1e58094,AdvBuild,10,27,596,0.04,0.03,84
d90d5000-748a-4586-985d-2ad73e1d6bc5,AdvBuild,10,28,791,0.37,0.06,75
8b89484c-211e-491c-b499-0f6b61980ad4,AdvBuild,10,29,807,0.05,0.03,84
d264587d-18f2-47bd-a740-7325861f3a3f,AdvBuild,10,29,855,0.05,0.07,84
2a2cb841-f780-4ed3-bda8-83da1a8da249,AdvBuild,10,31,885,0.11,0.04,83
7b4b790b-adc4-40fc-afb3-e518c5c53049,AdvBuild,10,28,894,0.18,0.05,74
d36519d8-e24e-4c19-be80-8ff96f48f2d0,AdvBuild,10,29,921,0.14,0.04,74
123319ee-275d-45d8-b3cf-95900fbff134,AdvBuild,10,29,982,0.23,0.03,76
8c2cf6b5-3808-4fbc-a982-eafc0bbe9265,AdvBuild,10,27,1015,0.34,0.05,76
66f8ffe3-63fd-425e-8247-a4a19c81aa69,AdvBuild,10,26,1068,0.02,0.05,84
98e987b3-e6e5-4c2a-b301-c2e805146984,AdvBuild,10,27,1151,0.05,0.01,83
531fca71-a577-4d4c-afa6-acc5716df724,AdvBuild,10,26,1241,0.03,0.02,83
2668a3f4-e07b-4819-b2ba-b79a3a00b338,AdvBuild,10,28,1262,0.02,0.05,84
b1b8a70c-6c60-4bee-81a7-6a5765690c48,AdvBuild,10,28,1292,0.04,0.04,84
958d86b4-3af7-4c74-8a9d-db54f1bf9337,AdvBuild,10,26,1350,0.05,0.04,83
e1b67d74-5882-4421-be1e-ef58a3333e84,AdvBuild,10,26,1400,0.05,0.02,83
91b78840-f3a1-48b5-9743-93d8fd97dfea,AdvBuild,10,27,1497,0.04,0.02,83
da81370a-6b6a-42b0-ac46-dc00945c3737,AdvBuild,10,28,1617,0.03,0.04,84
51ce2ea2-638c-411e-acc5-6072871f1006,AdvBuild,10,28,1937,0.05,0.05,84
13108ae8-575a-4d1c-ab60-66bc004dbf48,AdvBuild,10,25,2003,0.03,0.04,83
f8c96fcc-9e49-47c7-88e2-32e97e8c943f,AdvBuild,10,28,2251,0.03,0.04,84
4d7f6704-d821-4067-b302-7f8128abfabb,AdvBuild,11,28,-2947,0.22,0.13, 
bf4aba65-f5b0-4519-ad25-b60ea5096421,AdvBuild,11,28,-2405,0.62,0.07,90
1bd592f9-6c32-4235-bbc8-6b1d9e94ab81,AdvBuild,11,14,-38,0.36,0.19, 
0a0b8208-c63e-4bea-9c00-1dbac966018c,AdvBuild,11,15,53,1.26,0.83,63
7838292c-aba4-4a25-bd9f-684230b5aad1,AdvBuild,11,31,1387,0.02,0.03,85
3071abc7-a77e-4109-8389-6716296acf02,AdvBuild,11,28,1465,0.02,0.16,83
ed3e4488-1172-4190-bd4d-5f1230ee8f13,AdvBuild,11,30,1774,0.01,0.02,85
8ad71bfd-daa4-4e21-8cde-d4753ee66c0c,AdvBuild,11,29,2471,0.04,0.03,83
5c3251cd-b58e-4c46-945c-23019ed6fe45,AdvBuild,11,29,2542,0.07,0.03,83
29553221-90ff-452a-b4df-5718e26ec3a0,AdvBuild,11,30,2549,0.03,0.08,84
a26362b4-ca39-4baa-ae22-6b65db49c46b,AdvBuild,11,28,2649,0.03,0.02,83
23559755-aa83-4692-ae04-c8f00374b57f,AdvBuild,11,30,2703,0.03,0.02,85
b043fc1d-584d-458b-a72f-94da17083664,AdvBuild,11,27,2974,0.02,0.14,83.9
663476a1-46eb-4fdb-94af-09b23279160b,AdvBuild,11,30,3461,0.02,0.2,84
f3ca37b3-4967-4db9-8aa6-a009e873156d,AdvBuild,12,8,-68,0.75,0.15, 
f669eb5a-f2bf-44fc-a18e-dc609dc8d076,AdvBuild,12,13,-39,0.57,0.11,76
1bf8f694-7587-4004-8f83-e008e8e8750b,AdvBuild,12,15,-31,1.06,0.23, 
2cec50a8-78d8-4057-be3f-16d6b763c777,AdvBuild,12,6,10,0.3,  , 
efafffee-5e3b-4847-8d94-865b78a43a9a,AdvBuild,12,36,146,0.3,0.06,84
72a15cf8-b10a-4322-be16-a0bd56cb074e,AdvBuild,12,32,596,0.09,0.14,83
5a453465-b246-4d38-936f-97839d28698a,AdvBuild,12,25,950,0.02,0.03,83
e705e533-cd63-467b-b16a-35a380664192,AdvBuild,12,25,1008,0.06,0.03,83
8dd86f3b-ccd3-4ac6-95db-f5aeeed1f51d,AdvBuild,12,25,1052,0.04,0.07,83
a2bb67c7-0130-41fa-8ff4-5e80749bea60,AdvBuild,12,25,1175,0.02,0.02,83
947c2b49-000d-4655-8ab5-ede010473482,AdvBuild,12,24,1386,0.01,0.04,83
3d19db66-bae1-456e-8e0f-a8c49b0cd48c,AdvBuild,12,25,1618,0.02,0.02,83
5927372d-aa0f-40df-93cc-71b0e788baa0,AdvBuild,12,26,1641,0.04,0.02,83
b1e6f480-02da-4815-91a4-b15169740606,AdvBuild,12,25,1712,0.02,0.02,83
56a96948-4a28-4bc3-8488-ed919b7aaff7,AdvBuild,12,25,1762,0.02,0.18,83
1ba60fad-f482-44ab-ad0f-4ba126725b6c,AdvBuild,12,24,1916,0.02,0.02,83
22ef547b-76b6-49a9-8928-adab060460cc,AdvBuild,12,24,2019,0.01,0.02,83
bb4d150d-807d-4dd1-bdce-671935168d98,AdvBuild,12,25,2048,0.03,0.02,83
872dd299-9670-4903-9211-64db427010a7,AdvBuild,12,25,2066,0.02,0.14,83
aa13ec44-591e-4fef-b1ba-f5df93ec03e8,AdvBuild,12,24,2166,0.01,0.02,83
22e01c50-e43f-4c18-b4fa-8d76516d5ea5,AdvBuild,12,24,2343,0.02,0.01,83
770be67e-3101-4aa9-8970-e4695a1b9417,AdvBuild,12,24,2674,0.02,0.02,83
52bf5764-e406-42ec-aa3d-62e154226f4c,AdvBuild,12,28,2944,0.02,0.02,83
41c5944e-712b-45e2-9f9a-8e4161cabc84,AdvBuild,12,28,2998,0.02,0.21,83
edfd2815-8663-4e16-a905-099e020ddffc,AdvBuild,12,29,3299,0.02,0.03,83
f3dd6b66-1c56-4c0e-beec-238136de28e0,AdvBuild,12,29,3327,0.02,0.02,83
29384997-46ce-40fa-a8aa-8d0b1c2b31e0,AdvBuild,12,29,3430,0.02,0.05,83
853371f4-1467-4525-ad2a-78f862f4e4fa,AdvBuild,12,28,3612,0.02,0.04,83
feb7b666-1a53-4ba4-b0f9-1f67d4455c05,AdvBuild,12,28,3650,0.01,0.02,83
2cad6e4f-e0a2-4e97-811e-e7440f34e635,AdvBuild,18,16,-1227,0.05,0.09,88
69386492-1a3f-4c2c-b874-b1beaa584e0d,AdvBuild,18,27,2382,0.02,0.02,83
3e59243e-9a23-40a8-812d-81aba226d607,AdvBuild,18,26,2581,0.03,0.06,83
64e8844f-9fec-48cb-a155-626a79862315,AdvBuild,18,27,2743,0.01,0.01,83
a2472092-727f-4088-94ef-e776cf5684a5,AdvBuild,25,18,-160,0.31,0.11,81
b1fc1314-7aec-4b7e-80a9-da068bda21ab,AdvBuild,25,19,-159,0.33,0.07,86
a9582fc0-cc2e-4963-9779-20053a12e0fe,AdvBuild,25,30,-122,0.72,0.07,79
c1de9507-5a82-43d4-91fd-5c6b140d83ae,AdvBuild,25,23,-111,0.32,0.12,74
8393d58e-db4e-4ba1-839a-b0675e27dd42,AdvBuild,25,10,-87,0.2,0.12,74
ceb4b332-f68d-4fde-b7fa-0e2e715f0d0c,AdvBuild,25,27,-77,0.47,0.17,76
00426a31-904f-4508-87dc-a357611695ba,AdvBuild,25,18,-76,0.14,0.15,86
438c822d-4895-44fa-8b61-e3e98691ace2,AdvBuild,25,26,-41,0.85,0.92,68
2ade220e-a2c6-45c7-b7fe-a181b99f1c8f,AdvBuild,25,16,-31,1.12,0.23,70
36b49063-f735-4ed1-a872-d73c3678f921,AdvBuild,25,13,-22,0.5,0.14,67
754c844c-77b8-4a42-89ee-47c1f513b5d7,AdvBuild,25,34,-21,0.97,0.3,84
00a14753-a019-46b3-843c-28f248d36c07,AdvBuild,25,21,-16,0.71,0.46, 
277c2f1f-7d54-4162-a505-44d17e63e4c7,AdvBuild,25,29,-13,0.58,0.31, 
d0107831-60ad-4128-ac41-1c4653b2eb56,AdvBuild,25,31,174,0.42,0.04,84
d1218566-1f84-48bd-bfda-e837eacc4199,AdvBuild,25,35,220,0.08,0.18,84
5cf7cab0-69d9-4e00-9b75-5ca19a56ca2a,AdvBuild,25,31,232,0.1,0.03,84
f7a49cbc-3d38-4c55-bdcd-21bc0db51aff,AdvBuild,25,34,270,0.1,0.05,83
42dcde3b-961f-46ba-9118-73c9df1f2d63,AdvBuild,25,31,430,0.05,0.05,84
d8f8a4c2-f94b-4c78-a729-8ee4751e6699,AdvBuild,25,33,490,0.05,0.22,83
52221f3e-12ec-467c-b956-840f3303648a,AdvBuild,25,26,736,0.07,0.08,83
a3e692e9-b176-4cf9-ab6d-619bb89b06cc,AdvBuild,25,29,742,0.02,0.03,84
fe762979-7d1c-4b3f-a91e-3161855ad1b9,AdvBuild,25,29,772,0.03,0.05,84
8c0310a4-fd0f-4536-b8f3-6d6b30138b8f,AdvBuild,25,31,835,0.02,0.03,83
e414405a-2df5-4e79-ba26-3da333c717df,AdvBuild,25,29,876,0.02,0.03,83
c04a721d-a2dc-4a58-b1d1-65983760cf43,AdvBuild,25,31,891,0.02,0.05,83
166264fc-40ee-4935-882a-c259012750df,AdvBuild,25,29,920,0.08,0.04,83
d18f0ac7-a09a-42d7-a884-1372be6ea879,AdvBuild,25,26,1083,0.03,0.05,83
898e72cc-9fad-4f1b-b0a5-1b7fa8f02c2e,AdvBuild,25,29,1240,0.04,0.03,83
25094edc-7166-45e3-a8c7-5deeb12ecb67,AdvBuild,25,29,1285,0.03,0.03,84
5df08109-65b3-473a-87f4-b8d32187efaf,AdvBuild,25,29,1332,0.02,0.03,83
d9c1a4bc-2182-4626-a21b-efcf0f7d4d76,AdvBuild,25,31,1340,0.05,0.04,84
9f55777d-8d23-4a50-98c2-4840d804caa1,AdvBuild,25,30,1373,0.02,0.02,84
b6be9d5d-a660-453e-a164-839b2af3a0ce,AdvBuild,25,29,1483,0.04,0.02,83
f43074fd-917e-4b85-a41d-62b99b3d309f,AdvBuild,25,29,1717,0.03,0.03,83
d5f274bf-ff1b-4932-a544-1de22f766616,AdvBuild,25,28.1,1792,0.04,0.03,84.5
24c3ba79-cf34-45ea-bb0c-dd0b555c2b81,AdvBuild,25,29,1845,0.28,0.02,83
23508e38-0675-43fa-8e44-94348ea98845,AdvBuild,25,29,1894,0.03,0.03,83
e83caa57-5a42-476c-a465-2e3d4821708f,AdvBuild,25,29,2050,0.03,0.02,83
79fe5166-0f34-42e3-879f-b69b4f5550bc,AdvBuild,26,7,-71,1.29,0.06, 
ad876701-fc1b-4e14-8d90-35d36e0b95f4,AdvBuild,26,8,-28,1.89,0.07, 
743e00fd-085e-4b71-9afa-926047bec845,AdvBuild,26,18,-25,1.21,0.19,81
e38445f9-126e-448d-a5bb-160250c03d71,AdvBuild,26,37,119,0.2,0.07,85
a95ab62e-6d50-4fc7-8b26-6135d5eb766f,AdvBuild,26,36,225,0.06,0.05,84
e70cad07-b288-4699-b54b-5eb9b05af053,AdvBuild,26,35,383,0.07,0.04,84
