timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2223.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224.753,31.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224.901,31.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.051,32.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.201,33.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.312,,,,,,,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.351,34.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.501,35.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.651,36.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.811,37.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225.959,39.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.109,40.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.259,41.4,,90,,,,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.409,42.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.559,44.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.709,45.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226.859,46.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.009,47.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.159,48.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.309,49.9,,90,,,,31.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.459,51,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.609,51.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.759,52.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227.909,53.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.059,54.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.209,55.7,,90,,,,31.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.359,56.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.509,57.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.659,58.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.809,59.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228.959,61,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
