timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
380.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.476,32.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.62,32.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.77,32.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.92,33.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.042,,,,,,,32.35,,,,,,,,,,,,,,,,,,,,,,,,,,
386.07,34.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.234,35.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.37,36.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.52,38.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.67,39.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.82,41,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.983,42.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.032,,,,,,,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,
387.12,44,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.27,45.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.428,46.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.577,48,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.727,49.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.877,50.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.027,51.6,,90,,,,32.72,,,,,,,,,,,,,,,,,,,,,,,,,,
388.177,52.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.327,54.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.477,55.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.627,56.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.777,57.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.927,58.5,,90,,,,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,
