timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2
13376.228,77.48,25.59,45.0,45.0,23.55,22.73
13376.228,77.48,25.59,45.0,45.0,23.55,22.73
13376.378,78.54,25.76,45.0,45.0,,
13376.378,78.54,25.76,45.0,45.0,,
13376.378,78.54,25.76,45.0,45.0,,
13376.378,78.54,25.76,45.0,45.0,,
13376.528,79.31,25.92,45.0,45.0,,
13376.528,79.31,25.92,45.0,45.0,,
13376.528,79.31,25.92,45.0,45.0,,
13376.528,79.31,25.92,45.0,45.0,,
13376.678,80.06,26.08,45.0,45.0,,
13376.678,80.06,26.08,45.0,45.0,,
13376.678,80.06,26.08,45.0,45.0,,
13376.678,80.06,26.08,45.0,45.0,,
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.828,81.08,26.27,45.0,45.0,24.21,23.46
13376.978,81.81,26.44,45.0,45.0,,
13376.978,81.81,26.44,45.0,45.0,,
13376.978,81.81,26.44,45.0,45.0,,
13376.978,81.81,26.44,45.0,45.0,,
13377.128,82.52,26.61,45.0,45.0,,
13377.128,82.52,26.61,45.0,45.0,,
13377.128,82.52,26.61,45.0,45.0,,
13377.128,82.52,26.61,45.0,45.0,,
13377.278,83.48,26.8,45.0,45.0,,
13377.278,83.48,26.8,45.0,45.0,,
13377.278,83.48,26.8,45.0,45.0,,
13377.278,83.48,26.8,45.0,45.0,,
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.428,84.17,26.98,45.0,45.0,24.62,24.03
13377.578,84.82,27.17,45.0,45.0,,
13377.578,84.82,27.17,45.0,45.0,,
13377.578,84.82,27.17,45.0,45.0,,
13377.578,84.82,27.17,45.0,45.0,,
13377.728,85.73,27.37,45.0,45.0,,
13377.728,85.73,27.37,45.0,45.0,,
13377.728,85.73,27.37,45.0,45.0,,
13377.728,85.73,27.37,45.0,45.0,,
13377.878,86.39,27.56,45.0,45.0,,
13377.878,86.39,27.56,45.0,45.0,,
13377.878,86.39,27.56,45.0,45.0,,
13377.878,86.39,27.56,45.0,45.0,,
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.028,87.04,27.75,45.0,45.0,25.52,25.28
13378.178,87.89,27.96,45.0,45.0,,
13378.178,87.89,27.96,45.0,45.0,,
13378.178,87.89,27.96,45.0,45.0,,
13378.178,87.89,27.96,45.0,45.0,,
13378.328,88.52,28.16,45.0,45.0,,
13378.328,88.52,28.16,45.0,45.0,,
13378.328,88.52,28.16,45.0,45.0,,
13378.328,88.52,28.16,45.0,45.0,,
13378.478,89.12,28.36,45.0,45.0,,
13378.478,89.12,28.36,45.0,45.0,,
13378.478,89.12,28.36,45.0,45.0,,
13378.478,89.12,28.36,45.0,45.0,,
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.628,89.91,28.57,45.0,45.0,26.18,26.12
13378.778,90.49,28.78,45.0,45.0,,
13378.778,90.49,28.78,45.0,45.0,,
13378.778,90.49,28.78,45.0,45.0,,
13378.778,90.49,28.78,45.0,45.0,,
13378.928,91.09,28.98,45.0,45.0,,
13378.928,91.09,28.98,45.0,45.0,,
13378.928,91.09,28.98,45.0,45.0,,
13378.928,91.09,28.98,45.0,45.0,,
13379.078,91.86,29.21,45.0,45.0,,
13379.078,91.86,29.21,45.0,45.0,,
13379.078,91.86,29.21,45.0,45.0,,
13379.078,91.86,29.21,45.0,45.0,,
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.228,92.43,29.42,45.0,45.0,27.38,27.67
13379.378,92.98,29.63,45.0,45.0,,
13379.378,92.98,29.63,45.0,45.0,,
13379.378,92.98,29.63,45.0,45.0,,
13379.378,92.98,29.63,45.0,45.0,,
13379.528,93.7,29.86,45.0,45.0,,
13379.528,93.7,29.86,45.0,45.0,,
13379.528,93.7,29.86,45.0,45.0,,
13379.528,93.7,29.86,45.0,45.0,,
13379.678,94.26,30.08,45.0,45.0,,
13379.678,94.26,30.08,45.0,45.0,,
13379.678,94.26,30.08,45.0,45.0,,
13379.678,94.26,30.08,45.0,45.0,,
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.828,94.77,30.3,45.0,45.0,28.61,28.75
13379.978,95.41,30.53,45.0,45.0,,
13379.978,95.41,30.53,45.0,45.0,,
13379.978,95.41,30.53,45.0,45.0,,
13379.978,95.41,30.53,45.0,45.0,,
13380.128,95.93,30.75,45.0,45.0,,
13380.128,95.93,30.75,45.0,45.0,,
13380.128,95.93,30.75,45.0,45.0,,
13380.128,95.93,30.75,45.0,45.0,,
13380.278,96.42,30.97,45.0,45.0,,
13380.278,96.42,30.97,45.0,45.0,,
13380.278,96.42,30.97,45.0,45.0,,
13380.278,96.42,30.97,45.0,45.0,,
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.428,97.07,31.21,45.0,45.0,29.21,29.29
13380.578,97.53,31.44,45.0,45.0,,
13380.578,97.53,31.44,45.0,45.0,,
13380.578,97.53,31.44,45.0,45.0,,
13380.578,97.53,31.44,45.0,45.0,,
13380.728,98.0,31.66,45.0,45.0,,
13380.728,98.0,31.66,45.0,45.0,,
13380.728,98.0,31.66,45.0,45.0,,
13380.728,98.0,31.66,45.0,45.0,,
13380.878,98.56,31.9,45.0,45.0,,
13380.878,98.56,31.9,45.0,45.0,,
13380.878,98.56,31.9,45.0,45.0,,
13380.878,98.56,31.9,45.0,45.0,,
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.028,99.01,32.13,45.0,45.0,29.91,29.71
13381.178,99.46,32.36,45.0,45.0,,
13381.178,99.46,32.36,45.0,45.0,,
13381.178,99.46,32.36,45.0,45.0,,
13381.178,99.46,32.36,45.0,45.0,,
13381.328,100.07,32.61,45.0,45.0,,
13381.328,100.07,32.61,45.0,45.0,,
13381.328,100.07,32.61,45.0,45.0,,
13381.328,100.07,32.61,45.0,45.0,,
13381.478,100.47,32.84,45.0,45.0,,
13381.478,100.47,32.84,45.0,45.0,,
13381.478,100.47,32.84,45.0,45.0,,
13381.478,100.47,32.84,45.0,45.0,,
13381.628,100.88,33.07,45.0,45.0,,
13381.628,100.88,33.07,45.0,45.0,,
13381.628,100.88,33.07,45.0,45.0,,
13381.628,100.88,33.07,45.0,45.0,,
13381.753,,,,,31.03,30.5
13381.753,,,,,31.03,30.5
13381.778,101.44,33.32,45.0,45.0,,
13381.778,101.44,33.32,45.0,45.0,,
13381.778,101.44,33.32,45.0,45.0,,
13381.778,101.44,33.32,45.0,45.0,,
13381.928,101.86,33.56,45.0,45.0,,
13381.928,101.86,33.56,45.0,45.0,,
13381.928,101.86,33.56,45.0,45.0,,
13381.928,101.86,33.56,45.0,45.0,,
13382.078,102.26,33.79,45.0,45.0,,
13382.078,102.26,33.79,45.0,45.0,,
13382.078,102.26,33.79,45.0,45.0,,
13382.078,102.26,33.79,45.0,45.0,,
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.228,102.77,34.04,45.0,45.0,31.92,31.11
13382.378,103.13,34.27,45.0,45.0,,
13382.378,103.13,34.27,45.0,45.0,,
13382.378,103.13,34.27,45.0,45.0,,
13382.378,103.13,34.27,45.0,45.0,,
13382.528,103.52,34.51,45.0,45.0,,
13382.528,103.52,34.51,45.0,45.0,,
13382.528,103.52,34.51,45.0,45.0,,
13382.528,103.52,34.51,45.0,45.0,,
13382.679,104.04,34.77,45.0,45.0,,
13382.679,104.04,34.77,45.0,45.0,,
13382.679,104.04,34.77,45.0,45.0,,
13382.679,104.04,34.77,45.0,45.0,,
13382.829,104.38,35.01,45.0,45.0,,
13382.829,104.38,35.01,45.0,45.0,,
13382.829,104.38,35.01,45.0,45.0,,
13382.829,104.38,35.01,45.0,45.0,,
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13382.979,104.72,35.24,45.0,45.0,32.65,31.46
13383.129,105.23,35.5,45.0,45.0,,
13383.129,105.23,35.5,45.0,45.0,,
13383.129,105.23,35.5,45.0,45.0,,
13383.129,105.23,35.5,45.0,45.0,,
13383.279,105.55,35.74,45.0,45.0,,
13383.279,105.55,35.74,45.0,45.0,,
13383.279,105.55,35.74,45.0,45.0,,
13383.279,105.55,35.74,45.0,45.0,,
13383.429,105.89,35.98,45.0,45.0,,
13383.429,105.89,35.98,45.0,45.0,,
13383.429,105.89,35.98,45.0,45.0,,
13383.429,105.89,35.98,45.0,45.0,,
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.58,106.39,36.25,45.0,45.0,32.79,32.77
13383.73,106.7,36.48,45.0,45.0,,
13383.73,106.7,36.48,45.0,45.0,,
13383.73,106.7,36.48,45.0,45.0,,
13383.73,106.7,36.48,45.0,45.0,,
13383.88,106.99,36.72,45.0,45.0,,
13383.88,106.99,36.72,45.0,45.0,,
13383.88,106.99,36.72,45.0,45.0,,
13383.88,106.99,36.72,45.0,45.0,,
13384.03,107.46,36.98,45.0,45.0,,
13384.03,107.46,36.98,45.0,45.0,,
13384.03,107.46,36.98,45.0,45.0,,
13384.03,107.46,36.98,45.0,45.0,,
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.18,107.78,37.23,45.0,45.0,33.43,33.86
13384.33,108.07,37.47,45.0,45.0,,
13384.33,108.07,37.47,45.0,45.0,,
13384.33,108.07,37.47,45.0,45.0,,
13384.33,108.07,37.47,45.0,45.0,,
13384.48,108.5,37.73,45.0,45.0,,
13384.48,108.5,37.73,45.0,45.0,,
13384.48,108.5,37.73,45.0,45.0,,
13384.48,108.5,37.73,45.0,45.0,,
13384.63,108.81,37.97,45.0,45.0,,
13384.63,108.81,37.97,45.0,45.0,,
13384.63,108.81,37.97,45.0,45.0,,
13384.63,108.81,37.97,45.0,45.0,,
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.779,109.1,38.19,45.0,45.0,35.08,34.53
13384.929,109.49,38.41,45.0,45.0,,
13384.929,109.49,38.41,45.0,45.0,,
13384.929,109.49,38.41,45.0,45.0,,
13384.929,109.49,38.41,45.0,45.0,,
13385.08,109.77,38.63,45.0,45.0,,
13385.08,109.77,38.63,45.0,45.0,,
13385.08,109.77,38.63,45.0,45.0,,
13385.08,109.77,38.63,45.0,45.0,,
13385.23,110.05,38.86,45.0,45.0,,
13385.23,110.05,38.86,45.0,45.0,,
13385.23,110.05,38.86,45.0,45.0,,
13385.23,110.05,38.86,45.0,45.0,,
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.38,110.42,39.08,45.0,45.0,36.1,35.09
13385.529,110.72,39.3,45.0,45.0,,
13385.529,110.72,39.3,45.0,45.0,,
13385.529,110.72,39.3,45.0,45.0,,
13385.529,110.72,39.3,45.0,45.0,,
13385.679,111.02,39.52,45.0,45.0,,
13385.679,111.02,39.52,45.0,45.0,,
13385.679,111.02,39.52,45.0,45.0,,
13385.679,111.02,39.52,45.0,45.0,,
13385.829,111.35,39.74,45.0,45.0,,
13385.829,111.35,39.74,45.0,45.0,,
13385.829,111.35,39.74,45.0,45.0,,
13385.829,111.35,39.74,45.0,45.0,,
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13385.979,111.62,39.97,45.0,45.0,37.91,36.38
13386.129,111.87,40.19,45.0,45.0,,
13386.129,111.87,40.19,45.0,45.0,,
13386.129,111.87,40.19,45.0,45.0,,
13386.129,111.87,40.19,45.0,45.0,,
13386.279,112.18,40.41,45.0,45.0,,
13386.279,112.18,40.41,45.0,45.0,,
13386.279,112.18,40.41,45.0,45.0,,
13386.279,112.18,40.41,45.0,45.0,,
13386.429,112.41,40.64,45.0,45.0,,
13386.429,112.41,40.64,45.0,45.0,,
13386.429,112.41,40.64,45.0,45.0,,
13386.429,112.41,40.64,45.0,45.0,,
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.579,112.57,40.86,45.0,45.0,38.75,37.1
13386.729,112.75,41.08,45.0,45.0,,
13386.729,112.75,41.08,45.0,45.0,,
13386.729,112.75,41.08,45.0,45.0,,
13386.729,112.75,41.08,45.0,45.0,,
13386.879,112.96,41.31,45.0,45.0,,
13386.879,112.96,41.31,45.0,45.0,,
13386.879,112.96,41.31,45.0,45.0,,
13386.879,112.96,41.31,45.0,45.0,,
13387.029,113.08,41.53,45.0,45.0,,
13387.029,113.08,41.53,45.0,45.0,,
13387.029,113.08,41.53,45.0,45.0,,
13387.029,113.08,41.53,45.0,45.0,,
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.179,113.19,41.75,45.0,45.0,40.14,38.45
13387.329,113.34,41.98,45.0,45.0,,
13387.329,113.34,41.98,45.0,45.0,,
13387.329,113.34,41.98,45.0,45.0,,
13387.329,113.34,41.98,45.0,45.0,,
13387.479,113.36,42.2,45.0,45.0,,
13387.479,113.36,42.2,45.0,45.0,,
13387.479,113.36,42.2,45.0,45.0,,
13387.479,113.36,42.2,45.0,45.0,,
13387.629,113.17,42.42,45.0,45.0,,
13387.629,113.17,42.42,45.0,45.0,,
13387.629,113.17,42.42,45.0,45.0,,
13387.629,113.17,42.42,45.0,45.0,,
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.779,112.54,42.64,45.0,45.0,40.65,39.08
13387.929,111.77,42.85,45.0,45.0,,
13387.929,111.77,42.85,45.0,45.0,,
13387.929,111.77,42.85,45.0,45.0,,
13387.929,111.77,42.85,45.0,45.0,,
13388.079,110.76,43.06,45.0,45.0,,
