timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2
11203.094,81.2,26.05,45.0,45.0,,
11203.094,81.2,26.05,45.0,45.0,,
11203.094,81.2,26.05,45.0,45.0,,
11203.094,81.2,26.05,45.0,45.0,,
11203.244,82.11,26.23,45.0,45.0,,
11203.244,82.11,26.23,45.0,45.0,,
11203.244,82.11,26.23,45.0,45.0,,
11203.244,82.11,26.23,45.0,45.0,,
11203.394,82.77,26.4,45.0,45.0,,
11203.394,82.77,26.4,45.0,45.0,,
11203.394,82.77,26.4,45.0,45.0,,
11203.394,82.77,26.4,45.0,45.0,,
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.544,83.44,26.58,45.0,45.0,24.41,27.68
11203.694,84.28,26.76,45.0,45.0,,
11203.694,84.28,26.76,45.0,45.0,,
11203.694,84.28,26.76,45.0,45.0,,
11203.694,84.28,26.76,45.0,45.0,,
11203.844,84.89,26.94,45.0,45.0,,
11203.844,84.89,26.94,45.0,45.0,,
11203.844,84.89,26.94,45.0,45.0,,
11203.844,84.89,26.94,45.0,45.0,,
11203.994,85.52,27.12,45.0,45.0,,
11203.994,85.52,27.12,45.0,45.0,,
11203.994,85.52,27.12,45.0,45.0,,
11203.994,85.52,27.12,45.0,45.0,,
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.144,86.31,27.32,45.0,45.0,25.69,28.55
11204.294,86.92,27.51,45.0,45.0,,
11204.294,86.92,27.51,45.0,45.0,,
11204.294,86.92,27.51,45.0,45.0,,
11204.294,86.92,27.51,45.0,45.0,,
11204.444,87.47,27.69,45.0,45.0,,
11204.444,87.47,27.69,45.0,45.0,,
11204.444,87.47,27.69,45.0,45.0,,
11204.444,87.47,27.69,45.0,45.0,,
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.594,88.23,27.9,45.0,45.0,26.38,30.81
11204.744,88.77,28.09,45.0,45.0,,
11204.744,88.77,28.09,45.0,45.0,,
11204.744,88.77,28.09,45.0,45.0,,
11204.744,88.77,28.09,45.0,45.0,,
11204.894,89.3,28.28,45.0,45.0,,
11204.894,89.3,28.28,45.0,45.0,,
11204.894,89.3,28.28,45.0,45.0,,
11204.894,89.3,28.28,45.0,45.0,,
11205.044,90.05,28.5,45.0,45.0,,
11205.044,90.05,28.5,45.0,45.0,,
11205.044,90.05,28.5,45.0,45.0,,
11205.044,90.05,28.5,45.0,45.0,,
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.194,90.56,28.69,45.0,45.0,28.53,31.92
11205.344,91.09,28.89,45.0,45.0,,
11205.344,91.09,28.89,45.0,45.0,,
11205.344,91.09,28.89,45.0,45.0,,
11205.344,91.09,28.89,45.0,45.0,,
11205.494,91.77,29.11,45.0,45.0,,
11205.494,91.77,29.11,45.0,45.0,,
11205.494,91.77,29.11,45.0,45.0,,
11205.494,91.77,29.11,45.0,45.0,,
11205.644,92.26,29.31,45.0,45.0,,
11205.644,92.26,29.31,45.0,45.0,,
11205.644,92.26,29.31,45.0,45.0,,
11205.644,92.26,29.31,45.0,45.0,,
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.794,92.73,29.52,45.0,45.0,29.53,33.72
11205.944,93.35,29.74,45.0,45.0,,
11205.944,93.35,29.74,45.0,45.0,,
11205.944,93.35,29.74,45.0,45.0,,
11205.944,93.35,29.74,45.0,45.0,,
11206.094,93.81,29.95,45.0,45.0,,
11206.094,93.81,29.95,45.0,45.0,,
11206.094,93.81,29.95,45.0,45.0,,
11206.094,93.81,29.95,45.0,45.0,,
11206.244,94.28,30.16,45.0,45.0,,
11206.244,94.28,30.16,45.0,45.0,,
11206.244,94.28,30.16,45.0,45.0,,
11206.244,94.28,30.16,45.0,45.0,,
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.394,94.89,30.38,45.0,45.0,31.69,35.66
11206.544,95.33,30.59,45.0,45.0,,
11206.544,95.33,30.59,45.0,45.0,,
11206.544,95.33,30.59,45.0,45.0,,
11206.544,95.33,30.59,45.0,45.0,,
11206.694,95.75,30.81,45.0,45.0,,
11206.694,95.75,30.81,45.0,45.0,,
11206.694,95.75,30.81,45.0,45.0,,
11206.694,95.75,30.81,45.0,45.0,,
11206.844,96.31,31.03,45.0,45.0,,
11206.844,96.31,31.03,45.0,45.0,,
11206.844,96.31,31.03,45.0,45.0,,
11206.844,96.31,31.03,45.0,45.0,,
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11206.994,96.71,31.25,45.0,45.0,33.51,36.61
11207.144,97.13,31.46,45.0,45.0,,
11207.144,97.13,31.46,45.0,45.0,,
11207.144,97.13,31.46,45.0,45.0,,
11207.144,97.13,31.46,45.0,45.0,,
11207.294,97.64,31.69,45.0,45.0,,
11207.294,97.64,31.69,45.0,45.0,,
11207.294,97.64,31.69,45.0,45.0,,
11207.294,97.64,31.69,45.0,45.0,,
11207.444,98.0,31.91,45.0,45.0,,
11207.444,98.0,31.91,45.0,45.0,,
11207.444,98.0,31.91,45.0,45.0,,
11207.444,98.0,31.91,45.0,45.0,,
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.594,98.41,32.13,45.0,45.0,34.4,37.31
11207.744,98.89,32.36,45.0,45.0,,
11207.744,98.89,32.36,45.0,45.0,,
11207.744,98.89,32.36,45.0,45.0,,
11207.744,98.89,32.36,45.0,45.0,,
11207.894,99.25,32.58,45.0,45.0,,
11207.894,99.25,32.58,45.0,45.0,,
11207.894,99.25,32.58,45.0,45.0,,
11207.894,99.25,32.58,45.0,45.0,,
11208.044,99.64,32.8,45.0,45.0,,
11208.044,99.64,32.8,45.0,45.0,,
11208.044,99.64,32.8,45.0,45.0,,
11208.044,99.64,32.8,45.0,45.0,,
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.194,100.11,33.04,45.0,45.0,35.31,38.09
11208.344,100.46,33.26,45.0,45.0,,
11208.344,100.46,33.26,45.0,45.0,,
11208.344,100.46,33.26,45.0,45.0,,
11208.344,100.46,33.26,45.0,45.0,,
11208.494,100.81,33.48,45.0,45.0,,
11208.494,100.81,33.48,45.0,45.0,,
11208.494,100.81,33.48,45.0,45.0,,
11208.494,100.81,33.48,45.0,45.0,,
11208.644,101.27,33.72,45.0,45.0,,
11208.644,101.27,33.72,45.0,45.0,,
11208.644,101.27,33.72,45.0,45.0,,
11208.644,101.27,33.72,45.0,45.0,,
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.794,101.63,33.95,45.0,45.0,37.05,39.87
11208.944,101.96,34.18,45.0,45.0,,
11208.944,101.96,34.18,45.0,45.0,,
11208.944,101.96,34.18,45.0,45.0,,
11208.944,101.96,34.18,45.0,45.0,,
11209.094,102.39,34.42,45.0,45.0,,
11209.094,102.39,34.42,45.0,45.0,,
11209.094,102.39,34.42,45.0,45.0,,
11209.094,102.39,34.42,45.0,45.0,,
11209.244,102.73,34.65,45.0,45.0,,
11209.244,102.73,34.65,45.0,45.0,,
11209.244,102.73,34.65,45.0,45.0,,
11209.244,102.73,34.65,45.0,45.0,,
11209.394,103.04,34.87,45.0,45.0,,
11209.394,103.04,34.87,45.0,45.0,,
11209.394,103.04,34.87,45.0,45.0,,
11209.394,103.04,34.87,45.0,45.0,,
11209.457,,,,,37.91,40.69
11209.457,,,,,37.91,40.69
11209.545,103.45,35.11,45.0,45.0,,
11209.545,103.45,35.11,45.0,45.0,,
11209.545,103.45,35.11,45.0,45.0,,
11209.545,103.45,35.11,45.0,45.0,,
11209.695,103.79,35.35,45.0,45.0,,
11209.695,103.79,35.35,45.0,45.0,,
11209.695,103.79,35.35,45.0,45.0,,
11209.695,103.79,35.35,45.0,45.0,,
11209.845,104.09,35.57,45.0,45.0,,
11209.845,104.09,35.57,45.0,45.0,,
11209.845,104.09,35.57,45.0,45.0,,
11209.845,104.09,35.57,45.0,45.0,,
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11209.995,104.47,35.81,45.0,45.0,39.56,42.21
11210.145,104.79,36.05,45.0,45.0,,
11210.145,104.79,36.05,45.0,45.0,,
11210.145,104.79,36.05,45.0,45.0,,
11210.145,104.79,36.05,45.0,45.0,,
11210.295,105.06,36.27,45.0,45.0,,
11210.295,105.06,36.27,45.0,45.0,,
11210.295,105.06,36.27,45.0,45.0,,
11210.295,105.06,36.27,45.0,45.0,,
11210.445,105.45,36.52,45.0,45.0,,
11210.445,105.45,36.52,45.0,45.0,,
11210.445,105.45,36.52,45.0,45.0,,
11210.445,105.45,36.52,45.0,45.0,,
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.595,105.72,36.75,45.0,45.0,40.29,42.85
11210.745,106.03,36.98,45.0,45.0,,
11210.745,106.03,36.98,45.0,45.0,,
11210.745,106.03,36.98,45.0,45.0,,
11210.745,106.03,36.98,45.0,45.0,,
11210.895,106.43,37.24,45.0,45.0,,
11210.895,106.43,37.24,45.0,45.0,,
11210.895,106.43,37.24,45.0,45.0,,
11210.895,106.43,37.24,45.0,45.0,,
11211.045,106.67,37.46,45.0,45.0,,
11211.045,106.67,37.46,45.0,45.0,,
11211.045,106.67,37.46,45.0,45.0,,
11211.045,106.67,37.46,45.0,45.0,,
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.195,106.92,37.69,45.0,45.0,42.05,44.26
11211.345,107.27,37.94,45.0,45.0,,
11211.345,107.27,37.94,45.0,45.0,,
11211.345,107.27,37.94,45.0,45.0,,
11211.345,107.27,37.94,45.0,45.0,,
11211.495,107.53,38.16,45.0,45.0,,
11211.495,107.53,38.16,45.0,45.0,,
11211.495,107.53,38.16,45.0,45.0,,
11211.495,107.53,38.16,45.0,45.0,,
11211.644,107.79,38.37,45.0,45.0,,
11211.644,107.79,38.37,45.0,45.0,,
11211.644,107.79,38.37,45.0,45.0,,
11211.644,107.79,38.37,45.0,45.0,,
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.795,108.16,38.59,45.0,45.0,42.78,44.95
11211.945,108.42,38.8,45.0,45.0,,
11211.945,108.42,38.8,45.0,45.0,,
11211.945,108.42,38.8,45.0,45.0,,
11211.945,108.42,38.8,45.0,45.0,,
11212.095,108.66,39.02,45.0,45.0,,
11212.095,108.66,39.02,45.0,45.0,,
11212.095,108.66,39.02,45.0,45.0,,
11212.095,108.66,39.02,45.0,45.0,,
11212.245,108.97,39.23,45.0,45.0,,
11212.245,108.97,39.23,45.0,45.0,,
11212.245,108.97,39.23,45.0,45.0,,
11212.245,108.97,39.23,45.0,45.0,,
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.395,109.21,39.45,45.0,45.0,44.29,46.1
11212.545,109.44,39.67,45.0,45.0,,
11212.545,109.44,39.67,45.0,45.0,,
11212.545,109.44,39.67,45.0,45.0,,
11212.545,109.44,39.67,45.0,45.0,,
11212.695,109.76,39.88,45.0,45.0,,
11212.695,109.76,39.88,45.0,45.0,,
11212.695,109.76,39.88,45.0,45.0,,
11212.695,109.76,39.88,45.0,45.0,,
11212.854,110.01,40.1,45.0,45.0,,
11212.854,110.01,40.1,45.0,45.0,,
11212.854,110.01,40.1,45.0,45.0,,
11212.854,110.01,40.1,45.0,45.0,,
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11212.994,110.25,40.31,45.0,45.0,45.03,46.61
11213.144,110.5,40.53,45.0,45.0,,
11213.144,110.5,40.53,45.0,45.0,,
11213.144,110.5,40.53,45.0,45.0,,
11213.144,110.5,40.53,45.0,45.0,,
11213.294,110.76,40.75,45.0,45.0,,
11213.294,110.76,40.75,45.0,45.0,,
11213.294,110.76,40.75,45.0,45.0,,
11213.294,110.76,40.75,45.0,45.0,,
11213.444,111.03,40.97,45.0,45.0,,
11213.444,111.03,40.97,45.0,45.0,,
11213.444,111.03,40.97,45.0,45.0,,
11213.444,111.03,40.97,45.0,45.0,,
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.594,111.24,41.18,45.0,45.0,46.45,47.74
11213.744,111.43,41.4,45.0,45.0,,
11213.744,111.43,41.4,45.0,45.0,,
11213.744,111.43,41.4,45.0,45.0,,
11213.744,111.43,41.4,45.0,45.0,,
11213.895,111.69,41.62,45.0,45.0,,
11213.895,111.69,41.62,45.0,45.0,,
11213.895,111.69,41.62,45.0,45.0,,
11213.895,111.69,41.62,45.0,45.0,,
11214.044,111.84,41.84,45.0,45.0,,
11214.044,111.84,41.84,45.0,45.0,,
11214.044,111.84,41.84,45.0,45.0,,
11214.044,111.84,41.84,45.0,45.0,,
11214.194,112.01,42.05,45.0,45.0,,
11214.194,112.01,42.05,45.0,45.0,,
11214.194,112.01,42.05,45.0,45.0,,
11214.194,112.01,42.05,45.0,45.0,,
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.344,112.0,42.27,45.0,45.0,48.06,48.83
11214.494,111.69,42.48,45.0,45.0,,
11214.494,111.69,42.48,45.0,45.0,,
11214.494,111.69,42.48,45.0,45.0,,
11214.494,111.69,42.48,45.0,45.0,,
11214.644,111.13,42.7,45.0,45.0,,
11214.644,111.13,42.7,45.0,45.0,,
11214.644,111.13,42.7,45.0,45.0,,
11214.644,111.13,42.7,45.0,45.0,,
11214.795,109.96,42.91,45.0,45.0,,
