(8625944) systemRequestStateChange: System State Transition WARNING -> ERROR
(8625944) blePeriphNotifySubscription: ENTER NOTIFY
(8625947) systemRequestStateChange: Notify exit state change
***PCR ON***
[91]PCR TEC set to 50°C
(8631203) _setPcrTecTempC: TEC Set Temp 50.000000
(8631204) _resetThermalControlState: RESET Peltier 1 control state
(8631208) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(8631215) _setThermalControlState: thermalControl-1: changing state 3->1
(8631222) tecCurvePredictorSetHoldPower: holdPower is NaN
(8631228) thermalControlSetEnable: Enabling Peltier 1
(8631251) TC: TC-1 = 22.24, modeled = 21.48, target = 50.00, heatSink = -86.28, output = 50.0, timeout = 0, exptTempC = 50.00, TecRate = 0.191
(8641629) TC: TC-1 = 86.55, modeled = 68.43, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 10300, exptTempC = 50.00, TecRate = 3.179
(8641786) TC: TC-1 = 86.77, modeled = 68.90, target = 50.00, heatSink = -86.55, output = -100.0, timeout = 10450, exptTempC = 50.00, TecRate = 2.996
(8641931) TC: TC-1 = 87.09, modeled = 69.35, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 10600, exptTempC = 50.00, TecRate = 3.008
(8642082) TC: TC-1 = 87.41, modeled = 69.80, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 10750, exptTempC = 50.00, TecRate = 2.966
(8642232) TC: TC-1 = 87.69, modeled = 70.24, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 10900, exptTempC = 50.00, TecRate = 2.904
(8642382) TC: TC-1 = 87.98, modeled = 70.67, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 11050, exptTempC = 50.00, TecRate = 2.868
(8642537) TC: TC-1 = 88.27, modeled = 71.09, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 11200, exptTempC = 50.00, TecRate = 2.823
(8642683) TC: TC-1 = 88.45, modeled = 71.50, target = 50.00, heatSink = -86.32, output = -100.0, timeout = 11350, exptTempC = 50.00, TecRate = 2.719
(8642834) TC: TC-1 = 88.72, modeled = 71.91, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 11500, exptTempC = 50.00, TecRate = 2.686
(8642984) TC: TC-1 = 88.96, modeled = 72.31, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 11650, exptTempC = 50.00, TecRate = 2.627
(8643134) TC: TC-1 = 89.19, modeled = 72.70, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 11800, exptTempC = 50.00, TecRate = 2.589
(8643286) TC: TC-1 = 89.42, modeled = 73.08, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 11950, exptTempC = 50.00, TecRate = 2.546
(8643436) TC: TC-1 = 89.57, modeled = 73.45, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 12100, exptTempC = 50.00, TecRate = 2.415
(8643585) TC: TC-1 = 89.79, modeled = 73.82, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 12250, exptTempC = 50.00, TecRate = 2.416
(8643735) TC: TC-1 = 90.00, modeled = 74.18, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 12400, exptTempC = 50.00, TecRate = 2.379
(8643885) TC: TC-1 = 90.21, modeled = 74.53, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 12550, exptTempC = 50.00, TecRate = 2.354
(8644034) TC: TC-1 = 90.42, modeled = 74.88, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 12700, exptTempC = 50.00, TecRate = 2.321
(8644191) TC: TC-1 = 90.60, modeled = 75.22, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 12850, exptTempC = 50.00, TecRate = 2.276
(8644343) TC: TC-1 = 90.71, modeled = 75.55, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 13000, exptTempC = 50.00, TecRate = 2.186
(8644486) TC: TC-1 = 90.90, modeled = 75.88, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 13150, exptTempC = 50.00, TecRate = 2.168
(8644637) TC: TC-1 = 91.09, modeled = 76.20, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 13300, exptTempC = 50.00, TecRate = 2.156
(8644786) TC: TC-1 = 91.28, modeled = 76.52, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 13450, exptTempC = 50.00, TecRate = 2.129
(8644937) TC: TC-1 = 91.43, modeled = 76.84, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 13600, exptTempC = 50.00, TecRate = 2.082
(8645092) TC: TC-1 = 91.59, modeled = 77.15, target = 50.00, heatSink = -86.75, output = -100.0, timeout = 13750, exptTempC = 50.00, TecRate = 2.058
(8645238) TC: TC-1 = 91.70, modeled = 77.45, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 13900, exptTempC = 50.00, TecRate = 1.992
(8645388) TC: TC-1 = 91.87, modeled = 77.75, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 14050, exptTempC = 50.00, TecRate = 1.979
(8645538) TC: TC-1 = 92.01, modeled = 78.04, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 14200, exptTempC = 50.00, TecRate = 1.935
(8645688) TC: TC-1 = 92.15, modeled = 78.33, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 14350, exptTempC = 50.00, TecRate = 1.906
(8645838) TC: TC-1 = 92.29, modeled = 78.61, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 14500, exptTempC = 50.00, TecRate = 1.875
(8645997) TC: TC-1 = 92.43, modeled = 78.89, target = 50.00, heatSink = -86.59, output = -100.0, timeout = 14650, exptTempC = 50.00, TecRate = 1.856
(8646144) TC: TC-1 = 92.53, modeled = 79.16, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 14800, exptTempC = 50.00, TecRate = 1.804
(8646293) TC: TC-1 = 92.66, modeled = 79.43, target = 50.00, heatSink = -86.36, output = -100.0, timeout = 14950, exptTempC = 50.00, TecRate = 1.778
(8646444) TC: TC-1 = 92.79, modeled = 79.69, target = 50.00, heatSink = -86.48, output = -100.0, timeout = 15100, exptTempC = 50.00, TecRate = 1.757
(8646593) TC: TC-1 = 92.91, modeled = 79.95, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 15250, exptTempC = 50.00, TecRate = 1.730
(8646747) TC: TC-1 = 93.03, modeled = 80.21, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 15400, exptTempC = 50.00, TecRate = 1.703
(8646895) TC: TC-1 = 93.11, modeled = 80.46, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 15550, exptTempC = 50.00, TecRate = 1.636
(8647046) TC: TC-1 = 93.23, modeled = 80.71, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 15700, exptTempC = 50.00, TecRate = 1.640
(8647195) TC: TC-1 = 93.33, modeled = 80.95, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 15850, exptTempC = 50.00, TecRate = 1.612
(8647346) TC: TC-1 = 93.45, modeled = 81.19, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 16000, exptTempC = 50.00, TecRate = 1.597
(8647496) TC: TC-1 = 93.55, modeled = 81.43, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 16150, exptTempC = 50.00, TecRate = 1.573
(8647652) TC: TC-1 = 93.67, modeled = 81.66, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 16300, exptTempC = 50.00, TecRate = 1.558
(8647797) TC: TC-1 = 93.74, modeled = 81.89, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 16450, exptTempC = 50.00, TecRate = 1.514
(8647948) TC: TC-1 = 93.85, modeled = 82.12, target = 50.00, heatSink = -86.09, output = -100.0, timeout = 16600, exptTempC = 50.00, TecRate = 1.506
(8648098) TC: TC-1 = 93.94, modeled = 82.34, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 16750, exptTempC = 50.00, TecRate = 1.472
(8648248) TC: TC-1 = 94.03, modeled = 82.56, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 16900, exptTempC = 50.00, TecRate = 1.457
(8648401) TC: TC-1 = 94.13, modeled = 82.78, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 17050, exptTempC = 50.00, TecRate = 1.440
(8648557) TC: TC-1 = 94.19, modeled = 82.99, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 17200, exptTempC = 50.00, TecRate = 1.384
(8648700) TC: TC-1 = 94.29, modeled = 83.20, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 17350, exptTempC = 50.00, TecRate = 1.389
(8648851) TC: TC-1 = 94.39, modeled = 83.40, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 17500, exptTempC = 50.00, TecRate = 1.379
(8649000) TC: TC-1 = 94.47, modeled = 83.61, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 17650, exptTempC = 50.00, TecRate = 1.354
(8649151) TC: TC-1 = 94.55, modeled = 83.81, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 17800, exptTempC = 50.00, TecRate = 1.333
(8649305) TC: TC-1 = 94.64, modeled = 84.01, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 17950, exptTempC = 50.00, TecRate = 1.322
(8649457) TC: TC-1 = 94.70, modeled = 84.20, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 18100, exptTempC = 50.00, TecRate = 1.289
(8649601) TC: TC-1 = 94.79, modeled = 84.39, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 18250, exptTempC = 50.00, TecRate = 1.275
(8649752) TC: TC-1 = 94.87, modeled = 84.58, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 18400, exptTempC = 50.00, TecRate = 1.257
(8649901) TC: TC-1 = 94.94, modeled = 84.77, target = 50.00, heatSink = -86.59, output = -100.0, timeout = 18550, exptTempC = 50.00, TecRate = 1.235
(8650052) TC: TC-1 = 95.02, modeled = 84.96, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 18700, exptTempC = 50.00, TecRate = 1.222
(8650207) TC: TC-1 = 95.09, modeled = 85.14, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 18850, exptTempC = 50.00, TecRate = 1.206
(8650353) TC: TC-1 = 95.15, modeled = 85.31, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 19000, exptTempC = 50.00, TecRate = 1.181
(8650503) TC: TC-1 = 95.22, modeled = 85.49, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 19150, exptTempC = 50.00, TecRate = 1.167
(8650654) TC: TC-1 = 95.28, modeled = 85.66, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 19300, exptTempC = 50.00, TecRate = 1.145
(8650803) TC: TC-1 = 95.36, modeled = 85.83, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 19450, exptTempC = 50.00, TecRate = 1.137
(8650957) TC: TC-1 = 95.43, modeled = 86.00, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 19600, exptTempC = 50.00, TecRate = 1.124
(8651106) TC: TC-1 = 95.47, modeled = 86.17, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 19750, exptTempC = 50.00, TecRate = 1.082
(8651255) TC: TC-1 = 95.54, modeled = 86.33, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 19900, exptTempC = 50.00, TecRate = 1.076
(8651407) TC: TC-1 = 95.59, modeled = 86.49, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 20050, exptTempC = 50.00, TecRate = 1.058
(8651555) TC: TC-1 = 95.66, modeled = 86.65, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 20200, exptTempC = 50.00, TecRate = 1.058
(8651706) TC: TC-1 = 95.73, modeled = 86.81, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 20350, exptTempC = 50.00, TecRate = 1.048
(8651861) TC: TC-1 = 95.80, modeled = 86.96, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 20500, exptTempC = 50.00, TecRate = 1.037
(8652007) TC: TC-1 = 95.84, modeled = 87.12, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 20650, exptTempC = 50.00, TecRate = 1.004
(8652157) TC: TC-1 = 95.90, modeled = 87.26, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 20800, exptTempC = 50.00, TecRate = 0.992
(8652308) TC: TC-1 = 95.96, modeled = 87.41, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 20950, exptTempC = 50.00, TecRate = 0.986
(8652458) TC: TC-1 = 96.02, modeled = 87.56, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 21100, exptTempC = 50.00, TecRate = 0.976
(8652610) TC: TC-1 = 96.08, modeled = 87.71, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 21250, exptTempC = 50.00, TecRate = 0.971
(8652760) TC: TC-1 = 96.12, modeled = 87.85, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 21400, exptTempC = 50.00, TecRate = 0.938
(8652910) TC: TC-1 = 96.18, modeled = 87.99, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 21550, exptTempC = 50.00, TecRate = 0.932
(8653059) TC: TC-1 = 96.23, modeled = 88.13, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 21700, exptTempC = 50.00, TecRate = 0.917
(8653210) TC: TC-1 = 96.28, modeled = 88.26, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 21850, exptTempC = 50.00, TecRate = 0.906
(8653360) TC: TC-1 = 96.33, modeled = 88.40, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 22000, exptTempC = 50.00, TecRate = 0.893
(8653516) TC: TC-1 = 96.38, modeled = 88.53, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 22150, exptTempC = 50.00, TecRate = 0.886
(8653661) TC: TC-1 = 96.42, modeled = 88.66, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 22300, exptTempC = 50.00, TecRate = 0.862
(8653811) TC: TC-1 = 96.46, modeled = 88.79, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 22450, exptTempC = 50.00, TecRate = 0.848
(8653961) TC: TC-1 = 96.52, modeled = 88.91, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 22600, exptTempC = 50.00, TecRate = 0.847
(8654111) TC: TC-1 = 96.58, modeled = 89.04, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 22750, exptTempC = 50.00, TecRate = 0.842
(8654265) TC: TC-1 = 96.62, modeled = 89.17, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 22900, exptTempC = 50.00, TecRate = 0.825
(8654412) TC: TC-1 = 96.65, modeled = 89.29, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 23050, exptTempC = 50.00, TecRate = 0.802
(8654560) TC: TC-1 = 96.71, modeled = 89.41, target = 50.00, heatSink = -86.32, output = -100.0, timeout = 23200, exptTempC = 50.00, TecRate = 0.807
(8654711) TC: TC-1 = 96.75, modeled = 89.53, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 23350, exptTempC = 50.00, TecRate = 0.795
(8654860) TC: TC-1 = 96.80, modeled = 89.65, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 23500, exptTempC = 50.00, TecRate = 0.781
(8655014) TC: TC-1 = 96.85, modeled = 89.76, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 23650, exptTempC = 50.00, TecRate = 0.784
(8655163) TC: TC-1 = 96.89, modeled = 89.88, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 23800, exptTempC = 50.00, TecRate = 0.760
(8655313) TC: TC-1 = 96.93, modeled = 89.99, target = 50.00, heatSink = -86.40, output = -100.0, timeout = 23950, exptTempC = 50.00, TecRate = 0.747
(8655462) TC: TC-1 = 96.99, modeled = 90.11, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 24100, exptTempC = 50.00, TecRate = 0.753
(8655613) TC: TC-1 = 97.05, modeled = 90.22, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 24250, exptTempC = 50.00, TecRate = 0.756
