***PCR ON***
[87]PCR TEC set to 50°C
(8380347) _setPcrTecTempC: TEC Set Temp 50.000000
(8380348) _resetThermalControlState: RESET Peltier 1 control state
(8380352) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(8380359) _setThermalControlState: thermalControl-1: changing state 3->1
(8380366) tecCurvePredictorSetHoldPower: holdPower is NaN
(8380373) thermalControlSetEnable: Enabling Peltier 1
(8380416) TC: TC-1 = 22.12, modeled = 22.12, target = 50.00, heatSink = -85.75, output = 100.0, timeout = 50, exptTempC = 50.00, TecRate = 0.041
(8380568) TC: TC-1 = 22.13, modeled = 22.12, target = 50.00, heatSink = -85.67, output = 100.0, timeout = 200, exptTempC = 50.00, TecRate = 0.044
(8380718) TC: TC-1 = 22.13, modeled = 22.13, target = 50.00, heatSink = -85.93, output = 100.0, timeout = 350, exptTempC = 50.00, TecRate = 0.039
(8380867) TC: TC-1 = 22.13, modeled = 22.14, target = 50.00, heatSink = -85.68, output = 100.0, timeout = 500, exptTempC = 50.00, TecRate = 0.039
(8381018) TC: TC-1 = 22.14, modeled = 22.14, target = 50.00, heatSink = -85.57, output = 100.0, timeout = 650, exptTempC = 50.00, TecRate = 0.043
(8381167) TC: TC-1 = 22.16, modeled = 22.15, target = 50.00, heatSink = -85.32, output = 100.0, timeout = 800, exptTempC = 50.00, TecRate = 0.048
(8381318) TC: TC-1 = 22.18, modeled = 22.16, target = 50.00, heatSink = -85.89, output = 100.0, timeout = 950, exptTempC = 50.00, TecRate = 0.060
(8381468) TC: TC-1 = 22.21, modeled = 22.17, target = 50.00, heatSink = -85.78, output = 100.0, timeout = 1100, exptTempC = 50.00, TecRate = 0.076
(8381626) TC: TC-1 = 22.28, modeled = 22.18, target = 50.00, heatSink = -85.75, output = 100.0, timeout = 1250, exptTempC = 50.00, TecRate = 0.132
(8381778) TC: TC-1 = 22.55, modeled = 22.22, target = 50.00, heatSink = -85.82, output = 100.0, timeout = 1400, exptTempC = 50.00, TecRate = 0.360
(8381923) TC: TC-1 = 23.36, modeled = 22.33, target = 50.00, heatSink = -85.82, output = 100.0, timeout = 1550, exptTempC = 50.00, TecRate = 0.968
(8382072) TC: TC-1 = 24.88, modeled = 22.58, target = 50.00, heatSink = -85.25, output = 100.0, timeout = 1700, exptTempC = 50.00, TecRate = 2.080
(8382221) TC: TC-1 = 27.88, modeled = 23.09, target = 50.00, heatSink = -85.43, output = 100.0, timeout = 1850, exptTempC = 50.00, TecRate = 4.169
(8382372) TC: TC-1 = 31.96, modeled = 23.96, target = 50.00, heatSink = -85.57, output = 100.0, timeout = 2000, exptTempC = 50.00, TecRate = 6.608
(8382527) TC: TC-1 = 36.48, modeled = 25.18, target = 50.00, heatSink = -85.86, output = 100.0, timeout = 2150, exptTempC = 50.00, TecRate = 8.862
(8382673) TC: TC-1 = 39.59, modeled = 26.56, target = 50.00, heatSink = -85.97, output = 100.0, timeout = 2300, exptTempC = 50.00, TecRate = 9.682
(8382823) TC: TC-1 = 44.27, modeled = 28.20, target = 50.00, heatSink = -85.50, output = 100.0, timeout = 2450, exptTempC = 50.00, TecRate = 11.470
(8382974) TC: TC-1 = 48.58, modeled = 30.04, target = 50.00, heatSink = -85.57, output = 100.0, timeout = 2600, exptTempC = 50.00, TecRate = 12.643
(8383123) TC: TC-1 = 52.61, modeled = 32.01, target = 50.00, heatSink = -85.89, output = 100.0, timeout = 2750, exptTempC = 50.00, TecRate = 13.422
(8383277) TC: TC-1 = 56.34, modeled = 34.07, target = 50.00, heatSink = -85.78, output = 100.0, timeout = 2900, exptTempC = 50.00, TecRate = 13.816
(8383433) TC: TC-1 = 58.64, modeled = 36.09, target = 50.00, heatSink = -85.89, output = 100.0, timeout = 3050, exptTempC = 50.00, TecRate = 12.642
(8383576) TC: TC-1 = 62.14, modeled = 38.10, target = 50.00, heatSink = -85.75, output = 100.0, timeout = 3200, exptTempC = 50.00, TecRate = 13.493
(8383727) TC: TC-1 = 65.48, modeled = 40.14, target = 50.00, heatSink = -85.11, output = 100.0, timeout = 3350, exptTempC = 50.00, TecRate = 13.679
(8383882) TC: TC-1 = 68.57, modeled = 42.20, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 3500, exptTempC = 50.00, TecRate = 13.658
(8384033) TC: TC-1 = 71.42, modeled = 44.23, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 3600, exptTempC = 50.00, TecRate = 13.488
(8384189) TC: TC-1 = 74.05, modeled = 46.22, target = 50.00, heatSink = -85.72, output = -100.0, timeout = 3750, exptTempC = 50.00, TecRate = 13.204
(8384340) TC: TC-1 = 75.70, modeled = 48.09, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 3900, exptTempC = 50.00, TecRate = 12.279
(8384485) TC: TC-1 = 78.03, modeled = 49.91, target = 50.00, heatSink = -85.57, output = -100.0, timeout = 4050, exptTempC = 50.00, TecRate = 12.026
(8384635) TC: TC-1 = 80.12, modeled = 51.68, target = 50.00, heatSink = -85.25, output = -100.0, timeout = 4200, exptTempC = 50.00, TecRate = 11.653
(8384784) _thermalBrakeCheck: HEATING MAX RAMP: SWITCH to STEADY STATE - THERMAL BRAKE! model: 53.386223, threshold: 50.200001
(8384787) TC: TC-1 = 82.08, modeled = 53.39, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 4350, exptTempC = 50.00, TecRate = 11.266
(8384822) _setThermalControlState: thermalControl-1: changing state 1->3
(8384823) _setTempReachedCallback: Set Temp Reached
(8384930) TC: TC-1 = 83.78, modeled = 55.03, target = 50.00, heatSink = -85.53, output = -100.0, timeout = 4500, exptTempC = 50.00, TecRate = 10.767
(8385080) TC: TC-1 = 84.81, modeled = 56.54, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 4650, exptTempC = 50.00, TecRate = 9.890
(8385230) TC: TC-1 = 86.26, modeled = 57.98, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 4800, exptTempC = 50.00, TecRate = 9.484
(8385379) TC: TC-1 = 87.59, modeled = 59.36, target = 50.00, heatSink = -85.08, output = -100.0, timeout = 4950, exptTempC = 50.00, TecRate = 9.080
(8385530) TC: TC-1 = 88.79, modeled = 60.68, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 5100, exptTempC = 50.00, TecRate = 8.647
(8385680) TC: TC-1 = 89.86, modeled = 61.94, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 5250, exptTempC = 50.00, TecRate = 8.215
(8385839) TC: TC-1 = 90.86, modeled = 63.13, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 5400, exptTempC = 50.00, TecRate = 7.810
(8385986) TC: TC-1 = 91.48, modeled = 64.23, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 5550, exptTempC = 50.00, TecRate = 7.222
(8386134) TC: TC-1 = 92.33, modeled = 65.28, target = 50.00, heatSink = -85.64, output = -100.0, timeout = 5700, exptTempC = 50.00, TecRate = 6.902
(8386285) TC: TC-1 = 93.10, modeled = 66.29, target = 50.00, heatSink = -85.39, output = -100.0, timeout = 5850, exptTempC = 50.00, TecRate = 6.584
(8386435) TC: TC-1 = 93.79, modeled = 67.24, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 6000, exptTempC = 50.00, TecRate = 6.263
(8386587) TC: TC-1 = 94.42, modeled = 68.15, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 6150, exptTempC = 50.00, TecRate = 5.956
(8386735) TC: TC-1 = 94.80, modeled = 69.00, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 6300, exptTempC = 50.00, TecRate = 5.451
(8386887) TC: TC-1 = 95.35, modeled = 69.81, target = 50.00, heatSink = -85.50, output = -100.0, timeout = 6450, exptTempC = 50.00, TecRate = 5.304
(8387036) TC: TC-1 = 95.83, modeled = 70.58, target = 50.00, heatSink = -85.36, output = -100.0, timeout = 6600, exptTempC = 50.00, TecRate = 5.063
(8387187) TC: TC-1 = 96.28, modeled = 71.32, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 6750, exptTempC = 50.00, TecRate = 4.854
(8387337) TC: TC-1 = 96.68, modeled = 72.03, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 6900, exptTempC = 50.00, TecRate = 4.632
(8387493) TC: TC-1 = 96.93, modeled = 72.69, target = 50.00, heatSink = -85.79, output = -100.0, timeout = 7050, exptTempC = 50.00, TecRate = 4.295
(8387638) TC: TC-1 = 97.28, modeled = 73.33, target = 50.00, heatSink = -85.60, output = -100.0, timeout = 7200, exptTempC = 50.00, TecRate = 4.193
(8387789) TC: TC-1 = 97.61, modeled = 73.94, target = 50.00, heatSink = -85.21, output = -100.0, timeout = 7350, exptTempC = 50.00, TecRate = 4.039
(8387938) TC: TC-1 = 97.91, modeled = 74.54, target = 50.00, heatSink = -85.57, output = -100.0, timeout = 7500, exptTempC = 50.00, TecRate = 3.891
(8388089) TC: TC-1 = 98.15, modeled = 75.10, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 7650, exptTempC = 50.00, TecRate = 3.721
(8388243) TC: TC-1 = 98.38, modeled = 75.65, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 7800, exptTempC = 50.00, TecRate = 3.580
(8388396) TC: TC-1 = 98.55, modeled = 76.16, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 7950, exptTempC = 50.00, TecRate = 3.414
(8388539) TC: TC-1 = 98.77, modeled = 76.67, target = 50.00, heatSink = -85.61, output = -100.0, timeout = 8100, exptTempC = 50.00, TecRate = 3.310
(8388690) TC: TC-1 = 98.97, modeled = 77.15, target = 50.00, heatSink = -85.25, output = -100.0, timeout = 8250, exptTempC = 50.00, TecRate = 3.208
(8388839) TC: TC-1 = 99.15, modeled = 77.62, target = 50.00, heatSink = -85.67, output = -100.0, timeout = 8400, exptTempC = 50.00, TecRate = 3.102
(8388990) TC: TC-1 = 99.32, modeled = 78.08, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 8550, exptTempC = 50.00, TecRate = 3.014
(8389145) TC: TC-1 = 99.49, modeled = 78.52, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 8700, exptTempC = 50.00, TecRate = 2.928
(8389292) TC: TC-1 = 99.59, modeled = 78.95, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 8850, exptTempC = 50.00, TecRate = 2.815
(8389442) TC: TC-1 = 99.75, modeled = 79.37, target = 50.00, heatSink = -85.61, output = -100.0, timeout = 9000, exptTempC = 50.00, TecRate = 2.750
(8389592) TC: TC-1 = 99.88, modeled = 79.77, target = 50.00, heatSink = -85.93, output = -100.0, timeout = 9150, exptTempC = 50.00, TecRate = 2.674
(8389741) TC: TC-1 = 100.00, modeled = 80.16, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 9300, exptTempC = 50.00, TecRate = 2.603
(8389902) TC: TC-1 = 100.11, modeled = 80.55, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 9450, exptTempC = 50.00, TecRate = 2.531
(8390057) TC: TC-1 = 100.18, modeled = 80.92, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 9600, exptTempC = 50.00, TecRate = 2.420
(8390207) TC: TC-1 = 100.29, modeled = 81.28, target = 50.00, heatSink = -85.78, output = -100.0, timeout = 9750, exptTempC = 50.00, TecRate = 2.384
(8390352) TC: TC-1 = 100.38, modeled = 81.63, target = 50.00, heatSink = -85.64, output = -100.0, timeout = 9900, exptTempC = 50.00, TecRate = 2.326
(8390502) TC: TC-1 = 100.48, modeled = 81.97, target = 50.00, heatSink = -84.90, output = -100.0, timeout = 10050, exptTempC = 50.00, TecRate = 2.281
(8390653) TC: TC-1 = 100.55, modeled = 82.31, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 10200, exptTempC = 50.00, TecRate = 2.224
(8390803) TC: TC-1 = 100.65, modeled = 82.64, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 10350, exptTempC = 50.00, TecRate = 2.190
(8390959) TC: TC-1 = 100.74, modeled = 82.96, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 10500, exptTempC = 50.00, TecRate = 2.149
(8391109) TC: TC-1 = 100.79, modeled = 83.28, target = 50.00, heatSink = -85.43, output = -100.0, timeout = 10650, exptTempC = 50.00, TecRate = 2.086
(8391254) TC: TC-1 = 100.86, modeled = 83.59, target = 50.00, heatSink = -84.90, output = -100.0, timeout = 10800, exptTempC = 50.00, TecRate = 2.037
(8391404) TC: TC-1 = 100.91, modeled = 83.89, target = 50.00, heatSink = -84.94, output = -100.0, timeout = 10950, exptTempC = 50.00, TecRate = 1.988
(8391555) TC: TC-1 = 100.98, modeled = 84.18, target = 50.00, heatSink = -85.60, output = -100.0, timeout = 11100, exptTempC = 50.00, TecRate = 1.954
(8391708) TC: TC-1 = 101.04, modeled = 84.47, target = 50.00, heatSink = -86.01, output = -100.0, timeout = 11250, exptTempC = 50.00, TecRate = 1.912
(8391862) TC: TC-1 = 101.08, modeled = 84.76, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 11400, exptTempC = 50.00, TecRate = 1.854
(8392007) TC: TC-1 = 101.13, modeled = 85.03, target = 50.00, heatSink = -85.71, output = -100.0, timeout = 11550, exptTempC = 50.00, TecRate = 1.830
(8392158) TC: TC-1 = 101.20, modeled = 85.30, target = 50.00, heatSink = -85.21, output = -100.0, timeout = 11700, exptTempC = 50.00, TecRate = 1.812
(8392308) TC: TC-1 = 101.24, modeled = 85.57, target = 50.00, heatSink = -85.11, output = -100.0, timeout = 11850, exptTempC = 50.00, TecRate = 1.763
(8392458) TC: TC-1 = 101.30, modeled = 85.83, target = 50.00, heatSink = -85.57, output = -100.0, timeout = 12000, exptTempC = 50.00, TecRate = 1.747
(8392612) TC: TC-1 = 101.36, modeled = 86.09, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 12150, exptTempC = 50.00, TecRate = 1.722
(8392767) TC: TC-1 = 101.40, modeled = 86.35, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 12300, exptTempC = 50.00, TecRate = 1.676
(8392917) TC: TC-1 = 101.44, modeled = 86.60, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 12450, exptTempC = 50.00, TecRate = 1.650
(8393062) TC: TC-1 = 101.49, modeled = 86.84, target = 50.00, heatSink = -85.57, output = -100.0, timeout = 12600, exptTempC = 50.00, TecRate = 1.619
(8393211) TC: TC-1 = 101.52, modeled = 87.08, target = 50.00, heatSink = -85.14, output = -100.0, timeout = 12750, exptTempC = 50.00, TecRate = 1.579
(8393362) TC: TC-1 = 101.57, modeled = 87.32, target = 50.00, heatSink = -85.32, output = -100.0, timeout = 12900, exptTempC = 50.00, TecRate = 1.561
(8393512) TC: TC-1 = 101.61, modeled = 87.55, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 13050, exptTempC = 50.00, TecRate = 1.540
(8393669) TC: TC-1 = 101.67, modeled = 87.78, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 13200, exptTempC = 50.00, TecRate = 1.526
(8393824) TC: TC-1 = 101.69, modeled = 88.00, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 13350, exptTempC = 50.00, TecRate = 1.481
(8393975) TC: TC-1 = 101.73, modeled = 88.22, target = 50.00, heatSink = -85.71, output = -100.0, timeout = 13500, exptTempC = 50.00, TecRate = 1.465
(8394118) TC: TC-1 = 101.77, modeled = 88.44, target = 50.00, heatSink = -85.90, output = -100.0, timeout = 13650, exptTempC = 50.00, TecRate = 1.441
(8394268) TC: TC-1 = 101.82, modeled = 88.66, target = 50.00, heatSink = -85.29, output = -100.0, timeout = 13800, exptTempC = 50.00, TecRate = 1.430
(8394418) TC: TC-1 = 101.86, modeled = 88.87, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 13950, exptTempC = 50.00, TecRate = 1.402
(8394569) TC: TC-1 = 101.89, modeled = 89.08, target = 50.00, heatSink = -85.89, output = -100.0, timeout = 14100, exptTempC = 50.00, TecRate = 1.378
(8394724) TC: TC-1 = 101.91, modeled = 89.28, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 14250, exptTempC = 50.00, TecRate = 1.337
(8394876) TC: TC-1 = 101.93, modeled = 89.48, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 14400, exptTempC = 50.00, TecRate = 1.309
(8395019) TC: TC-1 = 101.97, modeled = 89.67, target = 50.00, heatSink = -85.61, output = -100.0, timeout = 14550, exptTempC = 50.00, TecRate = 1.301
(8395172) TC: TC-1 = 102.01, modeled = 89.87, target = 50.00, heatSink = -84.97, output = -100.0, timeout = 14700, exptTempC = 50.00, TecRate = 1.281
(8395321) TC: TC-1 = 102.04, modeled = 90.06, target = 50.00, heatSink = -85.43, output = -100.0, timeout = 14850, exptTempC = 50.00, TecRate = 1.261
(8395473) TC: TC-1 = 102.07, modeled = 90.24, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 15000, exptTempC = 50.00, TecRate = 1.241
(8395628) TC: TC-1 = 102.08, modeled = 90.43, target = 50.00, heatSink = -85.71, output = -100.0, timeout = 15150, exptTempC = 50.00, TecRate = 1.206
(8395772) TC: TC-1 = 102.11, modeled = 90.61, target = 50.00, heatSink = -85.75, output = -100.0, timeout = 15300, exptTempC = 50.00, TecRate = 1.198
(8395924) TC: TC-1 = 102.14, modeled = 90.78, target = 50.00, heatSink = -85.04, output = -100.0, timeout = 15450, exptTempC = 50.00, TecRate = 1.183
(8396074) TC: TC-1 = 102.18, modeled = 90.96, target = 50.00, heatSink = -85.39, output = -100.0, timeout = 15600, exptTempC = 50.00, TecRate = 1.166
(8396224) TC: TC-1 = 102.19, modeled = 91.13, target = 50.00, heatSink = -85.64, output = -100.0, timeout = 15750, exptTempC = 50.00, TecRate = 1.138
(8396379) TC: TC-1 = 102.22, modeled = 91.30, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 15900, exptTempC = 50.00, TecRate = 1.121
