***Stage1 ON***
[45]TC TEC set to 50°C
(2807370) _setStage1TecTempC: TEC Set Temp 50.000000
(2807371) _resetThermalControlState: RESET Peltier 0 control state
(2807375) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(2807382) _setThermalControlState: thermalControl-0: changing state 3->1
(2807389) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(2807397) thermalControlSetEnable: Enabling Peltier 0
(2807488) TC: TC-0 = 20.15, modeled = 11.11, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.195
(2807639) TC: TC-0 = 20.16, modeled = 11.14, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 250, exptTempC = 50.00, TecRate = 0.194
(2807788) TC: TC-0 = 20.16, modeled = 11.17, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 400, exptTempC = 50.00, TecRate = 0.194
(2807938) TC: TC-0 = 20.16, modeled = 11.20, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 550, exptTempC = 50.00, TecRate = 0.193
(2808092) TC: TC-0 = 20.17, modeled = 11.23, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 700, exptTempC = 50.00, TecRate = 0.193
(2808238) TC: TC-0 = 20.18, modeled = 11.26, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 850, exptTempC = 50.00, TecRate = 0.192
(2808388) TC: TC-0 = 20.19, modeled = 11.28, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 1000, exptTempC = 50.00, TecRate = 0.192
(2808538) TC: TC-0 = 20.19, modeled = 11.31, target = 50.00, heatSink = -86.55, output = 100.0, timeout = 1150, exptTempC = 50.00, TecRate = 0.191
(2808688) TC: TC-0 = 20.20, modeled = 11.34, target = 50.00, heatSink = -86.59, output = 100.0, timeout = 1300, exptTempC = 50.00, TecRate = 0.190
(2808838) TC: TC-0 = 20.21, modeled = 11.37, target = 50.00, heatSink = -86.71, output = 100.0, timeout = 1450, exptTempC = 50.00, TecRate = 0.190
(2808992) TC: TC-0 = 20.21, modeled = 11.40, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 1600, exptTempC = 50.00, TecRate = 0.189
(2809138) TC: TC-0 = 20.22, modeled = 11.43, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 1750, exptTempC = 50.00, TecRate = 0.189
(2809288) TC: TC-0 = 20.23, modeled = 11.46, target = 50.00, heatSink = -86.63, output = 100.0, timeout = 1900, exptTempC = 50.00, TecRate = 0.188
(2809439) TC: TC-0 = 20.24, modeled = 11.48, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 2050, exptTempC = 50.00, TecRate = 0.188
(2809588) TC: TC-0 = 20.26, modeled = 11.51, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 2200, exptTempC = 50.00, TecRate = 0.187
(2809738) TC: TC-0 = 20.29, modeled = 11.54, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 2350, exptTempC = 50.00, TecRate = 0.187
(2809893) TC: TC-0 = 20.66, modeled = 11.57, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 2500, exptTempC = 50.00, TecRate = 0.194
(2810039) TC: TC-0 = 21.49, modeled = 11.60, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 2650, exptTempC = 50.00, TecRate = 0.209
(2810189) TC: TC-0 = 23.57, modeled = 11.63, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 2800, exptTempC = 50.00, TecRate = 0.248
(2810339) TC: TC-0 = 26.17, modeled = 11.68, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 2950, exptTempC = 50.00, TecRate = 0.297
