***Stage1 ON***
[69]TC TEC set to 50°C
(3195105) _setStage1TecTempC: TEC Set Temp 50.000000
(3195106) _resetThermalControlState: RESET Peltier 0 control state
(3195110) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(3195117) _setThermalControlState: thermalControl-0: changing state 3->1
(3195124) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(3195132) thermalControlSetEnable: Enabling Peltier 0
(3195143) TC: TC-0 = 19.99, modeled = 11.22, target = 50.00, heatSink = -86.43, output = 50.0, timeout = 0, exptTempC = 50.00, TecRate = 0.189
(3220075) TC: TC-0 = 88.53, modeled = 31.98, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 24900, exptTempC = 50.00, TecRate = 1.144
(3220229) TC: TC-0 = 88.68, modeled = 32.15, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 25050, exptTempC = 50.00, TecRate = 1.144
(3220383) TC: TC-0 = 88.79, modeled = 32.32, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 25200, exptTempC = 50.00, TecRate = 1.142
(3220528) TC: TC-0 = 88.92, modeled = 32.49, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 25350, exptTempC = 50.00, TecRate = 1.141
(3220678) TC: TC-0 = 89.06, modeled = 32.66, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 25500, exptTempC = 50.00, TecRate = 1.140
(3220828) TC: TC-0 = 89.20, modeled = 32.84, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 25650, exptTempC = 50.00, TecRate = 1.139
(3220979) TC: TC-0 = 89.33, modeled = 33.01, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 25800, exptTempC = 50.00, TecRate = 1.138
(3221130) TC: TC-0 = 89.46, modeled = 33.18, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 25950, exptTempC = 50.00, TecRate = 1.137
(3221284) TC: TC-0 = 89.56, modeled = 33.35, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 26100, exptTempC = 50.00, TecRate = 1.135
(3221429) TC: TC-0 = 89.68, modeled = 33.52, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 26250, exptTempC = 50.00, TecRate = 1.134
(3221579) TC: TC-0 = 89.81, modeled = 33.69, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 26400, exptTempC = 50.00, TecRate = 1.133
(3221731) TC: TC-0 = 89.93, modeled = 33.86, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 26550, exptTempC = 50.00, TecRate = 1.132
(3221880) TC: TC-0 = 90.05, modeled = 34.03, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 26700, exptTempC = 50.00, TecRate = 1.131
(3222032) TC: TC-0 = 90.17, modeled = 34.20, target = 50.00, heatSink = -86.28, output = 100.0, timeout = 26850, exptTempC = 50.00, TecRate = 1.129
(3222186) TC: TC-0 = 90.25, modeled = 34.37, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 27000, exptTempC = 50.00, TecRate = 1.127
(3222331) TC: TC-0 = 90.38, modeled = 34.53, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 27150, exptTempC = 50.00, TecRate = 1.126
(3222482) TC: TC-0 = 90.49, modeled = 34.70, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 27300, exptTempC = 50.00, TecRate = 1.125
(3222632) TC: TC-0 = 90.61, modeled = 34.87, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 27450, exptTempC = 50.00, TecRate = 1.124
(3222782) TC: TC-0 = 90.72, modeled = 35.04, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 27600, exptTempC = 50.00, TecRate = 1.122
(3222934) TC: TC-0 = 90.84, modeled = 35.21, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 27750, exptTempC = 50.00, TecRate = 1.121
(3223084) TC: TC-0 = 90.93, modeled = 35.38, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 27900, exptTempC = 50.00, TecRate = 1.119
(3223233) TC: TC-0 = 91.06, modeled = 35.54, target = 50.00, heatSink = -86.09, output = 100.0, timeout = 28050, exptTempC = 50.00, TecRate = 1.118
(3223383) TC: TC-0 = 91.17, modeled = 35.71, target = 50.00, heatSink = -86.20, output = 100.0, timeout = 28200, exptTempC = 50.00, TecRate = 1.117
(3223533) TC: TC-0 = 91.26, modeled = 35.88, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 28350, exptTempC = 50.00, TecRate = 1.115
(3223683) TC: TC-0 = 91.38, modeled = 36.05, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 28500, exptTempC = 50.00, TecRate = 1.114
(3223840) TC: TC-0 = 91.45, modeled = 36.21, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 28650, exptTempC = 50.00, TecRate = 1.111
(3223983) TC: TC-0 = 91.55, modeled = 36.38, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 28800, exptTempC = 50.00, TecRate = 1.110
(3224135) TC: TC-0 = 91.65, modeled = 36.55, target = 50.00, heatSink = -85.93, output = 100.0, timeout = 28950, exptTempC = 50.00, TecRate = 1.108
(3224285) TC: TC-0 = 91.75, modeled = 36.71, target = 50.00, heatSink = -86.20, output = 100.0, timeout = 29100, exptTempC = 50.00, TecRate = 1.106
(3224435) TC: TC-0 = 91.85, modeled = 36.88, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 29250, exptTempC = 50.00, TecRate = 1.105
(3224585) TC: TC-0 = 91.94, modeled = 37.04, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 29400, exptTempC = 50.00, TecRate = 1.103
(3224740) TC: TC-0 = 92.01, modeled = 37.21, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 29550, exptTempC = 50.00, TecRate = 1.100
(3224884) TC: TC-0 = 92.11, modeled = 37.37, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 29700, exptTempC = 50.00, TecRate = 1.099
(3225036) TC: TC-0 = 92.21, modeled = 37.54, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 29850, exptTempC = 50.00, TecRate = 1.097
(3225185) TC: TC-0 = 92.31, modeled = 37.70, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 30000, exptTempC = 50.00, TecRate = 1.096
(3225336) TC: TC-0 = 92.41, modeled = 37.87, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 30150, exptTempC = 50.00, TecRate = 1.094
(3225487) TC: TC-0 = 92.51, modeled = 38.03, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 30300, exptTempC = 50.00, TecRate = 1.093
(3225641) TC: TC-0 = 92.57, modeled = 38.19, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 30450, exptTempC = 50.00, TecRate = 1.090
(3225787) TC: TC-0 = 92.66, modeled = 38.36, target = 50.00, heatSink = -86.23, output = 100.0, timeout = 30600, exptTempC = 50.00, TecRate = 1.088
(3225936) TC: TC-0 = 92.75, modeled = 38.52, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 30750, exptTempC = 50.00, TecRate = 1.087
(3226086) TC: TC-0 = 92.84, modeled = 38.68, target = 50.00, heatSink = -86.23, output = 100.0, timeout = 30900, exptTempC = 50.00, TecRate = 1.085
(3226236) TC: TC-0 = 92.92, modeled = 38.85, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 31050, exptTempC = 50.00, TecRate = 1.083
(3226392) TC: TC-0 = 93.01, modeled = 39.01, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 31200, exptTempC = 50.00, TecRate = 1.081
(3226538) TC: TC-0 = 93.06, modeled = 39.17, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 31350, exptTempC = 50.00, TecRate = 1.078
(3226688) TC: TC-0 = 93.15, modeled = 39.33, target = 50.00, heatSink = -86.09, output = 100.0, timeout = 31500, exptTempC = 50.00, TecRate = 1.077
(3226839) TC: TC-0 = 93.23, modeled = 39.49, target = 50.00, heatSink = -85.94, output = 100.0, timeout = 31650, exptTempC = 50.00, TecRate = 1.075
(3226988) TC: TC-0 = 93.31, modeled = 39.65, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 31800, exptTempC = 50.00, TecRate = 1.073
(3227138) TC: TC-0 = 93.39, modeled = 39.82, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 31950, exptTempC = 50.00, TecRate = 1.071
(3227293) TC: TC-0 = 93.47, modeled = 39.98, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 32100, exptTempC = 50.00, TecRate = 1.069
(3227439) TC: TC-0 = 93.53, modeled = 40.14, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 32250, exptTempC = 50.00, TecRate = 1.066
(3227588) TC: TC-0 = 93.61, modeled = 40.30, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 32400, exptTempC = 50.00, TecRate = 1.064
(3227740) TC: TC-0 = 93.68, modeled = 40.46, target = 50.00, heatSink = -86.20, output = 100.0, timeout = 32550, exptTempC = 50.00, TecRate = 1.062
(3227889) TC: TC-0 = 93.76, modeled = 40.61, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 32700, exptTempC = 50.00, TecRate = 1.060
(3228039) TC: TC-0 = 93.84, modeled = 40.77, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 32850, exptTempC = 50.00, TecRate = 1.059
(3228194) TC: TC-0 = 93.92, modeled = 40.93, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 33000, exptTempC = 50.00, TecRate = 1.057
(3228340) TC: TC-0 = 93.97, modeled = 41.09, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 33150, exptTempC = 50.00, TecRate = 1.054
(3228490) TC: TC-0 = 94.04, modeled = 41.25, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 33300, exptTempC = 50.00, TecRate = 1.052
(3228640) TC: TC-0 = 94.12, modeled = 41.41, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 33450, exptTempC = 50.00, TecRate = 1.050
(3228791) TC: TC-0 = 94.20, modeled = 41.56, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 33600, exptTempC = 50.00, TecRate = 1.048
(3228941) TC: TC-0 = 94.27, modeled = 41.72, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 33750, exptTempC = 50.00, TecRate = 1.046
(3229094) TC: TC-0 = 94.34, modeled = 41.88, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 33900, exptTempC = 50.00, TecRate = 1.044
(3229248) TC: TC-0 = 94.39, modeled = 42.03, target = 50.00, heatSink = -86.50, output = 100.0, timeout = 34050, exptTempC = 50.00, TecRate = 1.041
(3229393) TC: TC-0 = 94.45, modeled = 42.19, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 34200, exptTempC = 50.00, TecRate = 1.039
(3229544) TC: TC-0 = 94.51, modeled = 42.34, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 34350, exptTempC = 50.00, TecRate = 1.037
(3229693) TC: TC-0 = 94.58, modeled = 42.50, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 34500, exptTempC = 50.00, TecRate = 1.035
(3229843) TC: TC-0 = 94.66, modeled = 42.65, target = 50.00, heatSink = -86.17, output = 100.0, timeout = 34650, exptTempC = 50.00, TecRate = 1.033
(3229994) TC: TC-0 = 94.71, modeled = 42.81, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 34800, exptTempC = 50.00, TecRate = 1.030
(3230152) TC: TC-0 = 94.77, modeled = 42.96, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 34950, exptTempC = 50.00, TecRate = 1.028
(3230298) TC: TC-0 = 94.82, modeled = 43.12, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 35100, exptTempC = 50.00, TecRate = 1.025
(3230447) TC: TC-0 = 94.88, modeled = 43.27, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 35250, exptTempC = 50.00, TecRate = 1.023
(3230598) TC: TC-0 = 94.94, modeled = 43.42, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 35400, exptTempC = 50.00, TecRate = 1.021
(3230749) TC: TC-0 = 95.01, modeled = 43.58, target = 50.00, heatSink = -86.24, output = 100.0, timeout = 35550, exptTempC = 50.00, TecRate = 1.019
(3230898) TC: TC-0 = 95.07, modeled = 43.73, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 35700, exptTempC = 50.00, TecRate = 1.017
(3231053) TC: TC-0 = 95.15, modeled = 43.88, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 35850, exptTempC = 50.00, TecRate = 1.015
(3231199) TC: TC-0 = 95.19, modeled = 44.03, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 36000, exptTempC = 50.00, TecRate = 1.012
(3231349) TC: TC-0 = 95.25, modeled = 44.19, target = 50.00, heatSink = -86.23, output = 100.0, timeout = 36150, exptTempC = 50.00, TecRate = 1.010
(3231499) TC: TC-0 = 95.31, modeled = 44.34, target = 50.00, heatSink = -86.24, output = 100.0, timeout = 36300, exptTempC = 50.00, TecRate = 1.008
(3231649) TC: TC-0 = 95.38, modeled = 44.49, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 36450, exptTempC = 50.00, TecRate = 1.006
(3231799) TC: TC-0 = 95.43, modeled = 44.64, target = 50.00, heatSink = -86.62, output = 100.0, timeout = 36600, exptTempC = 50.00, TecRate = 1.003
(3231954) TC: TC-0 = 95.48, modeled = 44.79, target = 50.00, heatSink = -86.54, output = 100.0, timeout = 36750, exptTempC = 50.00, TecRate = 1.001
(3232100) TC: TC-0 = 95.52, modeled = 44.94, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 36900, exptTempC = 50.00, TecRate = 0.999
(3232249) TC: TC-0 = 95.58, modeled = 45.09, target = 50.00, heatSink = -86.20, output = 100.0, timeout = 37050, exptTempC = 50.00, TecRate = 0.996
(3232401) TC: TC-0 = 95.63, modeled = 45.24, target = 50.00, heatSink = -86.19, output = 100.0, timeout = 37200, exptTempC = 50.00, TecRate = 0.994
(3232550) TC: TC-0 = 95.68, modeled = 45.39, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 37350, exptTempC = 50.00, TecRate = 0.992
(3232701) TC: TC-0 = 95.72, modeled = 45.53, target = 50.00, heatSink = -86.66, output = 100.0, timeout = 37500, exptTempC = 50.00, TecRate = 0.989
(3232855) TC: TC-0 = 95.78, modeled = 45.68, target = 50.00, heatSink = -86.27, output = 100.0, timeout = 37650, exptTempC = 50.00, TecRate = 0.987
(3233001) TC: TC-0 = 95.81, modeled = 45.83, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 37800, exptTempC = 50.00, TecRate = 0.984
(3233150) TC: TC-0 = 95.87, modeled = 45.98, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 37950, exptTempC = 50.00, TecRate = 0.982
(3233302) TC: TC-0 = 95.93, modeled = 46.13, target = 50.00, heatSink = -86.24, output = 100.0, timeout = 38100, exptTempC = 50.00, TecRate = 0.980
(3233452) TC: TC-0 = 96.00, modeled = 46.27, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 38250, exptTempC = 50.00, TecRate = 0.978
(3233602) TC: TC-0 = 96.06, modeled = 46.42, target = 50.00, heatSink = -86.42, output = 100.0, timeout = 38400, exptTempC = 50.00, TecRate = 0.976
(3233754) TC: TC-0 = 96.12, modeled = 46.56, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 38550, exptTempC = 50.00, TecRate = 0.974
(3233903) TC: TC-0 = 96.15, modeled = 46.71, target = 50.00, heatSink = -86.28, output = 100.0, timeout = 38700, exptTempC = 50.00, TecRate = 0.971
(3234053) TC: TC-0 = 96.21, modeled = 46.86, target = 50.00, heatSink = -85.98, output = 100.0, timeout = 38850, exptTempC = 50.00, TecRate = 0.969
(3234202) TC: TC-0 = 96.26, modeled = 47.00, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 39000, exptTempC = 50.00, TecRate = 0.967
(3234353) TC: TC-0 = 96.30, modeled = 47.15, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 39150, exptTempC = 50.00, TecRate = 0.964
(3234503) TC: TC-0 = 96.36, modeled = 47.29, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 39300, exptTempC = 50.00, TecRate = 0.962
(3234660) TC: TC-0 = 96.40, modeled = 47.43, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 39450, exptTempC = 50.00, TecRate = 0.960
(3234805) TC: TC-0 = 96.44, modeled = 47.58, target = 50.00, heatSink = -86.47, output = 100.0, timeout = 39600, exptTempC = 50.00, TecRate = 0.957
(3234955) TC: TC-0 = 96.49, modeled = 47.72, target = 50.00, heatSink = -86.24, output = 100.0, timeout = 39750, exptTempC = 50.00, TecRate = 0.955
(3235104) TC: TC-0 = 96.54, modeled = 47.86, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 39900, exptTempC = 50.00, TecRate = 0.953
(3235255) TC: TC-0 = 96.57, modeled = 48.01, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 40050, exptTempC = 50.00, TecRate = 0.950
(3235404) TC: TC-0 = 96.61, modeled = 48.15, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 40200, exptTempC = 50.00, TecRate = 0.947
(3235560) TC: TC-0 = 96.64, modeled = 48.29, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 40350, exptTempC = 50.00, TecRate = 0.945
(3235707) TC: TC-0 = 96.68, modeled = 48.43, target = 50.00, heatSink = -86.31, output = 100.0, timeout = 40500, exptTempC = 50.00, TecRate = 0.942
(3235855) TC: TC-0 = 96.74, modeled = 48.57, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 40650, exptTempC = 50.00, TecRate = 0.940
(3236006) TC: TC-0 = 96.79, modeled = 48.71, target = 50.00, heatSink = -86.05, output = 100.0, timeout = 40800, exptTempC = 50.00, TecRate = 0.938
(3236156) TC: TC-0 = 96.84, modeled = 48.86, target = 50.00, heatSink = -86.28, output = 100.0, timeout = 40950, exptTempC = 50.00, TecRate = 0.936
(3236306) TC: TC-0 = 96.88, modeled = 49.00, target = 50.00, heatSink = -86.47, output = -50.0, timeout = 41050, exptTempC = 50.00, TecRate = 0.934
(3236460) TC: TC-0 = 96.93, modeled = 49.14, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 41200, exptTempC = 50.00, TecRate = 0.932
(3236606) TC: TC-0 = 96.96, modeled = 49.27, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 41350, exptTempC = 50.00, TecRate = 0.929
(3236755) TC: TC-0 = 97.01, modeled = 49.41, target = 50.00, heatSink = -85.97, output = -100.0, timeout = 41500, exptTempC = 50.00, TecRate = 0.927
(3236906) TC: TC-0 = 97.06, modeled = 49.55, target = 50.00, heatSink = -85.82, output = -100.0, timeout = 41650, exptTempC = 50.00, TecRate = 0.924
(3237056) TC: TC-0 = 97.09, modeled = 49.69, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 41800, exptTempC = 50.00, TecRate = 0.922
(3237206) TC: TC-0 = 97.14, modeled = 49.83, target = 50.00, heatSink = -86.10, output = -100.0, timeout = 41950, exptTempC = 50.00, TecRate = 0.920
(3237360) TC: TC-0 = 97.19, modeled = 49.97, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 42100, exptTempC = 50.00, TecRate = 0.918
(3237506) TC: TC-0 = 97.23, modeled = 50.10, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 42250, exptTempC = 50.00, TecRate = 0.915
(3237655) TC: TC-0 = 97.28, modeled = 50.24, target = 50.00, heatSink = -86.04, output = -100.0, timeout = 42400, exptTempC = 50.00, TecRate = 0.913
(3237806) TC: TC-0 = 97.31, modeled = 50.38, target = 50.00, heatSink = -86.20, output = -100.0, timeout = 42550, exptTempC = 50.00, TecRate = 0.911
(3237905) _thermalBrakeCheck: HEATING MAX RAMP: SWITCH to STEADY STATE - THERMAL BRAKE! model: 50.468750, threshold: 50.200001
(3237952) _setThermalControlState: thermalControl-0: changing state 1->3
(3237953) _setTempReachedCallback: Set Temp Reached
(3237959) TC: TC-0 = 97.35, modeled = 50.51, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 42700, exptTempC = 50.00, TecRate = 0.908
(3238105) TC: TC-0 = 97.39, modeled = 50.65, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.906
(3238257) TC: TC-0 = 97.42, modeled = 50.79, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.904
(3238412) TC: TC-0 = 97.44, modeled = 50.92, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.901
(3238556) TC: TC-0 = 97.49, modeled = 51.06, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.899
(3238707) TC: TC-0 = 97.52, modeled = 51.19, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.896
(3238857) TC: TC-0 = 97.55, modeled = 51.32, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.894
(3239006) TC: TC-0 = 97.59, modeled = 51.46, target = 50.00, heatSink = -86.17, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.891
(3239158) TC: TC-0 = 97.64, modeled = 51.59, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.889
(3239313) TC: TC-0 = 97.67, modeled = 51.73, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.887
(3239457) TC: TC-0 = 97.70, modeled = 51.86, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.884
(3239607) TC: TC-0 = 97.74, modeled = 51.99, target = 50.00, heatSink = -85.94, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.882
(3239757) TC: TC-0 = 97.77, modeled = 52.12, target = 50.00, heatSink = -86.42, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.880
(3239906) TC: TC-0 = 97.79, modeled = 52.25, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.877
(3240060) TC: TC-0 = 97.84, modeled = 52.39, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.875
(3240214) TC: TC-0 = 97.86, modeled = 52.52, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.872
(3240359) TC: TC-0 = 97.89, modeled = 52.65, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.870
(3240510) TC: TC-0 = 97.93, modeled = 52.78, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.868
(3240661) TC: TC-0 = 97.97, modeled = 52.91, target = 50.00, heatSink = -86.42, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.866
(3240810) TC: TC-0 = 98.02, modeled = 53.04, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.864
(3240964) TC: TC-0 = 98.05, modeled = 53.17, target = 50.00, heatSink = -86.35, output = -100.0, timeout = 150, exptTempC = 50.00, TecRate = 0.862
(3241114) TC: TC-0 = 98.06, modeled = 53.30, target = 50.00, heatSink = -86.42, output = -100.0, timeout = 300, exptTempC = 50.00, TecRate = 0.859
(3241262) TC: TC-0 = 98.10, modeled = 53.42, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 450, exptTempC = 50.00, TecRate = 0.857
(3241411) TC: TC-0 = 98.14, modeled = 53.55, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 600, exptTempC = 50.00, TecRate = 0.854
(3241563) TC: TC-0 = 98.18, modeled = 53.68, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 750, exptTempC = 50.00, TecRate = 0.852
(3241712) TC: TC-0 = 98.20, modeled = 53.81, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 900, exptTempC = 50.00, TecRate = 0.850
(3241870) TC: TC-0 = 98.23, modeled = 53.94, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 1050, exptTempC = 50.00, TecRate = 0.847
(3242014) TC: TC-0 = 98.26, modeled = 54.06, target = 50.00, heatSink = -86.36, output = -100.0, timeout = 1200, exptTempC = 50.00, TecRate = 0.845
(3242165) TC: TC-0 = 98.29, modeled = 54.19, target = 50.00, heatSink = -85.86, output = -100.0, timeout = 1350, exptTempC = 50.00, TecRate = 0.843
(3242314) TC: TC-0 = 98.34, modeled = 54.31, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 1500, exptTempC = 50.00, TecRate = 0.841
(3242465) TC: TC-0 = 98.36, modeled = 54.44, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 1650, exptTempC = 50.00, TecRate = 0.838
(3242615) TC: TC-0 = 98.40, modeled = 54.57, target = 50.00, heatSink = -86.31, output = -100.0, timeout = 1800, exptTempC = 50.00, TecRate = 0.836
(3242771) TC: TC-0 = 98.42, modeled = 54.69, target = 50.00, heatSink = -86.23, output = -100.0, timeout = 1950, exptTempC = 50.00, TecRate = 0.834
(3242917) TC: TC-0 = 98.44, modeled = 54.82, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 2100, exptTempC = 50.00, TecRate = 0.831
(3243066) TC: TC-0 = 98.47, modeled = 54.94, target = 50.00, heatSink = -86.09, output = -100.0, timeout = 2250, exptTempC = 50.00, TecRate = 0.829
(3243216) TC: TC-0 = 98.50, modeled = 55.06, target = 50.00, heatSink = -86.16, output = -100.0, timeout = 2400, exptTempC = 50.00, TecRate = 0.827
(3243366) TC: TC-0 = 98.55, modeled = 55.19, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 2550, exptTempC = 50.00, TecRate = 0.825
(3243517) TC: TC-0 = 98.57, modeled = 55.31, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 2700, exptTempC = 50.00, TecRate = 0.823
(3243672) TC: TC-0 = 98.61, modeled = 55.44, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 2850, exptTempC = 50.00, TecRate = 0.820
(3243819) TC: TC-0 = 98.63, modeled = 55.56, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 3000, exptTempC = 50.00, TecRate = 0.818
(3243967) TC: TC-0 = 98.66, modeled = 55.68, target = 50.00, heatSink = -86.12, output = -100.0, timeout = 3150, exptTempC = 50.00, TecRate = 0.816
(3244119) TC: TC-0 = 98.70, modeled = 55.80, target = 50.00, heatSink = -86.39, output = -100.0, timeout = 3300, exptTempC = 50.00, TecRate = 0.814
(3244269) TC: TC-0 = 98.73, modeled = 55.92, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 3450, exptTempC = 50.00, TecRate = 0.812
(3244419) TC: TC-0 = 98.76, modeled = 56.05, target = 50.00, heatSink = -86.27, output = -100.0, timeout = 3600, exptTempC = 50.00, TecRate = 0.809
(3244576) TC: TC-0 = 98.77, modeled = 56.17, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 3750, exptTempC = 50.00, TecRate = 0.807
(3244721) TC: TC-0 = 98.80, modeled = 56.29, target = 50.00, heatSink = -86.46, output = -100.0, timeout = 3900, exptTempC = 50.00, TecRate = 0.805
(3244874) TC: TC-0 = 98.82, modeled = 56.41, target = 50.00, heatSink = -86.08, output = -100.0, timeout = 4050, exptTempC = 50.00, TecRate = 0.802
(3245022) TC: TC-0 = 98.84, modeled = 56.53, target = 50.00, heatSink = -86.50, output = -100.0, timeout = 4200, exptTempC = 50.00, TecRate = 0.800
