,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,883.163,38.34,24.0,62.0,,38.39
1,883.309,38.3,24.0,62.0,,38.37
2,883.459,38.34,24.0,62.0,,38.35
3,883.609,38.59,24.0,62.0,,38.3
4,883.609,,,,23.86,
5,883.759,39.27,24.0,62.0,,38.24
6,883.91,40.03,24.0,62.0,,38.16
7,884.059,41.17,24.0,62.0,,38.06
8,884.209,42.23,24.0,62.0,,37.98
9,884.209,,,,23.9,
10,884.359,43.54,24.0,62.0,,37.89
11,884.51,44.66,24.0,62.0,,37.8
12,884.659,46.04,24.0,62.0,,37.69
13,884.809,47.19,24.0,62.0,,37.61
14,884.809,,,,24.0,
15,884.959,48.55,24.0,62.0,,37.51
16,885.111,49.7,24.0,62.0,,37.43
17,885.259,51.03,24.0,62.0,,37.34
18,885.411,52.13,24.0,62.0,,37.26
19,885.411,,,,24.15,
20,885.559,53.47,24.0,62.0,,37.16
21,885.711,54.56,24.0,62.0,,37.09
22,885.859,55.85,24.0,62.0,,36.99
23,886.01,56.92,24.0,62.0,,36.92
24,886.01,,,,24.21,
25,886.159,58.2,24.0,62.0,,36.83
26,886.31,59.23,24.0,62.0,,36.76
27,886.459,60.43,24.0,62.0,,36.67
28,886.61,61.45,24.0,62.0,,36.6
29,886.61,,,,24.35,
30,886.76,62.57,24.0,62.0,,36.51
31,886.91,63.55,24.0,62.0,,36.46
32,887.059,64.68,24.0,62.0,,36.38
33,887.209,65.79,24.0,62.0,,36.31
34,887.209,,,,24.53,
35,887.36,66.69,24.0,62.0,,36.24
36,887.509,67.74,24.0,62.0,,36.17
37,887.659,68.6,24.0,62.0,,36.11
38,887.809,69.62,24.0,62.0,,36.03
39,887.809,,,,24.68,
40,887.96,70.45,24.0,62.0,,35.98
41,888.109,71.43,24.01,62.0,,35.92
42,888.261,72.26,24.16,62.0,,35.85
43,888.409,73.21,24.33,62.0,,35.79
44,888.409,,,,24.86,
