,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,982.116,22.85,24.0,62.0,,22.65
1,982.298,22.85,24.0,62.0,,22.67
2,982.35,,,,21.81,
3,982.448,23.04,24.0,62.0,,22.65
4,982.594,23.46,24.0,62.0,,22.64
5,982.744,24.13,24.0,62.0,,22.61
6,982.895,25.02,24.0,62.0,,22.58
7,982.948,,,,21.54,
8,983.044,26.48,24.0,62.0,,22.52
9,983.194,27.67,24.0,62.0,,22.45
10,983.344,28.87,24.0,62.0,,22.39
11,983.499,30.11,24.0,62.0,,22.34
12,983.56,,,,23.76,
13,983.644,31.81,24.0,62.0,,22.27
14,983.794,33.08,24.0,62.0,,22.2
15,983.944,34.35,24.0,62.0,,22.14
16,984.094,35.59,24.0,62.0,,22.08
17,984.16,,,,24.65,
18,984.245,37.34,24.0,62.0,,21.99
19,984.4,38.58,24.0,62.0,,21.94
20,984.544,39.86,24.0,62.0,,21.87
21,984.694,41.07,24.0,62.0,,21.81
22,984.694,,,,22.61,
23,984.844,42.65,24.0,62.0,,21.74
24,984.994,43.83,24.0,62.0,,21.69
25,985.144,45.01,24.0,62.0,,21.63
26,985.296,46.54,24.0,62.0,,21.56
27,985.296,,,,22.57,
28,985.446,47.67,24.0,62.0,,21.51
29,985.596,48.79,24.0,62.0,,21.47
30,985.746,50.25,24.0,62.0,,21.41
31,985.896,51.32,24.0,62.0,,21.36
32,985.896,,,,22.16,
33,986.046,52.38,24.0,62.0,,21.31
34,986.196,53.77,24.0,62.0,,21.25
35,986.346,54.81,24.0,62.0,,21.2
36,986.496,55.82,24.0,62.0,,21.17
37,986.496,,,,22.26,
38,986.646,57.15,24.0,62.0,,21.11
39,986.796,58.13,24.0,62.0,,21.07
40,986.946,59.1,24.0,62.0,,21.03
41,987.096,60.38,24.05,62.0,,20.98
42,987.096,,,,22.07,
43,987.246,61.32,24.17,62.0,,20.95
44,987.396,62.24,24.29,62.0,,20.91
45,987.546,63.44,24.43,62.0,,20.87
46,987.696,64.34,24.56,62.0,,20.83
47,987.696,,,,22.11,
48,987.846,65.24,24.71,62.0,,20.8
49,988.044,66.49,24.9,62.0,,20.76
50,988.19,67.59,25.06,62.0,,20.71
51,988.34,68.42,25.22,62.0,,20.7
52,988.34,,,,24.11,
53,988.494,69.53,25.4,62.0,,20.66
54,988.64,70.36,25.57,62.0,,20.63
55,988.79,71.16,25.74,62.0,,20.61
56,988.944,72.24,25.94,62.0,,20.58
57,988.944,,,,22.16,
58,989.09,73.02,26.12,62.0,,20.55
59,989.24,73.8,26.31,62.0,,20.53
60,989.394,74.82,26.53,62.0,,20.49
61,989.54,75.56,26.72,62.0,,20.47
62,989.54,,,,22.47,
63,989.69,76.28,26.92,62.0,,20.45
64,989.844,77.25,27.15,62.0,,20.43
65,989.99,77.98,27.36,62.0,,20.4
