timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
760.149,25.99,25.99,0,60,,,,,28.51,21.99,
760.149,25.99,25.99,0,60,,,,,28.51,21.99,
760.149,25.99,25.99,0,60,,,,,28.51,21.99,
760.149,25.99,25.99,0,60,,,,,28.51,21.99,
760.295,26.01,26.01,0,60,,,,,28.51,21.99,
760.295,26.01,26.01,0,60,,,,,28.51,21.99,
760.295,26.01,26.01,0,60,,,,,28.51,21.99,
760.295,26.01,26.01,0,60,,,,,28.51,21.99,
760.446,26.4,26.4,0,60,,,,,28.51,21.99,
760.446,26.4,26.4,0,60,,,,,28.51,21.99,
760.446,26.4,26.4,0,60,,,,,28.51,21.99,
760.446,26.4,26.4,0,60,,,,,28.51,21.99,
760.597,27.43,27.43,0,60,,,,,28.51,21.99,
760.597,27.43,27.43,0,60,,,,,28.51,21.99,
760.597,27.43,27.43,0,60,,,,,28.51,21.99,
760.597,27.43,27.43,0,60,,,,,28.51,21.99,
760.746,28.59,28.59,0,60,,,,,28.51,21.99,
760.746,28.59,28.59,0,60,,,,,28.51,21.99,
760.746,28.59,28.59,0,60,,,,,28.51,21.99,
760.746,28.59,28.59,0,60,,,,,28.51,21.99,
760.899,30.18,30.18,0,60,,,,,28.51,21.99,
760.899,30.18,30.18,0,60,,,,,28.51,21.99,
760.899,30.18,30.18,0,60,,,,,28.51,21.99,
760.899,30.18,30.18,0,60,,,,,28.51,21.99,
761.046,31.84,31.84,0,60,,,,,28.51,21.99,
761.046,31.84,31.84,0,60,,,,,28.51,21.99,
761.046,31.84,31.84,0,60,,,,,28.51,21.99,
761.046,31.84,31.84,0,60,,,,,28.51,21.99,
761.068,,,,,,,,,28.51,21.99,
761.068,,,,,,,,,28.51,21.99,
761.196,33.49,33.49,0,60,,,,,,,
761.196,33.49,33.49,0,60,,,,,,,
761.196,33.49,33.49,0,60,,,,,,,
761.196,33.49,33.49,0,60,,,,,,,
761.346,35.28,35.28,0,60,,,,,,,
761.346,35.28,35.28,0,60,,,,,,,
761.346,35.28,35.28,0,60,,,,,,,
761.346,35.28,35.28,0,60,,,,,,,
761.495,36.96,36.96,0,60,,,,,,,
761.495,36.96,36.96,0,60,,,,,,,
761.495,36.96,36.96,0,60,,,,,,,
761.495,36.96,36.96,0,60,,,,,,,
761.646,38.63,38.63,0,60,,,,,,,
761.646,38.63,38.63,0,60,,,,,,,
761.646,38.63,38.63,0,60,,,,,,,
761.646,38.63,38.63,0,60,,,,,,,
761.795,40.28,40.28,0,60,,,,,,,
761.795,40.28,40.28,0,60,,,,,,,
761.795,40.28,40.28,0,60,,,,,,,
761.795,40.28,40.28,0,60,,,,,,,
761.946,41.92,41.92,0,60,,,,,,,
761.946,41.92,41.92,0,60,,,,,,,
761.946,41.92,41.92,0,60,,,,,,,
761.946,41.92,41.92,0,60,,,,,,,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.095,43.5,43.5,0,60,,,,,28.47,21.99,
762.246,45.07,45.07,0,60,,,,,,,
762.246,45.07,45.07,0,60,,,,,,,
762.246,45.07,45.07,0,60,,,,,,,
762.246,45.07,45.07,0,60,,,,,,,
762.396,46.61,46.61,0,60,,,,,,,
762.396,46.61,46.61,0,60,,,,,,,
762.396,46.61,46.61,0,60,,,,,,,
762.396,46.61,46.61,0,60,,,,,,,
762.55,48.12,48.12,0,60,,,,,,,
762.55,48.12,48.12,0,60,,,,,,,
762.55,48.12,48.12,0,60,,,,,,,
762.55,48.12,48.12,0,60,,,,,,,
762.711,49.8,49.8,0,60,,,,,,,
762.711,49.8,49.8,0,60,,,,,,,
762.711,49.8,49.8,0,60,,,,,,,
762.711,49.8,49.8,0,60,,,,,,,
762.861,51.25,51.25,0,60,,,,,,,
762.861,51.25,51.25,0,60,,,,,,,
762.861,51.25,51.25,0,60,,,,,,,
762.861,51.25,51.25,0,60,,,,,,,
763.011,52.65,52.65,0,60,,,,,28.37,22.15,
