timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
4504.85,31.23,31.23,50,60,,,,,31.13,23.68,
4504.85,31.23,31.23,50,60,,,,,31.13,23.68,
4504.85,31.23,31.23,50,60,,,,,31.13,23.68,
4504.85,31.23,31.23,50,60,,,,,31.13,23.68,
4505,31.25,31.25,50,60,,,,,31.13,23.68,
4505,31.25,31.25,50,60,,,,,31.13,23.68,
4505,31.25,31.25,50,60,,,,,31.13,23.68,
4505,31.25,31.25,50,60,,,,,31.13,23.68,
4505.15,31.75,31.75,50,60,,,,,31.13,23.68,
4505.15,31.75,31.75,50,60,,,,,31.13,23.68,
4505.15,31.75,31.75,50,60,,,,,31.13,23.68,
4505.15,31.75,31.75,50,60,,,,,31.13,23.68,
4505.3,32.73,32.73,50,60,,,,,31.13,23.68,
4505.3,32.73,32.73,50,60,,,,,31.13,23.68,
4505.3,32.73,32.73,50,60,,,,,31.13,23.68,
4505.3,32.73,32.73,50,60,,,,,31.13,23.68,
4505.35,,,,,,,,,31.13,23.68,
4505.35,,,,,,,,,31.13,23.68,
4505.45,34.12,34.12,50,60,,,,,,,
4505.45,34.12,34.12,50,60,,,,,,,
4505.45,34.12,34.12,50,60,,,,,,,
4505.45,34.12,34.12,50,60,,,,,,,
4505.607,35.57,35.57,50,60,,,,,,,
4505.607,35.57,35.57,50,60,,,,,,,
4505.607,35.57,35.57,50,60,,,,,,,
4505.607,35.57,35.57,50,60,,,,,,,
4505.75,37.25,37.25,50,60,,,,,,,
4505.75,37.25,37.25,50,60,,,,,,,
4505.75,37.25,37.25,50,60,,,,,,,
4505.75,37.25,37.25,50,60,,,,,,,
4505.9,38.84,38.84,50,60,,,,,,,
4505.9,38.84,38.84,50,60,,,,,,,
4505.9,38.84,38.84,50,60,,,,,,,
4505.9,38.84,38.84,50,60,,,,,,,
4506.05,40.62,40.62,50,60,,,,,,,
4506.05,40.62,40.62,50,60,,,,,,,
4506.05,40.62,40.62,50,60,,,,,,,
4506.05,40.62,40.62,50,60,,,,,,,
4506.2,42.51,42.51,50,60,,,,,,,
4506.2,42.51,42.51,50,60,,,,,,,
4506.2,42.51,42.51,50,60,,,,,,,
4506.2,42.51,42.51,50,60,,,,,,,
4506.285,,,,,,,,,31.12,23.66,
4506.285,,,,,,,,,31.12,23.66,
4506.355,44.09,44.09,50,60,,,,,,,
4506.355,44.09,44.09,50,60,,,,,,,
4506.355,44.09,44.09,50,60,,,,,,,
4506.355,44.09,44.09,50,60,,,,,,,
4506.5,45.83,45.83,50,60,,,,,,,
4506.5,45.83,45.83,50,60,,,,,,,
4506.5,45.83,45.83,50,60,,,,,,,
4506.5,45.83,45.83,50,60,,,,,,,
4506.65,47.48,47.48,50,60,,,,,,,
4506.65,47.48,47.48,50,60,,,,,,,
4506.65,47.48,47.48,50,60,,,,,,,
4506.65,47.48,47.48,50,60,,,,,,,
4506.8,49.08,49.08,50,60,,,,,,,
4506.8,49.08,49.08,50,60,,,,,,,
4506.8,49.08,49.08,50,60,,,,,,,
4506.8,49.08,49.08,50,60,,,,,,,
4506.95,50.65,50.65,50,60,,,,,,,
4506.95,50.65,50.65,50,60,,,,,,,
4506.95,50.65,50.65,50,60,,,,,,,
4506.95,50.65,50.65,50,60,,,,,,,
4507.099,52.19,52.19,50,60,,,,,,,
