timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
5889.866,30.88,30.88,50,60,,,,,31.55,23.93,
5889.866,30.88,30.88,50,60,,,,,31.55,23.93,
5889.866,30.88,30.88,50,60,,,,,31.55,23.93,
5889.866,30.88,30.88,50,60,,,,,31.55,23.93,
5890.001,,,,,,,,,31.55,23.93,
5890.001,,,,,,,,,31.55,23.93,
5890.016,30.9,30.9,50,60,,,,,,,
5890.016,30.9,30.9,50,60,,,,,,,
5890.016,30.9,30.9,50,60,,,,,,,
5890.016,30.9,30.9,50,60,,,,,,,
5890.166,31.15,31.15,50,60,,,,,,,
5890.166,31.15,31.15,50,60,,,,,,,
5890.166,31.15,31.15,50,60,,,,,,,
5890.166,31.15,31.15,50,60,,,,,,,
5890.316,32.03,32.03,50,60,,,,,,,
5890.316,32.03,32.03,50,60,,,,,,,
5890.316,32.03,32.03,50,60,,,,,,,
5890.316,32.03,32.03,50,60,,,,,,,
5890.467,33.24,33.24,50,60,,,,,,,
5890.467,33.24,33.24,50,60,,,,,,,
5890.467,33.24,33.24,50,60,,,,,,,
5890.467,33.24,33.24,50,60,,,,,,,
5890.616,34.82,34.82,50,60,,,,,,,
5890.616,34.82,34.82,50,60,,,,,,,
5890.616,34.82,34.82,50,60,,,,,,,
5890.616,34.82,34.82,50,60,,,,,,,
5890.766,36.47,36.47,50,60,,,,,,,
5890.766,36.47,36.47,50,60,,,,,,,
5890.766,36.47,36.47,50,60,,,,,,,
5890.766,36.47,36.47,50,60,,,,,,,
5890.916,38.16,38.16,50,60,,,,,,,
5890.916,38.16,38.16,50,60,,,,,,,
5890.916,38.16,38.16,50,60,,,,,,,
5890.916,38.16,38.16,50,60,,,,,,,
5890.992,,,,,,,,,31.54,23.98,
5890.992,,,,,,,,,31.54,23.98,
5891.067,39.78,39.78,50,60,,,,,,,
5891.067,39.78,39.78,50,60,,,,,,,
5891.067,39.78,39.78,50,60,,,,,,,
5891.067,39.78,39.78,50,60,,,,,,,
5891.216,41.7,41.7,50,60,,,,,,,
5891.216,41.7,41.7,50,60,,,,,,,
5891.216,41.7,41.7,50,60,,,,,,,
5891.216,41.7,41.7,50,60,,,,,,,
5891.366,43.21,43.21,50,60,,,,,,,
5891.366,43.21,43.21,50,60,,,,,,,
5891.366,43.21,43.21,50,60,,,,,,,
5891.366,43.21,43.21,50,60,,,,,,,
5891.516,45.22,45.22,50,60,,,,,,,
5891.516,45.22,45.22,50,60,,,,,,,
5891.516,45.22,45.22,50,60,,,,,,,
5891.516,45.22,45.22,50,60,,,,,,,
5891.666,46.88,46.88,50,60,,,,,,,
5891.666,46.88,46.88,50,60,,,,,,,
5891.666,46.88,46.88,50,60,,,,,,,
5891.666,46.88,46.88,50,60,,,,,,,
5891.816,48.5,48.5,50,60,,,,,,,
5891.816,48.5,48.5,50,60,,,,,,,
5891.816,48.5,48.5,50,60,,,,,,,
5891.816,48.5,48.5,50,60,,,,,,,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5891.966,50.13,50.13,50,60,,,,,31.51,23.94,
5892.116,51.72,51.72,50,60,,,,,,,
5892.116,51.72,51.72,50,60,,,,,,,
5892.116,51.72,51.72,50,60,,,,,,,
5892.116,51.72,51.72,50,60,,,,,,,
5892.266,53.25,53.25,50,60,,,,,,,
5892.266,53.25,53.25,50,60,,,,,,,
5892.266,53.25,53.25,50,60,,,,,,,
5892.266,53.25,53.25,50,60,,,,,,,
5892.416,54.8,54.8,50,60,,,,,,,
5892.416,54.8,54.8,50,60,,,,,,,
5892.416,54.8,54.8,50,60,,,,,,,
