,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,49.912,,,,28.22,
1,50.218,,,,28.17,
2,50.663,,,,28.19,
3,51.444,,,,28.2,
4,52.014,,,,28.17,
5,52.644,,,,28.17,
6,52.822,,,,28.12,
7,53.63,,,,28.15,
8,54.448,,,,28.61,
9,55.044,,,,28.32,
10,53.908,27.99,24.0,62.0,,28.49
11,56.245,,,,33.62,
12,56.874,,,,31.22,
13,57.472,,,,30.17,
14,54.082,27.99,24.0,62.0,,28.49
15,54.232,28.19,24.0,62.0,,28.47
16,54.382,28.61,24.0,62.0,,28.46
17,54.532,29.32,24.0,62.0,,28.42
18,54.682,30.25,24.0,62.0,,28.38
19,54.842,31.28,24.0,62.0,,28.33
20,54.983,32.86,24.0,62.0,,28.25
21,55.132,34.05,24.0,62.0,,28.18
22,55.287,35.28,24.0,62.0,,28.12
23,55.433,36.93,24.0,62.0,,28.03
24,55.592,38.22,24.0,62.0,29.26,27.96
25,55.733,39.48,24.0,62.0,,27.9
26,55.884,41.13,24.0,62.0,,27.82
27,56.036,42.36,24.0,62.0,,27.75
28,56.185,43.58,24.0,62.0,,27.68
29,56.336,45.2,24.0,62.0,,27.59
30,56.486,46.38,24.0,62.0,,27.53
31,56.641,47.54,24.0,62.0,,27.47
32,56.788,49.08,24.0,62.0,,27.39
33,56.939,50.23,24.0,62.0,,27.33
34,57.089,51.37,24.0,62.0,,27.27
35,57.243,52.51,24.0,62.0,,27.21
36,57.388,53.95,24.0,62.0,,27.14
37,57.539,55.02,24.0,62.0,,27.09
38,57.693,56.05,24.0,62.0,,27.03
39,57.84,57.43,24.0,62.0,,26.97
40,57.989,58.45,24.0,62.0,29.53,26.92
41,58.143,59.45,24.0,62.0,,26.87
42,58.289,60.75,24.0,62.0,,26.8
43,58.439,61.71,24.0,62.0,,26.75
44,58.594,62.65,24.0,62.0,28.8,26.71
45,58.74,63.9,24.0,62.0,,26.64
46,58.89,64.82,24.08,62.0,,26.6
47,59.044,65.73,24.21,62.0,,26.55
48,59.19,66.92,24.35,62.0,29.09,26.5
49,59.34,67.79,24.5,62.0,,26.46
50,59.494,68.64,24.65,62.0,,26.42
51,59.64,69.77,24.81,62.0,,26.38
52,59.79,70.62,24.97,62.0,28.65,26.33
53,59.945,71.44,25.14,62.0,,26.3
54,60.092,72.54,25.33,62.0,,26.25
55,60.242,73.34,25.5,62.0,,26.23
56,60.397,74.12,25.69,62.0,,26.19
57,60.542,75.15,25.89,62.0,28.95,26.16
58,84.795,,,,28.62,
59,60.692,75.89,26.08,62.0,,26.12
60,86.056,,,,28.82,
61,60.847,76.63,26.27,62.0,,26.09
62,60.992,77.61,26.49,62.0,,26.06
63,61.142,78.34,26.69,62.0,31.34,26.02
64,61.296,79.05,26.9,62.0,,25.99
65,61.442,79.99,27.13,62.0,,25.95
66,61.592,80.71,27.35,62.0,,25.93
67,61.747,81.39,27.57,62.0,28.79,25.91
68,61.892,82.26,27.81,62.0,,25.88
69,62.042,82.95,28.04,62.0,,25.86
70,62.197,83.61,28.27,62.0,,25.84
71,62.344,84.47,28.53,62.0,29.76,25.81
72,62.494,85.09,28.77,62.0,,25.79
73,62.649,85.7,29.01,62.0,,25.77
74,94.446,,,,28.76,
75,62.797,86.53,29.27,62.0,,25.75
76,62.947,87.13,29.52,62.0,29.57,25.73
77,96.252,,,,28.75,
78,63.099,87.72,29.77,62.0,,25.7
79,63.252,88.34,30.03,62.0,,25.69
80,98.159,,,,29.33,
81,98.671,,,,28.76,
82,63.4,89.16,30.31,62.0,,25.67
83,99.911,,,,29.45,
84,63.55,89.74,30.57,62.0,28.78,25.65
85,63.701,90.3,30.83,62.0,,25.63
86,63.85,91.09,31.12,62.0,,25.61
87,64.0,91.66,31.39,62.0,,25.6
88,64.15,92.19,31.66,62.0,28.98,25.58
89,64.3,92.91,31.95,62.0,,25.57
90,64.45,93.42,32.22,62.0,,25.56
91,64.6,93.95,32.5,62.0,,25.55
92,64.75,94.66,32.8,62.0,28.74,25.54
93,64.9,95.15,33.08,62.0,,25.53
94,106.541,,,,28.89,
95,65.05,95.64,33.35,62.0,,25.51
96,107.729,,,,31.98,
97,108.418,,,,28.67,
98,108.928,,,,30.6,
99,109.638,,,,28.71,
100,65.203,96.3,33.67,62.0,,25.51
101,110.771,,,,29.54,
102,65.353,96.79,33.95,62.0,28.7,25.52
103,65.508,97.28,34.24,62.0,,25.5
