,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1258.026,,,,34.94,
1,1258.028,,,,34.92,
2,1258.56,,,,34.95,
3,1259.165,,,,34.91,
4,1259.795,,,,34.97,
5,1260.336,,,,34.91,
6,1260.878,,,,34.94,
7,1261.658,,,,35.03,
8,1261.474,37.95,37.87,55.0,,37.9
9,1262.798,,,,35.05,
10,1263.456,,,,35.97,
11,1264.025,,,,37.6,
12,1261.623,37.95,37.86,55.0,,37.9
13,1261.772,37.96,37.86,55.0,,37.89
14,1261.925,38.09,37.87,55.0,,37.86
15,1262.075,38.61,37.92,55.0,,37.77
16,1262.244,39.51,38.07,55.0,39.5,37.67
17,1262.392,40.77,38.32,55.0,,37.56
18,1262.567,42.23,38.69,55.0,,37.45
19,1262.716,43.85,39.17,55.0,,37.34
20,1262.869,45.64,39.77,55.0,,37.23
21,1263.033,47.35,40.49,55.0,,37.13
22,1263.183,49.35,41.27,55.0,,37.01
23,1263.356,51.24,42.15,55.0,,36.92
24,1263.507,53.11,43.06,55.0,,36.82
25,1263.676,55.46,44.07,55.0,,36.71
26,1263.823,57.27,45.08,55.0,,36.62
27,1263.992,58.9,46.14,55.0,,36.56
28,1274.264,,,,45.53,
29,1264.14,60.61,47.21,55.0,,36.49
30,1264.309,62.21,48.29,55.0,,36.42
31,1264.458,63.85,49.36,55.0,,36.36
32,1264.643,65.93,50.47,55.0,60.79,36.28
33,1264.792,67.5,51.59,55.0,,36.23
34,1264.942,68.95,52.7,55.0,,36.18
35,1265.092,70.1,53.76,55.0,,36.19
36,1265.242,71.02,54.76,55.0,63.3,36.33
37,1265.392,71.13,55.63,55.0,,36.53
38,1265.543,70.83,56.34,55.0,,36.79
39,1265.685,69.99,56.86,55.0,,37.18
40,1265.835,69.13,57.21,55.0,60.78,37.48
41,1265.985,68.18,57.42,55.0,,37.79
42,1266.177,66.88,57.49,55.0,,38.13
43,1266.305,66.14,57.47,55.0,,38.3
44,1266.456,64.87,57.33,55.0,58.77,38.55
45,1266.606,64.1,57.15,55.0,,38.67
46,1266.755,63.39,56.95,55.0,,38.76
47,1266.904,62.59,56.71,55.0,,38.85
48,1267.054,62.09,56.49,55.0,58.42,38.88
49,1267.204,61.66,56.27,55.0,,38.91
