,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,3973.438,,,,33.0,
1,3974.089,,,,33.13,
2,3974.63,,,,33.09,
3,3975.197,,,,33.08,
4,3975.557,,,,33.13,
5,3976.458,,,,33.22,
6,3977.087,,,,33.19,
7,3977.693,,,,33.87,
8,3978.266,,,,35.34,
9,3978.889,,,,36.82,
10,3979.488,,,,40.64,
11,3979.997,,,,54.49,
12,3976.584,36.15,36.08,55.0,,36.11
13,3976.742,36.15,36.08,55.0,,36.1
14,3981.859,,,,61.73,
15,3976.891,36.16,36.07,55.0,,36.09
16,3977.042,36.29,36.08,55.0,,36.06
17,3977.191,36.77,36.14,55.0,,35.99
18,3977.341,37.66,36.27,55.0,,35.89
19,3977.493,38.89,36.52,55.0,,35.78
20,3977.642,40.42,36.89,55.0,,35.67
21,3977.819,42.07,37.38,55.0,,35.55
22,3977.958,43.82,37.98,55.0,,35.45
23,3978.11,45.59,38.67,55.0,,35.35
24,3978.26,47.51,39.45,55.0,,35.24
25,3978.41,49.34,40.31,55.0,,35.15
26,3978.562,50.54,41.15,55.0,,35.09
27,3978.71,53.06,42.09,55.0,,34.97
28,3990.371,,,,59.09,
29,3978.877,54.8,43.1,55.0,,34.9
30,3979.027,56.57,44.14,55.0,,34.82
31,3979.198,58.19,45.18,55.0,,34.76
32,3979.344,59.85,46.24,55.0,,34.69
33,3979.513,61.41,47.29,55.0,,34.63
34,3979.667,62.99,48.34,55.0,,34.58
35,3979.836,65.14,49.44,55.0,,34.5
36,3979.985,66.19,50.49,55.0,,34.47
37,3980.135,67.93,51.56,55.0,,34.49
38,3980.285,68.57,52.57,55.0,,34.6
39,3997.045,,,,59.05,
40,3980.435,68.72,53.44,55.0,,34.8
41,3980.586,68.29,54.14,55.0,58.96,35.14
42,3980.738,67.65,54.66,55.0,,35.43
43,3980.882,66.82,55.03,55.0,,35.74
44,3981.032,65.53,55.22,55.0,,36.16
45,3981.181,64.5,55.28,55.0,,36.46
46,3981.328,63.53,55.23,55.0,58.46,36.7
47,3981.479,62.62,55.12,55.0,,36.89
48,3981.668,62.3,55.01,55.0,,36.95
49,3981.815,62.18,54.92,55.0,,36.97
50,3981.966,62.18,54.87,55.0,,36.97
51,3982.116,62.2,54.85,55.0,,36.96
52,4004.795,,,,57.82,
53,3982.266,62.19,54.86,55.0,,36.95
54,3982.416,62.13,54.88,55.0,57.21,36.94
55,3982.566,62.05,54.91,55.0,,36.93
56,3982.715,61.93,54.94,55.0,,36.91
57,3982.866,61.75,54.97,55.0,,36.9
58,3983.015,61.6,54.99,55.0,,36.89
59,3983.166,61.44,55.01,55.0,57.14,36.88
60,3983.316,61.22,55.02,55.0,,36.86
61,3983.466,61.06,55.02,55.0,,36.85
62,3983.616,60.9,55.03,55.0,,36.83
63,3983.766,60.69,55.02,55.0,56.35,36.81
64,3983.916,60.55,55.02,55.0,,36.8
65,3984.066,60.39,55.01,55.0,,36.79
66,3984.216,60.2,55.0,55.0,,36.78
67,3984.366,60.06,54.99,55.0,56.18,36.77
68,3984.516,59.94,54.99,55.0,,36.76
69,3984.666,59.75,54.97,55.0,,36.75
70,3984.816,59.63,54.96,55.0,,36.73
71,3984.966,59.51,54.95,55.0,55.7,36.73
72,3985.116,59.36,54.94,55.0,,36.71
73,3985.265,59.26,54.93,55.0,,36.7
74,3985.416,59.16,54.92,55.0,,36.7
75,3985.566,59.02,54.91,55.0,55.62,36.68
76,3985.716,58.92,54.9,55.0,,36.67
77,3985.866,58.82,54.9,55.0,,36.67
78,3986.016,58.7,54.89,55.0,,36.66
79,3986.166,58.61,54.88,55.0,55.26,36.65
80,3986.315,58.53,54.87,55.0,,36.64
81,3986.466,58.43,54.87,55.0,,36.62
82,3986.616,58.35,54.87,55.0,,36.62
83,3986.766,58.28,54.86,55.0,55.06,36.61
84,3986.916,58.19,54.86,55.0,,36.6
85,4024.822,,,,54.85,
86,3987.066,58.12,54.86,55.0,,36.59
87,3987.216,58.06,54.86,55.0,,36.58
88,3987.366,57.98,54.86,55.0,54.83,36.58
89,3987.516,57.93,54.86,55.0,,36.57
90,3987.665,57.88,54.86,55.0,,36.56
91,3987.816,57.82,54.86,55.0,,36.55
92,3987.965,57.76,54.87,55.0,55.37,36.54
93,3988.118,57.71,54.87,55.0,,36.53
94,3988.266,57.67,54.88,55.0,,36.53
95,3988.415,57.61,54.88,55.0,,36.52
96,4031.544,,,,54.51,
97,3988.565,57.57,54.89,55.0,54.86,36.52
98,4032.649,,,,54.28,
99,3988.716,57.54,54.89,55.0,,36.51
100,3988.866,57.48,54.9,55.0,,36.5
101,3989.016,57.43,54.9,55.0,,36.5
102,3989.166,57.39,54.91,55.0,54.51,36.49
103,3989.316,57.34,54.91,55.0,,36.48
104,3989.466,57.3,54.92,55.0,,36.48
105,3989.616,57.26,54.92,55.0,,36.47
106,3989.765,57.22,54.93,55.0,54.13,36.46
107,3989.916,57.19,54.93,55.0,,36.46
108,3990.066,57.15,54.94,55.0,,36.45
109,4039.351,,,,54.26,
110,3990.216,57.1,54.94,55.0,,36.45
111,4040.465,,,,54.04,
112,3990.366,57.07,54.95,55.0,,36.44
113,3990.516,57.03,54.95,55.0,,36.44
114,3990.665,57.0,54.95,55.0,,36.43
115,3990.815,56.97,54.96,55.0,,36.43
116,3990.965,56.94,54.96,55.0,54.04,36.42
117,3991.116,56.9,54.97,55.0,,36.42
118,3991.266,56.87,54.97,55.0,,36.41
119,3991.416,56.84,54.97,55.0,,36.41
120,3991.565,56.8,54.97,55.0,53.99,36.4
121,3991.715,56.77,54.98,55.0,,36.4
122,3991.865,56.75,54.98,55.0,,36.39
123,3992.016,56.71,54.98,55.0,,36.38
124,3992.165,56.69,54.98,55.0,54.04,36.38
125,3992.316,56.66,54.99,55.0,,36.38
126,3992.466,56.63,54.99,55.0,,36.37
127,3992.616,56.61,54.99,55.0,,36.37
128,3992.766,56.59,54.99,55.0,53.86,36.37
129,3992.915,56.56,54.99,55.0,,36.36
130,3993.066,56.54,55.0,55.0,,36.36
131,3993.216,56.52,55.0,55.0,,36.35
132,3993.366,56.5,55.0,55.0,53.85,36.35
133,3993.515,56.48,55.0,55.0,,36.35
134,3993.708,56.46,55.01,55.0,,36.34
135,3993.836,56.44,55.01,55.0,,36.34
136,3993.985,56.4,55.01,55.0,54.61,36.33
137,3994.135,56.38,55.01,55.0,,36.33
138,3994.285,56.35,55.01,55.0,,36.33
139,3994.436,56.32,55.01,55.0,,36.33
140,3994.585,56.29,55.0,55.0,53.68,36.32
141,3994.736,56.26,55.0,55.0,,36.31
142,4059.36,,,,54.09,
143,3994.885,56.24,55.0,55.0,,36.31
144,4060.498,,,,53.7,
145,3995.036,56.22,55.0,55.0,,36.3
146,3995.186,56.22,55.0,55.0,53.88,36.31
147,3995.336,56.22,55.0,55.0,,36.3
148,3995.486,56.21,55.0,55.0,,36.29
149,3995.636,56.2,55.0,55.0,,36.29
150,3995.786,56.18,55.0,55.0,53.66,36.28
151,3995.936,56.18,55.01,55.0,,36.28
152,3996.086,56.17,55.01,55.0,,36.28
153,3996.236,56.16,55.01,55.0,,36.27
154,3996.385,56.15,55.01,55.0,53.74,36.27
155,4067.154,,,,53.62,
156,3996.535,56.14,55.02,55.0,,36.26
157,4068.259,,,,53.68,
158,3996.686,56.13,55.02,55.0,,36.27
159,3996.836,56.11,55.02,55.0,,36.26
160,3996.986,56.09,55.02,55.0,,36.25
161,3997.136,56.07,55.02,55.0,,36.25
162,3997.285,56.06,55.02,55.0,,36.24
163,3997.435,56.05,55.02,55.0,,36.24
164,3997.585,56.03,55.02,55.0,53.62,36.25
165,3997.736,56.02,55.02,55.0,,36.24
166,3997.885,56.01,55.02,55.0,,36.23
167,3998.036,55.99,55.02,55.0,,36.23
168,4074.974,,,,53.69,
169,3998.186,55.98,55.02,55.0,54.37,36.23
170,4076.079,,,,53.6,
171,3998.336,55.96,55.02,55.0,,36.22
172,3998.486,55.96,55.02,55.0,,36.22
173,3998.636,55.95,55.02,55.0,,36.21
174,3998.786,55.94,55.02,55.0,53.93,36.21
175,3998.936,55.94,55.02,55.0,,36.21
176,3999.086,55.93,55.02,55.0,,36.2
177,3999.236,55.92,55.02,55.0,,36.19
178,3999.386,55.91,55.02,55.0,53.62,36.19
179,3999.536,55.91,55.02,55.0,,36.19
180,3999.686,55.9,55.02,55.0,,36.19
181,4082.78,,,,53.74,
182,3999.836,55.89,55.02,55.0,,36.18
183,4083.885,,,,53.58,
184,3999.986,55.88,55.02,55.0,53.67,36.19
185,4000.136,55.88,55.02,55.0,,36.18
186,4000.286,55.87,55.02,55.0,,36.17
187,4000.436,55.87,55.02,55.0,,36.17
188,4000.586,55.86,55.02,55.0,53.58,36.16
189,4000.736,55.85,55.02,55.0,,36.16
190,4000.886,55.85,55.02,55.0,,36.15
191,4001.036,55.84,55.02,55.0,,36.15
192,4001.186,55.84,55.02,55.0,53.68,36.15
193,4001.336,55.83,55.02,55.0,,36.14
194,4090.541,,,,53.58,
195,4001.486,55.82,55.02,55.0,,36.14
196,4001.636,55.81,55.02,55.0,,36.14
197,4001.786,55.81,55.02,55.0,53.59,36.14
198,4001.936,55.8,55.02,55.0,,36.13
199,4002.086,55.79,55.02,55.0,,36.13
200,4002.236,55.79,55.02,55.0,,36.13
201,4002.386,55.78,55.02,55.0,54.32,36.12
202,4002.536,55.78,55.02,55.0,,36.12
203,4002.686,55.78,55.02,55.0,,36.12
204,4002.836,55.78,55.02,55.0,,36.12
205,4097.253,,,,53.58,
206,4002.986,55.78,55.02,55.0,53.75,36.11
207,4003.136,55.77,55.02,55.0,,36.11
208,4003.286,55.77,55.02,55.0,,36.1
209,4003.436,55.75,55.02,55.0,,36.1
210,4003.586,55.75,55.02,55.0,53.47,36.1
211,4003.736,55.75,55.02,55.0,,36.09
212,4003.886,55.74,55.02,55.0,,36.09
213,4004.036,55.74,55.02,55.0,,36.09
214,4004.186,55.73,55.01,55.0,53.71,36.09
215,4004.336,55.73,55.01,55.0,,36.08
216,4004.486,55.72,55.01,55.0,,36.08
217,4004.636,55.72,55.01,55.0,,36.07
218,4105.083,,,,53.56,
219,4004.786,55.71,55.01,55.0,,36.07
220,4004.936,55.71,55.01,55.0,,36.07
221,4005.086,55.71,55.01,55.0,,36.06
222,4005.236,55.71,55.01,55.0,,36.06
223,4005.386,55.71,55.01,55.0,53.66,36.06
224,4005.536,55.71,55.01,55.0,,36.06
225,4005.717,55.7,55.01,55.0,,36.05
226,4005.867,55.7,55.01,55.0,,36.05
227,4006.017,55.69,55.01,55.0,53.55,36.05
228,4006.167,55.69,55.01,55.0,,36.04
229,4111.737,,,,53.64,
230,4006.317,55.69,55.01,55.0,,36.04
231,4006.467,55.69,55.01,55.0,,36.03
232,4006.617,55.69,55.01,55.0,53.67,36.03
233,4006.767,55.69,55.01,55.0,,36.03
234,4006.917,55.69,55.01,55.0,,36.03
235,4007.068,55.69,55.01,55.0,,36.02
236,4007.217,55.68,55.01,55.0,53.61,36.02
