,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,77.951,,,,22.82,
1,78.632,,,,22.81,
2,79.251,,,,22.82,
3,79.522,,,,22.82,
4,80.423,,,,22.81,
5,80.915,,,,22.76,
6,81.54,,,,22.9,
7,82.159,,,,22.87,
8,82.841,,,,23.24,
9,81.719,25.32,25.44,55.0,,25.33
10,81.848,25.32,25.44,55.0,,25.33
11,84.607,,,,24.45,
12,81.997,25.42,25.45,55.0,,25.32
13,82.147,25.8,25.49,55.0,,25.28
14,82.297,26.58,25.6,55.0,,25.21
15,82.447,27.9,25.84,55.0,,25.09
16,87.591,,,,25.75,
17,82.597,29.22,26.18,55.0,,24.98
18,82.747,30.15,26.59,55.0,,24.91
19,82.898,31.97,27.1,55.0,,24.81
20,83.047,34.27,27.76,55.0,,24.69
21,83.198,35.37,28.48,55.0,,24.63
22,91.197,,,,27.91,
23,83.347,37.21,29.24,55.0,30.43,24.54
24,83.497,39.11,30.09,55.0,,24.45
25,83.647,41.26,31.01,55.0,,24.36
26,83.797,42.45,31.92,55.0,,24.3
27,83.947,44.41,32.9,55.0,34.3,24.22
28,84.097,45.96,33.89,55.0,,24.15
29,84.253,47.56,34.89,55.0,,24.09
30,84.397,49.4,35.93,55.0,,24.02
31,84.547,50.91,36.98,55.0,,23.97
32,84.697,52.43,38.01,55.0,,23.91
33,84.847,54.07,39.06,55.0,,23.85
34,84.997,55.52,40.11,55.0,,23.81
35,85.147,56.88,41.14,55.0,38.59,23.77
36,85.297,58.59,42.18,55.0,,23.72
37,100.101,,,,45.52,
38,85.447,59.84,43.22,55.0,,23.69
39,85.597,61.07,44.23,55.0,,23.66
40,85.747,62.69,45.24,55.0,51.95,23.6
41,85.897,63.91,46.26,55.0,,23.58
42,86.047,65.13,47.25,55.0,,23.56
43,86.197,66.72,48.26,55.0,,23.52
44,86.347,67.88,49.26,55.0,56.61,23.5
45,86.497,69.01,50.24,55.0,,23.47
46,86.653,70.5,51.22,55.0,,23.44
47,86.803,71.6,52.2,55.0,,23.43
48,86.953,72.7,53.16,55.0,59.53,23.41
49,87.103,73.62,54.09,55.0,,23.42
50,107.866,,,,59.74,
51,87.253,74.29,54.97,55.0,,23.53
52,87.403,74.25,55.73,55.0,,23.71
53,87.556,73.81,56.35,55.0,,23.92
54,87.697,72.82,56.78,55.0,,24.28
55,87.847,71.84,57.06,55.0,,24.57
