,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1706.374,,,,26.75,
1,1707.312,,,,26.73,
2,1707.899,,,,26.75,
3,1708.331,,,,26.81,
4,1709.024,,,,26.82,
5,1709.517,,,,26.89,
6,1710.148,,,,26.93,
7,1710.933,,,,27.03,
8,1711.542,,,,27.13,
9,1712.148,,,,27.16,
10,1712.667,,,,27.4,
11,1713.254,,,,27.67,
12,1713.926,,,,27.85,
13,1714.557,,,,28.18,
14,1715.144,,,,28.55,
15,1715.639,,,,29.04,
16,1710.773,33.0,32.97,90.0,,32.7
17,1716.899,,,,29.49,
18,1710.911,32.99,32.97,90.0,,32.7
19,1711.061,33.04,32.97,90.0,,32.69
20,1711.215,33.34,33.0,90.0,,32.68
21,1711.361,34.31,33.13,90.0,,32.64
22,1711.517,35.41,33.35,90.0,,32.59
23,1711.667,36.79,33.68,90.0,,32.52
24,1711.848,38.19,34.11,90.0,,32.46
25,1712.015,39.87,34.65,90.0,,32.39
26,1712.164,42.49,35.35,90.0,,32.27
27,1712.31,44.11,36.15,90.0,,32.21
28,1712.461,45.73,36.99,90.0,,32.14
29,1712.611,47.48,37.88,90.0,,32.07
30,1712.768,49.07,38.8,90.0,,32.0
31,1712.918,50.62,39.76,90.0,,31.94
32,1713.067,52.84,40.76,90.0,,31.87
33,1713.213,54.43,41.79,90.0,,31.81
34,1713.384,55.89,42.81,90.0,,31.75
35,1713.537,57.5,43.83,90.0,,31.69
36,1713.687,59.57,44.89,90.0,,31.61
37,1713.851,61.0,45.97,90.0,,31.56
38,1714.001,62.46,47.03,90.0,,31.51
39,1714.156,63.83,48.07,90.0,,31.46
40,1714.329,65.67,49.16,90.0,,31.4
41,1714.478,67.13,50.23,90.0,,31.36
42,1714.632,68.44,51.29,90.0,,31.33
43,1714.8,70.18,52.34,90.0,,31.28
44,1714.948,71.56,53.41,90.0,,31.24
45,1715.098,72.8,54.46,90.0,,31.21
46,1734.477,,,,30.0,
47,1715.278,74.37,55.5,90.0,,31.17
48,1715.426,75.77,56.52,90.0,,31.14
49,1715.575,76.99,57.56,90.0,,31.11
50,1715.725,78.1,58.57,90.0,,31.08
51,1715.892,79.23,59.56,90.0,,31.06
52,1716.042,80.84,60.56,90.0,,31.02
53,1716.191,81.92,61.56,90.0,,31.01
54,1716.363,83.03,62.53,90.0,30.84,30.98
55,1716.518,84.11,63.49,90.0,,30.96
56,1716.663,85.47,64.47,90.0,,30.94
57,1741.107,,,,31.78,
58,1716.83,86.49,65.42,90.0,,30.92
59,1742.212,,,,32.93,
60,1716.983,87.5,66.35,90.0,,30.91
61,1717.133,88.81,67.29,90.0,,30.89
62,1717.282,89.75,68.21,90.0,,30.88
63,1717.432,90.65,69.11,90.0,34.46,30.87
64,1717.583,91.86,70.02,90.0,,30.85
65,1717.732,92.73,70.91,90.0,,30.84
66,1717.882,93.58,71.78,90.0,,30.84
67,1718.037,94.43,72.63,90.0,36.3,30.83
68,1718.184,95.58,73.5,90.0,,30.82
69,1718.334,96.39,74.34,90.0,,30.82
70,1718.487,97.17,75.17,90.0,,30.81
71,1718.637,98.25,75.99,90.0,38.41,30.81
72,1718.786,99.03,76.81,90.0,,30.8
73,1718.936,99.78,77.62,90.0,,30.8
74,1719.091,100.52,78.4,90.0,,30.8
75,1719.238,101.53,79.21,90.0,40.81,30.8
76,1719.388,102.25,79.99,90.0,,30.8
77,1719.544,103.16,80.77,90.0,,30.8
78,1719.689,103.83,81.54,90.0,,30.8
79,1754.376,,,,44.45,
80,1719.839,104.51,82.29,90.0,49.43,30.8
81,1719.993,105.15,83.02,90.0,,30.8
82,1720.142,106.1,83.76,90.0,,30.81
83,1720.291,106.76,84.51,90.0,,30.82
84,1720.441,107.38,85.23,90.0,57.78,30.82
85,1720.596,107.99,85.94,90.0,,30.82
86,1720.744,108.84,86.65,90.0,,30.83
87,1720.89,109.43,87.35,90.0,,30.84
88,1721.05,109.99,88.04,90.0,68.35,30.84
89,1721.2,110.69,88.72,90.0,,30.85
90,1760.997,,,,73.99,
91,1721.346,111.13,89.39,90.0,,30.87
92,1721.497,111.16,89.99,90.0,,30.9
93,1721.652,110.66,90.48,90.0,77.39,30.98
94,1721.795,109.39,90.79,90.0,,31.16
95,1721.953,108.13,90.95,90.0,,31.34
96,1722.102,106.24,90.95,90.0,,31.62
97,1722.246,104.92,90.81,90.0,,31.83
98,1722.396,103.86,90.61,90.0,79.41,31.99
99,1722.55,103.06,90.4,90.0,,32.12
100,1722.7,102.24,90.18,90.0,,32.26
101,1767.627,,,,80.87,
102,1722.846,101.77,89.98,90.0,,32.34
103,1722.996,101.37,89.8,90.0,82.17,32.39
104,1723.15,100.93,89.65,90.0,,32.45
105,1723.296,100.65,89.52,90.0,,32.48
106,1723.446,100.38,89.42,90.0,,32.51
107,1723.6,100.06,89.33,90.0,83.16,32.54
108,1723.74,99.86,89.27,90.0,,32.55
109,1723.89,99.66,89.23,90.0,,32.56
110,1773.152,,,,83.73,
111,1724.045,99.41,89.2,90.0,,32.57
112,1724.19,99.25,89.18,90.0,84.41,32.58
