,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,647.059,,,,25.06,
1,647.274,,,,25.02,
2,648.082,,,,25.12,
3,648.765,,,,25.09,
4,649.146,,,,25.07,
5,649.837,,,,25.04,
6,650.276,,,,25.18,
7,651.152,,,,25.08,
8,651.75,,,,25.12,
9,651.44,26.72,26.73,90.0,,26.71
10,651.59,26.74,26.73,90.0,,26.71
11,651.74,26.88,26.76,90.0,,26.7
12,651.895,27.31,26.85,90.0,,26.68
13,654.764,,,,25.64,
14,652.045,28.08,27.08,90.0,,26.65
15,652.194,29.62,27.48,90.0,,26.59
16,652.34,30.93,28.04,90.0,26.85,26.54
17,652.49,32.31,28.66,90.0,,26.49
18,652.644,34.29,29.41,90.0,,26.42
19,652.79,35.82,30.24,90.0,,26.37
20,652.94,37.4,31.08,90.0,28.74,26.33
21,653.094,39.48,31.99,90.0,,26.26
22,653.243,41.16,32.89,90.0,,26.2
23,653.392,42.76,33.86,90.0,,26.16
24,653.542,44.33,34.8,90.0,31.17,26.11
25,653.699,45.92,35.73,90.0,,26.06
26,653.846,48.06,36.73,90.0,,25.99
27,653.993,49.63,37.75,90.0,,25.95
28,654.142,51.17,38.73,90.0,33.76,25.9
29,654.297,52.66,39.68,90.0,,25.86
30,654.442,54.61,40.73,90.0,,25.81
31,654.594,56.02,41.7,90.0,,25.77
32,654.742,57.48,42.64,90.0,,25.72
33,654.895,58.92,43.58,90.0,,25.69
34,655.044,60.81,44.56,90.0,,25.64
35,655.193,62.15,45.56,90.0,,25.61
36,655.343,63.46,46.5,90.0,36.68,25.58
37,655.495,65.2,47.46,90.0,,25.54
38,655.644,66.46,48.43,90.0,,25.51
39,655.794,67.7,49.35,90.0,,25.49
40,655.945,69.33,50.33,90.0,39.73,25.45
41,656.094,70.53,51.26,90.0,,25.43
42,656.244,71.73,52.16,90.0,,25.41
43,656.399,72.92,53.05,90.0,,25.39
44,656.546,74.5,54.02,90.0,43.24,25.36
45,656.696,75.61,54.92,90.0,,25.34
46,656.851,77.05,55.84,90.0,,25.32
47,656.996,78.14,56.75,90.0,,25.3
48,657.146,79.2,57.62,90.0,47.52,25.28
49,657.301,80.61,58.52,90.0,,25.27
50,657.446,81.64,59.41,90.0,,25.26
51,657.596,82.65,60.27,90.0,,25.24
52,657.749,83.64,61.1,90.0,52.76,25.23
53,657.898,84.97,61.96,90.0,,25.21
54,679.521,,,,59.64,
55,658.047,85.95,62.83,90.0,,25.2
56,658.197,86.89,63.66,90.0,,25.19
57,658.352,87.81,64.48,90.0,70.95,25.19
58,658.499,89.07,65.35,90.0,,25.18
59,658.649,89.95,66.18,90.0,,25.17
60,683.191,,,,87.16,
61,658.804,90.83,66.97,90.0,,25.16
62,658.95,91.98,67.82,90.0,93.62,25.15
63,659.1,92.83,68.63,90.0,,25.15
64,659.255,93.91,69.43,90.0,,25.15
65,686.231,,,,97.13,
66,659.4,94.72,70.24,90.0,,25.14
67,659.55,95.5,71.01,90.0,99.96,25.13
68,659.705,96.29,71.76,90.0,,25.13
69,659.851,97.3,72.56,90.0,,25.14
