,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,15573.31,,,,29.1,
1,15574.194,,,,29.39,
2,15574.613,,,,29.63,
3,15575.304,,,,29.76,
4,15575.971,,,,30.08,
5,15576.586,,,,30.2,
6,15577.188,,,,30.78,
7,15577.766,,,,32.23,
8,15578.376,,,,34.22,
9,15576.183,37.76,37.67,55.0,,37.78
10,15576.327,37.75,37.67,55.0,,37.78
11,15576.477,37.83,37.67,55.0,,37.76
12,15576.634,38.23,37.71,55.0,,37.73
13,15576.786,38.93,37.8,55.0,,37.68
14,15576.935,40.35,38.04,55.0,,37.6
15,15577.085,41.26,38.35,55.0,,37.55
16,15577.236,43.0,38.78,55.0,,37.46
17,15577.385,44.64,39.32,55.0,,37.39
18,15577.535,46.61,39.98,55.0,,37.3
19,15577.685,47.71,40.69,55.0,,37.24
20,15585.65,,,,36.92,
21,15577.835,49.7,41.46,55.0,,37.16
22,15577.985,51.5,42.31,55.0,,37.08
23,15578.136,53.3,43.2,55.0,,37.01
24,15578.285,55.3,44.16,55.0,,36.93
25,15578.436,56.44,45.1,55.0,,36.89
26,15578.585,58.4,46.09,55.0,,36.81
27,15578.735,60.53,47.13,55.0,,36.73
28,15578.891,61.98,48.19,55.0,,36.68
29,15579.041,63.41,49.23,55.0,41.71,36.62
30,15579.191,64.83,50.26,55.0,,36.57
31,15579.341,66.44,51.31,55.0,,36.54
32,15579.491,67.17,52.28,55.0,51.96,36.57
33,15593.468,,,,56.2,
34,15579.641,67.43,53.12,55.0,,36.65
35,15579.792,67.15,53.81,55.0,,36.83
36,15579.941,66.63,54.34,55.0,,36.99
37,15580.092,65.92,54.73,55.0,,37.17
38,15580.237,64.77,54.93,55.0,58.24,37.43
39,15580.388,63.83,55.02,55.0,,37.63
40,15580.537,62.88,55.0,55.0,,37.82
41,15580.684,61.93,54.9,55.0,,38.01
42,15580.835,61.53,54.79,55.0,58.18,38.1
43,15580.985,61.34,54.7,55.0,,38.16
44,15600.145,,,,58.03,
45,15581.134,61.27,54.64,55.0,,38.19
46,15581.284,61.28,54.6,55.0,,38.22
47,15581.434,61.28,54.6,55.0,57.29,38.23
48,15581.584,61.29,54.62,55.0,,38.25
49,15581.734,61.27,54.65,55.0,,38.26
50,15581.884,61.22,54.69,55.0,,38.25
51,15582.034,61.14,54.73,55.0,57.03,38.27
52,15582.184,61.06,54.77,55.0,,38.26
53,15582.334,60.98,54.81,55.0,,38.26
54,15582.484,60.84,54.84,55.0,,38.25
55,15582.634,60.75,54.88,55.0,56.42,38.25
56,15582.784,60.62,54.91,55.0,,38.24
57,15607.926,,,,56.15,
58,15582.934,60.48,54.93,55.0,,38.25
59,15583.084,60.36,54.95,55.0,,38.24
60,15583.234,60.24,54.97,55.0,55.82,38.23
61,15583.384,60.09,54.98,55.0,,38.22
62,15583.534,59.98,54.99,55.0,,38.23
63,15583.684,59.86,55.0,55.0,,38.22
64,15583.834,59.73,55.01,55.0,55.54,38.22
65,15583.984,59.62,55.01,55.0,,38.21
66,15584.134,59.51,55.02,55.0,,38.21
67,15584.284,59.39,55.02,55.0,,38.2
68,15584.434,59.29,55.02,55.0,56.58,38.21
69,15584.584,59.19,55.02,55.0,,38.19
70,15584.734,59.06,55.02,55.0,,38.18
71,15584.884,58.96,55.02,55.0,,38.17
72,15585.034,58.86,55.01,55.0,55.19,38.17
73,15585.184,58.75,55.01,55.0,,38.17
74,15585.334,58.66,55.01,55.0,,38.17
75,15585.484,58.59,55.0,55.0,,38.17
76,15585.634,58.48,55.0,55.0,,38.16
77,15585.784,58.4,55.0,55.0,,38.15
78,15585.934,58.32,54.99,55.0,,38.15
79,15621.276,,,,55.64,
80,15586.084,58.24,54.99,55.0,,38.15
81,15586.234,58.17,54.99,55.0,54.81,38.14
82,15586.384,58.1,54.99,55.0,,38.14
83,15586.534,58.01,54.99,55.0,,38.13
84,15586.684,57.95,54.98,55.0,,38.13
85,15586.834,57.89,54.98,55.0,54.96,38.12
86,15586.984,57.83,54.98,55.0,,38.12
87,15587.134,57.76,54.98,55.0,,38.11
88,15587.284,57.7,54.98,55.0,,38.11
89,15587.434,57.63,54.98,55.0,54.57,38.09
90,15587.584,57.58,54.98,55.0,,38.09
91,15587.734,57.52,54.98,55.0,,38.08
92,15629.088,,,,54.58,
93,15587.884,57.46,54.97,55.0,,38.09
94,15588.034,57.41,54.97,55.0,54.42,38.08
95,15588.184,57.36,54.97,55.0,,38.06
96,15588.334,57.31,54.97,55.0,,38.06
97,15588.484,57.26,54.97,55.0,,38.06
98,15588.634,57.22,54.97,55.0,54.33,38.04
99,15588.811,57.19,54.97,55.0,,38.04
100,15588.961,57.13,54.97,55.0,,38.03
101,15589.111,57.08,54.97,55.0,,38.04
102,15589.261,57.04,54.97,55.0,54.16,38.03
103,15589.411,57.01,54.97,55.0,,38.02
104,15589.561,56.97,54.97,55.0,,38.01
105,15589.711,56.94,54.97,55.0,,38.01
106,15589.861,56.91,54.97,55.0,54.07,38.0
107,15590.011,56.86,54.97,55.0,,37.99
108,15590.161,56.84,54.98,55.0,,38.0
109,15590.311,56.8,54.98,55.0,,37.99
110,15590.461,56.76,54.98,55.0,54.41,37.98
111,15590.611,56.74,54.98,55.0,,37.99
112,15590.761,56.71,54.98,55.0,,37.97
113,15590.911,56.68,54.98,55.0,,37.97
114,15642.434,,,,54.02,
115,15591.061,56.65,54.98,55.0,54.79,37.96
116,15591.211,56.63,54.98,55.0,,37.95
117,15591.361,56.59,54.98,55.0,,37.95
118,15591.511,56.57,54.98,55.0,,37.94
119,15591.661,56.55,54.99,55.0,53.87,37.94
120,15591.811,56.54,54.99,55.0,,37.94
121,15591.961,56.52,54.99,55.0,,37.93
122,15592.111,56.5,54.99,55.0,,37.93
123,15592.261,56.47,55.0,55.0,54.22,37.92
124,15592.411,56.45,55.0,55.0,,37.92
125,15649.113,,,,53.79,
126,15592.561,56.43,55.0,55.0,,37.92
127,15592.711,56.4,55.0,55.0,,37.9
128,15592.861,56.36,55.0,55.0,53.93,37.9
129,15593.011,56.34,55.0,55.0,,37.89
130,15593.161,56.3,55.0,55.0,,37.89
131,15593.311,56.29,55.0,55.0,,37.88
132,15593.461,56.26,54.99,55.0,,37.87
133,15593.611,56.26,54.99,55.0,,37.87
134,15593.761,56.25,54.99,55.0,,37.87
135,15593.911,56.24,55.0,55.0,,37.87
136,15594.061,56.21,55.0,55.0,53.71,37.85
137,15594.211,56.2,55.0,55.0,,37.85
138,15656.907,,,,53.82,
139,15594.361,56.19,55.0,55.0,,37.85
140,15594.511,56.17,55.0,55.0,,37.84
141,15594.661,56.16,55.0,55.0,53.76,37.83
142,15594.811,56.15,55.0,55.0,,37.83
143,15594.961,56.14,55.0,55.0,,37.83
144,15595.111,56.13,55.01,55.0,,37.82
145,15595.261,56.12,55.01,55.0,53.82,37.82
146,15595.411,56.11,55.01,55.0,,37.81
147,15595.561,56.09,55.01,55.0,,37.8
148,15595.711,56.08,55.01,55.0,,37.8
149,15595.861,56.07,55.01,55.0,53.79,37.8
150,15596.011,56.05,55.01,55.0,,37.78
151,15664.702,,,,53.73,
152,15596.161,56.04,55.01,55.0,,37.79
153,15596.311,56.04,55.01,55.0,,37.78
154,15596.461,56.03,55.02,55.0,55.14,37.77
155,15596.611,56.01,55.02,55.0,,37.77
156,15596.761,56.0,55.02,55.0,,37.76
157,15596.911,56.0,55.02,55.0,,37.76
158,15597.061,55.99,55.02,55.0,53.66,37.75
159,15597.211,55.97,55.02,55.0,,37.75
160,15597.361,55.97,55.02,55.0,,37.75
161,15597.511,55.96,55.02,55.0,,37.73
162,15597.661,55.95,55.02,55.0,54.54,37.73
163,15597.823,55.93,55.02,55.0,,37.72
164,15597.973,55.92,55.02,55.0,,37.72
165,15598.123,55.93,55.02,55.0,,37.72
166,15598.273,55.92,55.02,55.0,53.68,37.72
167,15598.423,55.91,55.02,55.0,,37.71
168,15598.573,55.9,55.02,55.0,,37.71
169,15598.723,55.9,55.02,55.0,,37.71
170,15598.873,55.88,55.02,55.0,53.82,37.69
171,15676.962,,,,53.58,
172,15599.023,55.88,55.02,55.0,,37.69
173,15678.077,,,,53.82,
174,15599.173,55.87,55.02,55.0,,37.69
175,15599.323,55.87,55.02,55.0,,37.68
176,15599.473,55.86,55.02,55.0,53.62,37.68
177,15599.623,55.85,55.02,55.0,,37.67
178,15599.773,55.85,55.02,55.0,,37.67
179,15599.923,55.84,55.02,55.0,,37.68
180,15600.073,55.83,55.02,55.0,,37.66
181,15600.223,55.81,55.02,55.0,,37.65
182,15683.627,,,,53.76,
183,15600.373,55.82,55.02,55.0,,37.65
184,15600.523,55.81,55.02,55.0,,37.64
185,15600.673,55.8,55.02,55.0,53.7,37.64
186,15600.823,55.79,55.02,55.0,,37.64
187,15600.973,55.78,55.02,55.0,,37.63
188,15601.123,55.78,55.01,55.0,,37.62
189,15601.273,55.78,55.01,55.0,53.56,37.62
190,15601.423,55.78,55.02,55.0,,37.61
191,15689.205,,,,54.69,
192,15601.573,55.77,55.01,55.0,,37.6
193,15601.723,55.78,55.02,55.0,,37.6
194,15601.873,55.77,55.02,55.0,53.68,37.6
195,15602.023,55.77,55.02,55.0,,37.6
196,15602.173,55.77,55.02,55.0,,37.6
197,15602.323,55.76,55.02,55.0,,37.59
198,15602.473,55.74,55.02,55.0,54.23,37.59
199,15602.623,55.75,55.02,55.0,,37.58
200,15694.755,,,,53.58,
201,15602.773,55.75,55.02,55.0,,37.57
202,15602.923,55.75,55.02,55.0,,37.57
203,15603.073,55.74,55.02,55.0,53.96,37.57
204,15603.223,55.73,55.02,55.0,,37.56
205,15603.373,55.73,55.02,55.0,,37.56
206,15603.523,55.73,55.02,55.0,,37.56
207,15603.673,55.72,55.02,55.0,53.56,37.55
208,15603.823,55.72,55.02,55.0,,37.54
209,15603.973,55.72,55.02,55.0,,37.54
210,15604.123,55.72,55.02,55.0,,37.53
211,15701.432,,,,53.82,
212,15604.273,55.71,55.02,55.0,53.63,37.53
213,15604.423,55.71,55.02,55.0,,37.53
214,15604.573,55.71,55.02,55.0,,37.52
215,15604.723,55.7,55.02,55.0,,37.53
216,15604.873,55.69,55.01,55.0,53.67,37.51
217,15605.023,55.69,55.01,55.0,,37.51
218,15605.173,55.7,55.01,55.0,,37.5
219,15605.323,55.69,55.01,55.0,,37.5
220,15605.473,55.68,55.01,55.0,53.65,37.49
221,15605.623,55.68,55.01,55.0,,37.49
222,15708.09,,,,53.7,
223,15605.773,55.69,55.01,55.0,,37.49
224,15709.219,,,,53.59,
225,15605.923,55.68,55.01,55.0,,37.49
226,15606.073,55.69,55.01,55.0,53.71,37.48
227,15606.223,55.68,55.01,55.0,,37.47
228,15606.373,55.69,55.01,55.0,,37.48
229,15606.523,55.68,55.01,55.0,,37.47
230,15606.673,55.68,55.01,55.0,55.05,37.46
231,15606.823,55.68,55.01,55.0,,37.46
232,15606.973,55.67,55.01,55.0,,37.46
233,15714.773,,,,53.69,
234,15607.123,55.67,55.01,55.0,,37.44
235,15607.273,55.67,55.01,55.0,54.07,37.44
236,15607.423,55.68,55.01,55.0,,37.44
237,15607.573,55.68,55.01,55.0,,37.44
238,15607.723,55.67,55.01,55.0,,37.43
239,15607.873,55.66,55.01,55.0,,37.43
240,15608.023,55.67,55.01,55.0,,37.42
241,15608.173,55.67,55.01,55.0,,37.42
242,15608.323,55.66,55.01,55.0,,37.41
243,15608.473,55.67,55.01,55.0,53.6,37.41
244,15721.47,,,,53.8,
245,15608.623,55.67,55.01,55.0,,37.4
246,15608.773,55.66,55.01,55.0,,37.4
247,15608.923,55.65,55.01,55.0,,37.39
248,15609.073,55.66,55.01,55.0,53.7,37.4
249,15609.223,55.65,55.01,55.0,,37.39
250,15609.373,55.65,55.01,55.0,,37.39
251,15609.523,55.65,55.01,55.0,,37.39
252,15609.673,55.65,55.01,55.0,53.75,37.38
253,15609.823,55.65,55.01,55.0,,37.38
254,15609.973,55.64,55.01,55.0,,37.37
255,15728.127,,,,53.67,
256,15610.123,55.63,55.01,55.0,,37.37
257,15610.273,55.63,55.01,55.0,53.76,37.36
258,15610.423,55.63,55.01,55.0,,37.36
259,15610.573,55.64,55.01,55.0,,37.35
260,15610.723,55.64,55.01,55.0,,37.36
261,15610.873,55.65,55.01,55.0,53.63,37.35
262,15611.023,55.64,55.01,55.0,,37.34
263,15611.173,55.64,55.01,55.0,,37.34
264,15611.323,55.63,55.01,55.0,,37.33
265,15611.473,55.63,55.01,55.0,,37.32
266,15734.804,,,,53.73,
267,15611.623,55.62,55.01,55.0,53.74,37.32
268,15611.773,55.63,55.01,55.0,,37.32
269,15611.923,55.64,55.01,55.0,,37.32
270,15612.073,55.63,55.01,55.0,53.73,37.32
271,15612.223,55.63,55.01,55.0,,37.31
272,15612.373,55.63,55.01,55.0,,37.3
273,15612.523,55.63,55.01,55.0,,37.3
274,15612.673,55.63,55.01,55.0,,37.3
275,15740.355,,,,55.48,
276,15612.823,55.62,55.01,55.0,53.64,37.29
277,15612.973,55.63,55.01,55.0,,37.29
278,15613.123,55.63,55.01,55.0,,37.29
279,15613.273,55.63,55.01,55.0,,37.28
280,15613.423,55.64,55.01,55.0,54.09,37.28
281,15613.573,55.64,55.01,55.0,,37.28
282,15613.723,55.64,55.01,55.0,,37.27
283,15613.873,55.63,55.01,55.0,,37.27
284,15614.023,55.63,55.01,55.0,53.62,37.27
285,15614.173,55.63,55.01,55.0,,37.26
286,15614.323,55.62,55.01,55.0,,37.25
287,15614.473,55.62,55.01,55.0,,37.26
288,15748.153,,,,53.84,
289,15614.623,55.62,55.01,55.0,53.69,37.26
290,15614.773,55.62,55.01,55.0,,37.25
291,15614.923,55.62,55.01,55.0,,37.24
292,15615.073,55.62,55.0,55.0,,37.25
293,15615.223,55.63,55.01,55.0,53.78,37.24
294,15615.373,55.62,55.01,55.0,,37.23
295,15615.523,55.62,55.01,55.0,,37.24
296,15615.673,55.62,55.01,55.0,,37.23
297,15615.823,55.62,55.01,55.0,53.61,37.23
298,15615.973,55.62,55.01,55.0,,37.22
299,15754.857,,,,53.67,
300,15616.123,55.61,55.0,55.0,,37.22
301,15755.964,,,,54.71,
302,15616.273,55.62,55.0,55.0,,37.21
303,15616.423,55.62,55.0,55.0,53.82,37.21
304,15616.573,55.62,55.0,55.0,,37.21
305,15616.723,55.62,55.0,55.0,,37.2
306,15616.873,55.62,55.0,55.0,,37.2
307,15617.023,55.62,55.0,55.0,54.68,37.19
308,15617.173,55.62,55.0,55.0,,37.2
309,15617.323,55.62,55.0,55.0,,37.19
310,15761.514,,,,53.75,
311,15617.473,55.61,55.0,55.0,,37.18
312,15617.623,55.62,55.0,55.0,54.21,37.18
313,15617.773,55.62,55.0,55.0,,37.18
314,15617.923,55.62,55.0,55.0,,37.17
315,15618.073,55.61,55.0,55.0,,37.16
316,15618.223,55.62,55.0,55.0,53.72,37.16
317,15618.373,55.61,55.0,55.0,,37.15
318,15618.523,55.62,55.0,55.0,,37.15
319,15618.673,55.62,55.01,55.0,,37.16
320,15618.823,55.62,55.01,55.0,53.9,37.13
321,15768.178,,,,53.74,
322,15618.973,55.62,55.01,55.0,,37.13
323,15619.123,55.63,55.01,55.0,,37.12
324,15619.273,55.63,55.01,55.0,,37.12
325,15619.423,55.63,55.01,55.0,53.79,37.13
326,15619.573,55.62,55.01,55.0,,37.12
327,15619.723,55.62,55.01,55.0,,37.11
328,15619.873,55.63,55.01,55.0,,37.11
329,15620.023,55.62,55.01,55.0,53.66,37.11
330,15620.173,55.62,55.01,55.0,,37.1
331,15620.323,55.62,55.01,55.0,,37.1
332,15620.473,55.62,55.01,55.0,,37.09
333,15620.623,55.62,55.01,55.0,53.8,37.09
334,15775.977,,,,54.02,
335,15620.773,55.62,55.01,55.0,,37.09
336,15620.923,55.62,55.01,55.0,,37.09
337,15621.073,55.62,55.01,55.0,,37.08
338,15621.223,55.62,55.01,55.0,,37.08
339,15621.373,55.62,55.01,55.0,,37.07
340,15621.523,55.62,55.01,55.0,,37.07
341,15621.673,55.62,55.01,55.0,,37.07
342,15621.835,55.62,55.01,55.0,53.79,37.05
343,15621.985,55.62,55.01,55.0,,37.06
344,15622.135,55.62,55.01,55.0,,37.05
345,15622.285,55.62,55.01,55.0,,37.05
346,15622.435,55.62,55.01,55.0,55.04,37.05
347,15622.585,55.62,55.01,55.0,,37.04
348,15622.735,55.62,55.01,55.0,,37.04
349,15622.885,55.62,55.01,55.0,,37.04
350,15623.035,55.62,55.01,55.0,53.77,37.03
351,15623.185,55.61,55.01,55.0,,37.03
352,15623.335,55.61,55.01,55.0,,37.03
353,15623.485,55.61,55.01,55.0,,37.03
354,15623.635,55.61,55.0,55.0,54.15,37.02
355,15623.785,55.62,55.01,55.0,,37.03
356,15623.935,55.62,55.01,55.0,,37.01
357,15624.085,55.63,55.01,55.0,,37.01
358,15624.235,55.61,55.01,55.0,53.69,37.01
359,15624.385,55.62,55.01,55.0,,37.01
360,15624.535,55.62,55.01,55.0,,37.0
361,15624.686,55.62,55.01,55.0,,36.99
362,15624.835,55.61,55.01,55.0,53.94,36.99
363,15624.985,55.62,55.01,55.0,,36.99
364,15625.135,55.62,55.01,55.0,,36.98
365,15625.285,55.61,55.01,55.0,,36.98
366,15625.435,55.61,55.01,55.0,53.79,36.97
367,15625.585,55.61,55.01,55.0,,36.97
368,15625.735,55.61,55.01,55.0,,36.97
369,15797.133,,,,53.88,
370,15625.885,55.61,55.0,55.0,,36.97
371,15626.035,55.61,55.0,55.0,53.76,36.97
372,15626.185,55.61,55.0,55.0,,36.97
373,15626.335,55.61,55.0,55.0,,36.95
374,15626.485,55.61,55.0,55.0,,36.96
375,15626.635,55.61,55.0,55.0,53.84,36.96
376,15626.785,55.61,55.0,55.0,,36.94
377,15626.935,55.6,55.0,55.0,,36.94
378,15802.687,,,,53.77,
379,15627.085,55.6,55.0,55.0,,36.94
380,15627.235,55.62,55.0,55.0,53.87,36.94
381,15627.385,55.62,55.0,55.0,,36.94
382,15627.535,55.62,55.01,55.0,,36.94
383,15627.685,55.62,55.01,55.0,,36.93
384,15627.835,55.61,55.01,55.0,55.46,36.92
385,15627.985,55.62,55.01,55.0,,36.93
386,15628.135,55.62,55.01,55.0,,36.92
387,15628.285,55.62,55.01,55.0,,36.91
388,15628.435,55.61,55.01,55.0,53.9,36.91
389,15809.362,,,,54.27,
390,15628.585,55.61,55.01,55.0,,36.91
391,15628.735,55.6,55.0,55.0,,36.91
392,15628.885,55.6,55.0,55.0,,36.89
393,15629.035,55.61,55.0,55.0,,36.9
394,15629.185,55.61,55.0,55.0,,36.89
395,15629.335,55.6,55.0,55.0,,36.89
396,15629.485,55.61,55.0,55.0,,36.89
397,15629.635,55.61,55.0,55.0,53.7,36.89
398,15814.911,,,,53.94,
399,15629.785,55.61,55.0,55.0,,36.88
400,15629.935,55.6,55.0,55.0,,36.88
401,15630.085,55.6,55.0,55.0,,36.87
402,15630.235,55.61,55.0,55.0,53.88,36.87
403,15630.385,55.62,55.0,55.0,,36.87
404,15630.535,55.61,55.0,55.0,,36.86
405,15630.685,55.61,55.0,55.0,,36.86
406,15630.868,55.61,55.0,55.0,53.88,36.85
407,15631.018,55.62,55.0,55.0,,36.85
408,15631.168,55.62,55.0,55.0,,36.85
409,15631.318,55.62,55.01,55.0,,36.84
410,15631.468,55.63,55.01,55.0,53.78,36.84
411,15822.7,,,,53.83,
412,15631.618,55.62,55.01,55.0,,36.84
413,15631.768,55.62,55.01,55.0,,36.83
414,15631.918,55.61,55.01,55.0,,36.82
415,15632.068,55.63,55.01,55.0,53.76,36.83
416,15632.218,55.63,55.01,55.0,,36.82
417,15632.369,55.62,55.01,55.0,,36.82
418,15632.518,55.62,55.01,55.0,,36.81
419,15632.668,55.62,55.01,55.0,53.8,36.81
420,15828.25,,,,55.55,
421,15632.818,55.61,55.01,55.0,,36.8
422,15632.968,55.62,55.01,55.0,,36.81
423,15633.118,55.62,55.01,55.0,,36.81
424,15633.268,55.62,55.01,55.0,53.87,36.8
425,15633.418,55.62,55.01,55.0,,36.8
426,15633.568,55.61,55.01,55.0,,36.79
427,15633.718,55.61,55.01,55.0,,36.79
428,15633.868,55.61,55.01,55.0,54.22,36.79
429,15634.018,55.6,55.01,55.0,,36.79
430,15634.168,55.61,55.0,55.0,,36.78
431,15634.318,55.61,55.0,55.0,,36.78
432,15634.468,55.61,55.0,55.0,53.79,36.78
433,15634.619,55.62,55.0,55.0,,36.78
434,15634.768,55.61,55.0,55.0,,36.77
435,15634.918,55.61,55.0,55.0,,36.77
436,15635.068,55.62,55.0,55.0,54.11,36.77
437,15635.218,55.62,55.0,55.0,,36.77
438,15635.368,55.62,55.01,55.0,,36.76
439,15635.518,55.62,55.01,55.0,,36.76
440,15635.668,55.61,55.01,55.0,,36.75
441,15635.819,55.61,55.01,55.0,53.7,36.75
442,15635.968,55.61,55.01,55.0,,36.75
443,15636.118,55.61,55.01,55.0,,36.75
444,15636.268,55.61,55.0,55.0,,36.75
445,15636.418,55.62,55.01,55.0,53.92,36.74
446,15636.568,55.61,55.01,55.0,,36.72
447,15636.718,55.61,55.0,55.0,,36.73
448,15636.868,55.61,55.0,55.0,,36.72
449,15637.018,55.6,55.0,55.0,53.74,36.72
450,15637.168,55.6,55.0,55.0,,36.72
451,15637.318,55.61,55.0,55.0,,36.72
452,15637.468,55.61,55.0,55.0,,36.72
453,15637.618,55.61,55.0,55.0,53.8,36.71
454,15637.768,55.61,55.0,55.0,,36.7
455,15637.918,55.62,55.0,55.0,,36.71
