,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,2799.308,,,,35.97,
1,2799.833,,,,35.91,
2,2800.67,,,,35.92,
3,2801.058,,,,35.86,
4,2801.789,,,,35.88,
5,2802.472,,,,35.82,
6,2802.567,,,,35.81,
7,2803.625,,,,35.88,
8,2803.861,37.74,37.93,90.0,,36.3
9,2804.016,37.74,37.92,90.0,,36.3
10,2804.16,37.82,37.93,90.0,,36.28
11,2806.057,,,,35.85,
12,2804.31,38.15,37.99,90.0,36.35,36.27
13,2807.345,,,,37.83,
14,2804.465,38.78,38.16,90.0,,36.24
15,2804.61,40.04,38.52,90.0,,36.18
16,2804.76,41.22,38.97,90.0,,36.14
17,2804.91,42.56,39.52,90.0,39.78,36.09
18,2805.064,44.49,40.25,90.0,,36.02
19,2805.21,46.0,41.03,90.0,,35.96
20,2805.361,47.54,41.82,90.0,42.03,35.9
21,2805.516,49.66,42.71,90.0,,35.83
22,2805.664,51.36,43.64,90.0,,35.77
23,2805.814,52.97,44.59,90.0,,35.72
24,2805.969,54.56,45.51,90.0,,35.66
25,2806.114,56.64,46.55,90.0,,35.6
26,2806.264,58.18,47.52,90.0,,35.54
27,2806.419,59.72,48.46,90.0,,35.49
28,2806.564,61.71,49.51,90.0,,35.43
29,2806.714,63.21,50.48,90.0,44.63,35.38
30,2806.869,64.68,51.42,90.0,,35.34
31,2807.014,66.61,52.43,90.0,,35.28
32,2818.734,,,,47.44,
33,2807.164,68.01,53.41,90.0,,35.24
34,2807.318,69.4,54.35,90.0,,35.2
35,2807.464,71.21,55.35,90.0,,35.14
36,2807.614,72.57,56.31,90.0,,35.1
37,2807.765,73.9,57.24,90.0,,35.07
38,2807.914,75.62,58.22,90.0,50.43,35.01
39,2808.064,76.87,59.17,90.0,,34.98
40,2808.214,78.11,60.08,90.0,,34.95
41,2808.364,79.75,61.04,90.0,,34.9
42,2808.514,80.98,61.97,90.0,53.98,34.88
43,2825.364,,,,58.37,
44,2808.668,82.15,62.87,90.0,,34.85
45,2808.814,83.7,63.81,90.0,,34.81
46,2808.964,84.84,64.72,90.0,,34.79
47,2809.114,85.96,65.6,90.0,65.54,34.77
48,2809.269,87.07,66.45,90.0,,34.74
49,2809.414,88.57,67.4,90.0,,34.71
50,2809.564,89.62,68.28,90.0,,34.69
51,2809.719,90.67,69.13,90.0,78.84,34.66
52,2809.864,92.05,70.04,90.0,,34.64
53,2810.014,93.06,70.9,90.0,,34.62
54,2831.994,,,,95.61,
55,2810.169,94.04,71.74,90.0,,34.6
56,2810.314,95.32,72.62,90.0,101.8,34.57
57,2810.464,96.27,73.46,90.0,,34.56
58,2810.619,97.19,74.27,90.0,,34.55
59,2810.764,98.38,75.13,90.0,,34.53
60,2810.914,99.27,75.94,90.0,105.24,34.51
61,2811.069,100.15,76.73,90.0,,34.5
62,2811.214,101.29,77.56,90.0,,34.49
63,2811.365,102.12,78.36,90.0,,34.48
64,2811.52,102.94,79.12,90.0,107.35,34.47
65,2811.665,104.05,79.94,90.0,,34.46
66,2811.815,104.84,80.72,90.0,,34.45
67,2811.97,105.6,81.46,90.0,,34.43
68,2812.115,106.69,82.27,90.0,103.53,34.43
69,2812.264,107.43,83.03,90.0,,34.42
70,2812.419,108.19,83.77,90.0,,34.42
71,2812.564,109.19,84.55,90.0,,34.41
72,2812.714,109.88,85.29,90.0,100.01,34.41
73,2812.869,110.58,86.0,90.0,,34.41
74,2844.149,,,,100.08,
75,2813.021,111.48,86.76,90.0,,34.4
76,2813.171,112.06,87.45,90.0,,34.4
77,2813.326,112.49,88.09,90.0,100.58,34.4
78,2813.472,112.6,88.64,90.0,,34.43
79,2813.623,112.26,89.03,90.0,,34.49
80,2813.772,111.54,89.25,90.0,,34.57
81,2813.918,110.19,89.22,90.0,100.58,34.73
82,2814.068,109.04,89.09,90.0,,34.87
83,2814.223,107.93,88.89,90.0,,35.01
84,2814.368,106.76,88.63,90.0,,35.17
85,2814.518,106.12,88.45,90.0,99.65,35.27
86,2814.673,105.63,88.34,90.0,,35.33
87,2814.823,105.33,88.32,90.0,,35.39
88,2814.97,105.16,88.36,90.0,,35.45
89,2815.12,105.13,88.48,90.0,98.38,35.49
90,2815.274,105.18,88.65,90.0,,35.52
91,2815.424,105.22,88.86,90.0,,35.56
92,2815.57,105.29,89.09,90.0,,35.58
93,2815.726,105.37,89.33,90.0,97.0,35.6
94,2815.874,105.39,89.57,90.0,,35.61
95,2816.02,105.4,89.8,90.0,,35.62
96,2816.17,105.37,90.02,90.0,,35.63
97,2816.324,105.31,90.22,90.0,95.67,35.65
98,2858.549,,,,94.4,
99,2816.47,105.22,90.41,90.0,,35.66
100,2816.62,105.07,90.57,90.0,,35.67
101,2816.774,104.9,90.71,90.0,,35.68
102,2816.924,104.58,90.82,90.0,93.46,35.71
103,2817.07,104.33,90.9,90.0,,35.72
104,2817.22,104.05,90.96,90.0,,35.74
105,2817.374,103.65,91.0,90.0,,35.76
106,2817.52,103.33,91.02,90.0,92.33,35.77
107,2817.67,103.02,91.04,90.0,,35.8
108,2817.824,102.54,91.03,90.0,,35.82
109,2817.97,102.21,91.0,90.0,,35.84
110,2818.12,101.85,90.98,90.0,91.67,35.86
111,2818.274,101.39,90.95,90.0,,35.88
112,2818.42,101.04,90.9,90.0,,35.89
113,2818.57,100.71,90.86,90.0,,35.91
114,2818.724,100.38,90.83,90.0,,35.93
115,2818.868,99.92,90.78,90.0,,35.95
116,2819.017,99.57,90.71,90.0,,35.97
117,2819.166,99.24,90.66,90.0,,35.99
118,2870.71,,,,91.08,
119,2819.317,98.86,90.6,90.0,90.51,36.01
120,2819.467,98.55,90.54,90.0,,36.03
121,2819.616,98.27,90.49,90.0,,36.04
122,2819.768,97.92,90.44,90.0,,36.06
123,2819.917,97.65,90.39,90.0,90.1,36.07
124,2820.067,97.42,90.36,90.0,,36.09
125,2820.219,97.11,90.32,90.0,,36.1
126,2820.368,96.88,90.28,90.0,,36.11
127,2820.518,96.64,90.24,90.0,89.82,36.12
128,2820.669,96.39,90.2,90.0,,36.14
129,2877.33,,,,89.32,
130,2820.818,96.17,90.17,90.0,,36.15
131,2820.968,95.95,90.14,90.0,,36.16
132,2821.121,95.69,90.1,90.0,85.21,36.17
133,2821.27,95.5,90.06,90.0,,36.18
134,2821.42,95.34,90.04,90.0,,36.19
135,2821.571,95.14,90.01,90.0,,36.2
136,2821.72,94.98,89.99,90.0,79.91,36.2
137,2821.87,94.82,89.97,90.0,,36.21
138,2822.021,94.64,89.95,90.0,,36.23
139,2822.171,94.5,89.93,90.0,,36.23
140,2883.96,,,,75.03,
141,2822.321,94.37,89.92,90.0,72.1,36.24
142,2822.475,94.24,89.9,90.0,,36.25
143,2822.622,94.06,89.88,90.0,,36.25
144,2822.772,93.96,89.87,90.0,,36.26
145,2822.927,93.84,89.87,90.0,72.88,36.26
146,2823.072,93.74,89.86,90.0,,36.27
147,2823.222,93.65,89.85,90.0,,36.27
148,2823.374,93.57,89.85,90.0,,36.26
149,2823.523,93.45,89.85,90.0,73.91,36.27
150,2823.672,93.4,89.86,90.0,,36.28
151,2890.59,,,,74.62,
152,2823.819,93.32,89.86,80.0,,36.28
153,2823.968,93.23,89.86,80.0,,36.28
154,2824.117,93.14,89.86,80.0,74.98,36.28
155,2824.268,92.91,89.84,80.0,,36.3
156,2824.418,92.19,89.7,80.0,,36.35
157,2824.567,91.41,89.47,80.0,,36.42
