,timeSineBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,2334.616,,,,25.98,
1,2335.221,,,,26.02,
2,2335.813,,,,25.99,
3,2336.415,,,,26.03,
4,2337.015,,,,26.05,
5,2337.554,,,,26.14,
6,2338.198,,,,26.13,
7,2338.837,,,,26.15,
8,2339.423,,,,26.28,
9,2338.435,29.81,29.81,55.0,,30.03
10,2340.583,,,,26.48,
11,2338.592,29.81,29.81,55.0,,30.03
12,2338.742,29.87,29.81,55.0,,30.02
13,2338.891,30.12,29.84,55.0,,30.01
14,2339.041,30.69,29.92,55.0,,29.97
15,2343.553,,,,26.85,
16,2339.194,31.6,30.08,55.0,,29.93
17,2344.667,,,,26.91,
18,2339.345,32.81,30.34,55.0,,29.86
19,2339.491,34.7,30.78,55.0,,29.77
20,2339.641,36.21,31.3,55.0,,29.7
21,2339.791,37.79,31.91,55.0,,29.63
22,2339.944,39.91,32.61,55.0,27.21,29.55
23,2340.093,41.59,33.41,55.0,,29.48
24,2340.243,43.32,34.27,55.0,,29.41
25,2340.396,44.96,35.16,55.0,,29.35
26,2350.127,,,,27.7,
27,2340.566,46.68,36.09,55.0,,29.29
28,2340.713,48.99,37.13,55.0,,29.2
29,2340.863,50.57,38.16,55.0,,29.15
30,2352.514,,,,28.07,
31,2341.018,52.12,39.19,55.0,,29.1
32,2341.164,54.15,40.28,55.0,28.63,29.03
33,2341.314,55.66,41.35,55.0,,28.98
34,2341.468,57.15,42.42,55.0,,28.93
35,2341.616,59.09,43.53,55.0,,28.86
36,2341.766,60.51,44.61,55.0,29.18,28.83
37,2341.921,62.35,45.7,55.0,,28.78
38,2342.066,63.72,46.8,55.0,,28.73
39,2342.216,65.08,47.87,55.0,,28.7
40,2342.37,66.42,48.92,55.0,30.04,28.66
41,2342.544,67.72,49.99,55.0,,28.64
42,2342.704,69.37,51.04,55.0,,28.61
43,2342.852,71.23,52.15,55.0,,28.56
44,2343.001,72.46,53.22,55.0,30.71,28.54
45,2343.155,73.49,54.25,55.0,,28.52
46,2343.305,74.2,55.21,55.0,,28.57
47,2362.625,,,,31.69,
48,2343.452,74.11,56.03,55.0,,28.65
49,2343.599,73.63,56.69,55.0,,28.79
50,2343.749,72.9,57.18,55.0,,28.96
51,2343.896,71.67,57.48,55.0,,29.22
52,2344.045,70.65,57.65,55.0,33.26,29.42
53,2344.199,69.63,57.7,55.0,,29.61
54,2344.349,68.24,57.65,55.0,,29.86
55,2344.495,67.28,57.5,55.0,,30.02
56,2344.645,66.38,57.31,55.0,,30.16
