timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2
9809.631,48.33,24.0,45.0,45.0,,
9809.631,48.33,24.0,45.0,45.0,,
9809.781,49.6,24.0,45.0,45.0,,
9809.781,49.6,24.0,45.0,45.0,,
9809.781,49.6,24.0,45.0,45.0,,
9809.781,49.6,24.0,45.0,45.0,,
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9809.931,50.86,24.0,45.0,45.0,24.92,24.34
9810.081,52.48,24.0,45.0,45.0,,
9810.081,52.48,24.0,45.0,45.0,,
9810.081,52.48,24.0,45.0,45.0,,
9810.081,52.48,24.0,45.0,45.0,,
9810.231,53.7,24.0,45.0,45.0,,
9810.231,53.7,24.0,45.0,45.0,,
9810.231,53.7,24.0,45.0,45.0,,
9810.231,53.7,24.0,45.0,45.0,,
9810.381,54.9,24.0,45.0,45.0,,
9810.381,54.9,24.0,45.0,45.0,,
9810.381,54.9,24.0,45.0,45.0,,
9810.381,54.9,24.0,45.0,45.0,,
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.531,56.46,24.0,45.0,45.0,24.94,24.42
9810.681,57.63,24.0,45.0,45.0,,
9810.681,57.63,24.0,45.0,45.0,,
9810.681,57.63,24.0,45.0,45.0,,
9810.681,57.63,24.0,45.0,45.0,,
9810.831,58.79,24.0,45.0,45.0,,
9810.831,58.79,24.0,45.0,45.0,,
9810.831,58.79,24.0,45.0,45.0,,
9810.831,58.79,24.0,45.0,45.0,,
9810.981,60.29,24.0,45.0,45.0,,
9810.981,60.29,24.0,45.0,45.0,,
9810.981,60.29,24.0,45.0,45.0,,
9810.981,60.29,24.0,45.0,45.0,,
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.131,61.4,24.0,45.0,45.0,25.01,24.39
9811.281,62.48,24.0,45.0,45.0,,
9811.281,62.48,24.0,45.0,45.0,,
9811.281,62.48,24.0,45.0,45.0,,
9811.281,62.48,24.0,45.0,45.0,,
9811.431,63.92,24.0,45.0,45.0,,
9811.431,63.92,24.0,45.0,45.0,,
9811.431,63.92,24.0,45.0,45.0,,
9811.431,63.92,24.0,45.0,45.0,,
9811.581,64.99,24.0,45.0,45.0,,
9811.581,64.99,24.0,45.0,45.0,,
9811.581,64.99,24.0,45.0,45.0,,
9811.581,64.99,24.0,45.0,45.0,,
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.731,66.04,24.0,45.0,45.0,25.13,24.35
9811.881,67.4,24.0,45.0,45.0,,
9811.881,67.4,24.0,45.0,45.0,,
9811.881,67.4,24.0,45.0,45.0,,
9811.881,67.4,24.0,45.0,45.0,,
9812.031,68.41,24.0,45.0,45.0,,
9812.031,68.41,24.0,45.0,45.0,,
9812.031,68.41,24.0,45.0,45.0,,
9812.031,68.41,24.0,45.0,45.0,,
9812.181,69.41,24.1,45.0,45.0,,
9812.181,69.41,24.1,45.0,45.0,,
9812.181,69.41,24.1,45.0,45.0,,
9812.181,69.41,24.1,45.0,45.0,,
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.331,70.71,24.22,45.0,45.0,25.22,24.43
9812.481,71.68,24.34,45.0,45.0,,
9812.481,71.68,24.34,45.0,45.0,,
9812.481,71.68,24.34,45.0,45.0,,
9812.481,71.68,24.34,45.0,45.0,,
9812.631,72.64,24.47,45.0,45.0,,
9812.631,72.64,24.47,45.0,45.0,,
9812.631,72.64,24.47,45.0,45.0,,
9812.631,72.64,24.47,45.0,45.0,,
9812.781,73.89,24.6,45.0,45.0,,
9812.781,73.89,24.6,45.0,45.0,,
9812.781,73.89,24.6,45.0,45.0,,
9812.781,73.89,24.6,45.0,45.0,,
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9812.931,74.81,24.74,45.0,45.0,25.37,24.45
9813.081,75.71,24.88,45.0,45.0,,
9813.081,75.71,24.88,45.0,45.0,,
9813.081,75.71,24.88,45.0,45.0,,
9813.081,75.71,24.88,45.0,45.0,,
9813.231,76.88,25.04,45.0,45.0,,
9813.231,76.88,25.04,45.0,45.0,,
9813.231,76.88,25.04,45.0,45.0,,
9813.231,76.88,25.04,45.0,45.0,,
9813.381,77.76,25.19,45.0,45.0,,
9813.381,77.76,25.19,45.0,45.0,,
9813.381,77.76,25.19,45.0,45.0,,
9813.381,77.76,25.19,45.0,45.0,,
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.531,78.6,25.34,45.0,45.0,25.6,24.6
9813.681,79.73,25.51,45.0,45.0,,
9813.681,79.73,25.51,45.0,45.0,,
9813.681,79.73,25.51,45.0,45.0,,
9813.681,79.73,25.51,45.0,45.0,,
9813.831,80.57,25.67,45.0,45.0,,
9813.831,80.57,25.67,45.0,45.0,,
9813.831,80.57,25.67,45.0,45.0,,
9813.831,80.57,25.67,45.0,45.0,,
9813.981,81.41,25.84,45.0,45.0,,
9813.981,81.41,25.84,45.0,45.0,,
9813.981,81.41,25.84,45.0,45.0,,
9813.981,81.41,25.84,45.0,45.0,,
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.131,82.48,26.02,45.0,45.0,25.83,24.81
9814.281,83.28,26.2,45.0,45.0,,
9814.281,83.28,26.2,45.0,45.0,,
9814.281,83.28,26.2,45.0,45.0,,
9814.281,83.28,26.2,45.0,45.0,,
9814.431,84.04,26.37,45.0,45.0,,
9814.431,84.04,26.37,45.0,45.0,,
9814.431,84.04,26.37,45.0,45.0,,
9814.431,84.04,26.37,45.0,45.0,,
9814.581,85.04,26.57,45.0,45.0,,
9814.581,85.04,26.57,45.0,45.0,,
9814.581,85.04,26.57,45.0,45.0,,
9814.581,85.04,26.57,45.0,45.0,,
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.731,85.8,26.75,45.0,45.0,26.08,25.43
9814.881,86.54,26.94,45.0,45.0,,
9814.881,86.54,26.94,45.0,45.0,,
9814.881,86.54,26.94,45.0,45.0,,
9814.881,86.54,26.94,45.0,45.0,,
9815.031,87.5,27.15,45.0,45.0,,
9815.031,87.5,27.15,45.0,45.0,,
9815.031,87.5,27.15,45.0,45.0,,
9815.031,87.5,27.15,45.0,45.0,,
9815.181,88.22,27.34,45.0,45.0,,
9815.181,88.22,27.34,45.0,45.0,,
9815.181,88.22,27.34,45.0,45.0,,
9815.181,88.22,27.34,45.0,45.0,,
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.331,88.91,27.54,45.0,45.0,26.16,25.68
9815.481,89.85,27.76,45.0,45.0,,
9815.481,89.85,27.76,45.0,45.0,,
9815.481,89.85,27.76,45.0,45.0,,
9815.481,89.85,27.76,45.0,45.0,,
9815.631,90.53,27.96,45.0,45.0,,
9815.631,90.53,27.96,45.0,45.0,,
9815.631,90.53,27.96,45.0,45.0,,
9815.631,90.53,27.96,45.0,45.0,,
9815.781,91.2,28.17,45.0,45.0,,
9815.781,91.2,28.17,45.0,45.0,,
9815.781,91.2,28.17,45.0,45.0,,
9815.781,91.2,28.17,45.0,45.0,,
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9815.931,92.09,28.39,45.0,45.0,26.62,26.2
9816.081,92.74,28.61,45.0,45.0,,
9816.081,92.74,28.61,45.0,45.0,,
9816.081,92.74,28.61,45.0,45.0,,
9816.081,92.74,28.61,45.0,45.0,,
9816.231,93.37,28.82,45.0,45.0,,
9816.231,93.37,28.82,45.0,45.0,,
9816.231,93.37,28.82,45.0,45.0,,
9816.231,93.37,28.82,45.0,45.0,,
9816.381,94.21,29.05,45.0,45.0,,
9816.381,94.21,29.05,45.0,45.0,,
9816.381,94.21,29.05,45.0,45.0,,
9816.381,94.21,29.05,45.0,45.0,,
9816.531,94.81,29.27,45.0,45.0,,
9816.531,94.81,29.27,45.0,45.0,,
9816.531,94.81,29.27,45.0,45.0,,
9816.531,94.81,29.27,45.0,45.0,,
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.681,95.4,29.49,45.0,45.0,26.92,26.6
9816.831,96.21,29.74,45.0,45.0,,
9816.831,96.21,29.74,45.0,45.0,,
9816.831,96.21,29.74,45.0,45.0,,
9816.831,96.21,29.74,45.0,45.0,,
9816.981,96.77,29.96,45.0,45.0,,
9816.981,96.77,29.96,45.0,45.0,,
9816.981,96.77,29.96,45.0,45.0,,
9816.981,96.77,29.96,45.0,45.0,,
9817.131,97.35,30.19,45.0,45.0,,
9817.131,97.35,30.19,45.0,45.0,,
9817.131,97.35,30.19,45.0,45.0,,
9817.131,97.35,30.19,45.0,45.0,,
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.281,98.1,30.44,45.0,45.0,27.65,27.49
9817.431,98.64,30.67,45.0,45.0,,
9817.431,98.64,30.67,45.0,45.0,,
9817.431,98.64,30.67,45.0,45.0,,
9817.431,98.64,30.67,45.0,45.0,,
9817.581,99.2,30.9,45.0,45.0,,
9817.581,99.2,30.9,45.0,45.0,,
9817.581,99.2,30.9,45.0,45.0,,
9817.581,99.2,30.9,45.0,45.0,,
9817.731,99.94,31.16,45.0,45.0,,
9817.731,99.94,31.16,45.0,45.0,,
9817.731,99.94,31.16,45.0,45.0,,
9817.731,99.94,31.16,45.0,45.0,,
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9817.881,100.46,31.39,45.0,45.0,27.97,27.89
9818.031,100.97,31.63,45.0,45.0,,
9818.031,100.97,31.63,45.0,45.0,,
9818.031,100.97,31.63,45.0,45.0,,
9818.031,100.97,31.63,45.0,45.0,,
9818.181,101.69,31.89,45.0,45.0,,
9818.181,101.69,31.89,45.0,45.0,,
9818.181,101.69,31.89,45.0,45.0,,
9818.181,101.69,31.89,45.0,45.0,,
9818.331,102.19,32.13,45.0,45.0,,
9818.331,102.19,32.13,45.0,45.0,,
9818.331,102.19,32.13,45.0,45.0,,
9818.331,102.19,32.13,45.0,45.0,,
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.481,102.67,32.38,45.0,45.0,28.83,28.69
9818.632,103.31,32.64,45.0,45.0,,
9818.632,103.31,32.64,45.0,45.0,,
9818.632,103.31,32.64,45.0,45.0,,
9818.632,103.31,32.64,45.0,45.0,,
9818.782,103.81,32.89,45.0,45.0,,
9818.782,103.81,32.89,45.0,45.0,,
9818.782,103.81,32.89,45.0,45.0,,
9818.782,103.81,32.89,45.0,45.0,,
9818.932,104.29,33.13,45.0,45.0,,
9818.932,104.29,33.13,45.0,45.0,,
9818.932,104.29,33.13,45.0,45.0,,
9818.932,104.29,33.13,45.0,45.0,,
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.082,104.91,33.4,45.0,45.0,29.35,29.12
9819.232,105.39,33.66,45.0,45.0,,
9819.232,105.39,33.66,45.0,45.0,,
9819.232,105.39,33.66,45.0,45.0,,
9819.232,105.39,33.66,45.0,45.0,,
9819.382,105.87,33.91,45.0,45.0,,
9819.382,105.87,33.91,45.0,45.0,,
9819.382,105.87,33.91,45.0,45.0,,
9819.382,105.87,33.91,45.0,45.0,,
9819.532,106.49,34.19,45.0,45.0,,
9819.532,106.49,34.19,45.0,45.0,,
9819.532,106.49,34.19,45.0,45.0,,
9819.532,106.49,34.19,45.0,45.0,,
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.682,106.96,34.44,45.0,45.0,30.35,30.07
9819.832,107.37,34.7,45.0,45.0,,
9819.832,107.37,34.7,45.0,45.0,,
9819.832,107.37,34.7,45.0,45.0,,
9819.832,107.37,34.7,45.0,45.0,,
9819.982,107.95,34.97,45.0,45.0,,
9819.982,107.95,34.97,45.0,45.0,,
9819.982,107.95,34.97,45.0,45.0,,
9819.982,107.95,34.97,45.0,45.0,,
9820.132,108.37,35.23,45.0,45.0,,
9820.132,108.37,35.23,45.0,45.0,,
9820.132,108.37,35.23,45.0,45.0,,
9820.132,108.37,35.23,45.0,45.0,,
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.282,108.8,35.49,45.0,45.0,31.25,30.98
9820.433,109.37,35.77,45.0,45.0,,
9820.433,109.37,35.77,45.0,45.0,,
9820.433,109.37,35.77,45.0,45.0,,
9820.433,109.37,35.77,45.0,45.0,,
9820.583,109.79,36.03,45.0,45.0,,
9820.583,109.79,36.03,45.0,45.0,,
9820.583,109.79,36.03,45.0,45.0,,
9820.583,109.79,36.03,45.0,45.0,,
9820.731,110.16,36.29,45.0,45.0,,
9820.731,110.16,36.29,45.0,45.0,,
9820.731,110.16,36.29,45.0,45.0,,
9820.731,110.16,36.29,45.0,45.0,,
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9820.881,110.66,36.57,45.0,45.0,31.68,31.46
9821.031,111.06,36.83,45.0,45.0,,
9821.031,111.06,36.83,45.0,45.0,,
9821.031,111.06,36.83,45.0,45.0,,
9821.031,111.06,36.83,45.0,45.0,,
9821.181,111.46,37.1,45.0,45.0,,
9821.181,111.46,37.1,45.0,45.0,,
9821.181,111.46,37.1,45.0,45.0,,
9821.181,111.46,37.1,45.0,45.0,,
9821.331,111.94,37.38,45.0,45.0,,
9821.331,111.94,37.38,45.0,45.0,,
9821.331,111.94,37.38,45.0,45.0,,
9821.331,111.94,37.38,45.0,45.0,,
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.481,112.27,37.63,45.0,45.0,32.77,32.24
9821.631,112.56,37.87,45.0,45.0,,
9821.631,112.56,37.87,45.0,45.0,,
9821.631,112.56,37.87,45.0,45.0,,
9821.631,112.56,37.87,45.0,45.0,,
9821.781,112.93,38.1,45.0,45.0,,
9821.781,112.93,38.1,45.0,45.0,,
9821.781,112.93,38.1,45.0,45.0,,
9821.781,112.93,38.1,45.0,45.0,,
9821.931,113.21,38.34,45.0,45.0,,
9821.931,113.21,38.34,45.0,45.0,,
9821.931,113.21,38.34,45.0,45.0,,
9821.931,113.21,38.34,45.0,45.0,,
9822.081,113.42,38.57,45.0,45.0,,
9822.081,113.42,38.57,45.0,45.0,,
9822.081,113.42,38.57,45.0,45.0,,
9822.081,113.42,38.57,45.0,45.0,,
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.231,113.68,38.81,45.0,45.0,33.45,32.78
9822.381,113.84,39.04,45.0,45.0,,
9822.381,113.84,39.04,45.0,45.0,,
9822.381,113.84,39.04,45.0,45.0,,
9822.381,113.84,39.04,45.0,45.0,,
9822.531,113.92,39.28,45.0,45.0,,
9822.531,113.92,39.28,45.0,45.0,,
9822.531,113.92,39.28,45.0,45.0,,
9822.531,113.92,39.28,45.0,45.0,,
9822.681,114.08,39.51,45.0,45.0,,
9822.681,114.08,39.51,45.0,45.0,,
9822.681,114.08,39.51,45.0,45.0,,
9822.681,114.08,39.51,45.0,45.0,,
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.831,114.15,39.74,45.0,45.0,34.18,33.81
9822.981,114.18,39.98,45.0,45.0,,
9822.981,114.18,39.98,45.0,45.0,,
9822.981,114.18,39.98,45.0,45.0,,
9822.981,114.18,39.98,45.0,45.0,,
9823.131,114.24,40.21,45.0,45.0,,
9823.131,114.24,40.21,45.0,45.0,,
9823.131,114.24,40.21,45.0,45.0,,
9823.131,114.24,40.21,45.0,45.0,,
9823.281,114.26,40.44,45.0,45.0,,
9823.281,114.26,40.44,45.0,45.0,,
9823.281,114.26,40.44,45.0,45.0,,
9823.281,114.26,40.44,45.0,45.0,,
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.431,114.27,40.67,45.0,45.0,34.48,34.09
9823.581,114.29,40.9,45.0,45.0,,
9823.581,114.29,40.9,45.0,45.0,,
9823.581,114.29,40.9,45.0,45.0,,
9823.581,114.29,40.9,45.0,45.0,,
9823.731,114.3,41.13,45.0,45.0,,
9823.731,114.3,41.13,45.0,45.0,,
9823.731,114.3,41.13,45.0,45.0,,
9823.731,114.3,41.13,45.0,45.0,,
9823.881,114.31,41.36,45.0,45.0,,
9823.881,114.31,41.36,45.0,45.0,,
9823.881,114.31,41.36,45.0,45.0,,
9823.881,114.31,41.36,45.0,45.0,,
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.031,114.31,41.59,45.0,45.0,35.22,34.51
9824.181,114.29,41.82,45.0,45.0,,
9824.181,114.29,41.82,45.0,45.0,,
9824.181,114.29,41.82,45.0,45.0,,
9824.181,114.29,41.82,45.0,45.0,,
9824.331,114.31,42.04,45.0,45.0,,
9824.331,114.31,42.04,45.0,45.0,,
9824.331,114.31,42.04,45.0,45.0,,
9824.331,114.31,42.04,45.0,45.0,,
9824.481,114.12,42.27,45.0,45.0,,
9824.481,114.12,42.27,45.0,45.0,,
9824.481,114.12,42.27,45.0,45.0,,
9824.481,114.12,42.27,45.0,45.0,,
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.631,113.65,42.49,45.0,45.0,35.61,34.75
9824.781,112.94,42.71,45.0,45.0,,
9824.781,112.94,42.71,45.0,45.0,,
9824.781,112.94,42.71,45.0,45.0,,
9824.781,112.94,42.71,45.0,45.0,,
9824.932,111.75,42.92,45.0,45.0,,
9824.932,111.75,42.92,45.0,45.0,,
9824.932,111.75,42.92,45.0,45.0,,
9824.932,111.75,42.92,45.0,45.0,,
9825.081,110.63,43.13,45.0,45.0,,
9825.081,110.63,43.13,45.0,45.0,,
9825.081,110.63,43.13,45.0,45.0,,
9825.081,110.63,43.13,45.0,45.0,,
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.231,109.43,43.34,45.0,45.0,36.24,35.39
9825.381,107.71,43.54,45.0,45.0,,
9825.381,107.71,43.54,45.0,45.0,,
9825.381,107.71,43.54,45.0,45.0,,
9825.381,107.71,43.54,45.0,45.0,,
9825.531,106.38,43.73,45.0,45.0,,
9825.531,106.38,43.73,45.0,45.0,,
9825.531,106.38,43.73,45.0,45.0,,
9825.531,106.38,43.73,45.0,45.0,,
9825.681,105.02,43.91,45.0,45.0,,
9825.681,105.02,43.91,45.0,45.0,,
9825.681,105.02,43.91,45.0,45.0,,
9825.681,105.02,43.91,45.0,45.0,,
9825.831,103.19,44.09,45.0,45.0,36.46,35.7
9825.831,103.19,44.09,45.0,45.0,36.46,35.7
9825.831,103.19,44.09,45.0,45.0,36.46,35.7
9825.831,103.19,44.09,45.0,45.0,36.46,35.7
9825.831,103.19,44.09,45.0,45.0,36.46,35.7
