,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1843.681,36.98,36.93,55.0,,36.95
1,1843.83,37.01,36.92,55.0,,36.96
2,1843.98,37.04,36.92,55.0,,36.94
3,1843.98,,,,26.61,
4,1844.13,37.35,36.95,55.0,,36.91
5,1844.279,38.04,37.05,55.0,,36.86
6,1844.429,39.12,37.24,55.0,,36.82
7,1844.579,40.42,37.54,55.0,,36.75
8,1844.579,,,,26.81,
9,1844.729,41.88,37.95,55.0,,36.69
10,1844.879,43.47,38.46,55.0,,36.63
11,1845.028,45.21,39.08,55.0,,36.57
12,1845.178,46.89,39.77,55.0,,36.54
13,1845.253,,,,27.21,
14,1845.328,48.63,40.54,55.0,,36.44
15,1845.479,50.37,41.37,55.0,,36.4
16,1845.628,52.1,42.25,55.0,,36.35
17,1845.778,53.79,43.18,55.0,,36.28
18,1845.778,,,,27.68,
19,1845.929,55.5,44.13,55.0,,36.22
20,1846.078,57.18,45.11,55.0,,36.17
21,1846.228,58.84,46.11,55.0,,36.12
22,1846.378,60.45,47.12,55.0,,36.07
23,1846.378,,,,28.15,
24,1846.528,62.06,48.15,55.0,,36.03
25,1846.678,63.61,49.18,55.0,,35.98
26,1846.828,65.16,50.21,55.0,,35.92
27,1846.984,66.7,51.25,55.0,,35.89
28,1846.984,,,,28.74,
29,1847.134,68.2,52.29,55.0,,35.84
30,1847.284,69.66,53.32,55.0,,35.8
31,1847.435,70.55,54.31,55.0,,35.8
32,1847.585,71.09,55.21,55.0,,35.87
33,1847.585,,,,29.32,
34,1847.735,71.04,55.97,55.0,,35.96
35,1847.933,70.47,56.57,55.0,,36.14
36,1848.079,69.39,56.97,55.0,,36.35
37,1848.229,68.4,57.22,55.0,,36.51
38,1848.229,,,,29.61,
39,1848.379,67.36,57.33,55.0,,36.68
40,1848.529,66.39,57.32,55.0,,36.82
41,1848.68,65.45,57.24,55.0,,36.94
42,1848.831,64.56,57.1,55.0,,37.05
43,1848.831,,,,29.82,
44,1848.979,63.78,56.92,55.0,,37.14
45,1849.128,63.08,56.71,55.0,,37.21
46,1849.279,62.49,56.5,55.0,,37.26
47,1849.431,62.0,56.29,55.0,,37.31
48,1849.431,,,,30.33,
49,1849.578,61.57,56.09,55.0,,37.34
50,1849.728,61.17,55.9,55.0,,37.37
51,1849.88,60.83,55.73,55.0,,37.39
52,1850.03,60.53,55.57,55.0,,37.41
53,1850.03,,,,31.3,
54,1850.178,60.24,55.42,55.0,,37.43
55,1850.328,59.99,55.29,55.0,,37.44
56,1850.478,59.75,55.18,55.0,,37.46
57,1850.63,59.54,55.07,55.0,,37.46
58,1850.633,,,,32.99,
59,1850.779,59.33,54.98,55.0,,37.46
60,1850.93,59.15,54.89,55.0,,37.48
61,1851.078,58.96,54.82,55.0,,37.49
62,1851.228,58.76,54.75,55.0,,37.48
63,1851.228,,,,36.55,
64,1851.378,58.59,54.68,55.0,,37.48
65,1851.528,58.41,54.62,55.0,,37.5
66,1851.678,58.24,54.56,55.0,,37.49
67,1851.828,58.07,54.5,55.0,,37.48
68,1851.828,,,,42.7,
69,1851.98,57.91,54.45,55.0,,37.49
70,1852.128,57.75,54.4,55.0,,37.47
71,1852.281,57.62,54.35,55.0,,37.47
72,1852.43,57.49,54.31,55.0,,37.48
73,1852.43,,,,44.73,
74,1852.579,57.39,54.27,55.0,,37.48
75,1852.729,57.31,54.24,55.0,,37.47
76,1852.88,57.24,54.21,55.0,,37.45
77,1853.03,57.17,54.19,55.0,,37.45
78,1853.03,,,,46.3,
79,1853.179,57.14,54.18,55.0,,37.45
80,1853.329,57.11,54.17,55.0,,37.43
81,1853.48,57.06,54.17,55.0,,37.44
82,1853.632,57.04,54.17,55.0,,37.42
83,1853.632,,,,47.34,
84,1853.78,57.03,54.18,55.0,,37.42
85,1853.929,57.01,54.19,55.0,,37.41
86,1854.078,56.99,54.21,55.0,,37.4
87,1854.228,56.99,54.22,55.0,,37.39
88,1854.228,,,,48.16,
89,1854.379,56.99,54.24,55.0,,37.39
90,1854.531,56.99,54.27,55.0,,37.39
91,1854.679,56.98,54.29,55.0,,37.37
92,1854.829,56.98,54.32,55.0,,37.36
93,1854.829,,,,48.99,
94,1854.979,56.97,54.34,55.0,,37.36
95,1855.13,56.97,54.37,55.0,,37.34
96,1855.279,56.96,54.39,55.0,,37.33
97,1855.429,56.95,54.42,55.0,,37.33
98,1855.429,,,,49.57,
99,1855.579,56.95,54.45,55.0,,37.32
100,1855.729,56.95,54.47,55.0,,37.31
101,1855.879,56.95,54.5,55.0,,37.32
102,1856.029,56.93,54.53,55.0,,37.3
103,1856.029,,,,50.18,
104,1856.179,56.91,54.55,55.0,,37.32
105,1856.329,56.91,54.57,55.0,,37.3
106,1856.479,56.9,54.6,55.0,,37.29
107,1856.629,56.88,54.62,55.0,,37.29
108,1856.629,,,,50.57,
109,1856.841,56.87,54.64,55.0,,37.28
110,1856.968,56.85,54.66,55.0,,37.28
111,1857.118,56.82,54.68,55.0,,37.27
112,1857.268,56.78,54.69,55.0,,37.26
113,1857.268,,,,51.01,
114,1857.418,56.77,54.71,55.0,,37.25
115,1857.568,56.76,54.72,55.0,,37.25
116,1857.718,56.74,54.74,55.0,,37.25
117,1857.868,56.73,54.75,55.0,,37.24
118,1857.868,,,,51.34,
119,1858.018,56.7,54.76,55.0,,37.24
120,1858.167,56.68,54.78,55.0,,37.24
121,1858.317,56.66,54.79,55.0,,37.24
122,1858.467,56.65,54.8,55.0,,37.23
123,1858.467,,,,51.59,
124,1858.617,56.63,54.81,55.0,,37.22
125,1858.767,56.61,54.82,55.0,,37.22
126,1858.917,56.6,54.83,55.0,,37.23
127,1859.067,56.59,54.84,55.0,,37.22
128,1859.067,,,,51.93,
129,1859.217,56.57,54.85,55.0,,37.22
130,1859.367,56.56,54.86,55.0,,37.22
131,1859.517,56.55,54.87,55.0,,37.2
132,1859.667,56.53,54.88,55.0,,37.21
133,1859.667,,,,52.24,
134,1859.817,56.51,54.89,55.0,,37.2
135,1859.967,56.5,54.9,55.0,,37.2
136,1860.117,56.47,54.91,55.0,,37.19
137,1860.267,56.46,54.91,55.0,,37.18
138,1860.267,,,,52.47,
139,1860.417,56.43,54.92,55.0,,37.19
140,1860.567,56.41,54.92,55.0,,37.19
141,1860.717,56.36,54.92,55.0,,37.17
142,1860.867,56.35,54.93,55.0,,37.17
143,1860.867,,,,52.52,
144,1861.017,56.31,54.93,55.0,,37.17
145,1861.167,56.29,54.93,55.0,,37.15
146,1861.317,56.26,54.93,55.0,,37.16
147,1861.467,56.25,54.93,55.0,,37.14
148,1861.467,,,,52.66,
149,1861.617,56.22,54.92,55.0,,37.15
150,1861.767,56.2,54.92,55.0,,37.14
151,1861.917,56.2,54.93,55.0,,37.14
152,1862.067,56.2,54.93,55.0,,37.14
153,1862.067,,,,52.82,
154,1862.217,56.18,54.93,55.0,,37.13
155,1862.367,56.19,54.94,55.0,,37.12
156,1862.517,56.18,54.94,55.0,,37.12
157,1862.667,56.17,54.95,55.0,,37.12
158,1862.667,,,,52.94,
159,1862.817,56.16,54.95,55.0,,37.12
160,1862.967,56.15,54.95,55.0,,37.11
161,1863.117,56.15,54.96,55.0,,37.1
162,1863.267,56.14,54.96,55.0,,37.1
163,1863.267,,,,53.05,
164,1863.417,56.13,54.97,55.0,,37.1
165,1863.567,56.11,54.97,55.0,,37.1
166,1863.717,56.11,54.98,55.0,,37.09
167,1863.867,56.1,54.98,55.0,,37.09
168,1863.867,,,,53.18,
169,1864.017,56.08,54.98,55.0,,37.1
170,1864.167,56.08,54.99,55.0,,37.08
171,1864.317,56.07,54.99,55.0,,37.08
172,1864.467,56.07,54.99,55.0,,37.08
173,1864.467,,,,53.35,
174,1864.617,56.05,54.99,55.0,,37.08
175,1864.767,56.04,55.0,55.0,,37.07
176,1864.917,56.04,55.0,55.0,,37.07
177,1865.067,56.03,55.0,55.0,,37.07
178,1865.067,,,,53.44,
179,1865.217,56.02,55.01,55.0,,37.07
180,1865.367,56.03,55.01,55.0,,37.06
181,1865.517,56.01,55.01,55.0,,37.06
182,1865.667,55.99,55.01,55.0,,37.07
183,1865.667,,,,53.48,
184,1865.817,55.99,55.01,55.0,,37.05
185,1865.967,55.97,55.02,55.0,,37.06
186,1866.117,55.97,55.02,55.0,,37.05
187,1866.267,55.96,55.02,55.0,,37.06
188,1866.267,,,,53.55,
189,1866.417,55.95,55.02,55.0,,37.05
190,1866.567,55.93,55.02,55.0,,37.06
191,1866.717,55.93,55.02,55.0,,37.04
192,1866.867,55.92,55.02,55.0,,37.05
193,1866.867,,,,53.61,
194,1867.017,55.92,55.02,55.0,,37.05
195,1867.167,55.92,55.02,55.0,,37.04
196,1867.317,55.91,55.02,55.0,,37.04
197,1867.467,55.91,55.02,55.0,,37.04
198,1867.467,,,,53.61,
199,1867.617,55.89,55.02,55.0,,37.03
200,1867.767,55.89,55.02,55.0,,37.03
201,1867.917,55.88,55.02,55.0,,37.03
202,1868.067,55.86,55.02,55.0,,37.03
203,1868.067,,,,53.67,
204,1868.217,55.86,55.02,55.0,,37.02
205,1868.367,55.82,55.02,55.0,,37.01
206,1868.517,55.82,55.02,55.0,,37.02
207,1868.667,55.81,55.01,55.0,,37.01
208,1868.667,,,,53.7,
209,1868.861,55.81,55.01,55.0,,37.01
210,1869.011,55.81,55.01,55.0,,37.01
211,1869.161,55.8,55.01,55.0,,37.01
212,1869.161,,,,53.7,
213,1869.311,55.8,55.01,55.0,,37.0
214,1869.461,55.79,55.01,55.0,,37.0
215,1869.611,55.79,55.01,55.0,,37.0
216,1869.761,55.79,55.01,55.0,,36.99
217,1869.761,,,,53.7,
218,1869.911,55.78,55.01,55.0,,36.99
219,1870.061,55.78,55.01,55.0,,36.99
220,1870.211,55.78,55.01,55.0,,36.98
221,1870.361,55.78,55.01,55.0,,36.98
222,1870.361,,,,53.79,
223,1870.511,55.76,55.01,55.0,,36.98
224,1870.661,55.77,55.01,55.0,,36.98
225,1870.811,55.76,55.01,55.0,,36.97
226,1870.961,55.75,55.01,55.0,,36.97
227,1870.961,,,,53.76,
228,1871.111,55.76,55.01,55.0,,36.98
229,1871.261,55.75,55.01,55.0,,36.97
230,1871.411,55.76,55.01,55.0,,36.96
231,1871.561,55.75,55.01,55.0,,36.95
232,1871.561,,,,53.86,
233,1871.711,55.74,55.01,55.0,,36.95
234,1871.861,55.74,55.01,55.0,,36.96
235,1872.011,55.74,55.01,55.0,,36.96
236,1872.161,55.72,55.01,55.0,,36.95
237,1872.161,,,,53.88,
238,1872.311,55.71,55.01,55.0,,36.95
239,1872.461,55.71,55.01,55.0,,36.96
240,1872.611,55.71,55.01,55.0,,36.95
241,1872.761,55.72,55.01,55.0,,36.95
242,1872.761,,,,53.79,
243,1872.911,55.71,55.01,55.0,,36.94
244,1873.061,55.71,55.01,55.0,,36.94
245,1873.211,55.71,55.01,55.0,,36.94
246,1873.361,55.72,55.01,55.0,,36.94
247,1873.361,,,,53.91,
248,1873.511,55.71,55.01,55.0,,36.94
249,1873.661,55.71,55.01,55.0,,36.93
250,1873.811,55.71,55.01,55.0,,36.94
251,1873.961,55.69,55.01,55.0,,36.92
252,1874.044,,,,53.99,
253,1874.111,55.71,55.02,55.0,,36.93
254,1874.261,55.71,55.02,55.0,,36.91
255,1874.411,55.71,55.02,55.0,,36.91
256,1874.561,55.7,55.02,55.0,,36.91
257,1874.561,,,,53.98,
258,1874.711,55.69,55.02,55.0,,36.92
259,1874.861,55.69,55.02,55.0,,36.92
260,1875.011,55.68,55.02,55.0,,36.91
261,1875.161,55.68,55.02,55.0,,36.91
262,1875.164,,,,54.04,
263,1875.311,55.67,55.01,55.0,,36.91
264,1875.461,55.69,55.01,55.0,,36.91
265,1875.611,55.68,55.02,55.0,,36.9
266,1875.761,55.68,55.02,55.0,,36.91
267,1875.761,,,,53.9,
268,1875.911,55.69,55.02,55.0,,36.9
269,1876.061,55.67,55.02,55.0,,36.9
270,1876.211,55.67,55.02,55.0,,36.9
271,1876.361,55.67,55.02,55.0,,36.89
272,1876.361,,,,53.91,
273,1876.511,55.67,55.02,55.0,,36.89
274,1876.661,55.67,55.02,55.0,,36.88
275,1876.811,55.67,55.02,55.0,,36.9
276,1876.961,55.66,55.01,55.0,,36.88
277,1876.961,,,,53.91,
278,1877.111,55.66,55.01,55.0,,36.87
279,1877.261,55.65,55.01,55.0,,36.87
280,1877.411,55.65,55.01,55.0,,36.89
281,1877.561,55.66,55.01,55.0,,36.86
282,1877.561,,,,54.05,
283,1877.711,55.65,55.01,55.0,,36.86
284,1877.861,55.67,55.01,55.0,,36.87
285,1878.011,55.66,55.01,55.0,,36.87
286,1878.161,55.66,55.01,55.0,,36.87
287,1878.161,,,,53.91,
288,1878.311,55.66,55.01,55.0,,36.86
289,1878.461,55.66,55.01,55.0,,36.86
290,1878.612,55.65,55.01,55.0,,36.86
291,1878.761,55.65,55.01,55.0,,36.85
292,1878.761,,,,53.96,
293,1878.911,55.65,55.01,55.0,,36.85
294,1879.061,55.64,55.01,55.0,,36.86
295,1879.211,55.64,55.01,55.0,,36.86
296,1879.361,55.63,55.01,55.0,,36.84
297,1879.361,,,,53.99,
298,1879.511,55.63,55.01,55.0,,36.84
299,1879.661,55.63,55.01,55.0,,36.84
300,1879.811,55.64,55.01,55.0,,36.85
301,1879.961,55.64,55.01,55.0,,36.85
302,1879.961,,,,53.92,
303,1880.111,55.65,55.01,55.0,,36.84
304,1880.261,55.64,55.01,55.0,,36.83
305,1880.411,55.64,55.01,55.0,,36.84
306,1880.561,55.65,55.01,55.0,,36.83
307,1880.561,,,,54.03,
308,1880.711,55.65,55.01,55.0,,36.83
309,1880.904,55.62,55.01,55.0,,36.82
310,1881.054,55.63,55.01,55.0,,36.82
311,1881.204,55.63,55.01,55.0,,36.82
312,1881.204,,,,54.03,
313,1881.354,55.63,55.01,55.0,,36.82
314,1881.504,55.63,55.01,55.0,,36.82
315,1881.654,55.62,55.01,55.0,,36.82
316,1881.804,55.62,55.01,55.0,,36.8
317,1881.886,,,,53.99,
318,1881.954,55.62,55.0,55.0,,36.81
319,1882.104,55.62,55.0,55.0,,36.8
320,1882.254,55.61,55.0,55.0,,36.81
321,1882.404,55.61,55.0,55.0,,36.81
322,1882.404,,,,54.01,
323,1882.554,55.61,55.0,55.0,,36.81
324,1882.705,55.61,55.0,55.0,,36.8
325,1882.854,55.6,55.0,55.0,,36.8
326,1883.004,55.61,55.0,55.0,,36.79
327,1883.004,,,,54.12,
328,1883.154,55.61,55.0,55.0,,36.8
329,1883.304,55.61,55.0,55.0,,36.8
330,1883.454,55.62,55.0,55.0,,36.79
331,1883.604,55.61,55.0,55.0,,36.8
332,1883.604,,,,54.02,
333,1883.754,55.62,55.0,55.0,,36.79
334,1883.904,55.61,55.0,55.0,,36.79
335,1884.054,55.62,55.0,55.0,,36.78
336,1884.204,55.62,55.0,55.0,,36.78
337,1884.204,,,,54.05,
338,1884.354,55.61,55.0,55.0,,36.77
339,1884.504,55.63,55.0,55.0,,36.77
340,1884.654,55.63,55.0,55.0,,36.77
341,1884.804,55.63,55.0,55.0,,36.78
342,1884.804,,,,54.07,
343,1884.954,55.63,55.01,55.0,,36.77
344,1885.104,55.64,55.01,55.0,,36.77
345,1885.254,55.64,55.01,55.0,,36.76
346,1885.404,55.64,55.01,55.0,,36.76
347,1885.404,,,,54.11,
348,1885.554,55.64,55.01,55.0,,36.76
349,1885.704,55.63,55.01,55.0,,36.76
350,1885.854,55.62,55.01,55.0,,36.76
351,1886.004,55.61,55.01,55.0,,36.75
352,1886.004,,,,54.02,
353,1886.154,55.62,55.01,55.0,,36.76
354,1886.304,55.62,55.01,55.0,,36.76
355,1886.454,55.63,55.01,55.0,,36.74
356,1886.604,55.62,55.01,55.0,,36.75
357,1886.604,,,,53.99,
358,1886.754,55.62,55.01,55.0,,36.74
359,1886.904,55.62,55.01,55.0,,36.74
360,1887.054,55.63,55.01,55.0,,36.74
361,1887.204,55.62,55.01,55.0,,36.74
362,1887.204,,,,54.03,
363,1887.354,55.61,55.01,55.0,,36.74
364,1887.504,55.61,55.01,55.0,,36.73
365,1887.654,55.61,55.01,55.0,,36.73
366,1887.804,55.62,55.0,55.0,,36.72
367,1887.804,,,,54.1,
368,1887.954,55.62,55.01,55.0,,36.72
369,1888.104,55.63,55.01,55.0,,36.73
370,1888.254,55.63,55.01,55.0,,36.73
371,1888.404,55.64,55.01,55.0,,36.73
372,1888.404,,,,54.04,
373,1888.554,55.63,55.01,55.0,,36.72
374,1888.704,55.62,55.01,55.0,,36.72
375,1888.854,55.63,55.01,55.0,,36.72
376,1889.004,55.63,55.01,55.0,,36.71
377,1889.004,,,,54.08,
378,1889.154,55.62,55.01,55.0,,36.7
379,1889.304,55.62,55.01,55.0,,36.71
380,1889.454,55.61,55.01,55.0,,36.71
381,1889.604,55.61,55.01,55.0,,36.7
382,1889.659,,,,54.07,
