,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,3003.59,42.24,42.19,55.0,,41.97
1,3003.74,42.23,42.18,55.0,,41.96
2,3003.89,42.27,42.18,55.0,,41.96
3,3003.89,,,,26.2,
4,3004.04,42.49,42.19,55.0,,41.92
5,3004.189,43.06,42.26,55.0,,41.85
6,3004.34,43.97,42.42,55.0,,41.77
7,3004.49,45.15,42.68,55.0,,41.66
8,3004.518,,,,26.32,
9,3004.639,46.48,43.04,55.0,,41.56
10,3004.79,48.27,43.53,55.0,,41.45
11,3004.94,49.88,44.1,55.0,,41.34
12,3005.09,51.51,44.75,55.0,,41.23
13,3005.09,,,,27.49,
14,3005.24,53.11,45.47,55.0,,41.12
15,3005.389,54.78,46.26,55.0,,41.07
16,3005.54,56.32,47.1,55.0,,40.97
17,3005.69,58.29,47.99,55.0,,40.86
18,3005.69,,,,27.48,
19,3005.845,59.91,48.91,55.0,,40.78
20,3005.995,61.43,49.85,55.0,,40.7
21,3006.145,62.9,50.81,55.0,,40.64
22,3006.295,64.16,51.75,55.0,,40.62
23,3006.295,,,,28.1,
24,3006.445,64.75,52.61,55.0,,40.69
25,3006.595,64.82,53.34,55.0,,40.84
26,3006.746,64.44,53.92,55.0,,41.09
27,3006.898,63.89,54.35,55.0,,41.31
28,3006.898,,,,28.01,
29,3007.042,63.16,54.64,55.0,,41.61
30,3007.19,62.14,54.79,55.0,,41.96
31,3007.345,61.2,54.82,55.0,,42.22
32,3007.488,60.42,54.76,55.0,,42.42
33,3007.488,,,,28.77,
34,3007.638,59.84,54.66,55.0,,42.61
35,3007.789,59.59,54.57,55.0,,42.67
36,3007.938,59.5,54.49,55.0,,42.7
37,3008.088,59.48,54.44,55.0,,42.73
38,3008.088,,,,29.75,
39,3008.238,59.5,54.42,55.0,,42.71
40,3008.388,59.53,54.42,55.0,,42.69
41,3008.567,59.52,54.43,55.0,,42.67
42,3008.716,59.49,54.46,55.0,,42.66
43,3008.716,,,,31.84,
44,3008.866,59.42,54.48,55.0,,42.63
45,3009.017,59.38,54.51,55.0,,42.59
46,3009.166,59.3,54.53,55.0,,42.58
47,3009.316,59.19,54.55,55.0,,42.54
48,3009.316,,,,34.3,
49,3009.466,59.1,54.58,55.0,,42.51
50,3009.617,59.02,54.59,55.0,,42.49
51,3009.766,58.95,54.61,55.0,,42.47
52,3009.916,58.84,54.63,55.0,,42.45
53,3009.916,,,,36.24,
54,3010.066,58.77,54.64,55.0,,42.43
55,3010.217,58.7,54.66,55.0,,42.41
56,3010.366,58.63,54.67,55.0,,42.39
57,3010.516,58.55,54.69,55.0,,42.36
58,3010.516,,,,37.8,
59,3010.666,58.49,54.7,55.0,,42.34
60,3010.816,58.45,54.71,55.0,,42.31
61,3010.966,58.38,54.73,55.0,,42.29
62,3011.116,58.33,54.75,55.0,,42.26
63,3011.116,,,,39.16,
64,3011.266,58.29,54.76,55.0,,42.25
65,3011.417,58.21,54.78,55.0,,42.23
66,3011.566,58.15,54.79,55.0,,42.22
67,3011.716,58.1,54.81,55.0,,42.21
68,3011.716,,,,40.27,
69,3011.866,58.05,54.82,55.0,,42.19
70,3012.016,58.01,54.83,55.0,,42.17
71,3012.166,57.96,54.85,55.0,,42.16
72,3012.316,57.92,54.86,55.0,,42.15
73,3012.316,,,,41.29,
74,3012.466,57.87,54.87,55.0,,42.14
75,3012.616,57.82,54.88,55.0,,42.12
76,3012.766,57.75,54.89,55.0,,42.11
77,3012.766,,,,42.44,
78,3012.917,57.7,54.9,55.0,,42.09
79,3013.066,57.66,54.91,55.0,,42.09
80,3013.216,57.6,54.92,55.0,,42.07
81,3013.366,57.56,54.93,55.0,,42.06
82,3013.516,57.52,54.94,55.0,,42.04
83,3013.516,,,,43.11,
84,3013.667,57.47,54.94,55.0,,42.03
85,3013.816,57.43,54.95,55.0,,42.02
86,3013.966,57.38,54.96,55.0,,42.01
87,3014.116,57.34,54.96,55.0,,42.01
88,3014.116,,,,44.58,
89,3014.266,57.32,54.97,55.0,,42.0
90,3014.416,57.27,54.97,55.0,,41.98
91,3014.566,57.24,54.98,55.0,,41.98
92,3014.716,57.21,54.99,55.0,,41.97
93,3014.716,,,,44.87,
94,3014.866,57.16,54.99,55.0,,41.96
95,3015.016,57.14,55.0,55.0,,41.95
96,3015.166,57.11,55.01,55.0,,41.95
97,3015.316,57.06,55.01,55.0,,41.93
98,3015.316,,,,45.6,
99,3015.466,57.03,55.02,55.0,,41.91
100,3015.616,56.99,55.02,55.0,,41.91
101,3015.766,56.96,55.02,55.0,,41.9
102,3015.916,56.93,55.03,55.0,,41.89
103,3015.916,,,,46.19,
104,3016.066,56.91,55.03,55.0,,41.88
105,3016.217,56.88,55.03,55.0,,41.88
106,3016.366,56.83,55.04,55.0,,41.86
107,3016.517,56.8,55.04,55.0,,41.85
108,3016.517,,,,46.83,
109,3016.666,56.78,55.04,55.0,,41.86
110,3016.816,56.76,55.05,55.0,,41.83
111,3016.966,56.73,55.05,55.0,,41.83
112,3016.966,,,,47.38,
113,3017.117,56.7,55.05,55.0,,41.84
114,3017.266,56.66,55.05,55.0,,41.8
115,3017.418,56.65,55.05,55.0,,41.8
116,3017.567,56.63,55.05,55.0,,41.78
117,3017.567,,,,48.05,
118,3017.718,56.6,55.06,55.0,,41.79
119,3017.866,56.58,55.06,55.0,,41.78
120,3018.016,56.56,55.06,55.0,,41.76
121,3018.166,56.54,55.06,55.0,,41.76
122,3018.316,56.54,55.07,55.0,,41.76
123,3018.316,,,,48.44,
124,3018.469,56.51,55.07,55.0,,41.74
125,3018.618,56.5,55.07,55.0,,41.75
126,3018.767,56.47,55.08,55.0,,41.75
127,3018.767,,,,48.9,
128,3018.918,56.46,55.08,55.0,,41.73
129,3019.067,56.43,55.08,55.0,,41.72
130,3019.218,56.4,55.08,55.0,,41.71
131,3019.367,56.36,55.08,55.0,,41.71
132,3019.367,,,,49.17,
133,3019.517,56.31,55.07,55.0,,41.7
134,3019.668,56.3,55.07,55.0,,41.67
135,3019.817,56.29,55.07,55.0,,41.68
136,3019.967,56.27,55.07,55.0,,41.68
137,3020.117,56.24,55.07,55.0,,41.67
138,3020.117,,,,49.62,
139,3020.267,56.21,55.06,55.0,,41.67
140,3020.417,56.21,55.06,55.0,,41.66
141,3020.569,56.2,55.06,55.0,,41.64
142,3020.569,,,,50.0,
143,3020.719,56.17,55.06,55.0,,41.64
144,3020.868,56.16,55.06,55.0,,41.63
145,3021.018,56.17,55.06,55.0,,41.62
146,3021.168,56.14,55.06,55.0,,41.62
147,3021.168,,,,50.24,
148,3021.319,56.13,55.06,55.0,,41.61
149,3021.468,56.14,55.06,55.0,,41.61
150,3021.618,56.11,55.06,55.0,,41.59
151,3021.768,56.09,55.06,55.0,,41.59
152,3021.823,,,,50.97,
153,3021.92,56.09,55.06,55.0,,41.57
154,3022.068,56.07,55.06,55.0,,41.55
155,3022.219,56.06,55.06,55.0,,41.54
156,3022.368,56.06,55.06,55.0,,41.55
157,3022.368,,,,50.77,
158,3022.52,56.05,55.06,55.0,,41.54
159,3022.668,56.05,55.06,55.0,,41.54
160,3022.818,56.02,55.06,55.0,,41.53
161,3022.97,56.03,55.06,55.0,,41.53
162,3022.97,,,,51.0,
163,3023.118,56.02,55.06,55.0,,41.51
164,3023.268,56.02,55.07,55.0,,41.51
165,3023.418,56.01,55.07,55.0,,41.5
166,3023.568,55.99,55.07,55.0,,41.5
167,3023.568,,,,51.1,
168,3023.718,55.99,55.07,55.0,,41.49
169,3023.868,56.0,55.07,55.0,,41.49
170,3024.018,55.97,55.07,55.0,,41.48
171,3024.168,55.96,55.07,55.0,,41.48
172,3024.168,,,,51.43,
173,3024.32,55.95,55.07,55.0,,41.48
174,3024.468,55.94,55.07,55.0,,41.46
175,3024.618,55.94,55.07,55.0,,41.45
176,3024.768,55.94,55.07,55.0,,41.46
177,3024.768,,,,51.51,
178,3024.918,55.93,55.07,55.0,,41.41
179,3025.069,55.92,55.07,55.0,,41.43
180,3025.218,55.92,55.07,55.0,,41.42
181,3025.368,55.91,55.07,55.0,,41.42
182,3025.368,,,,51.65,
183,3025.519,55.9,55.07,55.0,,41.41
184,3025.67,55.9,55.07,55.0,,41.4
185,3025.818,55.89,55.07,55.0,,41.38
186,3025.968,55.88,55.07,55.0,,41.39
187,3025.968,,,,51.78,
188,3026.118,55.86,55.07,55.0,,41.38
189,3026.269,55.86,55.07,55.0,,41.38
190,3026.418,55.86,55.07,55.0,,41.39
191,3026.57,55.85,55.07,55.0,,41.37
192,3026.57,,,,52.01,
193,3026.718,55.84,55.07,55.0,,41.35
194,3026.868,55.82,55.06,55.0,,41.34
195,3027.018,55.83,55.06,55.0,,41.34
196,3027.169,55.82,55.06,55.0,,41.34
197,3027.169,,,,52.05,
198,3027.32,55.8,55.06,55.0,,41.34
199,3027.468,55.81,55.06,55.0,,41.32
200,3027.618,55.81,55.06,55.0,,41.31
201,3027.769,55.8,55.06,55.0,,41.3
202,3027.769,,,,52.07,
203,3027.918,55.79,55.06,55.0,,41.3
204,3028.068,55.79,55.06,55.0,,41.3
205,3028.218,55.78,55.06,55.0,,41.29
206,3028.368,55.79,55.06,55.0,,41.28
207,3028.489,,,,52.24,
208,3028.519,55.77,55.06,55.0,,41.29
209,3028.668,55.77,55.06,55.0,,41.27
210,3028.818,55.77,55.05,55.0,,41.26
211,3028.968,55.76,55.05,55.0,,41.26
212,3028.968,,,,52.34,
213,3029.118,55.76,55.05,55.0,,41.24
214,3029.268,55.75,55.05,55.0,,41.25
215,3029.418,55.74,55.05,55.0,,41.25
216,3029.569,55.74,55.05,55.0,,41.22
217,3029.59,,,,52.86,
218,3029.718,55.72,55.05,55.0,,41.24
219,3029.868,55.73,55.04,55.0,,41.24
220,3030.019,55.71,55.04,55.0,,41.23
221,3030.168,55.72,55.04,55.0,,41.2
222,3030.168,,,,52.41,
223,3030.319,55.72,55.04,55.0,,41.22
224,3030.469,55.72,55.04,55.0,,41.21
225,3030.618,55.71,55.04,55.0,,41.19
226,3030.768,55.7,55.04,55.0,,41.18
227,3030.768,,,,52.8,
228,3030.918,55.69,55.04,55.0,,41.18
229,3031.068,55.7,55.03,55.0,,41.18
230,3031.219,55.69,55.03,55.0,,41.18
231,3031.368,55.69,55.03,55.0,,41.16
232,3031.368,,,,52.62,
233,3031.519,55.7,55.03,55.0,,41.15
234,3031.669,55.69,55.03,55.0,,41.15
235,3031.82,55.69,55.03,55.0,,41.14
236,3031.968,55.69,55.03,55.0,,41.14
237,3031.968,,,,52.79,
238,3032.118,55.67,55.03,55.0,,41.13
239,3032.269,55.69,55.03,55.0,,41.13
240,3032.419,55.69,55.03,55.0,,41.13
241,3032.583,55.71,55.03,55.0,,41.13
242,3032.583,,,,52.71,
243,3032.734,55.69,55.03,55.0,,41.1
244,3032.883,55.69,55.03,55.0,,41.1
245,3033.032,55.68,55.03,55.0,,41.11
246,3033.182,55.69,55.03,55.0,,41.09
247,3033.182,,,,52.74,
248,3033.333,55.67,55.03,55.0,,41.07
249,3033.482,55.68,55.03,55.0,,41.08
250,3033.632,55.68,55.03,55.0,,41.08
251,3033.783,55.69,55.03,55.0,,41.04
252,3033.783,,,,52.84,
253,3033.932,55.67,55.03,55.0,,41.05
254,3034.083,55.67,55.03,55.0,,41.05
255,3034.233,55.66,55.03,55.0,,41.04
256,3034.384,55.68,55.03,55.0,,41.03
257,3034.384,,,,52.92,
258,3034.532,55.68,55.03,55.0,,41.03
259,3034.684,55.67,55.03,55.0,,41.02
260,3034.832,55.66,55.03,55.0,,41.02
261,3034.984,55.68,55.03,55.0,,41.0
262,3034.984,,,,52.85,
263,3035.133,55.66,55.03,55.0,,41.01
264,3035.283,55.67,55.03,55.0,,41.01
265,3035.432,55.67,55.03,55.0,,41.0
266,3035.583,55.65,55.03,55.0,,41.0
267,3035.583,,,,53.0,
268,3035.734,55.66,55.03,55.0,,40.99
269,3035.882,55.67,55.03,55.0,,40.98
270,3036.032,55.66,55.03,55.0,,40.98
271,3036.182,55.66,55.03,55.0,,40.97
