,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,81.719,25.32,25.44,55.0,,25.33
1,81.848,25.32,25.44,55.0,,25.33
2,81.997,25.42,25.45,55.0,,25.32
3,82.147,25.8,25.49,55.0,,25.28
4,82.159,,,,22.87,
5,82.297,26.58,25.6,55.0,,25.21
6,82.447,27.9,25.84,55.0,,25.09
7,82.597,29.22,26.18,55.0,,24.98
8,82.747,30.15,26.59,55.0,,24.91
9,82.841,,,,23.24,
10,82.898,31.97,27.1,55.0,,24.81
11,83.047,34.27,27.76,55.0,,24.69
12,83.198,35.37,28.48,55.0,,24.63
13,83.347,37.21,29.24,55.0,,24.54
14,83.347,,,,24.45,
15,83.497,39.11,30.09,55.0,,24.45
16,83.647,41.26,31.01,55.0,,24.36
17,83.797,42.45,31.92,55.0,,24.3
18,83.947,44.41,32.9,55.0,,24.22
19,83.947,,,,25.75,
20,84.097,45.96,33.89,55.0,,24.15
21,84.253,47.56,34.89,55.0,,24.09
22,84.397,49.4,35.93,55.0,,24.02
23,84.547,50.91,36.98,55.0,,23.97
24,84.607,,,,27.91,
25,84.697,52.43,38.01,55.0,,23.91
26,84.847,54.07,39.06,55.0,,23.85
27,84.997,55.52,40.11,55.0,,23.81
28,85.147,56.88,41.14,55.0,,23.77
29,85.147,,,,30.43,
30,85.297,58.59,42.18,55.0,,23.72
31,85.447,59.84,43.22,55.0,,23.69
32,85.597,61.07,44.23,55.0,,23.66
33,85.747,62.69,45.24,55.0,,23.6
34,85.747,,,,34.3,
35,85.897,63.91,46.26,55.0,,23.58
36,86.047,65.13,47.25,55.0,,23.56
37,86.197,66.72,48.26,55.0,,23.52
38,86.347,67.88,49.26,55.0,,23.5
39,86.347,,,,38.59,
40,86.497,69.01,50.24,55.0,,23.47
41,86.653,70.5,51.22,55.0,,23.44
42,86.803,71.6,52.2,55.0,,23.43
43,86.953,72.7,53.16,55.0,,23.41
44,86.953,,,,45.52,
45,87.103,73.62,54.09,55.0,,23.42
46,87.253,74.29,54.97,55.0,,23.53
47,87.403,74.25,55.73,55.0,,23.71
48,87.556,73.81,56.35,55.0,,23.92
49,87.591,,,,51.95,
50,87.697,72.82,56.78,55.0,,24.28
51,87.847,71.84,57.06,55.0,,24.57
52,87.996,70.77,57.21,55.0,,24.84
53,88.146,69.36,57.2,55.0,,25.22
54,88.146,,,,56.61,
55,88.297,68.4,57.13,55.0,,25.41
56,88.447,67.53,57.0,55.0,,25.55
57,88.596,66.54,56.82,55.0,,25.7
58,88.746,65.91,56.63,55.0,,25.78
59,88.746,,,,59.53,
60,88.896,65.36,56.44,55.0,,25.85
61,89.046,64.71,56.24,55.0,,25.9
62,89.196,64.27,56.06,55.0,,25.93
63,89.346,63.88,55.9,55.0,,25.95
64,89.346,,,,59.74,
65,89.496,63.41,55.74,55.0,,25.96
66,89.646,63.07,55.6,55.0,,25.97
67,89.796,62.77,55.47,55.0,,25.98
68,89.946,62.38,55.34,55.0,,25.99
69,89.946,,,,58.8,
70,90.096,62.1,55.23,55.0,,25.98
71,90.246,61.84,55.14,55.0,,25.99
72,90.396,61.49,55.04,55.0,,25.98
73,90.546,61.25,54.95,55.0,,25.98
74,90.546,,,,58.01,
