,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,470.339,22.38,22.41,55.0,,22.53
1,470.483,22.39,22.42,55.0,,22.53
2,470.634,22.48,22.43,55.0,,22.51
3,470.784,22.83,22.51,55.0,,22.46
4,470.939,23.53,22.69,55.0,,22.38
5,471.024,,,,20.9,
6,471.086,25.01,23.11,55.0,,22.26
7,471.237,26.35,23.64,55.0,,22.17
8,471.391,27.83,24.26,55.0,,22.08
9,471.541,29.94,25.04,55.0,,21.96
10,471.659,,,,21.86,
11,471.686,31.58,25.91,55.0,,21.88
12,471.836,33.2,26.78,55.0,,21.8
13,471.99,34.81,27.66,55.0,,21.72
14,472.142,37.03,28.63,55.0,,21.61
15,472.22,,,,23.34,
16,472.295,38.72,29.61,55.0,,21.53
17,472.443,40.38,30.61,55.0,,21.48
18,472.593,41.92,31.56,55.0,,21.42
19,472.747,43.37,32.48,55.0,,21.36
20,472.896,45.36,33.44,55.0,,21.28
21,472.896,,,,25.09,
22,473.045,46.81,34.42,55.0,,21.23
23,473.195,48.23,35.35,55.0,,21.18
24,473.35,49.66,36.27,55.0,,21.14
25,473.497,51.6,37.29,55.0,,21.09
26,473.497,,,,29.65,
27,473.647,52.96,38.24,55.0,,21.05
28,473.801,54.3,39.16,55.0,,21.02
29,473.95,56.12,40.11,55.0,,20.97
30,474.099,57.44,41.08,55.0,,20.94
31,474.099,,,,36.28,
32,474.249,58.71,42.0,55.0,,20.91
33,474.401,60.35,42.94,55.0,,20.88
34,474.55,61.56,43.87,55.0,,20.86
35,474.7,62.75,44.76,55.0,,20.83
36,474.7,,,,44.72,
37,474.855,63.91,45.62,55.0,,20.81
38,475.002,65.51,46.58,55.0,,20.79
39,475.152,66.64,47.46,55.0,,20.77
40,475.152,,,,56.02,
41,475.307,67.75,48.32,55.0,,20.76
42,475.453,69.19,49.24,55.0,,20.74
43,475.603,70.26,50.11,55.0,,20.73
44,475.757,71.31,50.94,55.0,,20.72
45,475.906,72.77,51.82,55.0,,20.71
46,475.906,,,,64.5,
47,476.061,73.78,52.69,55.0,,20.69
48,476.244,74.85,53.54,55.0,,20.7
49,476.397,76.02,54.4,55.0,,20.7
50,476.397,,,,70.58,
51,476.547,77.08,55.24,55.0,,20.76
52,476.693,77.37,55.95,55.0,,20.91
53,476.841,77.18,56.45,55.0,,21.15
54,476.989,76.34,56.72,55.0,,21.54
55,476.989,,,,69.43,
56,477.136,75.4,56.77,55.0,,21.86
57,477.286,74.36,56.69,55.0,,22.15
58,477.441,73.02,56.5,55.0,,22.44
59,477.585,72.16,56.26,55.0,,22.58
60,477.585,,,,66.33,
61,477.735,71.4,56.06,55.0,,22.69
62,477.89,70.55,55.87,55.0,,22.78
63,478.035,69.99,55.71,55.0,,22.83
64,478.185,69.48,55.6,55.0,,22.87
65,478.185,,,,64.37,
66,478.341,68.85,55.5,55.0,,22.92
