timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
48.715,27.38,27.38,0,50,,,,,28.76,23.94,
48.715,27.38,27.38,0,50,,,,,28.76,23.94,
48.715,27.38,27.38,0,50,,,,,28.76,23.94,
48.715,27.38,27.38,0,50,,,,,28.76,23.94,
48.865,27.48,27.48,0,50,,,,,28.76,23.94,
48.865,27.48,27.48,0,50,,,,,28.76,23.94,
48.865,27.48,27.48,0,50,,,,,28.76,23.94,
48.865,27.48,27.48,0,50,,,,,28.76,23.94,
49.015,28.18,28.18,0,50,,,,,28.76,23.94,
49.015,28.18,28.18,0,50,,,,,28.76,23.94,
49.015,28.18,28.18,0,50,,,,,28.76,23.94,
49.015,28.18,28.18,0,50,,,,,28.76,23.94,
49.03,,,,,,,,,28.76,23.94,
49.03,,,,,,,,,28.76,23.94,
49.165,29.1,29.1,0,50,,,,,,,
49.165,29.1,29.1,0,50,,,,,,,
49.165,29.1,29.1,0,50,,,,,,,
49.165,29.1,29.1,0,50,,,,,,,
49.315,30.72,30.72,0,50,,,,,,,
49.315,30.72,30.72,0,50,,,,,,,
49.315,30.72,30.72,0,50,,,,,,,
49.315,30.72,30.72,0,50,,,,,,,
49.465,32.02,32.02,0,50,,,,,,,
49.465,32.02,32.02,0,50,,,,,,,
49.465,32.02,32.02,0,50,,,,,,,
49.465,32.02,32.02,0,50,,,,,,,
49.615,33.82,33.82,0,50,,,,,,,
49.615,33.82,33.82,0,50,,,,,,,
49.615,33.82,33.82,0,50,,,,,,,
49.615,33.82,33.82,0,50,,,,,,,
49.765,35.6,35.6,0,50,,,,,,,
49.765,35.6,35.6,0,50,,,,,,,
49.765,35.6,35.6,0,50,,,,,,,
49.765,35.6,35.6,0,50,,,,,,,
49.915,37.33,37.33,0,50,,,,,,,
49.915,37.33,37.33,0,50,,,,,,,
49.915,37.33,37.33,0,50,,,,,,,
49.915,37.33,37.33,0,50,,,,,,,
50.009,,,,,,,,,28.76,23.88,
50.009,,,,,,,,,28.76,23.88,
50.065,38.87,38.87,0,50,,,,,,,
50.065,38.87,38.87,0,50,,,,,,,
50.065,38.87,38.87,0,50,,,,,,,
50.065,38.87,38.87,0,50,,,,,,,
50.215,40.5,40.5,0,50,,,,,,,
50.215,40.5,40.5,0,50,,,,,,,
50.215,40.5,40.5,0,50,,,,,,,
50.215,40.5,40.5,0,50,,,,,,,
50.365,42.32,42.32,0,50,,,,,,,
50.365,42.32,42.32,0,50,,,,,,,
50.365,42.32,42.32,0,50,,,,,,,
50.365,42.32,42.32,0,50,,,,,,,
50.515,43.88,43.88,0,50,,,,,,,
50.515,43.88,43.88,0,50,,,,,,,
50.515,43.88,43.88,0,50,,,,,,,
50.515,43.88,43.88,0,50,,,,,,,
50.665,45.37,45.37,0,50,,,,,,,
50.665,45.37,45.37,0,50,,,,,,,
50.665,45.37,45.37,0,50,,,,,,,
50.665,45.37,45.37,0,50,,,,,,,
50.815,47.04,47.04,0,50,,,,,,,
50.815,47.04,47.04,0,50,,,,,,,
50.815,47.04,47.04,0,50,,,,,,,
50.815,47.04,47.04,0,50,,,,,,,
50.967,48.44,48.44,0,50,,,,,,,
50.967,48.44,48.44,0,50,,,,,,,
50.967,48.44,48.44,0,50,,,,,,,
50.967,48.44,48.44,0,50,,,,,,,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.117,49.97,49.97,0,50,,,,,28.74,23.92,
51.27,50.85,50.85,0,50,,,,,,,
51.27,50.85,50.85,0,50,,,,,,,
51.27,50.85,50.85,0,50,,,,,,,
51.27,50.85,50.85,0,50,,,,,,,
51.416,50.91,50.91,0,50,,,,,,,
51.416,50.91,50.91,0,50,,,,,,,
51.416,50.91,50.91,0,50,,,,,,,
51.416,50.91,50.91,0,50,,,,,,,
51.567,50.53,50.53,0,50,,,,,,,
51.567,50.53,50.53,0,50,,,,,,,
51.567,50.53,50.53,0,50,,,,,,,
51.567,50.53,50.53,0,50,,,,,,,
51.717,50.19,50.19,0,50,,,,,,,
51.717,50.19,50.19,0,50,,,,,,,
51.717,50.19,50.19,0,50,,,,,,,
51.717,50.19,50.19,0,50,,,,,,,
51.868,50.08,50.08,0,50,,,,,,,
51.868,50.08,50.08,0,50,,,,,,,
51.868,50.08,50.08,0,50,,,,,,,
51.868,50.08,50.08,0,50,,,,,,,
52.016,50.04,50.04,0,50,,,,,,,
52.016,50.04,50.04,0,50,,,,,,,
52.016,50.04,50.04,0,50,,,,,,,
52.016,50.04,50.04,0,50,,,,,,,
52.11,,,,,,,,,28.68,23.94,
52.11,,,,,,,,,28.68,23.94,
52.166,50.01,50.01,0,50,,,,,,,
52.166,50.01,50.01,0,50,,,,,,,
52.166,50.01,50.01,0,50,,,,,,,
52.166,50.01,50.01,0,50,,,,,,,
52.317,49.95,49.95,0,50,,,,,,,
52.317,49.95,49.95,0,50,,,,,,,
52.317,49.95,49.95,0,50,,,,,,,
52.317,49.95,49.95,0,50,,,,,,,
52.466,49.87,49.87,0,50,,,,,,,
52.466,49.87,49.87,0,50,,,,,,,
52.466,49.87,49.87,0,50,,,,,,,
52.466,49.87,49.87,0,50,,,,,,,
52.616,49.81,49.81,0,50,,,,,,,
52.616,49.81,49.81,0,50,,,,,,,
52.616,49.81,49.81,0,50,,,,,,,
52.616,49.81,49.81,0,50,,,,,,,
52.766,49.72,49.72,0,50,,,,,,,
52.766,49.72,49.72,0,50,,,,,,,
52.766,49.72,49.72,0,50,,,,,,,
52.766,49.72,49.72,0,50,,,,,,,
52.916,49.62,49.62,0,50,,,,,,,
52.916,49.62,49.62,0,50,,,,,,,
52.916,49.62,49.62,0,50,,,,,,,
52.916,49.62,49.62,0,50,,,,,,,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.066,49.53,49.53,0,50,,,,,28.71,23.89,
53.216,49.45,49.45,0,50,,,,,,,
53.216,49.45,49.45,0,50,,,,,,,
