timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
4968.918,43.31,24,62,23.96,24.99,24.54
4968.918,43.31,24,62,23.96,24.99,24.54
4968.918,43.31,24,62,23.96,24.99,24.54
4968.918,43.31,24,62,23.96,24.99,24.54
4969.068,44.53,24,62,,24.91,
4969.068,44.53,24,62,,24.91,
4969.068,44.53,24,62,,24.91,
4969.068,44.53,24,62,,24.91,
4969.218,46.13,24,62,,24.8,
4969.218,46.13,24,62,,24.8,
4969.218,46.13,24,62,,24.8,
4969.218,46.13,24,62,,24.8,
4969.368,47.31,24,62,,24.75,
4969.368,47.31,24,62,,24.75,
4969.368,47.31,24,62,,24.75,
4969.368,47.31,24,62,,24.75,
4969.518,48.48,24,62,23.78,24.69,24.42
4969.518,48.48,24,62,23.78,24.69,24.42
4969.518,48.48,24,62,23.78,24.69,24.42
4969.518,48.48,24,62,23.78,24.69,24.42
4969.518,48.48,24,62,23.78,24.69,24.42
4969.518,48.48,24,62,23.78,24.69,24.42
4969.668,50.01,24,62,,24.62,
4969.668,50.01,24,62,,24.62,
4969.668,50.01,24,62,,24.62,
4969.668,50.01,24,62,,24.62,
4969.818,51.13,24,62,,24.56,
4969.818,51.13,24,62,,24.56,
4969.818,51.13,24,62,,24.56,
4969.818,51.13,24,62,,24.56,
4969.968,52.24,24,62,,24.51,
4969.968,52.24,24,62,,24.51,
4969.968,52.24,24,62,,24.51,
4969.968,52.24,24,62,,24.51,
4970.118,53.7,24,62,23.9,24.43,24.55
4970.118,53.7,24,62,23.9,24.43,24.55
4970.118,53.7,24,62,23.9,24.43,24.55
4970.118,53.7,24,62,23.9,24.43,24.55
4970.118,53.7,24,62,23.9,24.43,24.55
4970.118,53.7,24,62,23.9,24.43,24.55
4970.268,54.78,24,62,,24.38,
4970.268,54.78,24,62,,24.38,
4970.268,54.78,24,62,,24.38,
4970.268,54.78,24,62,,24.38,
4970.418,55.84,24,62,,24.33,
4970.418,55.84,24,62,,24.33,
4970.418,55.84,24,62,,24.33,
4970.418,55.84,24,62,,24.33,
4970.568,57.23,24,62,,24.25,
4970.568,57.23,24,62,,24.25,
4970.568,57.23,24,62,,24.25,
4970.568,57.23,24,62,,24.25,
4970.718,58.24,24,62,23.84,24.21,24.59
4970.718,58.24,24,62,23.84,24.21,24.59
4970.718,58.24,24,62,23.84,24.21,24.59
4970.718,58.24,24,62,23.84,24.21,24.59
4970.718,58.24,24,62,23.84,24.21,24.59
4970.718,58.24,24,62,23.84,24.21,24.59
4970.869,59.25,24,62,,24.16,
4970.869,59.25,24,62,,24.16,
4970.869,59.25,24,62,,24.16,
4970.869,59.25,24,62,,24.16,
4971.018,60.57,24,62,,24.1,
4971.018,60.57,24,62,,24.1,
4971.018,60.57,24,62,,24.1,
4971.018,60.57,24,62,,24.1,
4971.168,61.55,24,62,,24.05,
4971.168,61.55,24,62,,24.05,
4971.168,61.55,24,62,,24.05,
4971.168,61.55,24,62,,24.05,
4971.318,62.5,24,62,23.8,24.01,24.67
4971.318,62.5,24,62,23.8,24.01,24.67
4971.318,62.5,24,62,23.8,24.01,24.67
4971.318,62.5,24,62,23.8,24.01,24.67
4971.318,62.5,24,62,23.8,24.01,24.67
4971.318,62.5,24,62,23.8,24.01,24.67
4971.468,63.74,24.04,62,,23.96,
4971.468,63.74,24.04,62,,23.96,
4971.468,63.74,24.04,62,,23.96,
4971.468,63.74,24.04,62,,23.96,
4971.618,64.67,24.17,62,,23.91,
4971.618,64.67,24.17,62,,23.91,
4971.618,64.67,24.17,62,,23.91,
4971.618,64.67,24.17,62,,23.91,
4971.768,65.59,24.31,62,,23.87,
4971.768,65.59,24.31,62,,23.87,
4971.768,65.59,24.31,62,,23.87,
4971.768,65.59,24.31,62,,23.87,
4971.918,66.78,24.45,62,,23.82,
4971.918,66.78,24.45,62,,23.82,
4971.918,66.78,24.45,62,,23.82,
4971.918,66.78,24.45,62,,23.82,
4971.941,,,,23.77,,24.72
4971.941,,,,23.77,,24.72
4972.068,67.65,24.6,62,,23.79,
4972.068,67.65,24.6,62,,23.79,
4972.068,67.65,24.6,62,,23.79,
4972.068,67.65,24.6,62,,23.79,
4972.218,68.51,24.75,62,,23.75,
4972.218,68.51,24.75,62,,23.75,
4972.218,68.51,24.75,62,,23.75,
4972.218,68.51,24.75,62,,23.75,
4972.368,69.64,24.91,62,,23.7,
4972.368,69.64,24.91,62,,23.7,
4972.368,69.64,24.91,62,,23.7,
4972.368,69.64,24.91,62,,23.7,
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.518,70.48,25.08,62,23.8,23.66,24.95
4972.668,71.3,25.25,62,,23.63,
4972.668,71.3,25.25,62,,23.63,
4972.668,71.3,25.25,62,,23.63,
4972.668,71.3,25.25,62,,23.63,
4972.818,72.39,25.43,62,,23.59,
4972.818,72.39,25.43,62,,23.59,
4972.818,72.39,25.43,62,,23.59,
4972.818,72.39,25.43,62,,23.59,
4972.968,73.18,25.61,62,,23.55,
4972.968,73.18,25.61,62,,23.55,
4972.968,73.18,25.61,62,,23.55,
4972.968,73.18,25.61,62,,23.55,
4973.118,73.95,25.79,62,,23.51,
4973.118,73.95,25.79,62,,23.51,
4973.118,73.95,25.79,62,,23.51,
4973.118,73.95,25.79,62,,23.51,
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.268,74.98,25.99,62,23.89,23.49,24.97
4973.418,75.73,26.19,62,,23.45,
4973.418,75.73,26.19,62,,23.45,
4973.418,75.73,26.19,62,,23.45,
4973.418,75.73,26.19,62,,23.45,
4973.568,76.46,26.38,62,,23.43,
4973.568,76.46,26.38,62,,23.43,
4973.568,76.46,26.38,62,,23.43,
4973.568,76.46,26.38,62,,23.43,
4973.718,77.44,26.6,62,,23.4,
4973.718,77.44,26.6,62,,23.4,
4973.718,77.44,26.6,62,,23.4,
4973.718,77.44,26.6,62,,23.4,
4973.868,78.15,26.8,62,23.93,23.36,25.13
4973.868,78.15,26.8,62,23.93,23.36,25.13
4973.868,78.15,26.8,62,23.93,23.36,25.13
4973.868,78.15,26.8,62,23.93,23.36,25.13
4973.868,78.15,26.8,62,23.93,23.36,25.13
4973.868,78.15,26.8,62,23.93,23.36,25.13
4974.018,78.85,27.01,62,,23.34,
4974.018,78.85,27.01,62,,23.34,
4974.018,78.85,27.01,62,,23.34,
4974.018,78.85,27.01,62,,23.34,
4974.168,79.78,27.24,62,,23.31,
4974.168,79.78,27.24,62,,23.31,
4974.168,79.78,27.24,62,,23.31,
4974.168,79.78,27.24,62,,23.31,
4974.318,80.47,27.46,62,,23.29,
4974.318,80.47,27.46,62,,23.29,
4974.318,80.47,27.46,62,,23.29,
4974.318,80.47,27.46,62,,23.29,
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.468,81.15,27.68,62,25.93,23.27,25.4
4974.618,82.02,27.92,62,,23.25,
4974.618,82.02,27.92,62,,23.25,
4974.618,82.02,27.92,62,,23.25,
4974.618,82.02,27.92,62,,23.25,
4974.768,82.67,28.15,62,,23.22,
4974.768,82.67,28.15,62,,23.22,
4974.768,82.67,28.15,62,,23.22,
4974.768,82.67,28.15,62,,23.22,
4974.918,83.3,28.38,62,,23.21,
4974.918,83.3,28.38,62,,23.21,
4974.918,83.3,28.38,62,,23.21,
4974.918,83.3,28.38,62,,23.21,
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.068,84.13,28.63,62,26.32,23.18,25.44
4975.218,84.75,28.87,62,,23.16,
4975.218,84.75,28.87,62,,23.16,
4975.218,84.75,28.87,62,,23.16,
4975.218,84.75,28.87,62,,23.16,
4975.368,85.34,29.11,62,,23.14,
4975.368,85.34,29.11,62,,23.14,
4975.368,85.34,29.11,62,,23.14,
4975.368,85.34,29.11,62,,23.14,
4975.518,86.15,29.37,62,,23.13,
4975.518,86.15,29.37,62,,23.13,
4975.518,86.15,29.37,62,,23.13,
4975.518,86.15,29.37,62,,23.13,
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.668,86.75,29.61,62,26.8,23.12,25.78
4975.818,87.33,29.86,62,,23.1,
4975.818,87.33,29.86,62,,23.1,
4975.818,87.33,29.86,62,,23.1,
4975.818,87.33,29.86,62,,23.1,
4975.968,88.08,30.13,62,,23.08,
4975.968,88.08,30.13,62,,23.08,
4975.968,88.08,30.13,62,,23.08,
4975.968,88.08,30.13,62,,23.08,
4976.118,88.63,30.38,62,,23.07,
4976.118,88.63,30.38,62,,23.07,
4976.118,88.63,30.38,62,,23.07,
4976.118,88.63,30.38,62,,23.07,
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.281,89.17,30.65,62,27.07,23.06,25.95
4976.426,89.82,30.92,62,,23.05,
4976.426,89.82,30.92,62,,23.05,
4976.426,89.82,30.92,62,,23.05,
4976.426,89.82,30.92,62,,23.05,
4976.575,90.4,31.18,62,,23.04,
4976.575,90.4,31.18,62,,23.04,
4976.575,90.4,31.18,62,,23.04,
4976.575,90.4,31.18,62,,23.04,
4976.725,91.12,31.47,62,,23.04,
4976.725,91.12,31.47,62,,23.04,
4976.725,91.12,31.47,62,,23.04,
4976.725,91.12,31.47,62,,23.04,
4976.875,91.64,31.73,62,31.07,23.03,26.27
4976.875,91.64,31.73,62,31.07,23.03,26.27
4976.875,91.64,31.73,62,31.07,23.03,26.27
4976.875,91.64,31.73,62,31.07,23.03,26.27
4976.875,91.64,31.73,62,31.07,23.03,26.27
4976.875,91.64,31.73,62,31.07,23.03,26.27
4977.025,92.16,32,62,,23.02,
4977.025,92.16,32,62,,23.02,
4977.025,92.16,32,62,,23.02,
4977.025,92.16,32,62,,23.02,
4977.175,92.84,32.29,62,,23.01,
4977.175,92.84,32.29,62,,23.01,
4977.175,92.84,32.29,62,,23.01,
4977.175,92.84,32.29,62,,23.01,
4977.325,93.32,32.56,62,,23,
4977.325,93.32,32.56,62,,23,
4977.325,93.32,32.56,62,,23,
4977.325,93.32,32.56,62,,23,
4977.476,93.81,32.83,62,31.14,23,26.35
4977.476,93.81,32.83,62,31.14,23,26.35
4977.476,93.81,32.83,62,31.14,23,26.35
4977.476,93.81,32.83,62,31.14,23,26.35
4977.476,93.81,32.83,62,31.14,23,26.35
4977.476,93.81,32.83,62,31.14,23,26.35
4977.625,94.47,33.13,62,,22.99,
4977.625,94.47,33.13,62,,22.99,
4977.625,94.47,33.13,62,,22.99,
4977.625,94.47,33.13,62,,22.99,
4977.775,94.94,33.4,62,,22.99,
4977.775,94.94,33.4,62,,22.99,
4977.775,94.94,33.4,62,,22.99,
4977.775,94.94,33.4,62,,22.99,
4977.925,95.41,33.67,62,,22.98,
4977.925,95.41,33.67,62,,22.98,
4977.925,95.41,33.67,62,,22.98,
4977.925,95.41,33.67,62,,22.98,
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.075,96.02,33.98,62,30.82,22.98,26.69
4978.225,96.46,34.25,62,,22.97,
4978.225,96.46,34.25,62,,22.97,
4978.225,96.46,34.25,62,,22.97,
4978.225,96.46,34.25,62,,22.97,
4978.375,96.91,34.53,62,,22.97,
4978.375,96.91,34.53,62,,22.97,
4978.375,96.91,34.53,62,,22.97,
4978.375,96.91,34.53,62,,22.97,
4978.525,97.48,34.83,62,,22.98,
4978.525,97.48,34.83,62,,22.98,
4978.525,97.48,34.83,62,,22.98,
4978.525,97.48,34.83,62,,22.98,
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.676,97.92,35.12,62,31.58,22.97,26.93
4978.825,98.35,35.4,62,,22.97,
4978.825,98.35,35.4,62,,22.97,
4978.825,98.35,35.4,62,,22.97,
4978.825,98.35,35.4,62,,22.97,
4978.975,98.91,35.71,62,,22.97,
4978.975,98.91,35.71,62,,22.97,
4978.975,98.91,35.71,62,,22.97,
4978.975,98.91,35.71,62,,22.97,
4979.125,99.32,36,62,,22.97,
4979.125,99.32,36,62,,22.97,
4979.125,99.32,36,62,,22.97,
4979.125,99.32,36,62,,22.97,
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.275,99.73,36.28,62,33.26,22.97,27.2
4979.425,100.26,36.59,62,,22.97,
4979.425,100.26,36.59,62,,22.97,
4979.425,100.26,36.59,62,,22.97,
4979.425,100.26,36.59,62,,22.97,
4979.575,100.68,36.89,62,,22.98,
4979.575,100.68,36.89,62,,22.98,
4979.575,100.68,36.89,62,,22.98,
4979.575,100.68,36.89,62,,22.98,
4979.725,101.06,37.17,62,,22.99,
4979.725,101.06,37.17,62,,22.99,
4979.725,101.06,37.17,62,,22.99,
4979.725,101.06,37.17,62,,22.99,
4979.875,101.58,37.49,62,33.67,22.99,27.42
4979.875,101.58,37.49,62,33.67,22.99,27.42
4979.875,101.58,37.49,62,33.67,22.99,27.42
4979.875,101.58,37.49,62,33.67,22.99,27.42
4979.875,101.58,37.49,62,33.67,22.99,27.42
4979.875,101.58,37.49,62,33.67,22.99,27.42
4980.025,101.96,37.78,62,,22.99,
4980.025,101.96,37.78,62,,22.99,
4980.025,101.96,37.78,62,,22.99,
4980.025,101.96,37.78,62,,22.99,
4980.175,102.34,38.07,62,,23,
4980.175,102.34,38.07,62,,23,
4980.175,102.34,38.07,62,,23,
4980.175,102.34,38.07,62,,23,
4980.325,102.82,38.39,62,,23,
4980.325,102.82,38.39,62,,23,
4980.325,102.82,38.39,62,,23,
4980.325,102.82,38.39,62,,23,
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.475,103.19,38.68,62,34.17,23.01,27.83
4980.625,103.56,38.98,62,,23.02,
4980.625,103.56,38.98,62,,23.02,
4980.625,103.56,38.98,62,,23.02,
4980.625,103.56,38.98,62,,23.02,
4980.775,104.06,39.3,62,,23.02,
4980.775,104.06,39.3,62,,23.02,
4980.775,104.06,39.3,62,,23.02,
4980.775,104.06,39.3,62,,23.02,
4980.925,104.4,39.59,62,,23.03,
4980.925,104.4,39.59,62,,23.03,
4980.925,104.4,39.59,62,,23.03,
4980.925,104.4,39.59,62,,23.03,
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.075,104.74,39.89,62,34.34,23.04,27.99
4981.225,105.19,40.21,62,,23.04,
4981.225,105.19,40.21,62,,23.04,
4981.225,105.19,40.21,62,,23.04,
4981.225,105.19,40.21,62,,23.04,
4981.375,105.51,40.5,62,,23.05,
4981.375,105.51,40.5,62,,23.05,
4981.375,105.51,40.5,62,,23.05,
4981.375,105.51,40.5,62,,23.05,
4981.525,105.87,40.8,62,,23.06,
4981.525,105.87,40.8,62,,23.06,
4981.525,105.87,40.8,62,,23.06,
4981.525,105.87,40.8,62,,23.06,
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.675,106.35,41.13,62,34.96,23.07,28.3
4981.826,106.68,41.43,62,,23.08,
4981.826,106.68,41.43,62,,23.08,
4981.826,106.68,41.43,62,,23.08,
4981.826,106.68,41.43,62,,23.08,
4981.977,107,41.73,62,,23.09,
4981.977,107,41.73,62,,23.09,
4981.977,107,41.73,62,,23.09,
4981.977,107,41.73,62,,23.09,
4982.126,107.42,42.05,62,,23.1,
4982.126,107.42,42.05,62,,23.1,
4982.126,107.42,42.05,62,,23.1,
4982.126,107.42,42.05,62,,23.1,
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.276,107.73,42.35,62,35.67,23.11,28.61
4982.426,108.04,42.65,62,,23.12,
4982.426,108.04,42.65,62,,23.12,
4982.426,108.04,42.65,62,,23.12,
4982.426,108.04,42.65,62,,23.12,
4982.576,108.46,42.97,62,,23.14,
4982.576,108.46,42.97,62,,23.14,
4982.576,108.46,42.97,62,,23.14,
4982.576,108.46,42.97,62,,23.14,
4982.726,108.76,43.27,62,,23.15,
4982.726,108.76,43.27,62,,23.15,
4982.726,108.76,43.27,62,,23.15,
4982.726,108.76,43.27,62,,23.15,
4982.876,109.06,43.57,62,36.36,23.16,29.06
4982.876,109.06,43.57,62,36.36,23.16,29.06
4982.876,109.06,43.57,62,36.36,23.16,29.06
4982.876,109.06,43.57,62,36.36,23.16,29.06
4982.876,109.06,43.57,62,36.36,23.16,29.06
4982.876,109.06,43.57,62,36.36,23.16,29.06
4983.026,109.45,43.9,62,,23.18,
4983.026,109.45,43.9,62,,23.18,
4983.026,109.45,43.9,62,,23.18,
4983.026,109.45,43.9,62,,23.18,
4983.176,109.73,44.19,62,,23.19,
4983.176,109.73,44.19,62,,23.19,
4983.176,109.73,44.19,62,,23.19,
4983.176,109.73,44.19,62,,23.19,
4983.326,110.02,44.49,62,,23.2,
4983.326,110.02,44.49,62,,23.2,
4983.326,110.02,44.49,62,,23.2,
4983.326,110.02,44.49,62,,23.2,
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.476,110.39,44.81,62,37.97,23.22,29.24
4983.626,110.68,45.12,62,,23.24,
4983.626,110.68,45.12,62,,23.24,
4983.626,110.68,45.12,62,,23.24,
4983.626,110.68,45.12,62,,23.24,
4983.777,110.98,45.42,62,,23.25,
4983.777,110.98,45.42,62,,23.25,
4983.777,110.98,45.42,62,,23.25,
4983.777,110.98,45.42,62,,23.25,
4983.927,111.34,45.74,62,,23.27,
4983.927,111.34,45.74,62,,23.27,
4983.927,111.34,45.74,62,,23.27,
4983.927,111.34,45.74,62,,23.27,
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.077,111.6,46.04,62,39.01,23.28,29.55
4984.227,111.89,46.35,62,,23.3,
4984.227,111.89,46.35,62,,23.3,
4984.227,111.89,46.35,62,,23.3,
4984.227,111.89,46.35,62,,23.3,
4984.377,112.22,46.66,62,,23.33,
4984.377,112.22,46.66,62,,23.33,
4984.377,112.22,46.66,62,,23.33,
4984.377,112.22,46.66,62,,23.33,
4984.527,112.49,46.96,62,,23.34,
4984.527,112.49,46.96,62,,23.34,
4984.527,112.49,46.96,62,,23.34,
4984.527,112.49,46.96,62,,23.34,
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.677,112.75,47.27,62,39.6,23.35,29.76
4984.825,113.08,47.59,62,,23.38,
4984.825,113.08,47.59,62,,23.38,
4984.825,113.08,47.59,62,,23.38,
4984.825,113.08,47.59,62,,23.38,
4984.975,113.38,47.9,62,,23.4,
4984.975,113.38,47.9,62,,23.4,
4984.975,113.38,47.9,62,,23.4,
4984.975,113.38,47.9,62,,23.4,
4985.125,113.61,48.19,62,,23.41,
4985.125,113.61,48.19,62,,23.41,
4985.125,113.61,48.19,62,,23.41,
4985.125,113.61,48.19,62,,23.41,
4985.278,113.84,48.49,62,,23.43,
4985.278,113.84,48.49,62,,23.43,
4985.278,113.84,48.49,62,,23.43,
4985.278,113.84,48.49,62,,23.43,
4985.34,,,,40.91,,30.16
4985.34,,,,40.91,,30.16
4985.433,114.09,48.8,62,,23.45,
4985.433,114.09,48.8,62,,23.45,
4985.433,114.09,48.8,62,,23.45,
4985.433,114.09,48.8,62,,23.45,
4985.583,114.34,49.09,62,,23.48,
4985.583,114.34,49.09,62,,23.48,
4985.583,114.34,49.09,62,,23.48,
4985.583,114.34,49.09,62,,23.48,
4985.733,114.62,49.4,62,,23.5,
4985.733,114.62,49.4,62,,23.5,
4985.733,114.62,49.4,62,,23.5,
4985.733,114.62,49.4,62,,23.5,
4985.883,114.76,49.67,62,,23.51,
4985.883,114.76,49.67,62,,23.51,
4985.883,114.76,49.67,62,,23.51,
4985.883,114.76,49.67,62,,23.51,
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.033,114.94,49.95,62,41.69,23.53,30.51
4986.183,115.13,50.23,62,,23.56,
4986.183,115.13,50.23,62,,23.56,
4986.183,115.13,50.23,62,,23.56,
4986.183,115.13,50.23,62,,23.56,
4986.333,115.23,50.48,62,,23.59,
4986.333,115.23,50.48,62,,23.59,
4986.333,115.23,50.48,62,,23.59,
4986.333,115.23,50.48,62,,23.59,
4986.484,115.32,50.73,62,,23.6,
4986.484,115.32,50.73,62,,23.6,
4986.484,115.32,50.73,62,,23.6,
4986.484,115.32,50.73,62,,23.6,
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.633,115.41,50.98,62,42.89,23.64,30.91
4986.783,115.47,51.22,62,,23.67,
4986.783,115.47,51.22,62,,23.67,
4986.783,115.47,51.22,62,,23.67,
4986.783,115.47,51.22,62,,23.67,
4986.934,115.51,51.45,62,,23.7,
4986.934,115.51,51.45,62,,23.7,
4986.934,115.51,51.45,62,,23.7,
4986.934,115.51,51.45,62,,23.7,
4987.083,115.58,51.68,62,,23.72,
4987.083,115.58,51.68,62,,23.72,
4987.083,115.58,51.68,62,,23.72,
4987.083,115.58,51.68,62,,23.72,
4987.233,115.6,51.91,62,43.48,23.75,31.36
